,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line20,20,21,(3.220100333333333e-05+8.34984e-06j),(3.220100333333333e-05+8.34984e-06j),(3.220100333333333e-05+8.34984e-06j),(1.4805503333333334e-05+3.479099999999998e-07j),(1.4805503333333334e-05+3.479099999999998e-07j),(1.4805503333333334e-05+3.479099999999998e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(4.2810646666666665e-05+1.1100960000000002e-05j),(4.2810646666666665e-05+1.1100960000000002e-05j),(4.2810646666666665e-05+1.1100960000000002e-05j),(1.9683646666666668e-05+4.625399999999997e-07j),(1.9683646666666668e-05+4.625399999999997e-07j),(1.9683646666666668e-05+4.625399999999997e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(8.868951e-05+2.2997520000000003e-05j),(8.868951e-05+2.2997520000000003e-05j),(8.868951e-05+2.2997520000000003e-05j),(4.077801e-05+9.582299999999993e-07j),(4.077801e-05+9.582299999999993e-07j),(4.077801e-05+9.582299999999993e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0008823135999999999+0.0002287872j),(0.0008823135999999999+0.0002287872j),(0.0008823135999999999+0.0002287872j),(0.0004056736+9.532799999999993e-06j),(0.0004056736+9.532799999999993e-06j),(0.0004056736+9.532799999999993e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0002136284033333333+5.539464e-05j),(0.0002136284033333333+5.539464e-05j),(0.0002136284033333333+5.539464e-05j),(9.822290333333333e-05+2.3081099999999986e-06j),(9.822290333333333e-05+2.3081099999999986e-06j),(9.822290333333333e-05+2.3081099999999986e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.0006365508333333333+0.00016506j),(0.0006365508333333333+0.00016506j),(0.0006365508333333333+0.00016506j),(0.00029267583333333333+6.8774999999999956e-06j),(0.00029267583333333333+6.8774999999999956e-06j),(0.00029267583333333333+6.8774999999999956e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(6.186690999999999e-05+1.6042320000000002e-05j),(6.186690999999999e-05+1.6042320000000002e-05j),(6.186690999999999e-05+1.6042320000000002e-05j),(2.844541e-05+6.684299999999996e-07j),(2.844541e-05+6.684299999999996e-07j),(2.844541e-05+6.684299999999996e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.0001416572033333333+3.673224e-05j),(0.0001416572033333333+3.673224e-05j),(0.0001416572033333333+3.673224e-05j),(6.513170333333333e-05+1.530509999999999e-06j),(6.513170333333333e-05+1.530509999999999e-06j),(6.513170333333333e-05+1.530509999999999e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(7.550034333333331e-05+1.9577519999999998e-05j),(7.550034333333331e-05+1.9577519999999998e-05j),(7.550034333333331e-05+1.9577519999999998e-05j),(3.471384333333333e-05+8.157299999999994e-07j),(3.471384333333333e-05+8.157299999999994e-07j),(3.471384333333333e-05+8.157299999999994e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(8.894218666666665e-05+2.306304e-05j),(8.894218666666665e-05+2.306304e-05j),(8.894218666666665e-05+2.306304e-05j),(4.089418666666667e-05+9.609599999999993e-07j),(4.089418666666667e-05+9.609599999999993e-07j),(4.089418666666667e-05+9.609599999999993e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(5.471143999999999e-05+1.418688e-05j),(5.471143999999999e-05+1.418688e-05j),(5.471143999999999e-05+1.418688e-05j),(2.515544e-05+5.911199999999995e-07j),(2.515544e-05+5.911199999999995e-07j),(2.515544e-05+5.911199999999995e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(6.610687999999999e-05+1.7141760000000003e-05j),(6.610687999999999e-05+1.7141760000000003e-05j),(6.610687999999999e-05+1.7141760000000003e-05j),(3.039488e-05+7.142399999999996e-07j),(3.039488e-05+7.142399999999996e-07j),(3.039488e-05+7.142399999999996e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(4.515692999999999e-05+1.170936e-05j),(4.515692999999999e-05+1.170936e-05j),(4.515692999999999e-05+1.170936e-05j),(2.076243e-05+4.878899999999996e-07j),(2.076243e-05+4.878899999999996e-07j),(2.076243e-05+4.878899999999996e-07j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.0010561884666666665+0.0002738736j),(0.0010561884666666665+0.0002738736j),(0.0010561884666666665+0.0002738736j),(0.0004856184666666666+1.1411399999999992e-05j),(0.0004856184666666666+1.1411399999999992e-05j),(0.0004856184666666666+1.1411399999999992e-05j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.0004555399333333333+0.00011812320000000001j),(0.0004555399333333333+0.00011812320000000001j),(0.0004555399333333333+0.00011812320000000001j),(0.00020944993333333334+4.921799999999997e-06j),(0.00020944993333333334+4.921799999999997e-06j),(0.00020944993333333334+4.921799999999997e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.006004902633333332+0.0015570936j),(0.006004902633333332+0.0015570936j),(0.006004902633333332+0.0015570936j),(0.0027609576333333333+6.487889999999995e-05j),(0.0027609576333333333+6.487889999999995e-05j),(0.0027609576333333333+6.487889999999995e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.0004973009999999999+0.000128952j),(0.0004973009999999999+0.000128952j),(0.0004973009999999999+0.000128952j),(0.000228651+5.372999999999996e-06j),(0.000228651+5.372999999999996e-06j),(0.000228651+5.372999999999996e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0014668296999999998+0.00038035440000000004j),(0.0014668296999999998+0.00038035440000000004j),(0.0014668296999999998+0.00038035440000000004j),(0.0006744247+1.5848099999999988e-05j),(0.0006744247+1.5848099999999988e-05j),(0.0006744247+1.5848099999999988e-05j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.0009659467999999999+0.0002504736j),(0.0009659467999999999+0.0002504736j),(0.0009659467999999999+0.0002504736j),(0.0004441268+1.0436399999999994e-05j),(0.0004441268+1.0436399999999994e-05j),(0.0004441268+1.0436399999999994e-05j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.003921680699999999+0.0010169064j),(0.003921680699999999+0.0010169064j),(0.003921680699999999+0.0010169064j),(0.0018031256999999998+4.237109999999997e-05j),(0.0018031256999999998+4.237109999999997e-05j),(0.0018031256999999998+4.237109999999997e-05j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.005711631099999999+0.0014810472j),(0.005711631099999999+0.0014810472j),(0.005711631099999999+0.0014810472j),(0.0026261161+6.171029999999996e-05j),(0.0026261161+6.171029999999996e-05j),(0.0026261161+6.171029999999996e-05j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.0007220444+0.0001872288j),(0.0007220444+0.0001872288j),(0.0007220444+0.0001872288j),(0.0003319844+7.801199999999994e-06j),(0.0003319844+7.801199999999994e-06j),(0.0003319844+7.801199999999994e-06j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.0003976464333333332+0.0001031112j),(0.0003976464333333332+0.0001031112j),(0.0003976464333333332+0.0001031112j),(0.00018283143333333333+4.2962999999999965e-06j),(0.00018283143333333333+4.2962999999999965e-06j),(0.00018283143333333333+4.2962999999999965e-06j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.00034638916666666664+8.982e-05j),(0.00034638916666666664+8.982e-05j),(0.00034638916666666664+8.982e-05j),(0.00015926416666666666+3.7424999999999976e-06j),(0.00015926416666666666+3.7424999999999976e-06j),(0.00015926416666666666+3.7424999999999976e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.0003429461+8.892720000000001e-05j),(0.0003429461+8.892720000000001e-05j),(0.0003429461+8.892720000000001e-05j),(0.00015768110000000002+3.705299999999998e-06j),(0.00015768110000000002+3.705299999999998e-06j),(0.00015768110000000002+3.705299999999998e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.00021975650666666664+5.698368000000001e-05j),(0.00021975650666666664+5.698368000000001e-05j),(0.00021975650666666664+5.698368000000001e-05j),(0.00010104050666666667+2.3743199999999983e-06j),(0.00010104050666666667+2.3743199999999983e-06j),(0.00010104050666666667+2.3743199999999983e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.0001867808133333333+4.843296e-05j),(0.0001867808133333333+4.843296e-05j),(0.0001867808133333333+4.843296e-05j),(8.587881333333332e-05+2.0180399999999986e-06j),(8.587881333333332e-05+2.0180399999999986e-06j),(8.587881333333332e-05+2.0180399999999986e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.0001661723933333333+4.308912e-05j),(0.0001661723933333333+4.308912e-05j),(0.0001661723933333333+4.308912e-05j),(7.640339333333333e-05+1.7953799999999988e-06j),(7.640339333333333e-05+1.7953799999999988e-06j),(7.640339333333333e-05+1.7953799999999988e-06j),0j,0j,0j,0j,0j,0j
line48,48,49,(7.314850666666666e-05+1.896768e-05j),(7.314850666666666e-05+1.896768e-05j),(7.314850666666666e-05+1.896768e-05j),(3.363250666666667e-05+7.903199999999995e-07j),(3.363250666666667e-05+7.903199999999995e-07j),(3.363250666666667e-05+7.903199999999995e-07j),0j,0j,0j,0j,0j,0j
line49,49,50,(0.0020512624999999996+0.0005319j),(0.0020512624999999996+0.0005319j),(0.0020512624999999996+0.0005319j),(0.0009431375+2.2162499999999986e-05j),(0.0009431375+2.2162499999999986e-05j),(0.0009431375+2.2162499999999986e-05j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0026564925333333327+0.0006888384j),(0.0026564925333333327+0.0006888384j),(0.0026564925333333327+0.0006888384j),(0.0012214125333333333+2.870159999999998e-05j),(0.0012214125333333333+2.870159999999998e-05j),(0.0012214125333333333+2.870159999999998e-05j),0j,0j,0j,0j,0j,0j
line51,50,52,(0.0026564925333333327+0.0006888384j),(0.0026564925333333327+0.0006888384j),(0.0026564925333333327+0.0006888384j),(0.0012214125333333333+2.870159999999998e-05j),(0.0012214125333333333+2.870159999999998e-05j),(0.0012214125333333333+2.870159999999998e-05j),0j,0j,0j,0j,0j,0j
line52,50,53,(0.005500320466666667+0.0005262315333333333j),(0.005500320466666667+0.0005262315333333333j),(0.005500320466666667+0.0005262315333333333j),(0.002428089066666667+3.4936533333333333e-05j),(0.002428089066666667+3.4936533333333333e-05j),(0.002428089066666667+3.4936533333333333e-05j),0j,0j,0j,0j,0j,0j
line53,51,54,(0.0034656131999999994+0.0008986463999999999j),(0.0034656131999999994+0.0008986463999999999j),(0.0034656131999999994+0.0008986463999999999j),(0.0015934331999999999+3.7443599999999975e-05j),(0.0015934331999999999+3.7443599999999975e-05j),(0.0015934331999999999+3.7443599999999975e-05j),0j,0j,0j,0j,0j,0j
line54,51,55,(0.0034656131999999994+0.0008986463999999999j),(0.0034656131999999994+0.0008986463999999999j),(0.0034656131999999994+0.0008986463999999999j),(0.0015934331999999999+3.7443599999999975e-05j),(0.0015934331999999999+3.7443599999999975e-05j),(0.0015934331999999999+3.7443599999999975e-05j),0j,0j,0j,0j,0j,0j
line55,53,56,(0.00016418002333333333+1.5707576666666666e-05j),(0.00016418002333333333+1.5707576666666666e-05j),(0.00016418002333333333+1.5707576666666666e-05j),(7.247645333333334e-05+1.0428266666666665e-06j),(7.247645333333334e-05+1.0428266666666665e-06j),(7.247645333333334e-05+1.0428266666666665e-06j),0j,0j,0j,0j,0j,0j
line56,53,57,(0.0027719915666666664+0.0002652044333333333j),(0.0027719915666666664+0.0002652044333333333j),(0.0027719915666666664+0.0002652044333333333j),(0.0012236818666666667+1.7606933333333332e-05j),(0.0012236818666666667+1.7606933333333332e-05j),(0.0012236818666666667+1.7606933333333332e-05j),0j,0j,0j,0j,0j,0j
line57,54,58,(0.0031988865999999995+0.0008294832000000001j),(0.0031988865999999995+0.0008294832000000001j),(0.0031988865999999995+0.0008294832000000001j),(0.0014707966+3.456179999999998e-05j),(0.0014707966+3.456179999999998e-05j),(0.0014707966+3.456179999999998e-05j),0j,0j,0j,0j,0j,0j
line58,54,59,(0.0031988865999999995+0.0008294832000000001j),(0.0031988865999999995+0.0008294832000000001j),(0.0031988865999999995+0.0008294832000000001j),(0.0014707966+3.456179999999998e-05j),(0.0014707966+3.456179999999998e-05j),(0.0014707966+3.456179999999998e-05j),0j,0j,0j,0j,0j,0j
line59,56,60,(6.846725966666666e-05+6.550460333333333e-06j),(6.846725966666666e-05+6.550460333333333e-06j),(6.846725966666666e-05+6.550460333333333e-06j),(3.022453066666667e-05+4.348853333333333e-07j),(3.022453066666667e-05+4.348853333333333e-07j),(3.022453066666667e-05+4.348853333333333e-07j),0j,0j,0j,0j,0j,0j
line60,57,61,(0.007122376666666667+0.0004562170999999999j),(0.007122376666666667+0.0004562170999999999j),(0.007122376666666667+0.0004562170999999999j),(0.0001924966666666668+0j),(0.0001924966666666668+0j),(0.0001924966666666668+0j),0j,0j,0j,0j,0j,0j
line61,57,62,(0.005136828766666666+0.0004914552333333332j),(0.005136828766666666+0.0004914552333333332j),(0.005136828766666666+0.0004914552333333332j),(0.002267627466666667+3.262773333333333e-05j),(0.002267627466666667+3.262773333333333e-05j),(0.002267627466666667+3.262773333333333e-05j),0j,0j,0j,0j,0j,0j
line62,58,63,(0.0008893940999999999+0.00023062320000000002j),(0.0008893940999999999+0.00023062320000000002j),(0.0008893940999999999+0.00023062320000000002j),(0.00040892909999999997+9.609299999999993e-06j),(0.00040892909999999997+9.609299999999993e-06j),(0.00040892909999999997+9.609299999999993e-06j),0j,0j,0j,0j,0j,0j
line63,58,64,(0.0008893940999999999+0.00023062320000000002j),(0.0008893940999999999+0.00023062320000000002j),(0.0008893940999999999+0.00023062320000000002j),(0.00040892909999999997+9.609299999999993e-06j),(0.00040892909999999997+9.609299999999993e-06j),(0.00040892909999999997+9.609299999999993e-06j),0j,0j,0j,0j,0j,0j
line64,60,65,(6.871412166666667e-05+6.574078333333333e-06j),(6.871412166666667e-05+6.574078333333333e-06j),(6.871412166666667e-05+6.574078333333333e-06j),(3.0333506666666673e-05+4.3645333333333334e-07j),(3.0333506666666673e-05+4.3645333333333334e-07j),(3.0333506666666673e-05+4.3645333333333334e-07j),0j,0j,0j,0j,0j,0j
line65,61,66,(0.005327136666666668+0.0003412246999999999j),(0.005327136666666668+0.0003412246999999999j),(0.005327136666666668+0.0003412246999999999j),(0.00014397666666666678+0j),(0.00014397666666666678+0j),(0.00014397666666666678+0j),0j,0j,0j,0j,0j,0j
line66,62,67,(0.0068384633333333335+0.0004380312999999999j),(0.0068384633333333335+0.0004380312999999999j),(0.0068384633333333335+0.0004380312999999999j),(0.00018482333333333349+0j),(0.00018482333333333349+0j),(0.00018482333333333349+0j),0j,0j,0j,0j,0j,0j
line67,62,68,(0.0050311986999999996+0.0004813493j),(0.0050311986999999996+0.0004813493j),(0.0050311986999999996+0.0004813493j),(0.0022209976000000004+3.19568e-05j),(0.0022209976000000004+3.19568e-05j),(0.0022209976000000004+3.19568e-05j),0j,0j,0j,0j,0j,0j
line68,63,69,(0.0003807087666666666+9.87192e-05j),(0.0003807087666666666+9.87192e-05j),(0.0003807087666666666+9.87192e-05j),(0.00017504376666666665+4.1132999999999975e-06j),(0.00017504376666666665+4.1132999999999975e-06j),(0.00017504376666666665+4.1132999999999975e-06j),0j,0j,0j,0j,0j,0j
line69,63,70,(0.0003807087666666666+9.87192e-05j),(0.0003807087666666666+9.87192e-05j),(0.0003807087666666666+9.87192e-05j),(0.00017504376666666665+4.1132999999999975e-06j),(0.00017504376666666665+4.1132999999999975e-06j),(0.00017504376666666665+4.1132999999999975e-06j),0j,0j,0j,0j,0j,0j
line70,65,71,(6.888373433333333e-05+6.590305666666666e-06j),(6.888373433333333e-05+6.590305666666666e-06j),(6.888373433333333e-05+6.590305666666666e-06j),(3.0408381333333336e-05+4.375306666666666e-07j),(3.0408381333333336e-05+4.375306666666666e-07j),(3.0408381333333336e-05+4.375306666666666e-07j),0j,0j,0j,0j,0j,0j
line71,67,72,(0.006041976666666667+0.00038701309999999994j),(0.006041976666666667+0.00038701309999999994j),(0.006041976666666667+0.00038701309999999994j),(0.0001632966666666668+0j),(0.0001632966666666668+0j),(0.0001632966666666668+0j),0j,0j,0j,0j,0j,0j
line72,68,73,(0.006339483333333333+0.0006065166666666666j),(0.006339483333333333+0.0006065166666666666j),(0.006339483333333333+0.0006065166666666666j),(0.0027985333333333338+4.0266666666666665e-05j),(0.0027985333333333338+4.0266666666666665e-05j),(0.0027985333333333338+4.0266666666666665e-05j),0j,0j,0j,0j,0j,0j
line73,69,74,(0.0007862131666666666+0.000203868j),(0.0007862131666666666+0.000203868j),(0.0007862131666666666+0.000203868j),(0.00036148816666666667+8.494499999999995e-06j),(0.00036148816666666667+8.494499999999995e-06j),(0.00036148816666666667+8.494499999999995e-06j),0j,0j,0j,0j,0j,0j
line74,69,75,(0.0007862131666666666+0.000203868j),(0.0007862131666666666+0.000203868j),(0.0007862131666666666+0.000203868j),(0.00036148816666666667+8.494499999999995e-06j),(0.00036148816666666667+8.494499999999995e-06j),(0.00036148816666666667+8.494499999999995e-06j),0j,0j,0j,0j,0j,0j
line75,71,76,(6.852435699999999e-05+6.555923e-06j),(6.852435699999999e-05+6.555923e-06j),(6.852435699999999e-05+6.555923e-06j),(3.0249736000000005e-05+4.35248e-07j),(3.0249736000000005e-05+4.35248e-07j),(3.0249736000000005e-05+4.35248e-07j),0j,0j,0j,0j,0j,0j
line76,73,77,(0.0071982266666666675+0.0004610755999999999j),(0.0071982266666666675+0.0004610755999999999j),(0.0071982266666666675+0.0004610755999999999j),(0.00019454666666666683+0j),(0.00019454666666666683+0j),(0.00019454666666666683+0j),0j,0j,0j,0j,0j,0j
line77,73,78,(0.006339651266666666+0.0006065327333333333j),(0.006339651266666666+0.0006065327333333333j),(0.006339651266666666+0.0006065327333333333j),(0.002798607466666667+4.026773333333333e-05j),(0.002798607466666667+4.026773333333333e-05j),(0.002798607466666667+4.026773333333333e-05j),0j,0j,0j,0j,0j,0j
line78,74,79,(0.0005352024999999999+0.00013878j),(0.0005352024999999999+0.00013878j),(0.0005352024999999999+0.00013878j),(0.0002460775+5.782499999999996e-06j),(0.0002460775+5.782499999999996e-06j),(0.0002460775+5.782499999999996e-06j),0j,0j,0j,0j,0j,0j
line79,74,80,(0.0005352024999999999+0.00013878j),(0.0005352024999999999+0.00013878j),(0.0005352024999999999+0.00013878j),(0.0002460775+5.782499999999996e-06j),(0.0002460775+5.782499999999996e-06j),(0.0002460775+5.782499999999996e-06j),0j,0j,0j,0j,0j,0j
line80,76,81,(6.834382866666666e-05+6.538651333333332e-06j),(6.834382866666666e-05+6.538651333333332e-06j),(6.834382866666666e-05+6.538651333333332e-06j),(3.017004266666667e-05+4.3410133333333327e-07j),(3.017004266666667e-05+4.3410133333333327e-07j),(3.017004266666667e-05+4.3410133333333327e-07j),0j,0j,0j,0j,0j,0j
line81,77,82,(0.005665440000000001+0.00036289439999999997j),(0.005665440000000001+0.00036289439999999997j),(0.005665440000000001+0.00036289439999999997j),(0.00015312000000000013+0j),(0.00015312000000000013+0j),(0.00015312000000000013+0j),0j,0j,0j,0j,0j,0j
line82,78,83,(0.00811854+0.0005200253999999999j),(0.00811854+0.0005200253999999999j),(0.00811854+0.0005200253999999999j),(0.0002194200000000002+0j),(0.0002194200000000002+0j),(0.0002194200000000002+0j),0j,0j,0j,0j,0j,0j
line83,78,84,(0.013660704933333333+0.0013069590666666667j),(0.013660704933333333+0.0013069590666666667j),(0.013660704933333333+0.0013069590666666667j),(0.0060304501333333345+8.676906666666666e-05j),(0.0060304501333333345+8.676906666666666e-05j),(0.0060304501333333345+8.676906666666666e-05j),0j,0j,0j,0j,0j,0j
line84,79,85,(0.0018241589333333331+0.00047301120000000003j),(0.0018241589333333331+0.00047301120000000003j),(0.0018241589333333331+0.00047301120000000003j),(0.0008387189333333334+1.9708799999999987e-05j),(0.0008387189333333334+1.9708799999999987e-05j),(0.0008387189333333334+1.9708799999999987e-05j),0j,0j,0j,0j,0j,0j
line85,79,86,(0.0018241589333333331+0.00047301120000000003j),(0.0018241589333333331+0.00047301120000000003j),(0.0018241589333333331+0.00047301120000000003j),(0.0008387189333333334+1.9708799999999987e-05j),(0.0008387189333333334+1.9708799999999987e-05j),(0.0008387189333333334+1.9708799999999987e-05j),0j,0j,0j,0j,0j,0j
line86,81,87,(6.908777333333334e-05+6.609826666666666e-06j),(6.908777333333334e-05+6.609826666666666e-06j),(6.908777333333334e-05+6.609826666666666e-06j),(3.049845333333334e-05+4.3882666666666665e-07j),(3.049845333333334e-05+4.3882666666666665e-07j),(3.049845333333334e-05+4.3882666666666665e-07j),0j,0j,0j,0j,0j,0j
line87,83,88,(0.00674547+0.00043207469999999987j),(0.00674547+0.00043207469999999987j),(0.00674547+0.00043207469999999987j),(0.00018231000000000014+0j),(0.00018231000000000014+0j),(0.00018231000000000014+0j),0j,0j,0j,0j,0j,0j
line88,84,89,(0.007546766666666667+0.0004834009999999999j),(0.007546766666666667+0.0004834009999999999j),(0.007546766666666667+0.0004834009999999999j),(0.00020396666666666684+0j),(0.00020396666666666684+0j),(0.00020396666666666684+0j),0j,0j,0j,0j,0j,0j
