,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(0.00011746410666666665+3.0458880000000003e-05j),(0.00011746410666666665+3.0458880000000003e-05j),(0.00011746410666666665+3.0458880000000003e-05j),(5.4008106666666665e-05+1.2691199999999991e-06j),(5.4008106666666665e-05+1.2691199999999991e-06j),(5.4008106666666665e-05+1.2691199999999991e-06j),0j,0j,0j,0j,0j,0j
line11,11,12,(3.673807666666667e-05+9.52632e-06j),(3.673807666666667e-05+9.52632e-06j),(3.673807666666667e-05+9.52632e-06j),(1.6891576666666667e-05+3.969299999999998e-07j),(1.6891576666666667e-05+3.969299999999998e-07j),(1.6891576666666667e-05+3.969299999999998e-07j),0j,0j,0j,0j,0j,0j
line12,12,13,(4.101414333333333e-05+1.063512e-05j),(4.101414333333333e-05+1.063512e-05j),(4.101414333333333e-05+1.063512e-05j),(1.8857643333333335e-05+4.431299999999997e-07j),(1.8857643333333335e-05+4.431299999999997e-07j),(1.8857643333333335e-05+4.431299999999997e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(4.164999999999999e-05+1.08e-05j),(4.164999999999999e-05+1.08e-05j),(4.164999999999999e-05+1.08e-05j),(1.9149999999999998e-05+4.4999999999999966e-07j),(1.9149999999999998e-05+4.4999999999999966e-07j),(1.9149999999999998e-05+4.4999999999999966e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(5.218744999999999e-05+1.3532400000000001e-05j),(5.218744999999999e-05+1.3532400000000001e-05j),(5.218744999999999e-05+1.3532400000000001e-05j),(2.399495e-05+5.638499999999996e-07j),(2.399495e-05+5.638499999999996e-07j),(2.399495e-05+5.638499999999996e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.00069139+0.00017928000000000003j),(0.00069139+0.00017928000000000003j),(0.00069139+0.00017928000000000003j),(0.00031789000000000003+7.469999999999995e-06j),(0.00031789000000000003+7.469999999999995e-06j),(0.00031789000000000003+7.469999999999995e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(0.00029171659999999996+7.56432e-05j),(0.00029171659999999996+7.56432e-05j),(0.00029171659999999996+7.56432e-05j),(0.0001341266+3.151799999999998e-06j),(0.0001341266+3.151799999999998e-06j),(0.0001341266+3.151799999999998e-06j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.00027056673+7.015896e-05j),(0.00027056673+7.015896e-05j),(0.00027056673+7.015896e-05j),(0.00012440223+2.923289999999998e-06j),(0.00012440223+2.923289999999998e-06j),(0.00012440223+2.923289999999998e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.0002703112766666666+7.009272e-05j),(0.0002703112766666666+7.009272e-05j),(0.0002703112766666666+7.009272e-05j),(0.00012428477666666667+2.920529999999998e-06j),(0.00012428477666666667+2.920529999999998e-06j),(0.00012428477666666667+2.920529999999998e-06j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.0005880702333333332+0.00015248880000000002j),(0.0005880702333333332+0.00015248880000000002j),(0.0005880702333333332+0.00015248880000000002j),(0.00027038523333333333+6.3536999999999964e-06j),(0.00027038523333333333+6.3536999999999964e-06j),(0.00027038523333333333+6.3536999999999964e-06j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.0004051434333333333+0.0001050552j),(0.0004051434333333333+0.0001050552j),(0.0004051434333333333+0.0001050552j),(0.00018627843333333334+4.377299999999997e-06j),(0.00018627843333333334+4.377299999999997e-06j),(0.00018627843333333334+4.377299999999997e-06j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0004047824666666666+0.0001049616j),(0.0004047824666666666+0.0001049616j),(0.0004047824666666666+0.0001049616j),(0.00018611246666666665+4.373399999999997e-06j),(0.00018611246666666665+4.373399999999997e-06j),(0.00018611246666666665+4.373399999999997e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(9.914365999999997e-05+2.570832e-05j),(9.914365999999997e-05+2.570832e-05j),(9.914365999999997e-05+2.570832e-05j),(4.5584659999999995e-05+1.0711799999999992e-06j),(4.5584659999999995e-05+1.0711799999999992e-06j),(4.5584659999999995e-05+1.0711799999999992e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(9.047212999999999e-05+2.3459760000000003e-05j),(9.047212999999999e-05+2.3459760000000003e-05j),(9.047212999999999e-05+2.3459760000000003e-05j),(4.159763e-05+9.774899999999993e-07j),(4.159763e-05+9.774899999999993e-07j),(4.159763e-05+9.774899999999993e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(4.723387666666666e-05+1.2247920000000001e-05j),(4.723387666666666e-05+1.2247920000000001e-05j),(4.723387666666666e-05+1.2247920000000001e-05j),(2.1717376666666667e-05+5.103299999999997e-07j),(2.1717376666666667e-05+5.103299999999997e-07j),(2.1717376666666667e-05+5.103299999999997e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(5.748810666666666e-05+1.490688e-05j),(5.748810666666666e-05+1.490688e-05j),(5.748810666666666e-05+1.490688e-05j),(2.6432106666666667e-05+6.211199999999996e-07j),(2.6432106666666667e-05+6.211199999999996e-07j),(2.6432106666666667e-05+6.211199999999996e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(2.0698661666666662e-05+5.36724e-06j),(2.0698661666666662e-05+5.36724e-06j),(2.0698661666666662e-05+5.36724e-06j),(9.516911666666667e-06+2.2363499999999984e-07j),(9.516911666666667e-06+2.2363499999999984e-07j),(9.516911666666667e-06+2.2363499999999984e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(9.692232666666665e-05+2.5132319999999998e-05j),(9.692232666666665e-05+2.5132319999999998e-05j),(9.692232666666665e-05+2.5132319999999998e-05j),(4.4563326666666665e-05+1.0471799999999991e-06j),(4.4563326666666665e-05+1.0471799999999991e-06j),(4.4563326666666665e-05+1.0471799999999991e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0010574101999999998+0.0002741904j),(0.0010574101999999998+0.0002741904j),(0.0010574101999999998+0.0002741904j),(0.00048618019999999997+1.1424599999999992e-05j),(0.00048618019999999997+1.1424599999999992e-05j),(0.00048618019999999997+1.1424599999999992e-05j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.00046056569999999993+0.0001194264j),(0.00046056569999999993+0.0001194264j),(0.00046056569999999993+0.0001194264j),(0.0002117607+4.976099999999997e-06j),(0.0002117607+4.976099999999997e-06j),(0.0002117607+4.976099999999997e-06j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.00010758472666666665+2.7897120000000002e-05j),(0.00010758472666666665+2.7897120000000002e-05j),(0.00010758472666666665+2.7897120000000002e-05j),(4.946572666666667e-05+1.1623799999999993e-06j),(4.946572666666667e-05+1.1623799999999993e-06j),(4.946572666666667e-05+1.1623799999999993e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(8.360820999999998e-05+2.167992e-05j),(8.360820999999998e-05+2.167992e-05j),(8.360820999999998e-05+2.167992e-05j),(3.8441709999999996e-05+9.033299999999993e-07j),(3.8441709999999996e-05+9.033299999999993e-07j),(3.8441709999999996e-05+9.033299999999993e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(9.340706666666665e-05+2.42208e-05j),(9.340706666666665e-05+2.42208e-05j),(9.340706666666665e-05+2.42208e-05j),(4.294706666666666e-05+1.0091999999999992e-06j),(4.294706666666666e-05+1.0091999999999992e-06j),(4.294706666666666e-05+1.0091999999999992e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00010470254666666666+2.7149760000000003e-05j),(0.00010470254666666666+2.7149760000000003e-05j),(0.00010470254666666666+2.7149760000000003e-05j),(4.814054666666667e-05+1.1312399999999993e-06j),(4.814054666666667e-05+1.1312399999999993e-06j),(4.814054666666667e-05+1.1312399999999993e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00010360576333333332+2.6865360000000003e-05j),(0.00010360576333333332+2.6865360000000003e-05j),(0.00010360576333333332+2.6865360000000003e-05j),(4.763626333333333e-05+1.1193899999999993e-06j),(4.763626333333333e-05+1.1193899999999993e-06j),(4.763626333333333e-05+1.1193899999999993e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.0001779926633333333+4.615416e-05j),(0.0001779926633333333+4.615416e-05j),(0.0001779926633333333+4.615416e-05j),(8.183816333333333e-05+1.9230899999999987e-06j),(8.183816333333333e-05+1.9230899999999987e-06j),(8.183816333333333e-05+1.9230899999999987e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00015147549666666662+3.927816e-05j),(0.00015147549666666662+3.927816e-05j),(0.00015147549666666662+3.927816e-05j),(6.964599666666665e-05+1.6365899999999988e-06j),(6.964599666666665e-05+1.6365899999999988e-06j),(6.964599666666665e-05+1.6365899999999988e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.00015121448999999999+3.9210480000000005e-05j),(0.00015121448999999999+3.9210480000000005e-05j),(0.00015121448999999999+3.9210480000000005e-05j),(6.952599e-05+1.6337699999999989e-06j),(6.952599e-05+1.6337699999999989e-06j),(6.952599e-05+1.6337699999999989e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.00023037447999999997+5.973696e-05j),(0.00023037447999999997+5.973696e-05j),(0.00023037447999999997+5.973696e-05j),(0.00010592247999999999+2.4890399999999984e-06j),(0.00010592247999999999+2.4890399999999984e-06j),(0.00010592247999999999+2.4890399999999984e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0009952128666666665+0.0002580624j),(0.0009952128666666665+0.0002580624j),(0.0009952128666666665+0.0002580624j),(0.00045758286666666665+1.0752599999999993e-05j),(0.00045758286666666665+1.0752599999999993e-05j),(0.00045758286666666665+1.0752599999999993e-05j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.0004215257666666666+0.00010930320000000001j),(0.0004215257666666666+0.00010930320000000001j),(0.0004215257666666666+0.00010930320000000001j),(0.00019381076666666666+4.554299999999997e-06j),(0.00019381076666666666+4.554299999999997e-06j),(0.00019381076666666666+4.554299999999997e-06j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.00016196851999999995+4.199904e-05j),(0.00016196851999999995+4.199904e-05j),(0.00016196851999999995+4.199904e-05j),(7.447051999999999e-05+1.7499599999999987e-06j),(7.447051999999999e-05+1.7499599999999987e-06j),(7.447051999999999e-05+1.7499599999999987e-06j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.00037199003333333327+9.645839999999999e-05j),(0.00037199003333333327+9.645839999999999e-05j),(0.00037199003333333327+9.645839999999999e-05j),(0.00017103503333333332+4.019099999999997e-06j),(0.00017103503333333332+4.019099999999997e-06j),(0.00017103503333333332+4.019099999999997e-06j),0j,0j,0j,0j,0j,0j
line43,43,44,(6.769791e-05+1.755432e-05j),(6.769791e-05+1.755432e-05j),(6.769791e-05+1.755432e-05j),(3.112641e-05+7.314299999999994e-07j),(3.112641e-05+7.314299999999994e-07j),(3.112641e-05+7.314299999999994e-07j),0j,0j,0j,0j,0j,0j
line44,43,45,(0.0006323858333333332+0.00016397999999999999j),(0.0006323858333333332+0.00016397999999999999j),(0.0006323858333333332+0.00016397999999999999j),(0.0002907608333333333+6.832499999999995e-06j),(0.0002907608333333333+6.832499999999995e-06j),(0.0002907608333333333+6.832499999999995e-06j),0j,0j,0j,0j,0j,0j
line45,44,46,(3.534141333333333e-05+9.16416e-06j),(3.534141333333333e-05+9.16416e-06j),(3.534141333333333e-05+9.16416e-06j),(1.6249413333333333e-05+3.8183999999999977e-07j),(1.6249413333333333e-05+3.8183999999999977e-07j),(1.6249413333333333e-05+3.8183999999999977e-07j),0j,0j,0j,0j,0j,0j
line46,45,47,(0.00016442031666666663+4.26348e-05j),(0.00016442031666666663+4.26348e-05j),(0.00016442031666666663+4.26348e-05j),(7.559781666666665e-05+1.7764499999999987e-06j),(7.559781666666665e-05+1.7764499999999987e-06j),(7.559781666666665e-05+1.7764499999999987e-06j),0j,0j,0j,0j,0j,0j
line47,46,48,(1.516781933333333e-05+3.933072000000001e-06j),(1.516781933333333e-05+3.933072000000001e-06j),(1.516781933333333e-05+3.933072000000001e-06j),(6.973919333333333e-06+1.638779999999999e-07j),(6.973919333333333e-06+1.638779999999999e-07j),(6.973919333333333e-06+1.638779999999999e-07j),0j,0j,0j,0j,0j,0j
line48,47,49,(0.0005454761666666665+0.000141444j),(0.0005454761666666665+0.000141444j),(0.0005454761666666665+0.000141444j),(0.0002508011666666666+5.893499999999995e-06j),(0.0002508011666666666+5.893499999999995e-06j),(0.0002508011666666666+5.893499999999995e-06j),0j,0j,0j,0j,0j,0j
line49,48,50,(1.0718210999999999e-05+2.7792720000000003e-06j),(1.0718210999999999e-05+2.7792720000000003e-06j),(1.0718210999999999e-05+2.7792720000000003e-06j),(4.928061e-06+1.1580299999999993e-07j),(4.928061e-06+1.1580299999999993e-07j),(4.928061e-06+1.1580299999999993e-07j),0j,0j,0j,0j,0j,0j
line50,49,51,(0.00018569513666666663+4.815144e-05j),(0.00018569513666666663+4.815144e-05j),(0.00018569513666666663+4.815144e-05j),(8.537963666666666e-05+2.0063099999999988e-06j),(8.537963666666666e-05+2.0063099999999988e-06j),(8.537963666666666e-05+2.0063099999999988e-06j),0j,0j,0j,0j,0j,0j
line51,50,52,(1.0814838999999997e-05+2.804328e-06j),(1.0814838999999997e-05+2.804328e-06j),(1.0814838999999997e-05+2.804328e-06j),(4.972488999999999e-06+1.1684699999999991e-07j),(4.972488999999999e-06+1.1684699999999991e-07j),(4.972488999999999e-06+1.1684699999999991e-07j),0j,0j,0j,0j,0j,0j
line52,51,53,(8.246144666666666e-05+2.138256e-05j),(8.246144666666666e-05+2.138256e-05j),(8.246144666666666e-05+2.138256e-05j),(3.791444666666667e-05+8.909399999999994e-07j),(3.791444666666667e-05+8.909399999999994e-07j),(3.791444666666667e-05+8.909399999999994e-07j),0j,0j,0j,0j,0j,0j
line53,52,54,(1.0952839333333333e-05+2.840112e-06j),(1.0952839333333333e-05+2.840112e-06j),(1.0952839333333333e-05+2.840112e-06j),(5.0359393333333335e-06+1.1833799999999993e-07j),(5.0359393333333335e-06+1.1833799999999993e-07j),(5.0359393333333335e-06+1.1833799999999993e-07j),0j,0j,0j,0j,0j,0j
line54,53,55,(0.0001868891033333333+4.846104e-05j),(0.0001868891033333333+4.846104e-05j),(0.0001868891033333333+4.846104e-05j),(8.592860333333332e-05+2.0192099999999987e-06j),(8.592860333333332e-05+2.0192099999999987e-06j),(8.592860333333332e-05+2.0192099999999987e-06j),0j,0j,0j,0j,0j,0j
line55,54,56,(0.00013277186999999997+3.442824e-05j),(0.00013277186999999997+3.442824e-05j),(0.00013277186999999997+3.442824e-05j),(6.104637e-05+1.434509999999999e-06j),(6.104637e-05+1.434509999999999e-06j),(6.104637e-05+1.434509999999999e-06j),0j,0j,0j,0j,0j,0j
line56,55,57,(0.00018693630666666663+4.847328e-05j),(0.00018693630666666663+4.847328e-05j),(0.00018693630666666663+4.847328e-05j),(8.595030666666666e-05+2.0197199999999983e-06j),(8.595030666666666e-05+2.0197199999999983e-06j),(8.595030666666666e-05+2.0197199999999983e-06j),0j,0j,0j,0j,0j,0j
line57,57,58,(0.0004621206333333332+0.0001198296j),(0.0004621206333333332+0.0001198296j),(0.0004621206333333332+0.0001198296j),(0.00021247563333333332+4.992899999999996e-06j),(0.00021247563333333332+4.992899999999996e-06j),(0.00021247563333333332+4.992899999999996e-06j),0j,0j,0j,0j,0j,0j
line58,58,59,(9.249632e-05+2.3984640000000004e-05j),(9.249632e-05+2.3984640000000004e-05j),(9.249632e-05+2.3984640000000004e-05j),(4.252832e-05+9.993599999999994e-07j),(4.252832e-05+9.993599999999994e-07j),(4.252832e-05+9.993599999999994e-07j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0004467656666666666+0.000115848j),(0.0004467656666666666+0.000115848j),(0.0004467656666666666+0.000115848j),(0.00020541566666666667+4.826999999999996e-06j),(0.00020541566666666667+4.826999999999996e-06j),(0.00020541566666666667+4.826999999999996e-06j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.00010127336333333331+2.626056e-05j),(0.00010127336333333331+2.626056e-05j),(0.00010127336333333331+2.626056e-05j),(4.656386333333333e-05+1.0941899999999993e-06j),(4.656386333333333e-05+1.0941899999999993e-06j),(4.656386333333333e-05+1.0941899999999993e-06j),0j,0j,0j,0j,0j,0j
line61,61,62,(0.00036485399999999996+9.460800000000001e-05j),(0.00036485399999999996+9.460800000000001e-05j),(0.00036485399999999996+9.460800000000001e-05j),(0.000167754+3.941999999999997e-06j),(0.000167754+3.941999999999997e-06j),(0.000167754+3.941999999999997e-06j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.0005946787+0.0001542024j),(0.0005946787+0.0001542024j),(0.0005946787+0.0001542024j),(0.00027342370000000004+6.425099999999996e-06j),(0.00027342370000000004+6.425099999999996e-06j),(0.00027342370000000004+6.425099999999996e-06j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.0004888599333333333+0.0001267632j),(0.0004888599333333333+0.0001267632j),(0.0004888599333333333+0.0001267632j),(0.00022476993333333332+5.281799999999997e-06j),(0.00022476993333333332+5.281799999999997e-06j),(0.00022476993333333332+5.281799999999997e-06j),0j,0j,0j,0j,0j,0j
line64,64,65,(0.0004586220333333332+0.0001189224j),(0.0004586220333333332+0.0001189224j),(0.0004586220333333332+0.0001189224j),(0.00021086703333333333+4.955099999999997e-06j),(0.00021086703333333333+4.955099999999997e-06j),(0.00021086703333333333+4.955099999999997e-06j),0j,0j,0j,0j,0j,0j
line65,65,66,(0.0005277610333333332+0.00013685040000000002j),(0.0005277610333333332+0.00013685040000000002j),(0.0005277610333333332+0.00013685040000000002j),(0.00024265603333333333+5.702099999999997e-06j),(0.00024265603333333333+5.702099999999997e-06j),(0.00024265603333333333+5.702099999999997e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(0.0009194376333333332+0.00023841360000000002j),(0.0009194376333333332+0.00023841360000000002j),(0.0009194376333333332+0.00023841360000000002j),(0.00042274263333333335+9.933899999999993e-06j),(0.00042274263333333335+9.933899999999993e-06j),(0.00042274263333333335+9.933899999999993e-06j),0j,0j,0j,0j,0j,0j
line67,67,68,(0.00048425066666666657+0.000125568j),(0.00048425066666666657+0.000125568j),(0.00048425066666666657+0.000125568j),(0.00022265066666666666+5.231999999999997e-06j),(0.00022265066666666666+5.231999999999997e-06j),(0.00022265066666666666+5.231999999999997e-06j),0j,0j,0j,0j,0j,0j
line68,68,69,(0.0009087196999999998+0.0002356344j),(0.0009087196999999998+0.0002356344j),(0.0009087196999999998+0.0002356344j),(0.0004178147+9.818099999999993e-06j),(0.0004178147+9.818099999999993e-06j),(0.0004178147+9.818099999999993e-06j),0j,0j,0j,0j,0j,0j
line69,69,70,(0.0001589003033333333+4.1203439999999995e-05j),(0.0001589003033333333+4.1203439999999995e-05j),(0.0001589003033333333+4.1203439999999995e-05j),(7.305980333333332e-05+1.7168099999999986e-06j),(7.305980333333332e-05+1.7168099999999986e-06j),(7.305980333333332e-05+1.7168099999999986e-06j),0j,0j,0j,0j,0j,0j
line70,70,71,(0.0001589003033333333+4.1203439999999995e-05j),(0.0001589003033333333+4.1203439999999995e-05j),(0.0001589003033333333+4.1203439999999995e-05j),(7.305980333333332e-05+1.7168099999999986e-06j),(7.305980333333332e-05+1.7168099999999986e-06j),(7.305980333333332e-05+1.7168099999999986e-06j),0j,0j,0j,0j,0j,0j
line71,70,72,(3.791815999999999e-05+9.832319999999999e-06j),(3.791815999999999e-05+9.832319999999999e-06j),(3.791815999999999e-05+9.832319999999999e-06j),(1.7434159999999997e-05+4.096799999999997e-07j),(1.7434159999999997e-05+4.096799999999997e-07j),(1.7434159999999997e-05+4.096799999999997e-07j),0j,0j,0j,0j,0j,0j
line72,71,73,(0.0001575841633333333+4.086216e-05j),(0.0001575841633333333+4.086216e-05j),(0.0001575841633333333+4.086216e-05j),(7.245466333333332e-05+1.7025899999999987e-06j),(7.245466333333332e-05+1.7025899999999987e-06j),(7.245466333333332e-05+1.7025899999999987e-06j),0j,0j,0j,0j,0j,0j
line73,72,74,(9.917142666666664e-05+2.571552e-05j),(9.917142666666664e-05+2.571552e-05j),(9.917142666666664e-05+2.571552e-05j),(4.559742666666666e-05+1.0714799999999993e-06j),(4.559742666666666e-05+1.0714799999999993e-06j),(4.559742666666666e-05+1.0714799999999993e-06j),0j,0j,0j,0j,0j,0j
line74,72,75,(9.276565666666665e-05+2.405448e-05j),(9.276565666666665e-05+2.405448e-05j),(9.276565666666665e-05+2.405448e-05j),(4.2652156666666664e-05+1.0022699999999993e-06j),(4.2652156666666664e-05+1.0022699999999993e-06j),(4.2652156666666664e-05+1.0022699999999993e-06j),0j,0j,0j,0j,0j,0j
line75,73,76,(2.586020733333333e-05+6.7056479999999994e-06j),(2.586020733333333e-05+6.7056479999999994e-06j),(2.586020733333333e-05+6.7056479999999994e-06j),(1.1890107333333332e-05+2.794019999999998e-07j),(1.1890107333333332e-05+2.794019999999998e-07j),(1.1890107333333332e-05+2.794019999999998e-07j),0j,0j,0j,0j,0j,0j
line76,75,77,(9.309052666666665e-05+2.413872e-05j),(9.309052666666665e-05+2.413872e-05j),(9.309052666666665e-05+2.413872e-05j),(4.2801526666666664e-05+1.0057799999999994e-06j),(4.2801526666666664e-05+1.0057799999999994e-06j),(4.2801526666666664e-05+1.0057799999999994e-06j),0j,0j,0j,0j,0j,0j
line77,76,78,(2.7991576666666662e-05+7.25832e-06j),(2.7991576666666662e-05+7.25832e-06j),(2.7991576666666662e-05+7.25832e-06j),(1.2870076666666666e-05+3.024299999999998e-07j),(1.2870076666666666e-05+3.024299999999998e-07j),(1.2870076666666666e-05+3.024299999999998e-07j),0j,0j,0j,0j,0j,0j
line78,77,79,(9.267957999999998e-05+2.403216e-05j),(9.267957999999998e-05+2.403216e-05j),(9.267957999999998e-05+2.403216e-05j),(4.261258e-05+1.0013399999999995e-06j),(4.261258e-05+1.0013399999999995e-06j),(4.261258e-05+1.0013399999999995e-06j),0j,0j,0j,0j,0j,0j
line79,78,80,(7.452850999999998e-05+1.9325519999999998e-05j),(7.452850999999998e-05+1.9325519999999998e-05j),(7.452850999999998e-05+1.9325519999999998e-05j),(3.4267009999999996e-05+8.052299999999994e-07j),(3.4267009999999996e-05+8.052299999999994e-07j),(3.4267009999999996e-05+8.052299999999994e-07j),0j,0j,0j,0j,0j,0j
line80,80,81,(0.0002147029733333333+5.5673280000000006e-05j),(0.0002147029733333333+5.5673280000000006e-05j),(0.0002147029733333333+5.5673280000000006e-05j),(9.871697333333333e-05+2.3197199999999984e-06j),(9.871697333333333e-05+2.3197199999999984e-06j),(9.871697333333333e-05+2.3197199999999984e-06j),0j,0j,0j,0j,0j,0j
line81,81,82,(7.994578666666666e-05+2.073024e-05j),(7.994578666666666e-05+2.073024e-05j),(7.994578666666666e-05+2.073024e-05j),(3.6757786666666664e-05+8.637599999999994e-07j),(3.6757786666666664e-05+8.637599999999994e-07j),(3.6757786666666664e-05+8.637599999999994e-07j),0j,0j,0j,0j,0j,0j
line82,82,83,(3.704350999999999e-05+9.60552e-06j),(3.704350999999999e-05+9.60552e-06j),(3.704350999999999e-05+9.60552e-06j),(1.703201e-05+4.002299999999997e-07j),(1.703201e-05+4.002299999999997e-07j),(1.703201e-05+4.002299999999997e-07j),0j,0j,0j,0j,0j,0j
line83,83,84,(0.00011594249333333331+3.006432e-05j),(0.00011594249333333331+3.006432e-05j),(0.00011594249333333331+3.006432e-05j),(5.330849333333333e-05+1.2526799999999991e-06j),(5.330849333333333e-05+1.2526799999999991e-06j),(5.330849333333333e-05+1.2526799999999991e-06j),0j,0j,0j,0j,0j,0j
line84,84,85,(0.00012724352666666666+3.299472e-05j),(0.00012724352666666666+3.299472e-05j),(0.00012724352666666666+3.299472e-05j),(5.8504526666666666e-05+1.374779999999999e-06j),(5.8504526666666666e-05+1.374779999999999e-06j),(5.8504526666666666e-05+1.374779999999999e-06j),0j,0j,0j,0j,0j,0j
line85,85,86,(0.000596428+0.000154656j),(0.000596428+0.000154656j),(0.000596428+0.000154656j),(0.000274228+6.443999999999996e-06j),(0.000274228+6.443999999999996e-06j),(0.000274228+6.443999999999996e-06j),0j,0j,0j,0j,0j,0j
