,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(6.4589679e-05+6.1794809999999996e-06j),(6.4589679e-05+6.1794809999999996e-06j),(6.4589679e-05+6.1794809999999996e-06j),(2.8512792000000004e-05+4.1025599999999996e-07j),(2.8512792000000004e-05+4.1025599999999996e-07j),(2.8512792000000004e-05+4.1025599999999996e-07j),0j,0j,0j,0j,0j,0j
line11,11,12,(0.0015983055+0.0001529145j),(0.0015983055+0.0001529145j),(0.0015983055+0.0001529145j),(0.0007055640000000001+1.0151999999999999e-05j),(0.0007055640000000001+1.0151999999999999e-05j),(0.0007055640000000001+1.0151999999999999e-05j),0j,0j,0j,0j,0j,0j
line12,12,13,(3.8523067e-05+3.685613e-06j),(3.8523067e-05+3.685613e-06j),(3.8523067e-05+3.685613e-06j),(1.7005816000000003e-05+2.44688e-07j),(1.7005816000000003e-05+2.44688e-07j),(1.7005816000000003e-05+2.44688e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(2.7722434666666663e-05+2.652285333333333e-06j),(2.7722434666666663e-05+2.652285333333333e-06j),(2.7722434666666663e-05+2.652285333333333e-06j),(1.2237930666666667e-05+1.760853333333333e-07j),(1.2237930666666667e-05+1.760853333333333e-07j),(1.2237930666666667e-05+1.760853333333333e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(0.0004244850866666666+4.061171333333333e-05j),(0.0004244850866666666+4.061171333333333e-05j),(0.0004244850866666666+4.061171333333333e-05j),(0.00018738682666666668+2.696213333333333e-06j),(0.00018738682666666668+2.696213333333333e-06j),(0.00018738682666666668+2.696213333333333e-06j),0j,0j,0j,0j,0j,0j
line15,15,16,(3.660946666666666e-05+3.502533333333333e-06j),(3.660946666666666e-05+3.502533333333333e-06j),(3.660946666666666e-05+3.502533333333333e-06j),(1.616106666666667e-05+2.325333333333333e-07j),(1.616106666666667e-05+2.325333333333333e-07j),(1.616106666666667e-05+2.325333333333333e-07j),0j,0j,0j,0j,0j,0j
line16,16,17,(6.032165333333333e-05+5.771146666666666e-06j),(6.032165333333333e-05+5.771146666666666e-06j),(6.032165333333333e-05+5.771146666666666e-06j),(2.662869333333334e-05+3.831466666666666e-07j),(2.662869333333334e-05+3.831466666666666e-07j),(2.662869333333334e-05+3.831466666666666e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.004245690533333333+0.00040619746666666664j),(0.004245690533333333+0.00040619746666666664j),(0.004245690533333333+0.00040619746666666664j),(0.0018742389333333337+2.6967466666666665e-05j),(0.0018742389333333337+2.6967466666666665e-05j),(0.0018742389333333337+2.6967466666666665e-05j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.0029316121999999997+0.0002804758j),(0.0029316121999999997+0.0002804758j),(0.0029316121999999997+0.0002804758j),(0.0012941456000000002+1.86208e-05j),(0.0012941456000000002+1.86208e-05j),(0.0012941456000000002+1.86208e-05j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.008885604566666667+0.0008501114333333333j),(0.008885604566666667+0.0008501114333333333j),(0.008885604566666667+0.0008501114333333333j),(0.003922505866666667+5.6438933333333326e-05j),(0.003922505866666667+5.6438933333333326e-05j),(0.003922505866666667+5.6438933333333326e-05j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.00076466764+7.315795999999999e-05j),(0.00076466764+7.315795999999999e-05j),(0.00076466764+7.315795999999999e-05j),(0.00033755872000000006+4.85696e-06j),(0.00033755872000000006+4.85696e-06j),(0.00033755872000000006+4.85696e-06j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.00019003335999999999+1.8181039999999997e-05j),(0.00019003335999999999+1.8181039999999997e-05j),(0.00019003335999999999+1.8181039999999997e-05j),(8.388928e-05+1.2070399999999999e-06j),(8.388928e-05+1.2070399999999999e-06j),(8.388928e-05+1.2070399999999999e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(8.998707666666666e-05+8.609323333333332e-06j),(8.998707666666666e-05+8.609323333333332e-06j),(8.998707666666666e-05+8.609323333333332e-06j),(3.9724346666666674e-05+5.715733333333333e-07j),(3.9724346666666674e-05+5.715733333333333e-07j),(3.9724346666666674e-05+5.715733333333333e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(8.579714e-05+8.20846e-06j),(8.579714e-05+8.20846e-06j),(8.579714e-05+8.20846e-06j),(3.7874720000000007e-05+5.4496e-07j),(3.7874720000000007e-05+5.4496e-07j),(3.7874720000000007e-05+5.4496e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(6.2498909e-05+5.979450999999999e-06j),(6.2498909e-05+5.979450999999999e-06j),(6.2498909e-05+5.979450999999999e-06j),(2.7589832000000002e-05+3.9697599999999994e-07j),(2.7589832000000002e-05+3.9697599999999994e-07j),(2.7589832000000002e-05+3.9697599999999994e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(4.8117938e-05+4.603581999999999e-06j),(4.8117938e-05+4.603581999999999e-06j),(4.8117938e-05+4.603581999999999e-06j),(2.1241424000000005e-05+3.0563199999999997e-07j),(2.1241424000000005e-05+3.0563199999999997e-07j),(2.1241424000000005e-05+3.0563199999999997e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(6.057271366666666e-05+5.795166333333333e-06j),(6.057271366666666e-05+5.795166333333333e-06j),(6.057271366666666e-05+5.795166333333333e-06j),(2.6739522666666667e-05+3.8474133333333325e-07j),(2.6739522666666667e-05+3.8474133333333325e-07j),(2.6739522666666667e-05+3.8474133333333325e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(5.0750293e-05+4.855427e-06j),(5.0750293e-05+4.855427e-06j),(5.0750293e-05+4.855427e-06j),(2.2403464000000005e-05+3.22352e-07j),(2.2403464000000005e-05+3.22352e-07j),(2.2403464000000005e-05+3.22352e-07j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.00020841366333333331+1.9939536666666662e-05j),(0.00020841366333333331+1.9939536666666662e-05j),(0.00020841366333333331+1.9939536666666662e-05j),(9.200317333333334e-05+1.3237866666666664e-06j),(9.200317333333334e-05+1.3237866666666664e-06j),(9.200317333333334e-05+1.3237866666666664e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.002032089033333333+0.0003033974999999999j),(0.002032089033333333+0.0003033974999999999j),(0.002032089033333333+0.0003033974999999999j),(0.0009236768333333333+8.090600000000007e-06j),(0.0009236768333333333+8.090600000000007e-06j),(0.0009236768333333333+8.090600000000007e-06j),0j,0j,0j,0j,0j,0j
line30,29,31,(0.002032089033333333+0.0003033974999999999j),(0.002032089033333333+0.0003033974999999999j),(0.002032089033333333+0.0003033974999999999j),(0.0009236768333333333+8.090600000000007e-06j),(0.0009236768333333333+8.090600000000007e-06j),(0.0009236768333333333+8.090600000000007e-06j),0j,0j,0j,0j,0j,0j
line31,30,32,(0.003805476399999999+0.0005681699999999998j),(0.003805476399999999+0.0005681699999999998j),(0.003805476399999999+0.0005681699999999998j),(0.0017297619999999997+1.5151200000000012e-05j),(0.0017297619999999997+1.5151200000000012e-05j),(0.0017297619999999997+1.5151200000000012e-05j),0j,0j,0j,0j,0j,0j
line32,30,33,(0.0017328490666666666+0.00025871999999999994j),(0.0017328490666666666+0.00025871999999999994j),(0.0017328490666666666+0.00025871999999999994j),(0.0007876586666666666+6.899200000000006e-06j),(0.0007876586666666666+6.899200000000006e-06j),(0.0007876586666666666+6.899200000000006e-06j),0j,0j,0j,0j,0j,0j
line33,32,34,(0.001168276633333333+0.00017442749999999996j),(0.001168276633333333+0.00017442749999999996j),(0.001168276633333333+0.00017442749999999996j),(0.0005310348333333332+4.6514000000000034e-06j),(0.0005310348333333332+4.6514000000000034e-06j),(0.0005310348333333332+4.6514000000000034e-06j),0j,0j,0j,0j,0j,0j
line34,32,35,(0.001168276633333333+0.00017442749999999996j),(0.001168276633333333+0.00017442749999999996j),(0.001168276633333333+0.00017442749999999996j),(0.0005310348333333332+4.6514000000000034e-06j),(0.0005310348333333332+4.6514000000000034e-06j),(0.0005310348333333332+4.6514000000000034e-06j),0j,0j,0j,0j,0j,0j
line35,32,36,(0.0020726273333333332+0.00030944999999999996j),(0.0020726273333333332+0.00030944999999999996j),(0.0020726273333333332+0.00030944999999999996j),(0.0009421033333333334+8.252000000000007e-06j),(0.0009421033333333334+8.252000000000007e-06j),(0.0009421033333333334+8.252000000000007e-06j),0j,0j,0j,0j,0j,0j
line36,33,37,(0.0004259266666666666+3.212704e-05j),(0.0004259266666666666+3.212704e-05j),(0.0004259266666666666+3.212704e-05j),(6.084666666666672e-06+0j),(6.084666666666672e-06+0j),(6.084666666666672e-06+0j),0j,0j,0j,0j,0j,0j
line37,34,38,(0.002561246966666666+0.0003824024999999999j),(0.002561246966666666+0.0003824024999999999j),(0.002561246966666666+0.0003824024999999999j),(0.0011642031666666665+1.0197400000000008e-05j),(0.0011642031666666665+1.0197400000000008e-05j),(0.0011642031666666665+1.0197400000000008e-05j),0j,0j,0j,0j,0j,0j
line38,34,39,(0.0009941176666666666+0.00014842499999999996j),(0.0009941176666666666+0.00014842499999999996j),(0.0009941176666666666+0.00014842499999999996j),(0.00045187166666666665+3.9580000000000034e-06j),(0.00045187166666666665+3.9580000000000034e-06j),(0.00045187166666666665+3.9580000000000034e-06j),0j,0j,0j,0j,0j,0j
line39,34,40,(0.002561246966666666+0.0003824024999999999j),(0.002561246966666666+0.0003824024999999999j),(0.002561246966666666+0.0003824024999999999j),(0.0011642031666666665+1.0197400000000008e-05j),(0.0011642031666666665+1.0197400000000008e-05j),(0.0011642031666666665+1.0197400000000008e-05j),0j,0j,0j,0j,0j,0j
line40,37,41,(0.00021022166666666663+1.5856719999999998e-05j),(0.00021022166666666663+1.5856719999999998e-05j),(0.00021022166666666663+1.5856719999999998e-05j),(3.003166666666669e-06+0j),(3.003166666666669e-06+0j),(3.003166666666669e-06+0j),0j,0j,0j,0j,0j,0j
line41,38,42,(0.0010592200666666666+0.00015814499999999997j),(0.0010592200666666666+0.00015814499999999997j),(0.0010592200666666666+0.00015814499999999997j),(0.00048146366666666665+4.2172000000000034e-06j),(0.00048146366666666665+4.2172000000000034e-06j),(0.00048146366666666665+4.2172000000000034e-06j),0j,0j,0j,0j,0j,0j
line42,38,43,(0.0006014050899999999+2.8442699999999995e-05j),(0.0006014050899999999+2.8442699999999995e-05j),(0.0006014050899999999+2.8442699999999995e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line43,38,44,(0.0010592200666666666+0.00015814499999999997j),(0.0010592200666666666+0.00015814499999999997j),(0.0010592200666666666+0.00015814499999999997j),(0.00048146366666666665+4.2172000000000034e-06j),(0.00048146366666666665+4.2172000000000034e-06j),(0.00048146366666666665+4.2172000000000034e-06j),0j,0j,0j,0j,0j,0j
line44,41,45,(7.256666666666665e-05+5.4735999999999996e-06j),(7.256666666666665e-05+5.4735999999999996e-06j),(7.256666666666665e-05+5.4735999999999996e-06j),(1.0366666666666676e-06+0j),(1.0366666666666676e-06+0j),(1.0366666666666676e-06+0j),0j,0j,0j,0j,0j,0j
line45,42,46,(0.0028981117+0.0004326974999999999j),(0.0028981117+0.0004326974999999999j),(0.0028981117+0.0004326974999999999j),(0.0013173235+1.153860000000001e-05j),(0.0013173235+1.153860000000001e-05j),(0.0013173235+1.153860000000001e-05j),0j,0j,0j,0j,0j,0j
line46,42,47,(0.0028981117+0.0004326974999999999j),(0.0028981117+0.0004326974999999999j),(0.0028981117+0.0004326974999999999j),(0.0013173235+1.153860000000001e-05j),(0.0013173235+1.153860000000001e-05j),(0.0013173235+1.153860000000001e-05j),0j,0j,0j,0j,0j,0j
line47,43,48,(0.00028156788+1.33164e-05j),(0.00028156788+1.33164e-05j),(0.00028156788+1.33164e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line48,45,49,(6.876449999999999e-05+5.186808e-06j),(6.876449999999999e-05+5.186808e-06j),(6.876449999999999e-05+5.186808e-06j),(9.823500000000009e-07+0j),(9.823500000000009e-07+0j),(9.823500000000009e-07+0j),0j,0j,0j,0j,0j,0j
line49,46,50,(0.002653023266666666+0.00039610499999999984j),(0.002653023266666666+0.00039610499999999984j),(0.002653023266666666+0.00039610499999999984j),(0.0012059196666666665+1.0562800000000008e-05j),(0.0012059196666666665+1.0562800000000008e-05j),(0.0012059196666666665+1.0562800000000008e-05j),0j,0j,0j,0j,0j,0j
line50,46,51,(0.0008118133333333333+6.123392e-05j),(0.0008118133333333333+6.123392e-05j),(0.0008118133333333333+6.123392e-05j),(1.1597333333333343e-05+0j),(1.1597333333333343e-05+0j),(1.1597333333333343e-05+0j),0j,0j,0j,0j,0j,0j
line51,46,52,(0.002653023266666666+0.00039610499999999984j),(0.002653023266666666+0.00039610499999999984j),(0.002653023266666666+0.00039610499999999984j),(0.0012059196666666665+1.0562800000000008e-05j),(0.0012059196666666665+1.0562800000000008e-05j),(0.0012059196666666665+1.0562800000000008e-05j),0j,0j,0j,0j,0j,0j
line52,48,53,(0.00026988345999999996+1.27638e-05j),(0.00026988345999999996+1.27638e-05j),(0.00026988345999999996+1.27638e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line53,49,54,(7.047366666666666e-05+5.315728e-06j),(7.047366666666666e-05+5.315728e-06j),(7.047366666666666e-05+5.315728e-06j),(1.0067666666666675e-06+0j),(1.0067666666666675e-06+0j),(1.0067666666666675e-06+0j),0j,0j,0j,0j,0j,0j
line54,50,55,(0.0021938403666666665+0.0003275474999999999j),(0.0021938403666666665+0.0003275474999999999j),(0.0021938403666666665+0.0003275474999999999j),(0.0009972001666666667+8.734600000000008e-06j),(0.0009972001666666667+8.734600000000008e-06j),(0.0009972001666666667+8.734600000000008e-06j),0j,0j,0j,0j,0j,0j
line55,50,56,(0.0021938403666666665+0.0003275474999999999j),(0.0021938403666666665+0.0003275474999999999j),(0.0021938403666666665+0.0003275474999999999j),(0.0009972001666666667+8.734600000000008e-06j),(0.0009972001666666667+8.734600000000008e-06j),(0.0009972001666666667+8.734600000000008e-06j),0j,0j,0j,0j,0j,0j
line56,51,57,(0.00047590666666666665+3.589696e-05j),(0.00047590666666666665+3.589696e-05j),(0.00047590666666666665+3.589696e-05j),(6.798666666666672e-06+0j),(6.798666666666672e-06+0j),(6.798666666666672e-06+0j),0j,0j,0j,0j,0j,0j
line57,53,58,(0.00047207721+2.23263e-05j),(0.00047207721+2.23263e-05j),(0.00047207721+2.23263e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line58,54,59,(8.774966666666666e-05+6.618832e-06j),(8.774966666666666e-05+6.618832e-06j),(8.774966666666666e-05+6.618832e-06j),(1.2535666666666678e-06+0j),(1.2535666666666678e-06+0j),(1.2535666666666678e-06+0j),0j,0j,0j,0j,0j,0j
line59,55,60,(0.0014634979333333332+0.00021850499999999997j),(0.0014634979333333332+0.00021850499999999997j),(0.0014634979333333332+0.00021850499999999997j),(0.0006652263333333334+5.826800000000005e-06j),(0.0006652263333333334+5.826800000000005e-06j),(0.0006652263333333334+5.826800000000005e-06j),0j,0j,0j,0j,0j,0j
line60,55,61,(0.018206191299999997+0.000861039j),(0.018206191299999997+0.000861039j),(0.018206191299999997+0.000861039j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line61,55,62,(0.0014634979333333332+0.00021850499999999997j),(0.0014634979333333332+0.00021850499999999997j),(0.0014634979333333332+0.00021850499999999997j),(0.0006652263333333334+5.826800000000005e-06j),(0.0006652263333333334+5.826800000000005e-06j),(0.0006652263333333334+5.826800000000005e-06j),0j,0j,0j,0j,0j,0j
line62,57,63,(0.0003990583333333333+3.01004e-05j),(0.0003990583333333333+3.01004e-05j),(0.0003990583333333333+3.01004e-05j),(5.700833333333338e-06+0j),(5.700833333333338e-06+0j),(5.700833333333338e-06+0j),0j,0j,0j,0j,0j,0j
line63,58,64,(0.0027083496+0.000128088j),(0.0027083496+0.000128088j),(0.0027083496+0.000128088j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line64,59,65,(0.00013697833333333332+1.033208e-05j),(0.00013697833333333332+1.033208e-05j),(0.00013697833333333332+1.033208e-05j),(1.956833333333335e-06+0j),(1.956833333333335e-06+0j),(1.956833333333335e-06+0j),0j,0j,0j,0j,0j,0j
line65,60,66,(0.0016691531999999997+0.0002492099999999999j),(0.0016691531999999997+0.0002492099999999999j),(0.0016691531999999997+0.0002492099999999999j),(0.0007587059999999999+6.6456000000000055e-06j),(0.0007587059999999999+6.6456000000000055e-06j),(0.0007587059999999999+6.6456000000000055e-06j),0j,0j,0j,0j,0j,0j
line66,60,67,(0.0016691531999999997+0.0002492099999999999j),(0.0016691531999999997+0.0002492099999999999j),(0.0016691531999999997+0.0002492099999999999j),(0.0007587059999999999+6.6456000000000055e-06j),(0.0007587059999999999+6.6456000000000055e-06j),(0.0007587059999999999+6.6456000000000055e-06j),0j,0j,0j,0j,0j,0j
line67,61,68,(0.009554772699999999+0.00045188099999999995j),(0.009554772699999999+0.00045188099999999995j),(0.009554772699999999+0.00045188099999999995j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line68,63,69,(0.00020869333333333332+1.574144e-05j),(0.00020869333333333332+1.574144e-05j),(0.00020869333333333332+1.574144e-05j),(2.981333333333336e-06+0j),(2.981333333333336e-06+0j),(2.981333333333336e-06+0j),0j,0j,0j,0j,0j,0j
line69,64,70,(0.009123933499999999+0.000431505j),(0.009123933499999999+0.000431505j),(0.009123933499999999+0.000431505j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line70,65,71,(0.00010663449999999999+8.043288e-06j),(0.00010663449999999999+8.043288e-06j),(0.00010663449999999999+8.043288e-06j),(1.5233500000000013e-06+0j),(1.5233500000000013e-06+0j),(1.5233500000000013e-06+0j),0j,0j,0j,0j,0j,0j
line71,66,72,(0.0018176429333333329+0.00027137999999999994j),(0.0018176429333333329+0.00027137999999999994j),(0.0018176429333333329+0.00027137999999999994j),(0.0008262013333333332+7.236800000000006e-06j),(0.0008262013333333332+7.236800000000006e-06j),(0.0008262013333333332+7.236800000000006e-06j),0j,0j,0j,0j,0j,0j
line72,66,73,(0.00013711188333333333+2.0471249999999995e-05j),(0.00013711188333333333+2.0471249999999995e-05j),(0.00013711188333333333+2.0471249999999995e-05j),(6.232358333333333e-05+5.459000000000005e-07j),(6.232358333333333e-05+5.459000000000005e-07j),(6.232358333333333e-05+5.459000000000005e-07j),0j,0j,0j,0j,0j,0j
line73,66,74,(0.0018176429333333329+0.00027137999999999994j),(0.0018176429333333329+0.00027137999999999994j),(0.0018176429333333329+0.00027137999999999994j),(0.0008262013333333332+7.236800000000006e-06j),(0.0008262013333333332+7.236800000000006e-06j),(0.0008262013333333332+7.236800000000006e-06j),0j,0j,0j,0j,0j,0j
line74,69,75,(0.00010756433333333332+8.113424e-06j),(0.00010756433333333332+8.113424e-06j),(0.00010756433333333332+8.113424e-06j),(1.5366333333333347e-06+0j),(1.5366333333333347e-06+0j),(1.5366333333333347e-06+0j),0j,0j,0j,0j,0j,0j
line75,70,76,(0.010919223699999998+0.0005164109999999999j),(0.010919223699999998+0.0005164109999999999j),(0.010919223699999998+0.0005164109999999999j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line76,71,77,(8.297216666666666e-05+6.258472e-06j),(8.297216666666666e-05+6.258472e-06j),(8.297216666666666e-05+6.258472e-06j),(1.1853166666666677e-06+0j),(1.1853166666666677e-06+0j),(1.1853166666666677e-06+0j),0j,0j,0j,0j,0j,0j
line77,72,78,(0.00039329685999999993+5.872049999999998e-05j),(0.00039329685999999993+5.872049999999998e-05j),(0.00039329685999999993+5.872049999999998e-05j),(0.00017877129999999998+1.5658800000000013e-06j),(0.00017877129999999998+1.5658800000000013e-06j),(0.00017877129999999998+1.5658800000000013e-06j),0j,0j,0j,0j,0j,0j
line78,72,79,(0.00039329685999999993+5.872049999999998e-05j),(0.00039329685999999993+5.872049999999998e-05j),(0.00039329685999999993+5.872049999999998e-05j),(0.00017877129999999998+1.5658800000000013e-06j),(0.00017877129999999998+1.5658800000000013e-06j),(0.00017877129999999998+1.5658800000000013e-06j),0j,0j,0j,0j,0j,0j
line79,73,80,(9.056065333333332e-05+1.3520999999999996e-05j),(9.056065333333332e-05+1.3520999999999996e-05j),(9.056065333333332e-05+1.3520999999999996e-05j),(4.116393333333333e-05+3.6056000000000026e-07j),(4.116393333333333e-05+3.6056000000000026e-07j),(4.116393333333333e-05+3.6056000000000026e-07j),0j,0j,0j,0j,0j,0j
line80,75,81,(0.00012010833333333332+9.0596e-06j),(0.00012010833333333332+9.0596e-06j),(0.00012010833333333332+9.0596e-06j),(1.7158333333333348e-06+0j),(1.7158333333333348e-06+0j),(1.7158333333333348e-06+0j),0j,0j,0j,0j,0j,0j
line81,77,82,(9.339866666666666e-05+7.044928e-06j),(9.339866666666666e-05+7.044928e-06j),(9.339866666666666e-05+7.044928e-06j),(1.334266666666668e-06+0j),(1.334266666666668e-06+0j),(1.334266666666668e-06+0j),0j,0j,0j,0j,0j,0j
line82,78,83,(0.004662657999999999+0.0006961499999999998j),(0.004662657999999999+0.0006961499999999998j),(0.004662657999999999+0.0006961499999999998j),(0.00211939+1.8564000000000014e-05j),(0.00211939+1.8564000000000014e-05j),(0.00211939+1.8564000000000014e-05j),0j,0j,0j,0j,0j,0j
line83,78,84,(0.00047604666666666663+3.590752e-05j),(0.00047604666666666663+3.590752e-05j),(0.00047604666666666663+3.590752e-05j),(6.8006666666666725e-06+0j),(6.8006666666666725e-06+0j),(6.8006666666666725e-06+0j),0j,0j,0j,0j,0j,0j
line84,78,85,(0.004662657999999999+0.0006961499999999998j),(0.004662657999999999+0.0006961499999999998j),(0.004662657999999999+0.0006961499999999998j),(0.00211939+1.8564000000000014e-05j),(0.00211939+1.8564000000000014e-05j),(0.00211939+1.8564000000000014e-05j),0j,0j,0j,0j,0j,0j
line85,80,86,(5.548271666666666e-05+8.283749999999998e-06j),(5.548271666666666e-05+8.283749999999998e-06j),(5.548271666666666e-05+8.283749999999998e-06j),(2.5219416666666668e-05+2.2090000000000018e-07j),(2.5219416666666668e-05+2.2090000000000018e-07j),(2.5219416666666668e-05+2.2090000000000018e-07j),0j,0j,0j,0j,0j,0j
line86,81,87,(0.007355133333333333+0.0005547872j),(0.007355133333333333+0.0005547872j),(0.007355133333333333+0.0005547872j),(0.00010507333333333343+0j),(0.00010507333333333343+0j),(0.00010507333333333343+0j),0j,0j,0j,0j,0j,0j
line87,82,88,(0.003568833333333333+0.000269192j),(0.003568833333333333+0.000269192j),(0.003568833333333333+0.000269192j),(5.098333333333338e-05+0j),(5.098333333333338e-05+0j),(5.098333333333338e-05+0j),0j,0j,0j,0j,0j,0j
line88,83,89,(0.00029820013666666663+4.452224999999999e-05j),(0.00029820013666666663+4.452224999999999e-05j),(0.00029820013666666663+4.452224999999999e-05j),(0.00013554551666666666+1.1872600000000009e-06j),(0.00013554551666666666+1.1872600000000009e-06j),(0.00013554551666666666+1.1872600000000009e-06j),0j,0j,0j,0j,0j,0j
line89,83,90,(0.00029820013666666663+4.452224999999999e-05j),(0.00029820013666666663+4.452224999999999e-05j),(0.00029820013666666663+4.452224999999999e-05j),(0.00013554551666666666+1.1872600000000009e-06j),(0.00013554551666666666+1.1872600000000009e-06j),(0.00013554551666666666+1.1872600000000009e-06j),0j,0j,0j,0j,0j,0j
line90,84,91,(0.0002244083333333333+1.69268e-05j),(0.0002244083333333333+1.69268e-05j),(0.0002244083333333333+1.69268e-05j),(3.205833333333336e-06+0j),(3.205833333333336e-06+0j),(3.205833333333336e-06+0j),0j,0j,0j,0j,0j,0j
line91,86,92,(3.552049233333333e-05+5.303324999999998e-06j),(3.552049233333333e-05+5.303324999999998e-06j),(3.552049233333333e-05+5.303324999999998e-06j),(1.614567833333333e-05+1.414220000000001e-07j),(1.614567833333333e-05+1.414220000000001e-07j),(1.614567833333333e-05+1.414220000000001e-07j),0j,0j,0j,0j,0j,0j
