,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line12,12,13,(3.192611333333333e-05+8.27856e-06j),(3.192611333333333e-05+8.27856e-06j),(3.192611333333333e-05+8.27856e-06j),(1.4679113333333332e-05+3.4493999999999975e-07j),(1.4679113333333332e-05+3.4493999999999975e-07j),(1.4679113333333332e-05+3.4493999999999975e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(3.861232666666666e-05+1.0012319999999999e-05j),(3.861232666666666e-05+1.0012319999999999e-05j),(3.861232666666666e-05+1.0012319999999999e-05j),(1.7753326666666666e-05+4.1717999999999966e-07j),(1.7753326666666666e-05+4.1717999999999966e-07j),(1.7753326666666666e-05+4.1717999999999966e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(2.3357042333333328e-05+6.056568e-06j),(2.3357042333333328e-05+6.056568e-06j),(2.3357042333333328e-05+6.056568e-06j),(1.0739192333333333e-05+2.5235699999999983e-07j),(1.0739192333333333e-05+2.5235699999999983e-07j),(1.0739192333333333e-05+2.5235699999999983e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(8.456338333333332e-05+2.19276e-05j),(8.456338333333332e-05+2.19276e-05j),(8.456338333333332e-05+2.19276e-05j),(3.888088333333333e-05+9.136499999999993e-07j),(3.888088333333333e-05+9.136499999999993e-07j),(3.888088333333333e-05+9.136499999999993e-07j),0j,0j,0j,0j,0j,0j
line16,16,17,(8.482716666666665e-05+2.1996e-05j),(8.482716666666665e-05+2.1996e-05j),(8.482716666666665e-05+2.1996e-05j),(3.9002166666666664e-05+9.164999999999994e-07j),(3.9002166666666664e-05+9.164999999999994e-07j),(3.9002166666666664e-05+9.164999999999994e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.00014411455333333332+3.7369440000000005e-05j),(0.00014411455333333332+3.7369440000000005e-05j),(0.00014411455333333332+3.7369440000000005e-05j),(6.626155333333333e-05+1.557059999999999e-06j),(6.626155333333333e-05+1.557059999999999e-06j),(6.626155333333333e-05+1.557059999999999e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.00023718008999999997+6.150168e-05j),(0.00023718008999999997+6.150168e-05j),(0.00023718008999999997+6.150168e-05j),(0.00010905159+2.562569999999998e-06j),(0.00010905159+2.562569999999998e-06j),(0.00010905159+2.562569999999998e-06j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.00023742998999999997+6.156648e-05j),(0.00023742998999999997+6.156648e-05j),(0.00023742998999999997+6.156648e-05j),(0.00010916649+2.565269999999998e-06j),(0.00010916649+2.565269999999998e-06j),(0.00010916649+2.565269999999998e-06j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.00028155399999999994+7.3008e-05j),(0.00028155399999999994+7.3008e-05j),(0.00028155399999999994+7.3008e-05j),(0.00012945399999999998+3.041999999999998e-06j),(0.00012945399999999998+3.041999999999998e-06j),(0.00012945399999999998+3.041999999999998e-06j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0003725453666666666+9.66024e-05j),(0.0003725453666666666+9.66024e-05j),(0.0003725453666666666+9.66024e-05j),(0.00017129036666666664+4.025099999999997e-06j),(0.00017129036666666664+4.025099999999997e-06j),(0.00017129036666666664+4.025099999999997e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.00018154679666666665+4.7075760000000005e-05j),(0.00018154679666666665+4.7075760000000005e-05j),(0.00018154679666666665+4.7075760000000005e-05j),(8.347229666666667e-05+1.9614899999999986e-06j),(8.347229666666667e-05+1.9614899999999986e-06j),(8.347229666666667e-05+1.9614899999999986e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0001907375633333333+4.9458960000000006e-05j),(0.0001907375633333333+4.9458960000000006e-05j),(0.0001907375633333333+4.9458960000000006e-05j),(8.769806333333334e-05+2.0607899999999987e-06j),(8.769806333333334e-05+2.0607899999999987e-06j),(8.769806333333334e-05+2.0607899999999987e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0005178483333333333+0.00013428j),(0.0005178483333333333+0.00013428j),(0.0005178483333333333+0.00013428j),(0.00023809833333333333+5.594999999999996e-06j),(0.00023809833333333333+5.594999999999996e-06j),(0.00023809833333333333+5.594999999999996e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.00040639293333333325+0.00010537920000000001j),(0.00040639293333333325+0.00010537920000000001j),(0.00040639293333333325+0.00010537920000000001j),(0.00018685293333333333+4.390799999999997e-06j),(0.00018685293333333333+4.390799999999997e-06j),(0.00018685293333333333+4.390799999999997e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.0003960081999999999+0.0001026864j),(0.0003960081999999999+0.0001026864j),(0.0003960081999999999+0.0001026864j),(0.00018207819999999997+4.278599999999997e-06j),(0.00018207819999999997+4.278599999999997e-06j),(0.00018207819999999997+4.278599999999997e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.0001465968933333333+3.801312e-05j),(0.0001465968933333333+3.801312e-05j),(0.0001465968933333333+3.801312e-05j),(6.740289333333334e-05+1.5838799999999988e-06j),(6.740289333333334e-05+1.5838799999999988e-06j),(6.740289333333334e-05+1.5838799999999988e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(1.6927392999999997e-05+4.389336000000001e-06j),(1.6927392999999997e-05+4.389336000000001e-06j),(1.6927392999999997e-05+4.389336000000001e-06j),(7.782943e-06+1.8288899999999988e-07j),(7.782943e-06+1.8288899999999988e-07j),(7.782943e-06+1.8288899999999988e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(5.179038666666666e-05+1.342944e-05j),(5.179038666666666e-05+1.342944e-05j),(5.179038666666666e-05+1.342944e-05j),(2.3812386666666664e-05+5.595599999999996e-07j),(2.3812386666666664e-05+5.595599999999996e-07j),(2.3812386666666664e-05+5.595599999999996e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.00019034327666666662+4.9356719999999996e-05j),(0.00019034327666666662+4.9356719999999996e-05j),(0.00019034327666666662+4.9356719999999996e-05j),(8.751677666666666e-05+2.0565299999999984e-06j),(8.751677666666666e-05+2.0565299999999984e-06j),(8.751677666666666e-05+2.0565299999999984e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.00031840036666666663+8.25624e-05j),(0.00031840036666666663+8.25624e-05j),(0.00031840036666666663+8.25624e-05j),(0.00014639536666666666+3.4400999999999978e-06j),(0.00014639536666666666+3.4400999999999978e-06j),(0.00014639536666666666+3.4400999999999978e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.0009897983666666665+0.0002566584j),(0.0009897983666666665+0.0002566584j),(0.0009897983666666665+0.0002566584j),(0.00045509336666666665+1.0694099999999993e-05j),(0.00045509336666666665+1.0694099999999993e-05j),(0.00045509336666666665+1.0694099999999993e-05j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00012450850999999998+3.2285519999999996e-05j),(0.00012450850999999998+3.2285519999999996e-05j),(0.00012450850999999998+3.2285519999999996e-05j),(5.7247009999999997e-05+1.345229999999999e-06j),(5.7247009999999997e-05+1.345229999999999e-06j),(5.7247009999999997e-05+1.345229999999999e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00015913354333333332+4.1263920000000005e-05j),(0.00015913354333333332+4.1263920000000005e-05j),(0.00015913354333333332+4.1263920000000005e-05j),(7.316704333333333e-05+1.719329999999999e-06j),(7.316704333333333e-05+1.719329999999999e-06j),(7.316704333333333e-05+1.719329999999999e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.0001107445733333333+2.8716479999999997e-05j),(0.0001107445733333333+2.8716479999999997e-05j),(0.0001107445733333333+2.8716479999999997e-05j),(5.0918573333333327e-05+1.1965199999999992e-06j),(5.0918573333333327e-05+1.1965199999999992e-06j),(5.0918573333333327e-05+1.1965199999999992e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(9.259350333333332e-05+2.400984e-05j),(9.259350333333332e-05+2.400984e-05j),(9.259350333333332e-05+2.400984e-05j),(4.257300333333333e-05+1.0004099999999992e-06j),(4.257300333333333e-05+1.0004099999999992e-06j),(4.257300333333333e-05+1.0004099999999992e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.00011962712999999998+3.101976e-05j),(0.00011962712999999998+3.101976e-05j),(0.00011962712999999998+3.101976e-05j),(5.5002629999999996e-05+1.292489999999999e-06j),(5.5002629999999996e-05+1.292489999999999e-06j),(5.5002629999999996e-05+1.292489999999999e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.0009315161333333332+0.0002415456j),(0.0009315161333333332+0.0002415456j),(0.0009315161333333332+0.0002415456j),(0.0004282961333333333+1.0064399999999993e-05j),(0.0004282961333333333+1.0064399999999993e-05j),(0.0004282961333333333+1.0064399999999993e-05j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.003214436666666667+0.00020589769999999996j),(0.003214436666666667+0.00020589769999999996j),(0.003214436666666667+0.00020589769999999996j),(8.687666666666675e-05+0j),(8.687666666666675e-05+0j),(8.687666666666675e-05+0j),0j,0j,0j,0j,0j,0j
line40,39,41,(0.0015163654333333332+0.0003931992j),(0.0015163654333333332+0.0003931992j),(0.0015163654333333332+0.0003931992j),(0.0006972004333333333+1.638329999999999e-05j),(0.0006972004333333333+1.638329999999999e-05j),(0.0006972004333333333+1.638329999999999e-05j),0j,0j,0j,0j,0j,0j
line41,40,42,(0.0057639833333333335+0.0003692064999999999j),(0.0057639833333333335+0.0003692064999999999j),(0.0057639833333333335+0.0003692064999999999j),(0.00015578333333333345+0j),(0.00015578333333333345+0j),(0.00015578333333333345+0j),0j,0j,0j,0j,0j,0j
line42,41,43,(0.0014648304999999998+0.00037983600000000004j),(0.0014648304999999998+0.00037983600000000004j),(0.0014648304999999998+0.00037983600000000004j),(0.0006735055+1.5826499999999988e-05j),(0.0006735055+1.5826499999999988e-05j),(0.0006735055+1.5826499999999988e-05j),0j,0j,0j,0j,0j,0j
line43,42,44,(0.00011493803333333334+7.362246999999998e-06j),(0.00011493803333333334+7.362246999999998e-06j),(0.00011493803333333334+7.362246999999998e-06j),(3.106433333333336e-06+0j),(3.106433333333336e-06+0j),(3.106433333333336e-06+0j),0j,0j,0j,0j,0j,0j
line44,43,45,(0.008707086666666667+0.0005577241999999999j),(0.008707086666666667+0.0005577241999999999j),(0.008707086666666667+0.0005577241999999999j),(0.00023532666666666686+0j),(0.00023532666666666686+0j),(0.00023532666666666686+0j),0j,0j,0j,0j,0j,0j
line45,43,46,(0.002736016266666666+0.0007094592j),(0.002736016266666666+0.0007094592j),(0.002736016266666666+0.0007094592j),(0.0012579762666666667+2.956079999999998e-05j),(0.0012579762666666667+2.956079999999998e-05j),(0.0012579762666666667+2.956079999999998e-05j),0j,0j,0j,0j,0j,0j
line46,44,47,(0.00017589800000000002+1.1266979999999998e-05j),(0.00017589800000000002+1.1266979999999998e-05j),(0.00017589800000000002+1.1266979999999998e-05j),(4.754000000000004e-06+0j),(4.754000000000004e-06+0j),(4.754000000000004e-06+0j),0j,0j,0j,0j,0j,0j
line47,45,48,(0.0037392200000000006+0.00023951219999999995j),(0.0037392200000000006+0.00023951219999999995j),(0.0037392200000000006+0.00023951219999999995j),(0.00010106000000000009+0j),(0.00010106000000000009+0j),(0.00010106000000000009+0j),0j,0j,0j,0j,0j,0j
line48,45,49,(0.005899403333333333+0.0003778806999999999j),(0.005899403333333333+0.0003778806999999999j),(0.005899403333333333+0.0003778806999999999j),(0.00015944333333333345+0j),(0.00015944333333333345+0j),(0.00015944333333333345+0j),0j,0j,0j,0j,0j,0j
line49,46,50,(6.145040999999999e-05+1.5934320000000002e-05j),(6.145040999999999e-05+1.5934320000000002e-05j),(6.145040999999999e-05+1.5934320000000002e-05j),(2.825391e-05+6.639299999999996e-07j),(2.825391e-05+6.639299999999996e-07j),(2.825391e-05+6.639299999999996e-07j),0j,0j,0j,0j,0j,0j
line50,46,51,(0.0011743911666666665+0.000304524j),(0.0011743911666666665+0.000304524j),(0.0011743911666666665+0.000304524j),(0.0005399661666666666+1.268849999999999e-05j),(0.0005399661666666666+1.268849999999999e-05j),(0.0005399661666666666+1.268849999999999e-05j),0j,0j,0j,0j,0j,0j
line51,47,52,(0.00046972733333333334+3.0087939999999993e-05j),(0.00046972733333333334+3.0087939999999993e-05j),(0.00046972733333333334+3.0087939999999993e-05j),(1.2695333333333344e-05+0j),(1.2695333333333344e-05+0j),(1.2695333333333344e-05+0j),0j,0j,0j,0j,0j,0j
line52,48,53,(0.006892483333333334+0.00044149149999999986j),(0.006892483333333334+0.00044149149999999986j),(0.006892483333333334+0.00044149149999999986j),(0.0001862833333333335+0j),(0.0001862833333333335+0j),(0.0001862833333333335+0j),0j,0j,0j,0j,0j,0j
line53,50,54,(4.611487999999999e-05+1.1957760000000002e-05j),(4.611487999999999e-05+1.1957760000000002e-05j),(4.611487999999999e-05+1.1957760000000002e-05j),(2.120288e-05+4.982399999999997e-07j),(2.120288e-05+4.982399999999997e-07j),(2.120288e-05+4.982399999999997e-07j),0j,0j,0j,0j,0j,0j
line54,51,55,(0.0002308131933333333+5.985072e-05j),(0.0002308131933333333+5.985072e-05j),(0.0002308131933333333+5.985072e-05j),(0.00010612419333333333+2.4937799999999983e-06j),(0.00010612419333333333+2.4937799999999983e-06j),(0.00010612419333333333+2.4937799999999983e-06j),0j,0j,0j,0j,0j,0j
line55,52,56,(0.00221963+0.00014217629999999998j),(0.00221963+0.00014217629999999998j),(0.00221963+0.00014217629999999998j),(5.9990000000000054e-05+0j),(5.9990000000000054e-05+0j),(5.9990000000000054e-05+0j),0j,0j,0j,0j,0j,0j
line56,54,57,(4.497366999999999e-05+1.166184e-05j),(4.497366999999999e-05+1.166184e-05j),(4.497366999999999e-05+1.166184e-05j),(2.067817e-05+4.859099999999997e-07j),(2.067817e-05+4.859099999999997e-07j),(2.067817e-05+4.859099999999997e-07j),0j,0j,0j,0j,0j,0j
line57,55,58,(0.006329590000000001+0.0004054358999999999j),(0.006329590000000001+0.0004054358999999999j),(0.006329590000000001+0.0004054358999999999j),(0.00017107000000000016+0j),(0.00017107000000000016+0j),(0.00017107000000000016+0j),0j,0j,0j,0j,0j,0j
line58,55,59,(0.0010351413333333332+0.000268416j),(0.0010351413333333332+0.000268416j),(0.0010351413333333332+0.000268416j),(0.00047594133333333334+1.1183999999999993e-05j),(0.00047594133333333334+1.1183999999999993e-05j),(0.00047594133333333334+1.1183999999999993e-05j),0j,0j,0j,0j,0j,0j
line59,56,60,(0.0031114533333333337+0.00019930119999999997j),(0.0031114533333333337+0.00019930119999999997j),(0.0031114533333333337+0.00019930119999999997j),(8.409333333333341e-05+0j),(8.409333333333341e-05+0j),(8.409333333333341e-05+0j),0j,0j,0j,0j,0j,0j
line60,56,61,(0.0051539766666666665+0.0003301330999999999j),(0.0051539766666666665+0.0003301330999999999j),(0.0051539766666666665+0.0003301330999999999j),(0.00013929666666666677+0j),(0.00013929666666666677+0j),(0.00013929666666666677+0j),0j,0j,0j,0j,0j,0j
line61,57,62,(6.178638666666666e-05+1.602144e-05j),(6.178638666666666e-05+1.602144e-05j),(6.178638666666666e-05+1.602144e-05j),(2.8408386666666665e-05+6.675599999999995e-07j),(2.8408386666666665e-05+6.675599999999995e-07j),(2.8408386666666665e-05+6.675599999999995e-07j),0j,0j,0j,0j,0j,0j
line62,58,63,(0.0034590066666666673+0.00022156339999999995j),(0.0034590066666666673+0.00022156339999999995j),(0.0034590066666666673+0.00022156339999999995j),(9.348666666666676e-05+0j),(9.348666666666676e-05+0j),(9.348666666666676e-05+0j),0j,0j,0j,0j,0j,0j
line63,59,64,(5.3442503333333327e-05+1.385784e-05j),(5.3442503333333327e-05+1.385784e-05j),(5.3442503333333327e-05+1.385784e-05j),(2.4572003333333333e-05+5.774099999999996e-07j),(2.4572003333333333e-05+5.774099999999996e-07j),(2.4572003333333333e-05+5.774099999999996e-07j),0j,0j,0j,0j,0j,0j
line64,59,65,(0.0013617050999999998+0.0003530952j),(0.0013617050999999998+0.0003530952j),(0.0013617050999999998+0.0003530952j),(0.0006260901+1.471229999999999e-05j),(0.0006260901+1.471229999999999e-05j),(0.0006260901+1.471229999999999e-05j),0j,0j,0j,0j,0j,0j
line65,60,66,(0.006481536666666668+0.0004151686999999999j),(0.006481536666666668+0.0004151686999999999j),(0.006481536666666668+0.0004151686999999999j),(0.0001751766666666668+0j),(0.0001751766666666668+0j),(0.0001751766666666668+0j),0j,0j,0j,0j,0j,0j
line66,63,67,(0.0011324096666666668+7.253542999999999e-05j),(0.0011324096666666668+7.253542999999999e-05j),(0.0011324096666666668+7.253542999999999e-05j),(3.060566666666669e-05+0j),(3.060566666666669e-05+0j),(3.060566666666669e-05+0j),0j,0j,0j,0j,0j,0j
line67,63,68,(0.004816043333333334+0.00030848709999999996j),(0.004816043333333334+0.00030848709999999996j),(0.004816043333333334+0.00030848709999999996j),(0.00013016333333333344+0j),(0.00013016333333333344+0j),(0.00013016333333333344+0j),0j,0j,0j,0j,0j,0j
line68,64,69,(1.7790103333333332e-05+4.61304e-06j),(1.7790103333333332e-05+4.61304e-06j),(1.7790103333333332e-05+4.61304e-06j),(8.179603333333333e-06+1.9220999999999987e-07j),(8.179603333333333e-06+1.9220999999999987e-07j),(8.179603333333333e-06+1.9220999999999987e-07j),0j,0j,0j,0j,0j,0j
line69,65,70,(0.0031554039999999997+0.0008182080000000001j),(0.0031554039999999997+0.0008182080000000001j),(0.0031554039999999997+0.0008182080000000001j),(0.001450804+3.409199999999998e-05j),(0.001450804+3.409199999999998e-05j),(0.001450804+3.409199999999998e-05j),0j,0j,0j,0j,0j,0j
line70,67,71,(0.00010439673333333334+6.6870339999999985e-06j),(0.00010439673333333334+6.6870339999999985e-06j),(0.00010439673333333334+6.6870339999999985e-06j),(2.8215333333333355e-06+0j),(2.8215333333333355e-06+0j),(2.8215333333333355e-06+0j),0j,0j,0j,0j,0j,0j
line71,69,72,(1.7764280333333334e-05+4.606344000000001e-06j),(1.7764280333333334e-05+4.606344000000001e-06j),(1.7764280333333334e-05+4.606344000000001e-06j),(8.167730333333333e-06+1.919309999999999e-07j),(8.167730333333333e-06+1.919309999999999e-07j),(8.167730333333333e-06+1.919309999999999e-07j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.009735193333333335+0.0006235785999999998j),(0.009735193333333335+0.0006235785999999998j),(0.009735193333333335+0.0006235785999999998j),(0.0002631133333333336+0j),(0.0002631133333333336+0j),(0.0002631133333333336+0j),0j,0j,0j,0j,0j,0j
line73,70,74,(0.0001180999633333333+3.062376e-05j),(0.0001180999633333333+3.062376e-05j),(0.0001180999633333333+3.062376e-05j),(5.430046333333333e-05+1.275989999999999e-06j),(5.430046333333333e-05+1.275989999999999e-06j),(5.430046333333333e-05+1.275989999999999e-06j),0j,0j,0j,0j,0j,0j
line74,71,75,(8.070563333333334e-05+5.169522999999998e-06j),(8.070563333333334e-05+5.169522999999998e-06j),(8.070563333333334e-05+5.169522999999998e-06j),(2.181233333333335e-06+0j),(2.181233333333335e-06+0j),(2.181233333333335e-06+0j),0j,0j,0j,0j,0j,0j
line75,72,76,(1.7510492999999995e-05+4.540535999999999e-06j),(1.7510492999999995e-05+4.540535999999999e-06j),(1.7510492999999995e-05+4.540535999999999e-06j),(8.051042999999999e-06+1.8918899999999986e-07j),(8.051042999999999e-06+1.8918899999999986e-07j),(8.051042999999999e-06+1.8918899999999986e-07j),0j,0j,0j,0j,0j,0j
line76,73,77,(0.00056055+3.590549999999999e-05j),(0.00056055+3.590549999999999e-05j),(0.00056055+3.590549999999999e-05j),(1.5150000000000014e-05+0j),(1.5150000000000014e-05+0j),(1.5150000000000014e-05+0j),0j,0j,0j,0j,0j,0j
line77,73,78,(0.005223783333333334+0.0003346044999999999j),(0.005223783333333334+0.0003346044999999999j),(0.005223783333333334+0.0003346044999999999j),(0.00014118333333333345+0j),(0.00014118333333333345+0j),(0.00014118333333333345+0j),0j,0j,0j,0j,0j,0j
line78,74,79,(6.206682999999999e-05+1.609416e-05j),(6.206682999999999e-05+1.609416e-05j),(6.206682999999999e-05+1.609416e-05j),(2.853733e-05+6.705899999999996e-07j),(2.853733e-05+6.705899999999996e-07j),(2.853733e-05+6.705899999999996e-07j),0j,0j,0j,0j,0j,0j
line79,74,80,(0.0010864263666666666+0.0002817144j),(0.0010864263666666666+0.0002817144j),(0.0010864263666666666+0.0002817144j),(0.0004995213666666667+1.1738099999999992e-05j),(0.0004995213666666667+1.1738099999999992e-05j),(0.0004995213666666667+1.1738099999999992e-05j),0j,0j,0j,0j,0j,0j
line80,75,81,(9.806356666666667e-05+6.281368999999998e-06j),(9.806356666666667e-05+6.281368999999998e-06j),(9.806356666666667e-05+6.281368999999998e-06j),(2.6503666666666688e-06+0j),(2.6503666666666688e-06+0j),(2.6503666666666688e-06+0j),0j,0j,0j,0j,0j,0j
line81,76,82,(1.7848691e-05+4.628232e-06j),(1.7848691e-05+4.628232e-06j),(1.7848691e-05+4.628232e-06j),(8.206541e-06+1.928429999999999e-07j),(8.206541e-06+1.928429999999999e-07j),(8.206541e-06+1.928429999999999e-07j),0j,0j,0j,0j,0j,0j
line82,77,83,(0.00043668633333333336+2.7971529999999993e-05j),(0.00043668633333333336+2.7971529999999993e-05j),(0.00043668633333333336+2.7971529999999993e-05j),(1.1802333333333344e-05+0j),(1.1802333333333344e-05+0j),(1.1802333333333344e-05+0j),0j,0j,0j,0j,0j,0j
line83,79,84,(1.0718210999999999e-05+2.7792720000000003e-06j),(1.0718210999999999e-05+2.7792720000000003e-06j),(1.0718210999999999e-05+2.7792720000000003e-06j),(4.928061e-06+1.1580299999999993e-07j),(4.928061e-06+1.1580299999999993e-07j),(4.928061e-06+1.1580299999999993e-07j),0j,0j,0j,0j,0j,0j
line84,80,85,(0.002852886166666666+0.000739764j),(0.002852886166666666+0.000739764j),(0.002852886166666666+0.000739764j),(0.0013117111666666665+3.082349999999998e-05j),(0.0013117111666666665+3.082349999999998e-05j),(0.0013117111666666665+3.082349999999998e-05j),0j,0j,0j,0j,0j,0j
line85,81,86,(0.00010781676666666667+6.906100999999998e-06j),(0.00010781676666666667+6.906100999999998e-06j),(0.00010781676666666667+6.906100999999998e-06j),(2.913966666666669e-06+0j),(2.913966666666669e-06+0j),(2.913966666666669e-06+0j),0j,0j,0j,0j,0j,0j
line86,82,87,(1.7824811666666666e-05+4.62204e-06j),(1.7824811666666666e-05+4.62204e-06j),(1.7824811666666666e-05+4.62204e-06j),(8.195561666666666e-06+1.9258499999999987e-07j),(8.195561666666666e-06+1.9258499999999987e-07j),(8.195561666666666e-06+1.9258499999999987e-07j),0j,0j,0j,0j,0j,0j
line87,83,88,(0.00010439673333333334+6.6870339999999985e-06j),(0.00010439673333333334+6.6870339999999985e-06j),(0.00010439673333333334+6.6870339999999985e-06j),(2.8215333333333355e-06+0j),(2.8215333333333355e-06+0j),(2.8215333333333355e-06+0j),0j,0j,0j,0j,0j,0j
line88,84,89,(1.0928126999999998e-05+2.833704e-06j),(1.0928126999999998e-05+2.833704e-06j),(1.0928126999999998e-05+2.833704e-06j),(5.0245770000000006e-06+1.1807099999999993e-07j),(5.0245770000000006e-06+1.1807099999999993e-07j),(5.0245770000000006e-06+1.1807099999999993e-07j),0j,0j,0j,0j,0j,0j
line89,85,90,(0.01130263666666667+0.0007239796999999999j),(0.01130263666666667+0.0007239796999999999j),(0.01130263666666667+0.0007239796999999999j),(0.00030547666666666697+0j),(0.00030547666666666697+0j),(0.00030547666666666697+0j),0j,0j,0j,0j,0j,0j
