,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line21,21,22,(2.3364503999999997e-05+4.195076e-06j),(2.3364503999999997e-05+4.195076e-06j),(2.3364503999999997e-05+4.195076e-06j),(1.0384224e-05+3.0099199999999995e-07j),(1.0384224e-05+3.0099199999999995e-07j),(1.0384224e-05+3.0099199999999995e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(1.4961545999999998e-05+2.686332333333333e-06j),(1.4961545999999998e-05+2.686332333333333e-06j),(1.4961545999999998e-05+2.686332333333333e-06j),(6.649575999999999e-06+1.927413333333333e-07j),(6.649575999999999e-06+1.927413333333333e-07j),(6.649575999999999e-06+1.927413333333333e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(1.5926994e-05+2.859677666666666e-06j),(1.5926994e-05+2.859677666666666e-06j),(1.5926994e-05+2.859677666666666e-06j),(7.0786639999999995e-06+2.0517866666666664e-07j),(7.0786639999999995e-06+2.0517866666666664e-07j),(7.0786639999999995e-06+2.0517866666666664e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(2.1531726e-05+3.866002333333333e-06j),(2.1531726e-05+3.866002333333333e-06j),(2.1531726e-05+3.866002333333333e-06j),(9.569656e-06+2.7738133333333333e-07j),(9.569656e-06+2.7738133333333333e-07j),(9.569656e-06+2.7738133333333333e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(1.8593568e-05+3.3384586666666667e-06j),(1.8593568e-05+3.3384586666666667e-06j),(1.8593568e-05+3.3384586666666667e-06j),(8.263808e-06+2.3953066666666666e-07j),(8.263808e-06+2.3953066666666666e-07j),(8.263808e-06+2.3953066666666666e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.00017688564+3.175966e-05j),(0.00017688564+3.175966e-05j),(0.00017688564+3.175966e-05j),(7.861584e-05+2.2787199999999996e-06j),(7.861584e-05+2.2787199999999996e-06j),(7.861584e-05+2.2787199999999996e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.00048417299999999996+8.693283333333333e-05j),(0.00048417299999999996+8.693283333333333e-05j),(0.00048417299999999996+8.693283333333333e-05j),(0.000215188+6.237333333333333e-06j),(0.000215188+6.237333333333333e-06j),(0.000215188+6.237333333333333e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.00023371128+4.196265333333333e-05j),(0.00023371128+4.196265333333333e-05j),(0.00023371128+4.196265333333333e-05j),(0.00010387168+3.010773333333333e-06j),(0.00010387168+3.010773333333333e-06j),(0.00010387168+3.010773333333333e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.0008388054+0.00015060676666666666j),(0.0008388054+0.00015060676666666666j),(0.0008388054+0.00015060676666666666j),(0.0003728024+1.0805866666666666e-05j),(0.0003728024+1.0805866666666666e-05j),(0.0003728024+1.0805866666666666e-05j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.0004621068+8.297086666666667e-05j),(0.0004621068+8.297086666666667e-05j),(0.0004621068+8.297086666666667e-05j),(0.00020538080000000002+5.953066666666666e-06j),(0.00020538080000000002+5.953066666666666e-06j),(0.00020538080000000002+5.953066666666666e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.00022333644+4.009986e-05j),(0.00022333644+4.009986e-05j),(0.00022333644+4.009986e-05j),(9.926064000000001e-05+2.87712e-06j),(9.926064000000001e-05+2.87712e-06j),(9.926064000000001e-05+2.87712e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.00014265612+2.5613779999999997e-05j),(0.00014265612+2.5613779999999997e-05j),(0.00014265612+2.5613779999999997e-05j),(6.340272e-05+1.8377599999999997e-06j),(6.340272e-05+1.8377599999999997e-06j),(6.340272e-05+1.8377599999999997e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.0013204115999999998+0.00023707873333333332j),(0.0013204115999999998+0.00023707873333333332j),(0.0013204115999999998+0.00023707873333333332j),(0.0005868496+1.7010133333333332e-05j),(0.0005868496+1.7010133333333332e-05j),(0.0005868496+1.7010133333333332e-05j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.0039506364+0.0007093332666666666j),(0.0039506364+0.0007093332666666666j),(0.0039506364+0.0007093332666666666j),(0.0017558384+5.0893866666666664e-05j),(0.0017558384+5.0893866666666664e-05j),(0.0017558384+5.0893866666666664e-05j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.00017846298+3.2042869999999996e-05j),(0.00017846298+3.2042869999999996e-05j),(0.00017846298+3.2042869999999996e-05j),(7.931688e-05+2.2990399999999998e-06j),(7.931688e-05+2.2990399999999998e-06j),(7.931688e-05+2.2990399999999998e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00018865566+3.3872956666666665e-05j),(0.00018865566+3.3872956666666665e-05j),(0.00018865566+3.3872956666666665e-05j),(8.384696e-05+2.4303466666666665e-06j),(8.384696e-05+2.4303466666666665e-06j),(8.384696e-05+2.4303466666666665e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0002543616+4.5670399999999996e-05j),(0.0002543616+4.5670399999999996e-05j),(0.0002543616+4.5670399999999996e-05j),(0.0001130496+3.2767999999999993e-06j),(0.0001130496+3.2767999999999993e-06j),(0.0001130496+3.2767999999999993e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(4.399992e-05+7.900146666666666e-06j),(4.399992e-05+7.900146666666666e-06j),(4.399992e-05+7.900146666666666e-06j),(1.955552e-05+5.668266666666666e-07j),(1.955552e-05+5.668266666666666e-07j),(1.955552e-05+5.668266666666666e-07j),0j,0j,0j,0j,0j,0j
line39,39,40,(3.1716126e-05+5.694602333333332e-06j),(3.1716126e-05+5.694602333333332e-06j),(3.1716126e-05+5.694602333333332e-06j),(1.4096056e-05+4.085813333333333e-07j),(1.4096056e-05+4.085813333333333e-07j),(1.4096056e-05+4.085813333333333e-07j),0j,0j,0j,0j,0j,0j
line40,40,41,(3.6680814e-05+6.586007666666666e-06j),(3.6680814e-05+6.586007666666666e-06j),(3.6680814e-05+6.586007666666666e-06j),(1.6302583999999998e-05+4.725386666666666e-07j),(1.6302583999999998e-05+4.725386666666666e-07j),(1.6302583999999998e-05+4.725386666666666e-07j),0j,0j,0j,0j,0j,0j
line41,41,42,(3.7415663999999996e-05+6.717949333333333e-06j),(3.7415663999999996e-05+6.717949333333333e-06j),(3.7415663999999996e-05+6.717949333333333e-06j),(1.6629184e-05+4.820053333333333e-07j),(1.6629184e-05+4.820053333333333e-07j),(1.6629184e-05+4.820053333333333e-07j),0j,0j,0j,0j,0j,0j
line42,42,43,(4.1913359999999995e-05+7.525506666666666e-06j),(4.1913359999999995e-05+7.525506666666666e-06j),(4.1913359999999995e-05+7.525506666666666e-06j),(1.862816e-05+5.399466666666666e-07j),(1.862816e-05+5.399466666666666e-07j),(1.862816e-05+5.399466666666666e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(4.5328859999999996e-05+8.138756666666667e-06j),(4.5328859999999996e-05+8.138756666666667e-06j),(4.5328859999999996e-05+8.138756666666667e-06j),(2.014616e-05+5.839466666666666e-07j),(2.014616e-05+5.839466666666666e-07j),(2.014616e-05+5.839466666666666e-07j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.00010814922+1.941809666666667e-05j),(0.00010814922+1.941809666666667e-05j),(0.00010814922+1.941809666666667e-05j),(4.8066320000000006e-05+1.3932266666666666e-06j),(4.8066320000000006e-05+1.3932266666666666e-06j),(4.8066320000000006e-05+1.3932266666666666e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.00025373231999999997+4.555741333333333e-05j),(0.00025373231999999997+4.555741333333333e-05j),(0.00025373231999999997+4.555741333333333e-05j),(0.00011276992+3.268693333333333e-06j),(0.00011276992+3.268693333333333e-06j),(0.00011276992+3.268693333333333e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.00038387322+6.892409666666666e-05j),(0.00038387322+6.892409666666666e-05j),(0.00038387322+6.892409666666666e-05j),(0.00017061032+4.945226666666666e-06j),(0.00017061032+4.945226666666666e-06j),(0.00017061032+4.945226666666666e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.0008443944+0.00015161026666666666j),(0.0008443944+0.00015161026666666666j),(0.0008443944+0.00015161026666666666j),(0.00037528640000000004+1.0877866666666666e-05j),(0.00037528640000000004+1.0877866666666666e-05j),(0.00037528640000000004+1.0877866666666666e-05j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.004509287999999999+0.0008096386666666665j),(0.004509287999999999+0.0008096386666666665j),(0.004509287999999999+0.0008096386666666665j),(0.002004128+5.8090666666666656e-05j),(0.002004128+5.8090666666666656e-05j),(0.002004128+5.8090666666666656e-05j),0j,0j,0j,0j,0j,0j
line49,49,50,(0.0029264832+0.0005254474666666666j),(0.0029264832+0.0005254474666666666j),(0.0029264832+0.0005254474666666666j),(0.0013006592+3.770026666666666e-05j),(0.0013006592+3.770026666666666e-05j),(0.0013006592+3.770026666666666e-05j),0j,0j,0j,0j,0j,0j
line50,50,51,(7.043382e-05+1.264633e-05j),(7.043382e-05+1.264633e-05j),(7.043382e-05+1.264633e-05j),(3.130392e-05+9.073599999999999e-07j),(3.130392e-05+9.073599999999999e-07j),(3.130392e-05+9.073599999999999e-07j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.00010471301999999999+1.8801129999999997e-05j),(0.00010471301999999999+1.8801129999999997e-05j),(0.00010471301999999999+1.8801129999999997e-05j),(4.653912e-05+1.3489599999999999e-06j),(4.653912e-05+1.3489599999999999e-06j),(4.653912e-05+1.3489599999999999e-06j),0j,0j,0j,0j,0j,0j
line52,52,53,(4.8110939999999996e-05+8.638276666666666e-06j),(4.8110939999999996e-05+8.638276666666666e-06j),(4.8110939999999996e-05+8.638276666666666e-06j),(2.138264e-05+6.197866666666666e-07j),(2.138264e-05+6.197866666666666e-07j),(2.138264e-05+6.197866666666666e-07j),0j,0j,0j,0j,0j,0j
line53,53,54,(3.8944152e-05+6.992388e-06j),(3.8944152e-05+6.992388e-06j),(3.8944152e-05+6.992388e-06j),(1.7308511999999998e-05+5.01696e-07j),(1.7308511999999998e-05+5.01696e-07j),(1.7308511999999998e-05+5.01696e-07j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.00037064591999999997+6.654914666666666e-05j),(0.00037064591999999997+6.654914666666666e-05j),(0.00037064591999999997+6.654914666666666e-05j),(0.00016473152+4.774826666666666e-06j),(0.00016473152+4.774826666666666e-06j),(0.00016473152+4.774826666666666e-06j),0j,0j,0j,0j,0j,0j
line55,55,56,(3.291714e-05+5.910243333333333e-06j),(3.291714e-05+5.910243333333333e-06j),(3.291714e-05+5.910243333333333e-06j),(1.462984e-05+4.2405333333333326e-07j),(1.462984e-05+4.2405333333333326e-07j),(1.462984e-05+4.2405333333333326e-07j),0j,0j,0j,0j,0j,0j
line56,56,57,(2.9160089999999998e-05+5.235668333333333e-06j),(2.9160089999999998e-05+5.235668333333333e-06j),(2.9160089999999998e-05+5.235668333333333e-06j),(1.2960039999999999e-05+3.7565333333333327e-07j),(1.2960039999999999e-05+3.7565333333333327e-07j),(1.2960039999999999e-05+3.7565333333333327e-07j),0j,0j,0j,0j,0j,0j
line57,57,58,(3.0928283999999996e-05+5.553145999999999e-06j),(3.0928283999999996e-05+5.553145999999999e-06j),(3.0928283999999996e-05+5.553145999999999e-06j),(1.3745904e-05+3.9843199999999995e-07j),(1.3745904e-05+3.9843199999999995e-07j),(1.3745904e-05+3.9843199999999995e-07j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.005794076666666667+0.0003711340999999999j),(0.005794076666666667+0.0003711340999999999j),(0.005794076666666667+0.0003711340999999999j),(0.00015659666666666678+0j),(0.00015659666666666678+0j),(0.00015659666666666678+0j),0j,0j,0j,0j,0j,0j
line59,58,60,(4.608648e-05+8.274786666666667e-06j),(4.608648e-05+8.274786666666667e-06j),(4.608648e-05+8.274786666666667e-06j),(2.0482880000000002e-05+5.937066666666667e-07j),(2.0482880000000002e-05+5.937066666666667e-07j),(2.0482880000000002e-05+5.937066666666667e-07j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.0019692738+0.00035358136666666665j),(0.0019692738+0.00035358136666666665j),(0.0019692738+0.00035358136666666665j),(0.0008752328+2.5369066666666667e-05j),(0.0008752328+2.5369066666666667e-05j),(0.0008752328+2.5369066666666667e-05j),0j,0j,0j,0j,0j,0j
line61,61,62,(0.0007808868+0.00014020753333333333j),(0.0007808868+0.00014020753333333333j),(0.0007808868+0.00014020753333333333j),(0.0003470608+1.0059733333333333e-05j),(0.0003470608+1.0059733333333333e-05j),(0.0003470608+1.0059733333333333e-05j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.0006173154+0.00011083843333333334j),(0.0006173154+0.00011083843333333334j),(0.0006173154+0.00011083843333333334j),(0.00027436240000000003+7.952533333333332e-06j),(0.00027436240000000003+7.952533333333332e-06j),(0.00027436240000000003+7.952533333333332e-06j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.00018527327999999998+3.326565333333333e-05j),(0.00018527327999999998+3.326565333333333e-05j),(0.00018527327999999998+3.326565333333333e-05j),(8.234368e-05+2.3867733333333328e-06j),(8.234368e-05+2.3867733333333328e-06j),(8.234368e-05+2.3867733333333328e-06j),0j,0j,0j,0j,0j,0j
line64,64,65,(0.000281106+5.0472333333333335e-05j),(0.000281106+5.0472333333333335e-05j),(0.000281106+5.0472333333333335e-05j),(0.000124936+3.6213333333333334e-06j),(0.000124936+3.6213333333333334e-06j),(0.000124936+3.6213333333333334e-06j),0j,0j,0j,0j,0j,0j
line65,65,66,(0.0005734637333333333+8.561999999999997e-05j),(0.0005734637333333333+8.561999999999997e-05j),(0.0005734637333333333+8.561999999999997e-05j),(0.0002606653333333333+2.2832000000000017e-06j),(0.0002606653333333333+2.2832000000000017e-06j),(0.0002606653333333333+2.2832000000000017e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(0.0024013542666666663+0.0003585299999999999j),(0.0024013542666666663+0.0003585299999999999j),(0.0024013542666666663+0.0003585299999999999j),(0.0010915246666666667+9.560800000000008e-06j),(0.0010915246666666667+9.560800000000008e-06j),(0.0010915246666666667+9.560800000000008e-06j),0j,0j,0j,0j,0j,0j
line67,67,68,(0.0002902532233333333+4.333574999999999e-05j),(0.0002902532233333333+4.333574999999999e-05j),(0.0002902532233333333+4.333574999999999e-05j),(0.00013193328333333334+1.155620000000001e-06j),(0.00013193328333333334+1.155620000000001e-06j),(0.00013193328333333334+1.155620000000001e-06j),0j,0j,0j,0j,0j,0j
line68,68,69,(0.0002940860266666666+4.390799999999999e-05j),(0.0002940860266666666+4.390799999999999e-05j),(0.0002940860266666666+4.390799999999999e-05j),(0.00013367546666666664+1.1708800000000008e-06j),(0.00013367546666666664+1.1708800000000008e-06j),(0.00013367546666666664+1.1708800000000008e-06j),0j,0j,0j,0j,0j,0j
line69,69,70,(0.0027665505999999993+0.00041305499999999985j),(0.0027665505999999993+0.00041305499999999985j),(0.0027665505999999993+0.00041305499999999985j),(0.0012575229999999998+1.1014800000000008e-05j),(0.0012575229999999998+1.1014800000000008e-05j),(0.0012575229999999998+1.1014800000000008e-05j),0j,0j,0j,0j,0j,0j
line70,70,71,(0.0008036731333333334+1.616518e-05j),(0.0008036731333333334+1.616518e-05j),(0.0008036731333333334+1.616518e-05j),(1.0891433333333303e-05+0j),(1.0891433333333303e-05+0j),(1.0891433333333303e-05+0j),0j,0j,0j,0j,0j,0j
line71,70,72,(0.00042161338999999995+6.294824999999998e-05j),(0.00042161338999999995+6.294824999999998e-05j),(0.00042161338999999995+6.294824999999998e-05j),(0.00019164245+1.6786200000000013e-06j),(0.00019164245+1.6786200000000013e-06j),(0.00019164245+1.6786200000000013e-06j),0j,0j,0j,0j,0j,0j
line72,71,73,(0.00014554629333333332+2.927536e-06j),(0.00014554629333333332+2.927536e-06j),(0.00014554629333333332+2.927536e-06j),(1.972453333333328e-06+0j),(1.972453333333328e-06+0j),(1.972453333333328e-06+0j),0j,0j,0j,0j,0j,0j
line73,72,74,(0.00045171320333333326+6.744224999999999e-05j),(0.00045171320333333326+6.744224999999999e-05j),(0.00045171320333333326+6.744224999999999e-05j),(0.00020532418333333332+1.7984600000000015e-06j),(0.00020532418333333332+1.7984600000000015e-06j),(0.00020532418333333332+1.7984600000000015e-06j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.00014059256+2.827896e-06j),(0.00014059256+2.827896e-06j),(0.00014059256+2.827896e-06j),(1.9053199999999946e-06+0j),(1.9053199999999946e-06+0j),(1.9053199999999946e-06+0j),0j,0j,0j,0j,0j,0j
line75,74,76,(0.00012716065999999996+1.8985499999999993e-05j),(0.00012716065999999996+1.8985499999999993e-05j),(0.00012716065999999996+1.8985499999999993e-05j),(5.780029999999999e-05+5.062800000000003e-07j),(5.780029999999999e-05+5.062800000000003e-07j),(5.780029999999999e-05+5.062800000000003e-07j),0j,0j,0j,0j,0j,0j
line76,74,77,(0.0032474342999999992+0.00048485249999999987j),(0.0032474342999999992+0.00048485249999999987j),(0.0032474342999999992+0.00048485249999999987j),(0.0014761064999999998+1.292940000000001e-05j),(0.0014761064999999998+1.292940000000001e-05j),(0.0014761064999999998+1.292940000000001e-05j),0j,0j,0j,0j,0j,0j
line77,75,78,(0.00014427047333333333+2.901874e-06j),(0.00014427047333333333+2.901874e-06j),(0.00014427047333333333+2.901874e-06j),(1.955163333333328e-06+0j),(1.955163333333328e-06+0j),(1.955163333333328e-06+0j),0j,0j,0j,0j,0j,0j
line78,76,79,(6.483114e-05+9.679499999999998e-06j),(6.483114e-05+9.679499999999998e-06j),(6.483114e-05+9.679499999999998e-06j),(2.94687e-05+2.5812000000000025e-07j),(2.94687e-05+2.5812000000000025e-07j),(2.94687e-05+2.5812000000000025e-07j),0j,0j,0j,0j,0j,0j
line79,77,80,(0.0021948952666666663+0.0003277049999999999j),(0.0021948952666666663+0.0003277049999999999j),(0.0021948952666666663+0.0003277049999999999j),(0.0009976796666666665+8.738800000000007e-06j),(0.0009976796666666665+8.738800000000007e-06j),(0.0009976796666666665+8.738800000000007e-06j),0j,0j,0j,0j,0j,0j
line80,78,81,(0.00014396670666666665+2.8957639999999997e-06j),(0.00014396670666666665+2.8957639999999997e-06j),(0.00014396670666666665+2.8957639999999997e-06j),(1.9510466666666612e-06+0j),(1.9510466666666612e-06+0j),(1.9510466666666612e-06+0j),0j,0j,0j,0j,0j,0j
line81,79,82,(4.502313199999999e-05+6.722099999999998e-06j),(4.502313199999999e-05+6.722099999999998e-06j),(4.502313199999999e-05+6.722099999999998e-06j),(2.046506e-05+1.7925600000000013e-07j),(2.046506e-05+1.7925600000000013e-07j),(2.046506e-05+1.7925600000000013e-07j),0j,0j,0j,0j,0j,0j
line82,80,83,(0.0156361898+0.0007394939999999999j),(0.0156361898+0.0007394939999999999j),(0.0156361898+0.0007394939999999999j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line83,80,84,(0.0010976987999999999+0.00016388999999999995j),(0.0010976987999999999+0.00016388999999999995j),(0.0010976987999999999+0.00016388999999999995j),(0.000498954+4.370400000000004e-06j),(0.000498954+4.370400000000004e-06j),(0.000498954+4.370400000000004e-06j),0j,0j,0j,0j,0j,0j
line84,81,85,(0.00014873818+2.991738e-06j),(0.00014873818+2.991738e-06j),(0.00014873818+2.991738e-06j),(2.0157099999999944e-06+0j),(2.0157099999999944e-06+0j),(2.0157099999999944e-06+0j),0j,0j,0j,0j,0j,0j
line85,82,86,(3.009428766666666e-05+4.493174999999999e-06j),(3.009428766666666e-05+4.493174999999999e-06j),(3.009428766666666e-05+4.493174999999999e-06j),(1.3679221666666665e-05+1.198180000000001e-07j),(1.3679221666666665e-05+1.198180000000001e-07j),(1.3679221666666665e-05+1.198180000000001e-07j),0j,0j,0j,0j,0j,0j
line86,83,87,(0.011044631399999998+0.000522342j),(0.011044631399999998+0.000522342j),(0.011044631399999998+0.000522342j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line87,84,88,(0.0002630669433333333+3.9276749999999986e-05j),(0.0002630669433333333+3.9276749999999986e-05j),(0.0002630669433333333+3.9276749999999986e-05j),(0.00011957588333333332+1.0473800000000008e-06j),(0.00011957588333333332+1.0473800000000008e-06j),(0.00011957588333333332+1.0473800000000008e-06j),0j,0j,0j,0j,0j,0j
line88,84,89,(0.0007707802666666665+0.00011507999999999996j),(0.0007707802666666665+0.00011507999999999996j),(0.0007707802666666665+0.00011507999999999996j),(0.00035035466666666663+3.0688000000000023e-06j),(0.00035035466666666663+3.0688000000000023e-06j),(0.00035035466666666663+3.0688000000000023e-06j),0j,0j,0j,0j,0j,0j
line89,85,90,(0.00014128888666666665+2.841902e-06j),(0.00014128888666666665+2.841902e-06j),(0.00014128888666666665+2.841902e-06j),(1.914756666666661e-06+0j),(1.914756666666661e-06+0j),(1.914756666666661e-06+0j),0j,0j,0j,0j,0j,0j
