,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(0.00012727406999999997+3.300264e-05j),(0.00012727406999999997+3.300264e-05j),(0.00012727406999999997+3.300264e-05j),(5.851857e-05+1.375109999999999e-06j),(5.851857e-05+1.375109999999999e-06j),(5.851857e-05+1.375109999999999e-06j),0j,0j,0j,0j,0j,0j
line11,11,12,(0.00011543713999999998+2.9933280000000002e-05j),(0.00011543713999999998+2.9933280000000002e-05j),(0.00011543713999999998+2.9933280000000002e-05j),(5.307614e-05+1.2472199999999992e-06j),(5.307614e-05+1.2472199999999992e-06j),(5.307614e-05+1.2472199999999992e-06j),0j,0j,0j,0j,0j,0j
line12,12,13,(0.00012645772999999997+3.279096e-05j),(0.00012645772999999997+3.279096e-05j),(0.00012645772999999997+3.279096e-05j),(5.814323e-05+1.366289999999999e-06j),(5.814323e-05+1.366289999999999e-06j),(5.814323e-05+1.366289999999999e-06j),0j,0j,0j,0j,0j,0j
line13,13,14,(0.00022033127666666664+5.7132720000000004e-05j),(0.00022033127666666664+5.7132720000000004e-05j),(0.00022033127666666664+5.7132720000000004e-05j),(0.00010130477666666667+2.3805299999999986e-06j),(0.00010130477666666667+2.3805299999999986e-06j),(0.00010130477666666667+2.3805299999999986e-06j),0j,0j,0j,0j,0j,0j
line14,14,15,(0.0007274311333333333+0.0001886256j),(0.0007274311333333333+0.0001886256j),(0.0007274311333333333+0.0001886256j),(0.00033446113333333334+7.859399999999995e-06j),(0.00033446113333333334+7.859399999999995e-06j),(0.00033446113333333334+7.859399999999995e-06j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.0002095217133333333+5.432976e-05j),(0.0002095217133333333+5.432976e-05j),(0.0002095217133333333+5.432976e-05j),(9.633471333333334e-05+2.2637399999999986e-06j),(9.633471333333334e-05+2.2637399999999986e-06j),(9.633471333333334e-05+2.2637399999999986e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(0.0005370350999999999+0.0001392552j),(0.0005370350999999999+0.0001392552j),(0.0005370350999999999+0.0001392552j),(0.0002469201+5.802299999999996e-06j),(0.0002469201+5.802299999999996e-06j),(0.0002469201+5.802299999999996e-06j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.0005183481333333333+0.0001344096j),(0.0005183481333333333+0.0001344096j),(0.0005183481333333333+0.0001344096j),(0.00023832813333333333+5.600399999999996e-06j),(0.00023832813333333333+5.600399999999996e-06j),(0.00023832813333333333+5.600399999999996e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.0001957272333333333+5.07528e-05j),(0.0001957272333333333+5.07528e-05j),(0.0001957272333333333+5.07528e-05j),(8.999223333333333e-05+2.1146999999999986e-06j),(8.999223333333333e-05+2.1146999999999986e-06j),(8.999223333333333e-05+2.1146999999999986e-06j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.0002832477666666666+7.34472e-05j),(0.0002832477666666666+7.34472e-05j),(0.0002832477666666666+7.34472e-05j),(0.00013023276666666666+3.060299999999998e-06j),(0.00013023276666666666+3.060299999999998e-06j),(0.00013023276666666666+3.060299999999998e-06j),0j,0j,0j,0j,0j,0j
line20,20,21,(5.226241999999999e-05+1.355184e-05j),(5.226241999999999e-05+1.355184e-05j),(5.226241999999999e-05+1.355184e-05j),(2.402942e-05+5.646599999999996e-07j),(2.402942e-05+5.646599999999996e-07j),(2.402942e-05+5.646599999999996e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.00011523444333333332+2.988072e-05j),(0.00011523444333333332+2.988072e-05j),(0.00011523444333333332+2.988072e-05j),(5.298294333333333e-05+1.245029999999999e-06j),(5.298294333333333e-05+1.245029999999999e-06j),(5.298294333333333e-05+1.245029999999999e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(9.330710666666665e-05+2.419488e-05j),(9.330710666666665e-05+2.419488e-05j),(9.330710666666665e-05+2.419488e-05j),(4.2901106666666664e-05+1.0081199999999994e-06j),(4.2901106666666664e-05+1.0081199999999994e-06j),(4.2901106666666664e-05+1.0081199999999994e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(6.705927666666665e-05+1.738872e-05j),(6.705927666666665e-05+1.738872e-05j),(6.705927666666665e-05+1.738872e-05j),(3.083277666666667e-05+7.245299999999996e-07j),(3.083277666666667e-05+7.245299999999996e-07j),(3.083277666666667e-05+7.245299999999996e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(4.8669413333333324e-05+1.262016e-05j),(4.8669413333333324e-05+1.262016e-05j),(4.8669413333333324e-05+1.262016e-05j),(2.2377413333333332e-05+5.258399999999996e-07j),(2.2377413333333332e-05+5.258399999999996e-07j),(2.2377413333333332e-05+5.258399999999996e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(5.985660333333333e-05+1.5521040000000002e-05j),(5.985660333333333e-05+1.5521040000000002e-05j),(5.985660333333333e-05+1.5521040000000002e-05j),(2.7521103333333335e-05+6.467099999999996e-07j),(2.7521103333333335e-05+6.467099999999996e-07j),(2.7521103333333335e-05+6.467099999999996e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.00015378845999999998+3.987792e-05j),(0.00015378845999999998+3.987792e-05j),(0.00015378845999999998+3.987792e-05j),(7.070946e-05+1.661579999999999e-06j),(7.070946e-05+1.661579999999999e-06j),(7.070946e-05+1.661579999999999e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.00029221639999999996+7.577280000000001e-05j),(0.00029221639999999996+7.577280000000001e-05j),(0.00029221639999999996+7.577280000000001e-05j),(0.0001343564+3.157199999999998e-06j),(0.0001343564+3.157199999999998e-06j),(0.0001343564+3.157199999999998e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0007564750666666666+0.0001961568j),(0.0007564750666666666+0.0001961568j),(0.0007564750666666666+0.0001961568j),(0.00034781506666666667+8.173199999999995e-06j),(0.00034781506666666667+8.173199999999995e-06j),(0.00034781506666666667+8.173199999999995e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.0006662611666666666+0.00017276400000000003j),(0.0006662611666666666+0.00017276400000000003j),(0.0006662611666666666+0.00017276400000000003j),(0.0003063361666666667+7.1984999999999955e-06j),(0.0003063361666666667+7.1984999999999955e-06j),(0.0003063361666666667+7.1984999999999955e-06j),0j,0j,0j,0j,0j,0j
line30,29,31,(0.0012699118666666665+0.00012149613333333332j),(0.0012699118666666665+0.00012149613333333332j),(0.0012699118666666665+0.00012149613333333332j),(0.0005605962666666667+8.066133333333332e-06j),(0.0005605962666666667+8.066133333333332e-06j),(0.0005605962666666667+8.066133333333332e-06j),0j,0j,0j,0j,0j,0j
line31,30,32,(0.0018191053999999998+0.00047170080000000003j),(0.0018191053999999998+0.00047170080000000003j),(0.0018191053999999998+0.00047170080000000003j),(0.0008363954+1.9654199999999985e-05j),(0.0008363954+1.9654199999999985e-05j),(0.0008363954+1.9654199999999985e-05j),0j,0j,0j,0j,0j,0j
line32,31,33,(0.0004130572233333333+3.951837666666666e-05j),(0.0004130572233333333+3.951837666666666e-05j),(0.0004130572233333333+3.951837666666666e-05j),(0.00018234205333333335+2.6236266666666663e-06j),(0.00018234205333333335+2.6236266666666663e-06j),(0.00018234205333333335+2.6236266666666663e-06j),0j,0j,0j,0j,0j,0j
line33,32,34,(0.001312696933333333+0.0003403872j),(0.001312696933333333+0.0003403872j),(0.001312696933333333+0.0003403872j),(0.0006035569333333332+1.4182799999999989e-05j),(0.0006035569333333332+1.4182799999999989e-05j),(0.0006035569333333332+1.4182799999999989e-05j),0j,0j,0j,0j,0j,0j
line34,33,35,(0.0031971148+0.0003058772j),(0.0031971148+0.0003058772j),(0.0031971148+0.0003058772j),(0.0014113504000000002+2.0307199999999998e-05j),(0.0014113504000000002+2.0307199999999998e-05j),(0.0014113504000000002+2.0307199999999998e-05j),0j,0j,0j,0j,0j,0j
line35,34,36,(0.0009377913999999999+0.00024317280000000002j),(0.0009377913999999999+0.00024317280000000002j),(0.0009377913999999999+0.00024317280000000002j),(0.0004311814+1.0132199999999994e-05j),(0.0004311814+1.0132199999999994e-05j),(0.0004311814+1.0132199999999994e-05j),0j,0j,0j,0j,0j,0j
line36,35,37,(0.004544359966666666+0.00043477203333333326j),(0.004544359966666666+0.00043477203333333326j),(0.004544359966666666+0.00043477203333333326j),(0.002006085066666667+2.8864533333333328e-05j),(0.002006085066666667+2.8864533333333328e-05j),(0.002006085066666667+2.8864533333333328e-05j),0j,0j,0j,0j,0j,0j
line37,36,38,(6.241113666666665e-05+1.618344e-05j),(6.241113666666665e-05+1.618344e-05j),(6.241113666666665e-05+1.618344e-05j),(2.8695636666666665e-05+6.743099999999996e-07j),(2.8695636666666665e-05+6.743099999999996e-07j),(2.8695636666666665e-05+6.743099999999996e-07j),0j,0j,0j,0j,0j,0j
line38,36,39,(7.885455666666666e-05+2.0447280000000002e-05j),(7.885455666666666e-05+2.0447280000000002e-05j),(7.885455666666666e-05+2.0447280000000002e-05j),(3.6256056666666666e-05+8.519699999999994e-07j),(3.6256056666666666e-05+8.519699999999994e-07j),(3.6256056666666666e-05+8.519699999999994e-07j),0j,0j,0j,0j,0j,0j
line39,37,40,(0.0028503324666666664+0.00027269953333333333j),(0.0028503324666666664+0.00027269953333333333j),(0.0028503324666666664+0.00027269953333333333j),(0.001258265066666667+1.8104533333333333e-05j),(0.001258265066666667+1.8104533333333333e-05j),(0.001258265066666667+1.8104533333333333e-05j),0j,0j,0j,0j,0j,0j
line40,38,41,(0.00012140697333333332+3.1481280000000005e-05j),(0.00012140697333333332+3.1481280000000005e-05j),(0.00012140697333333332+3.1481280000000005e-05j),(5.5820973333333336e-05+1.3117199999999991e-06j),(5.5820973333333336e-05+1.3117199999999991e-06j),(5.5820973333333336e-05+1.3117199999999991e-06j),0j,0j,0j,0j,0j,0j
line41,39,42,(0.0028047387666666665+0.0007272792j),(0.0028047387666666665+0.0007272792j),(0.0028047387666666665+0.0007272792j),(0.0012895737666666668+3.030329999999998e-05j),(0.0012895737666666668+3.030329999999998e-05j),(0.0012895737666666668+3.030329999999998e-05j),0j,0j,0j,0j,0j,0j
line42,40,43,(0.0016699290666666664+0.0001597669333333333j),(0.0016699290666666664+0.0001597669333333333j),(0.0016699290666666664+0.0001597669333333333j),(0.0007371818666666668+1.0606933333333332e-05j),(0.0007371818666666668+1.0606933333333332e-05j),(0.0007371818666666668+1.0606933333333332e-05j),0j,0j,0j,0j,0j,0j
line43,42,44,(0.002864464866666666+0.0007427664j),(0.002864464866666666+0.0007427664j),(0.002864464866666666+0.0007427664j),(0.0013170348666666667+3.094859999999998e-05j),(0.0013170348666666667+3.094859999999998e-05j),(0.0013170348666666667+3.094859999999998e-05j),0j,0j,0j,0j,0j,0j
line44,43,45,(0.00017625443+1.686277e-05j),(0.00017625443+1.686277e-05j),(0.00017625443+1.686277e-05j),(7.780664000000001e-05+1.11952e-06j),(7.780664000000001e-05+1.11952e-06j),(7.780664000000001e-05+1.11952e-06j),0j,0j,0j,0j,0j,0j
line45,43,46,(0.00024776884+2.3704759999999998e-05j),(0.00024776884+2.3704759999999998e-05j),(0.00024776884+2.3704759999999998e-05j),(0.00010937632000000001+1.5737599999999998e-06j),(0.00010937632000000001+1.5737599999999998e-06j),(0.00010937632000000001+1.5737599999999998e-06j),0j,0j,0j,0j,0j,0j
line46,44,47,(0.0007295691666666666+0.00018918j),(0.0007295691666666666+0.00018918j),(0.0007295691666666666+0.00018918j),(0.00033544416666666664+7.882499999999994e-06j),(0.00033544416666666664+7.882499999999994e-06j),(0.00033544416666666664+7.882499999999994e-06j),0j,0j,0j,0j,0j,0j
line47,45,48,(4.192455666666667e-05+4.0110433333333335e-06j),(4.192455666666667e-05+4.0110433333333335e-06j),(4.192455666666667e-05+4.0110433333333335e-06j),(1.850738666666667e-05+2.662933333333333e-07j),(1.850738666666667e-05+2.662933333333333e-07j),(1.850738666666667e-05+2.662933333333333e-07j),0j,0j,0j,0j,0j,0j
line48,46,49,(0.0022807026+0.00021820139999999998j),(0.0022807026+0.00021820139999999998j),(0.0022807026+0.00021820139999999998j),(0.0010068048+1.4486399999999999e-05j),(0.0010068048+1.4486399999999999e-05j),(0.0010068048+1.4486399999999999e-05j),0j,0j,0j,0j,0j,0j
line49,47,50,(0.0007288194666666666+0.0001889856j),(0.0007288194666666666+0.0001889856j),(0.0007288194666666666+0.0001889856j),(0.0003350994666666667+7.874399999999995e-06j),(0.0003350994666666667+7.874399999999995e-06j),(0.0003350994666666667+7.874399999999995e-06j),0j,0j,0j,0j,0j,0j
line50,48,51,(4.1628993999999994e-05+3.982766e-06j),(4.1628993999999994e-05+3.982766e-06j),(4.1628993999999994e-05+3.982766e-06j),(1.8376912e-05+2.64416e-07j),(1.8376912e-05+2.64416e-07j),(1.8376912e-05+2.64416e-07j),0j,0j,0j,0j,0j,0j
line51,49,52,(0.0021759122+0.00020817579999999998j),(0.0021759122+0.00020817579999999998j),(0.0021759122+0.00020817579999999998j),(0.0009605456000000001+1.38208e-05j),(0.0009605456000000001+1.38208e-05j),(0.0009605456000000001+1.38208e-05j),0j,0j,0j,0j,0j,0j
line52,50,53,(0.00032886839999999993+8.527679999999999e-05j),(0.00032886839999999993+8.527679999999999e-05j),(0.00032886839999999993+8.527679999999999e-05j),(0.00015120839999999998+3.553199999999997e-06j),(0.00015120839999999998+3.553199999999997e-06j),(0.00015120839999999998+3.553199999999997e-06j),0j,0j,0j,0j,0j,0j
line53,51,54,(4.183219333333333e-05+4.002206666666666e-06j),(4.183219333333333e-05+4.002206666666666e-06j),(4.183219333333333e-05+4.002206666666666e-06j),(1.8466613333333336e-05+2.6570666666666664e-07j),(1.8466613333333336e-05+2.6570666666666664e-07j),(1.8466613333333336e-05+2.6570666666666664e-07j),0j,0j,0j,0j,0j,0j
line54,52,55,(0.008136053333333334+0.0005211471999999999j),(0.008136053333333334+0.0005211471999999999j),(0.008136053333333334+0.0005211471999999999j),(0.00021989333333333351+0j),(0.00021989333333333351+0j),(0.00021989333333333351+0j),0j,0j,0j,0j,0j,0j
line55,52,56,(0.0021759122+0.00020817579999999998j),(0.0021759122+0.00020817579999999998j),(0.0021759122+0.00020817579999999998j),(0.0009605456000000001+1.38208e-05j),(0.0009605456000000001+1.38208e-05j),(0.0009605456000000001+1.38208e-05j),0j,0j,0j,0j,0j,0j
line56,53,57,(0.0006479351666666666+0.000168012j),(0.0006479351666666666+0.000168012j),(0.0006479351666666666+0.000168012j),(0.00029791016666666666+7.000499999999995e-06j),(0.00029791016666666666+7.000499999999995e-06j),(0.00029791016666666666+7.000499999999995e-06j),0j,0j,0j,0j,0j,0j
line57,54,58,(4.208409333333333e-05+4.026306666666666e-06j),(4.208409333333333e-05+4.026306666666666e-06j),(4.208409333333333e-05+4.026306666666666e-06j),(1.8577813333333336e-05+2.673066666666666e-07j),(1.8577813333333336e-05+2.673066666666666e-07j),(1.8577813333333336e-05+2.673066666666666e-07j),0j,0j,0j,0j,0j,0j
line58,55,59,(0.011857020000000001+0.0007594901999999998j),(0.011857020000000001+0.0007594901999999998j),(0.011857020000000001+0.0007594901999999998j),(0.0003204600000000003+0j),(0.0003204600000000003+0j),(0.0003204600000000003+0j),0j,0j,0j,0j,0j,0j
line59,56,60,(0.0032687383666666664+0.0003127296333333333j),(0.0032687383666666664+0.0003127296333333333j),(0.0032687383666666664+0.0003127296333333333j),(0.0014429682666666668+2.0762133333333332e-05j),(0.0014429682666666668+2.0762133333333332e-05j),(0.0014429682666666668+2.0762133333333332e-05j),0j,0j,0j,0j,0j,0j
line60,57,61,(0.0037711298333333327+0.000977868j),(0.0037711298333333327+0.000977868j),(0.0037711298333333327+0.000977868j),(0.0017339048333333332+4.0744499999999976e-05j),(0.0017339048333333332+4.0744499999999976e-05j),(0.0017339048333333332+4.0744499999999976e-05j),0j,0j,0j,0j,0j,0j
line61,58,62,(4.147617466666667e-05+3.968145333333333e-06j),(4.147617466666667e-05+3.968145333333333e-06j),(4.147617466666667e-05+3.968145333333333e-06j),(1.830945066666667e-05+2.634453333333333e-07j),(1.830945066666667e-05+2.634453333333333e-07j),(1.830945066666667e-05+2.634453333333333e-07j),0j,0j,0j,0j,0j,0j
line62,60,63,(0.00879601+0.0005634200999999998j),(0.00879601+0.0005634200999999998j),(0.00879601+0.0005634200999999998j),(0.0002377300000000002+0j),(0.0002377300000000002+0j),(0.0002377300000000002+0j),0j,0j,0j,0j,0j,0j
line63,60,64,(0.0025813032666666662+0.0002469607333333333j),(0.0025813032666666662+0.0002469607333333333j),(0.0025813032666666662+0.0002469607333333333j),(0.0011395034666666667+1.639573333333333e-05j),(0.0011395034666666667+1.639573333333333e-05j),(0.0011395034666666667+1.639573333333333e-05j),0j,0j,0j,0j,0j,0j
line64,61,65,(0.0036868857666666663+0.0009560232j),(0.0036868857666666663+0.0009560232j),(0.0036868857666666663+0.0009560232j),(0.0016951707666666665+3.983429999999997e-05j),(0.0016951707666666665+3.983429999999997e-05j),(0.0016951707666666665+3.983429999999997e-05j),0j,0j,0j,0j,0j,0j
line65,61,66,(5.345638666666666e-05+1.386144e-05j),(5.345638666666666e-05+1.386144e-05j),(5.345638666666666e-05+1.386144e-05j),(2.4578386666666666e-05+5.775599999999996e-07j),(2.4578386666666666e-05+5.775599999999996e-07j),(2.4578386666666666e-05+5.775599999999996e-07j),0j,0j,0j,0j,0j,0j
line66,62,67,(0.0005371935433333332+5.139485666666666e-05j),(0.0005371935433333332+5.139485666666666e-05j),(0.0005371935433333332+5.139485666666666e-05j),(0.00023714141333333334+3.412106666666666e-06j),(0.00023714141333333334+3.412106666666666e-06j),(0.00023714141333333334+3.412106666666666e-06j),0j,0j,0j,0j,0j,0j
line67,63,68,(0.007953766666666667+0.0005094709999999998j),(0.007953766666666667+0.0005094709999999998j),(0.007953766666666667+0.0005094709999999998j),(0.00021496666666666686+0j),(0.00021496666666666686+0j),(0.00021496666666666686+0j),0j,0j,0j,0j,0j,0j
line68,64,69,(0.0020209937+0.00019335429999999996j),(0.0020209937+0.00019335429999999996j),(0.0020209937+0.00019335429999999996j),(0.0008921576000000001+1.2836799999999997e-05j),(0.0008921576000000001+1.2836799999999997e-05j),(0.0008921576000000001+1.2836799999999997e-05j),0j,0j,0j,0j,0j,0j
line69,65,70,(0.0010586319333333331+0.0002745072j),(0.0010586319333333331+0.0002745072j),(0.0010586319333333331+0.0002745072j),(0.0004867419333333333+1.1437799999999992e-05j),(0.0004867419333333333+1.1437799999999992e-05j),(0.0004867419333333333+1.1437799999999992e-05j),0j,0j,0j,0j,0j,0j
line70,66,71,(7.691366666666665e-05+1.9944e-05j),(7.691366666666665e-05+1.9944e-05j),(7.691366666666665e-05+1.9944e-05j),(3.536366666666667e-05+8.309999999999995e-07j),(3.536366666666667e-05+8.309999999999995e-07j),(3.536366666666667e-05+8.309999999999995e-07j),0j,0j,0j,0j,0j,0j
line71,69,72,(0.0021057160666666666+0.0002014599333333333j),(0.0021057160666666666+0.0002014599333333333j),(0.0021057160666666666+0.0002014599333333333j),(0.0009295578666666668+1.3374933333333331e-05j),(0.0009295578666666668+1.3374933333333331e-05j),(0.0009295578666666668+1.3374933333333331e-05j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.00014412010666666662+3.737088e-05j),(0.00014412010666666662+3.737088e-05j),(0.00014412010666666662+3.737088e-05j),(6.626410666666666e-05+1.5571199999999987e-06j),(6.626410666666666e-05+1.5571199999999987e-06j),(6.626410666666666e-05+1.5571199999999987e-06j),0j,0j,0j,0j,0j,0j
line73,70,74,(0.0018194385999999996+0.0004717872j),(0.0018194385999999996+0.0004717872j),(0.0018194385999999996+0.0004717872j),(0.0008365486+1.9657799999999987e-05j),(0.0008365486+1.9657799999999987e-05j),(0.0008365486+1.9657799999999987e-05j),0j,0j,0j,0j,0j,0j
line74,71,75,(6.835320333333333e-05+1.772424e-05j),(6.835320333333333e-05+1.772424e-05j),(6.835320333333333e-05+1.772424e-05j),(3.1427703333333335e-05+7.385099999999995e-07j),(3.1427703333333335e-05+7.385099999999995e-07j),(3.1427703333333335e-05+7.385099999999995e-07j),0j,0j,0j,0j,0j,0j
line75,72,76,(0.008969293333333335+0.0005745195999999999j),(0.008969293333333335+0.0005745195999999999j),(0.008969293333333335+0.0005745195999999999j),(0.00024241333333333354+0j),(0.00024241333333333354+0j),(0.00024241333333333354+0j),0j,0j,0j,0j,0j,0j
line76,72,77,(0.0021057160666666666+0.0002014599333333333j),(0.0021057160666666666+0.0002014599333333333j),(0.0021057160666666666+0.0002014599333333333j),(0.0009295578666666668+1.3374933333333331e-05j),(0.0009295578666666668+1.3374933333333331e-05j),(0.0009295578666666668+1.3374933333333331e-05j),0j,0j,0j,0j,0j,0j
line77,73,78,(4.150561333333333e-05+1.076256e-05j),(4.150561333333333e-05+1.076256e-05j),(4.150561333333333e-05+1.076256e-05j),(1.9083613333333333e-05+4.484399999999997e-07j),(1.9083613333333333e-05+4.484399999999997e-07j),(1.9083613333333333e-05+4.484399999999997e-07j),0j,0j,0j,0j,0j,0j
line78,74,79,(0.0003635489666666666+9.426959999999999e-05j),(0.0003635489666666666+9.426959999999999e-05j),(0.0003635489666666666+9.426959999999999e-05j),(0.00016715396666666665+3.927899999999997e-06j),(0.00016715396666666665+3.927899999999997e-06j),(0.00016715396666666665+3.927899999999997e-06j),0j,0j,0j,0j,0j,0j
line79,76,80,(0.004446413333333334+0.0002848107999999999j),(0.004446413333333334+0.0002848107999999999j),(0.004446413333333334+0.0002848107999999999j),(0.00012017333333333343+0j),(0.00012017333333333343+0j),(0.00012017333333333343+0j),0j,0j,0j,0j,0j,0j
line80,77,81,(0.0011856093333333332+0.00011343066666666664j),(0.0011856093333333332+0.00011343066666666664j),(0.0011856093333333332+0.00011343066666666664j),(0.0005233813333333333+7.5306666666666655e-06j),(0.0005233813333333333+7.5306666666666655e-06j),(0.0005233813333333333+7.5306666666666655e-06j),0j,0j,0j,0j,0j,0j
line81,78,82,(4.1594466666666656e-05+1.0785599999999999e-05j),(4.1594466666666656e-05+1.0785599999999999e-05j),(4.1594466666666656e-05+1.0785599999999999e-05j),(1.9124466666666663e-05+4.4939999999999967e-07j),(1.9124466666666663e-05+4.4939999999999967e-07j),(1.9124466666666663e-05+4.4939999999999967e-07j),0j,0j,0j,0j,0j,0j
line82,79,83,(0.0003153737999999999+8.17776e-05j),(0.0003153737999999999+8.17776e-05j),(0.0003153737999999999+8.17776e-05j),(0.0001450038+3.4073999999999976e-06j),(0.0001450038+3.4073999999999976e-06j),(0.0001450038+3.4073999999999976e-06j),0j,0j,0j,0j,0j,0j
line83,81,84,(0.00029434514999999994+2.8160849999999997e-05j),(0.00029434514999999994+2.8160849999999997e-05j),(0.00029434514999999994+2.8160849999999997e-05j),(0.0001299372+1.8695999999999996e-06j),(0.0001299372+1.8695999999999996e-06j),(0.0001299372+1.8695999999999996e-06j),0j,0j,0j,0j,0j,0j
line84,81,85,(0.002509595733333333+0.00024010026666666662j),(0.002509595733333333+0.00024010026666666662j),(0.002509595733333333+0.00024010026666666662j),(0.0011078485333333335+1.5940266666666664e-05j),(0.0011078485333333335+1.5940266666666664e-05j),(0.0011078485333333335+1.5940266666666664e-05j),0j,0j,0j,0j,0j,0j
line85,82,86,(4.611765666666665e-05+1.195848e-05j),(4.611765666666665e-05+1.195848e-05j),(4.611765666666665e-05+1.195848e-05j),(2.1204156666666665e-05+4.982699999999997e-07j),(2.1204156666666665e-05+4.982699999999997e-07j),(2.1204156666666665e-05+4.982699999999997e-07j),0j,0j,0j,0j,0j,0j
line86,83,87,(0.00031037579999999994+8.048159999999999e-05j),(0.00031037579999999994+8.048159999999999e-05j),(0.00031037579999999994+8.048159999999999e-05j),(0.00014270579999999997+3.3533999999999974e-06j),(0.00014270579999999997+3.3533999999999974e-06j),(0.00014270579999999997+3.3533999999999974e-06j),0j,0j,0j,0j,0j,0j
line87,84,88,(3.589994833333333e-05+3.4346516666666663e-06j),(3.589994833333333e-05+3.4346516666666663e-06j),(3.589994833333333e-05+3.4346516666666663e-06j),(1.5847853333333336e-05+2.2802666666666664e-07j),(1.5847853333333336e-05+2.2802666666666664e-07j),(1.5847853333333336e-05+2.2802666666666664e-07j),0j,0j,0j,0j,0j,0j
