,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line13,13,14,(2.9140356666666662e-05+4.350749999999999e-06j),(2.9140356666666662e-05+4.350749999999999e-06j),(2.9140356666666662e-05+4.350749999999999e-06j),(1.3245616666666666e-05+1.160200000000001e-07j),(1.3245616666666666e-05+1.160200000000001e-07j),(1.3245616666666666e-05+1.160200000000001e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(2.5951544666666664e-05+3.8746499999999986e-06j),(2.5951544666666664e-05+3.8746499999999986e-06j),(2.5951544666666664e-05+3.8746499999999986e-06j),(1.1796156666666667e-05+1.0332400000000009e-07j),(1.1796156666666667e-05+1.0332400000000009e-07j),(1.1796156666666667e-05+1.0332400000000009e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(4.4013441999999996e-05+6.5713499999999985e-06j),(4.4013441999999996e-05+6.5713499999999985e-06j),(4.4013441999999996e-05+6.5713499999999985e-06j),(2.000611e-05+1.7523600000000015e-07j),(2.000611e-05+1.7523600000000015e-07j),(2.000611e-05+1.7523600000000015e-07j),0j,0j,0j,0j,0j,0j
line16,16,17,(0.00020119454666666663+3.003899999999999e-05j),(0.00020119454666666663+3.003899999999999e-05j),(0.00020119454666666663+3.003899999999999e-05j),(9.145206666666666e-05+8.010400000000006e-07j),(9.145206666666666e-05+8.010400000000006e-07j),(9.145206666666666e-05+8.010400000000006e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(2.793274733333333e-05+4.170449999999999e-06j),(2.793274733333333e-05+4.170449999999999e-06j),(2.793274733333333e-05+4.170449999999999e-06j),(1.2696703333333333e-05+1.112120000000001e-07j),(1.2696703333333333e-05+1.112120000000001e-07j),(1.2696703333333333e-05+1.112120000000001e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(3.1615353e-05+4.7202749999999995e-06j),(3.1615353e-05+4.7202749999999995e-06j),(3.1615353e-05+4.7202749999999995e-06j),(1.4370615e-05+1.258740000000001e-07j),(1.4370615e-05+1.258740000000001e-07j),(1.4370615e-05+1.258740000000001e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(3.248137566666666e-05+4.849574999999998e-06j),(3.248137566666666e-05+4.849574999999998e-06j),(3.248137566666666e-05+4.849574999999998e-06j),(1.4764261666666665e-05+1.293220000000001e-07j),(1.4764261666666665e-05+1.293220000000001e-07j),(1.4764261666666665e-05+1.293220000000001e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(3.171431266666666e-05+4.735049999999999e-06j),(3.171431266666666e-05+4.735049999999999e-06j),(3.171431266666666e-05+4.735049999999999e-06j),(1.4415596666666665e-05+1.2626800000000008e-07j),(1.4415596666666665e-05+1.2626800000000008e-07j),(1.4415596666666665e-05+1.2626800000000008e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(3.1471685666666664e-05+4.698824999999999e-06j),(3.1471685666666664e-05+4.698824999999999e-06j),(3.1471685666666664e-05+4.698824999999999e-06j),(1.4305311666666665e-05+1.253020000000001e-07j),(1.4305311666666665e-05+1.253020000000001e-07j),(1.4305311666666665e-05+1.253020000000001e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0013064182999999996+0.00019505249999999993j),(0.0013064182999999996+0.00019505249999999993j),(0.0013064182999999996+0.00019505249999999993j),(0.0005938264999999999+5.201400000000004e-06j),(0.0005938264999999999+5.201400000000004e-06j),(0.0005938264999999999+5.201400000000004e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0011478316666666665+0.00017137499999999998j),(0.0011478316666666665+0.00017137499999999998j),(0.0011478316666666665+0.00017137499999999998j),(0.0005217416666666667+4.570000000000004e-06j),(0.0005217416666666667+4.570000000000004e-06j),(0.0005217416666666667+4.570000000000004e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0002521211+3.764249999999999e-05j),(0.0002521211+3.764249999999999e-05j),(0.0002521211+3.764249999999999e-05j),(0.0001146005+1.0038000000000009e-06j),(0.0001146005+1.0038000000000009e-06j),(0.0001146005+1.0038000000000009e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(7.246158333333332e-05+1.0818749999999997e-05j),(7.246158333333332e-05+1.0818749999999997e-05j),(7.246158333333332e-05+1.0818749999999997e-05j),(3.293708333333333e-05+2.8850000000000023e-07j),(3.293708333333333e-05+2.8850000000000023e-07j),(3.293708333333333e-05+2.8850000000000023e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(7.792696999999999e-05+1.1634749999999996e-05j),(7.792696999999999e-05+1.1634749999999996e-05j),(7.792696999999999e-05+1.1634749999999996e-05j),(3.5421349999999996e-05+3.1026000000000024e-07j),(3.5421349999999996e-05+3.1026000000000024e-07j),(3.5421349999999996e-05+3.1026000000000024e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(6.322869666666666e-05+9.440249999999998e-06j),(6.322869666666666e-05+9.440249999999998e-06j),(6.322869666666666e-05+9.440249999999998e-06j),(2.8740316666666667e-05+2.517400000000002e-07j),(2.8740316666666667e-05+2.517400000000002e-07j),(2.8740316666666667e-05+2.517400000000002e-07j),0j,0j,0j,0j,0j,0j
line28,28,29,(7.426998333333333e-05+1.1088749999999998e-05j),(7.426998333333333e-05+1.1088749999999998e-05j),(7.426998333333333e-05+1.1088749999999998e-05j),(3.375908333333333e-05+2.9570000000000025e-07j),(3.375908333333333e-05+2.9570000000000025e-07j),(3.375908333333333e-05+2.9570000000000025e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.0001274520133333333+1.9028999999999993e-05j),(0.0001274520133333333+1.9028999999999993e-05j),(0.0001274520133333333+1.9028999999999993e-05j),(5.793273333333333e-05+5.074400000000004e-07j),(5.793273333333333e-05+5.074400000000004e-07j),(5.793273333333333e-05+5.074400000000004e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(9.858291666666666e-05+1.4718749999999997e-05j),(9.858291666666666e-05+1.4718749999999997e-05j),(9.858291666666666e-05+1.4718749999999997e-05j),(4.4810416666666664e-05+3.925000000000003e-07j),(4.4810416666666664e-05+3.925000000000003e-07j),(4.4810416666666664e-05+3.925000000000003e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(9.392126333333331e-05+1.4022749999999995e-05j),(9.392126333333331e-05+1.4022749999999995e-05j),(9.392126333333331e-05+1.4022749999999995e-05j),(4.269148333333333e-05+3.739400000000003e-07j),(4.269148333333333e-05+3.739400000000003e-07j),(4.269148333333333e-05+3.739400000000003e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.002178935+0.000208465j),(0.002178935+0.000208465j),(0.002178935+0.000208465j),(0.0009618800000000002+1.384e-05j),(0.0009618800000000002+1.384e-05j),(0.0009618800000000002+1.384e-05j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00055163581+5.277659e-05j),(0.00055163581+5.277659e-05j),(0.00055163581+5.277659e-05j),(0.00024351688000000005+3.50384e-06j),(0.00024351688000000005+3.50384e-06j),(0.00024351688000000005+3.50384e-06j),0j,0j,0j,0j,0j,0j
line34,33,35,(0.0021898506666666664+0.00020950933333333332j),(0.0021898506666666664+0.00020950933333333332j),(0.0021898506666666664+0.00020950933333333332j),(0.0009666986666666669+1.3909333333333333e-05j),(0.0009666986666666669+1.3909333333333333e-05j),(0.0009666986666666669+1.3909333333333333e-05j),0j,0j,0j,0j,0j,0j
line35,34,36,(0.00015368419+1.4703409999999998e-05j),(0.00015368419+1.4703409999999998e-05j),(0.00015368419+1.4703409999999998e-05j),(6.784312e-05+9.761599999999998e-07j),(6.784312e-05+9.761599999999998e-07j),(6.784312e-05+9.761599999999998e-07j),0j,0j,0j,0j,0j,0j
line36,35,37,(0.00025777766666666664+2.466233333333333e-05j),(0.00025777766666666664+2.466233333333333e-05j),(0.00025777766666666664+2.466233333333333e-05j),(0.00011379466666666668+1.6373333333333332e-06j),(0.00011379466666666668+1.6373333333333332e-06j),(0.00011379466666666668+1.6373333333333332e-06j),0j,0j,0j,0j,0j,0j
line37,35,38,(0.0020998384+0.00020089759999999997j),(0.0020998384+0.00020089759999999997j),(0.0020998384+0.00020089759999999997j),(0.0009269632000000001+1.3337599999999997e-05j),(0.0009269632000000001+1.3337599999999997e-05j),(0.0009269632000000001+1.3337599999999997e-05j),0j,0j,0j,0j,0j,0j
line38,36,39,(0.00012203715333333332+1.1675646666666666e-05j),(0.00012203715333333332+1.1675646666666666e-05j),(0.00012203715333333332+1.1675646666666666e-05j),(5.387269333333334e-05+7.751466666666666e-07j),(5.387269333333334e-05+7.751466666666666e-07j),(5.387269333333334e-05+7.751466666666666e-07j),0j,0j,0j,0j,0j,0j
line39,37,40,(5.866834966666666e-05+5.612970333333333e-06j),(5.866834966666666e-05+5.612970333333333e-06j),(5.866834966666666e-05+5.612970333333333e-06j),(2.589885066666667e-05+3.726453333333333e-07j),(2.589885066666667e-05+3.726453333333333e-07j),(2.589885066666667e-05+3.726453333333333e-07j),0j,0j,0j,0j,0j,0j
line40,38,41,(0.0082599984+0.0005585519999999999j),(0.0082599984+0.0005585519999999999j),(0.0082599984+0.0005585519999999999j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line41,38,42,(0.004308833466666666+0.00041223853333333327j),(0.004308833466666666+0.00041223853333333327j),(0.004308833466666666+0.00041223853333333327j),(0.0019021130666666667+2.736853333333333e-05j),(0.0019021130666666667+2.736853333333333e-05j),(0.0019021130666666667+2.736853333333333e-05j),0j,0j,0j,0j,0j,0j
line42,39,43,(9.515102666666666e-05+9.103373333333333e-06j),(9.515102666666666e-05+9.103373333333333e-06j),(9.515102666666666e-05+9.103373333333333e-06j),(4.200394666666667e-05+6.043733333333333e-07j),(4.200394666666667e-05+6.043733333333333e-07j),(4.200394666666667e-05+6.043733333333333e-07j),0j,0j,0j,0j,0j,0j
line43,40,44,(6.717921099999999e-05+6.4272289999999985e-06j),(6.717921099999999e-05+6.4272289999999985e-06j),(6.717921099999999e-05+6.4272289999999985e-06j),(2.9655928000000002e-05+4.2670399999999993e-07j),(2.9655928000000002e-05+4.2670399999999993e-07j),(2.9655928000000002e-05+4.2670399999999993e-07j),0j,0j,0j,0j,0j,0j
line44,41,45,(0.008581664699999998+0.0005803035j),(0.008581664699999998+0.0005803035j),(0.008581664699999998+0.0005803035j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line45,42,46,(0.0007324580266666667+7.007637333333332e-05j),(0.0007324580266666667+7.007637333333332e-05j),(0.0007324580266666667+7.007637333333332e-05j),(0.0003233399466666667+4.652373333333333e-06j),(0.0003233399466666667+4.652373333333333e-06j),(0.0003233399466666667+4.652373333333333e-06j),0j,0j,0j,0j,0j,0j
line46,43,47,(9.465562333333332e-05+9.055976666666665e-06j),(9.465562333333332e-05+9.055976666666665e-06j),(9.465562333333332e-05+9.055976666666665e-06j),(4.1785253333333336e-05+6.012266666666666e-07j),(4.1785253333333336e-05+6.012266666666666e-07j),(4.1785253333333336e-05+6.012266666666666e-07j),0j,0j,0j,0j,0j,0j
line47,44,48,(6.2073198e-05+5.938722e-06j),(6.2073198e-05+5.938722e-06j),(6.2073198e-05+5.938722e-06j),(2.7401904000000007e-05+3.94272e-07j),(2.7401904000000007e-05+3.94272e-07j),(2.7401904000000007e-05+3.94272e-07j),0j,0j,0j,0j,0j,0j
line48,46,49,(0.0067589808+0.0006466511999999999j),(0.0067589808+0.0006466511999999999j),(0.0067589808+0.0006466511999999999j),(0.0029837184000000004+4.293119999999999e-05j),(0.0029837184000000004+4.293119999999999e-05j),(0.0029837184000000004+4.293119999999999e-05j),0j,0j,0j,0j,0j,0j
line49,47,50,(0.00011383361+1.0890789999999998e-05j),(0.00011383361+1.0890789999999998e-05j),(0.00011383361+1.0890789999999998e-05j),(5.025128e-05+7.230399999999999e-07j),(5.025128e-05+7.230399999999999e-07j),(5.025128e-05+7.230399999999999e-07j),0j,0j,0j,0j,0j,0j
line50,48,51,(0.0001254462+1.20018e-05j),(0.0001254462+1.20018e-05j),(0.0001254462+1.20018e-05j),(5.537760000000001e-05+7.967999999999999e-07j),(5.537760000000001e-05+7.967999999999999e-07j),(5.537760000000001e-05+7.967999999999999e-07j),0j,0j,0j,0j,0j,0j
line51,49,52,(0.0084290649+0.0005699845j),(0.0084290649+0.0005699845j),(0.0084290649+0.0005699845j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line52,49,53,(0.0009120459333333334+8.725806666666666e-05j),(0.0009120459333333334+8.725806666666666e-05j),(0.0009120459333333334+8.725806666666666e-05j),(0.0004026181333333334+5.793066666666666e-06j),(0.0004026181333333334+5.793066666666666e-06j),(0.0004026181333333334+5.793066666666666e-06j),0j,0j,0j,0j,0j,0j
line53,50,54,(0.00018362670333333333+1.7568096666666664e-05j),(0.00018362670333333333+1.7568096666666664e-05j),(0.00018362670333333333+1.7568096666666664e-05j),(8.106109333333335e-05+1.1663466666666664e-06j),(8.106109333333335e-05+1.1663466666666664e-06j),(8.106109333333335e-05+1.1663466666666664e-06j),0j,0j,0j,0j,0j,0j
line54,51,55,(0.00012175166666666665+1.1648333333333332e-05j),(0.00012175166666666665+1.1648333333333332e-05j),(0.00012175166666666665+1.1648333333333332e-05j),(5.374666666666667e-05+7.733333333333332e-07j),(5.374666666666667e-05+7.733333333333332e-07j),(5.374666666666667e-05+7.733333333333332e-07j),0j,0j,0j,0j,0j,0j
line55,52,56,(0.006987914399999999+0.00047253199999999995j),(0.006987914399999999+0.00047253199999999995j),(0.006987914399999999+0.00047253199999999995j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line56,52,57,(0.006987914399999999+0.00047253199999999995j),(0.006987914399999999+0.00047253199999999995j),(0.006987914399999999+0.00047253199999999995j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line57,53,58,(0.00036983958+3.538362e-05j),(0.00036983958+3.538362e-05j),(0.00036983958+3.538362e-05j),(0.00016326384000000003+2.34912e-06j),(0.00016326384000000003+2.34912e-06j),(0.00016326384000000003+2.34912e-06j),0j,0j,0j,0j,0j,0j
line58,53,59,(0.008797943366666667+0.0008417246333333332j),(0.008797943366666667+0.0008417246333333332j),(0.008797943366666667+0.0008417246333333332j),(0.0038838082666666674+5.5882133333333325e-05j),(0.0038838082666666674+5.5882133333333325e-05j),(0.0038838082666666674+5.5882133333333325e-05j),0j,0j,0j,0j,0j,0j
line59,54,60,(0.00014236548333333333+1.3620516666666666e-05j),(0.00014236548333333333+1.3620516666666666e-05j),(0.00014236548333333333+1.3620516666666666e-05j),(6.284653333333335e-05+9.042666666666667e-07j),(6.284653333333335e-05+9.042666666666667e-07j),(6.284653333333335e-05+9.042666666666667e-07j),0j,0j,0j,0j,0j,0j
line60,55,61,(0.00010574761999999999+1.0117179999999999e-05j),(0.00010574761999999999+1.0117179999999999e-05j),(0.00010574761999999999+1.0117179999999999e-05j),(4.668176e-05+6.716799999999999e-07j),(4.668176e-05+6.716799999999999e-07j),(4.668176e-05+6.716799999999999e-07j),0j,0j,0j,0j,0j,0j
line61,58,62,(0.00029483215666666664+2.820744333333333e-05j),(0.00029483215666666664+2.820744333333333e-05j),(0.00029483215666666664+2.820744333333333e-05j),(0.00013015218666666669+1.8726933333333332e-06j),(0.00013015218666666669+1.8726933333333332e-06j),(0.00013015218666666669+1.8726933333333332e-06j),0j,0j,0j,0j,0j,0j
line62,59,63,(0.0017707730333333335+0.00016941496666666666j),(0.0017707730333333335+0.00016941496666666666j),(0.0017707730333333335+0.00016941496666666666j),(0.0007816989333333335+1.1247466666666667e-05j),(0.0007816989333333335+1.1247466666666667e-05j),(0.0007816989333333335+1.1247466666666667e-05j),0j,0j,0j,0j,0j,0j
line63,60,64,(0.00020154519+1.9282409999999998e-05j),(0.00020154519+1.9282409999999998e-05j),(0.00020154519+1.9282409999999998e-05j),(8.897112000000001e-05+1.2801599999999998e-06j),(8.897112000000001e-05+1.2801599999999998e-06j),(8.897112000000001e-05+1.2801599999999998e-06j),0j,0j,0j,0j,0j,0j
line64,61,65,(0.00010513466333333332+1.0058536666666665e-05j),(0.00010513466333333332+1.0058536666666665e-05j),(0.00010513466333333332+1.0058536666666665e-05j),(4.6411173333333336e-05+6.677866666666665e-07j),(4.6411173333333336e-05+6.677866666666665e-07j),(4.6411173333333336e-05+6.677866666666665e-07j),0j,0j,0j,0j,0j,0j
line65,62,66,(0.00010816585999999998+1.0348539999999999e-05j),(0.00010816585999999998+1.0348539999999999e-05j),(0.00010816585999999998+1.0348539999999999e-05j),(4.7749280000000006e-05+6.870399999999999e-07j),(4.7749280000000006e-05+6.870399999999999e-07j),(4.7749280000000006e-05+6.870399999999999e-07j),0j,0j,0j,0j,0j,0j
line66,63,67,(0.00019072188666666666+1.8246913333333332e-05j),(0.00019072188666666666+1.8246913333333332e-05j),(0.00019072188666666666+1.8246913333333332e-05j),(8.419322666666668e-05+1.2114133333333332e-06j),(8.419322666666668e-05+1.2114133333333332e-06j),(8.419322666666668e-05+1.2114133333333332e-06j),0j,0j,0j,0j,0j,0j
line67,63,68,(0.0250516128+0.0009018137999999998j),(0.0250516128+0.0009018137999999998j),(0.0250516128+0.0009018137999999998j),(0.009258806099999997+0.0001632117j),(0.009258806099999997+0.0001632117j),(0.009258806099999997+0.0001632117j),0j,0j,0j,0j,0j,0j
line68,64,69,(0.00017313926666666666+1.656473333333333e-05j),(0.00017313926666666666+1.656473333333333e-05j),(0.00017313926666666666+1.656473333333333e-05j),(7.643146666666667e-05+1.0997333333333332e-06j),(7.643146666666667e-05+1.0997333333333332e-06j),(7.643146666666667e-05+1.0997333333333332e-06j),0j,0j,0j,0j,0j,0j
line69,65,70,(4.868639233333333e-05+4.657967666666666e-06j),(4.868639233333333e-05+4.657967666666666e-06j),(4.868639233333333e-05+4.657967666666666e-06j),(2.1492365333333335e-05+3.092426666666666e-07j),(2.1492365333333335e-05+3.092426666666666e-07j),(2.1492365333333335e-05+3.092426666666666e-07j),0j,0j,0j,0j,0j,0j
line70,66,71,(0.00016147629666666665+1.5448903333333332e-05j),(0.00016147629666666665+1.5448903333333332e-05j),(0.00016147629666666665+1.5448903333333332e-05j),(7.128290666666668e-05+1.0256533333333333e-06j),(7.128290666666668e-05+1.0256533333333333e-06j),(7.128290666666668e-05+1.0256533333333333e-06j),0j,0j,0j,0j,0j,0j
line71,67,72,(0.000158697+1.5182999999999998e-05j),(0.000158697+1.5182999999999998e-05j),(0.000158697+1.5182999999999998e-05j),(7.005600000000001e-05+1.008e-06j),(7.005600000000001e-05+1.008e-06j),(7.005600000000001e-05+1.008e-06j),0j,0j,0j,0j,0j,0j
line72,68,73,(0.01707629546666667+0.0006147164666666665j),(0.01707629546666667+0.0006147164666666665j),(0.01707629546666667+0.0006147164666666665j),(0.006311214766666666+0.00011125236666666667j),(0.006311214766666666+0.00011125236666666667j),(0.006311214766666666+0.00011125236666666667j),0j,0j,0j,0j,0j,0j
line73,68,74,(0.01707629546666667+0.0006147164666666665j),(0.01707629546666667+0.0006147164666666665j),(0.01707629546666667+0.0006147164666666665j),(0.006311214766666666+0.00011125236666666667j),(0.006311214766666666+0.00011125236666666667j),(0.006311214766666666+0.00011125236666666667j),0j,0j,0j,0j,0j,0j
line74,69,75,(0.00026896202666666663+2.573237333333333e-05j),(0.00026896202666666663+2.573237333333333e-05j),(0.00026896202666666663+2.573237333333333e-05j),(0.00011873194666666667+1.708373333333333e-06j),(0.00011873194666666667+1.708373333333333e-06j),(0.00011873194666666667+1.708373333333333e-06j),0j,0j,0j,0j,0j,0j
line75,70,76,(5.390240166666666e-05+5.1569983333333326e-06j),(5.390240166666666e-05+5.1569983333333326e-06j),(5.390240166666666e-05+5.1569983333333326e-06j),(2.379494666666667e-05+3.4237333333333333e-07j),(2.379494666666667e-05+3.4237333333333333e-07j),(2.379494666666667e-05+3.4237333333333333e-07j),0j,0j,0j,0j,0j,0j
line76,71,77,(0.00017404610666666665+1.6651493333333332e-05j),(0.00017404610666666665+1.6651493333333332e-05j),(0.00017404610666666665+1.6651493333333332e-05j),(7.683178666666667e-05+1.1054933333333332e-06j),(7.683178666666667e-05+1.1054933333333332e-06j),(7.683178666666667e-05+1.1054933333333332e-06j),0j,0j,0j,0j,0j,0j
line77,72,78,(0.00032284343666666665+3.088736333333333e-05j),(0.00032284343666666665+3.088736333333333e-05j),(0.00032284343666666665+3.088736333333333e-05j),(0.00014251762666666668+2.050613333333333e-06j),(0.00014251762666666668+2.050613333333333e-06j),(0.00014251762666666668+2.050613333333333e-06j),0j,0j,0j,0j,0j,0j
line78,75,79,(0.00015054383666666666+1.4402963333333333e-05j),(0.00015054383666666666+1.4402963333333333e-05j),(0.00015054383666666666+1.4402963333333333e-05j),(6.645682666666668e-05+9.562133333333333e-07j),(6.645682666666668e-05+9.562133333333333e-07j),(6.645682666666668e-05+9.562133333333333e-07j),0j,0j,0j,0j,0j,0j
line79,76,80,(0.00013936787333333333+1.3333726666666665e-05j),(0.00013936787333333333+1.3333726666666665e-05j),(0.00013936787333333333+1.3333726666666665e-05j),(6.152325333333334e-05+8.852266666666666e-07j),(6.152325333333334e-05+8.852266666666666e-07j),(6.152325333333334e-05+8.852266666666666e-07j),0j,0j,0j,0j,0j,0j
line80,77,81,(0.00013186125333333333+1.2615546666666667e-05j),(0.00013186125333333333+1.2615546666666667e-05j),(0.00013186125333333333+1.2615546666666667e-05j),(5.820949333333334e-05+8.375466666666666e-07j),(5.820949333333334e-05+8.375466666666666e-07j),(5.820949333333334e-05+8.375466666666666e-07j),0j,0j,0j,0j,0j,0j
line81,78,82,(0.0005311731333333333+5.081886666666667e-05j),(0.0005311731333333333+5.081886666666667e-05j),(0.0005311731333333333+5.081886666666667e-05j),(0.0002344837333333334+3.3738666666666666e-06j),(0.0002344837333333334+3.3738666666666666e-06j),(0.0002344837333333334+3.3738666666666666e-06j),0j,0j,0j,0j,0j,0j
line82,80,83,(0.00013372531333333333+1.2793886666666666e-05j),(0.00013372531333333333+1.2793886666666666e-05j),(0.00013372531333333333+1.2793886666666666e-05j),(5.9032373333333344e-05+8.493866666666667e-07j),(5.9032373333333344e-05+8.493866666666667e-07j),(5.9032373333333344e-05+8.493866666666667e-07j),0j,0j,0j,0j,0j,0j
line83,81,84,(0.00024703833+2.363487e-05j),(0.00024703833+2.363487e-05j),(0.00024703833+2.363487e-05j),(0.00010905384000000002+1.56912e-06j),(0.00010905384000000002+1.56912e-06j),(0.00010905384000000002+1.56912e-06j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.0035318898999999997+0.00033790609999999994j),(0.0035318898999999997+0.00033790609999999994j),(0.0035318898999999997+0.00033790609999999994j),(0.0015591352000000002+2.2433599999999995e-05j),(0.0015591352000000002+2.2433599999999995e-05j),(0.0015591352000000002+2.2433599999999995e-05j),0j,0j,0j,0j,0j,0j
line85,83,86,(9.685554999999999e-05+9.266449999999998e-06j),(9.685554999999999e-05+9.266449999999998e-06j),(9.685554999999999e-05+9.266449999999998e-06j),(4.27564e-05+6.152e-07j),(4.27564e-05+6.152e-07j),(4.27564e-05+6.152e-07j),0j,0j,0j,0j,0j,0j
