,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(0.0009796068+0.00017588753333333334j),(0.0009796068+0.00017588753333333334j),(0.0009796068+0.00017588753333333334j),(0.0004353808+1.2619733333333332e-05j),(0.0004353808+1.2619733333333332e-05j),(0.0004353808+1.2619733333333332e-05j),0j,0j,0j,0j,0j,0j
line11,11,12,(2.6148239999999998e-05+4.694893333333333e-06j),(2.6148239999999998e-05+4.694893333333333e-06j),(2.6148239999999998e-05+4.694893333333333e-06j),(1.162144e-05+3.3685333333333327e-07j),(1.162144e-05+3.3685333333333327e-07j),(1.162144e-05+3.3685333333333327e-07j),0j,0j,0j,0j,0j,0j
line12,12,13,(2.4649146e-05+4.425732333333333e-06j),(2.4649146e-05+4.425732333333333e-06j),(2.4649146e-05+4.425732333333333e-06j),(1.0955176e-05+3.175413333333333e-07j),(1.0955176e-05+3.175413333333333e-07j),(1.0955176e-05+3.175413333333333e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(2.6909999999999998e-05+4.8316666666666664e-06j),(2.6909999999999998e-05+4.8316666666666664e-06j),(2.6909999999999998e-05+4.8316666666666664e-06j),(1.196e-05+3.4666666666666665e-07j),(1.196e-05+3.4666666666666665e-07j),(1.196e-05+3.4666666666666665e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(2.871297e-05+5.155388333333333e-06j),(2.871297e-05+5.155388333333333e-06j),(2.871297e-05+5.155388333333333e-06j),(1.276132e-05+3.698933333333333e-07j),(1.276132e-05+3.698933333333333e-07j),(1.276132e-05+3.698933333333333e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.00015629328+2.806232e-05j),(0.00015629328+2.806232e-05j),(0.00015629328+2.806232e-05j),(6.946368e-05+2.01344e-06j),(6.946368e-05+2.01344e-06j),(6.946368e-05+2.01344e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(2.2004513999999997e-05+3.950890999999999e-06j),(2.2004513999999997e-05+3.950890999999999e-06j),(2.2004513999999997e-05+3.950890999999999e-06j),(9.779783999999999e-06+2.8347199999999993e-07j),(9.779783999999999e-06+2.8347199999999993e-07j),(9.779783999999999e-06+2.8347199999999993e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(2.3890284e-05+4.289479333333333e-06j),(2.3890284e-05+4.289479333333333e-06j),(2.3890284e-05+4.289479333333333e-06j),(1.0617904e-05+3.077653333333333e-07j),(1.0617904e-05+3.077653333333333e-07j),(1.0617904e-05+3.077653333333333e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(1.4961959999999999e-05+2.6864066666666662e-06j),(1.4961959999999999e-05+2.6864066666666662e-06j),(1.4961959999999999e-05+2.6864066666666662e-06j),(6.64976e-06+1.9274666666666663e-07j),(6.64976e-06+1.9274666666666663e-07j),(6.64976e-06+1.9274666666666663e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(1.9205046e-05+3.4482489999999997e-06j),(1.9205046e-05+3.4482489999999997e-06j),(1.9205046e-05+3.4482489999999997e-06j),(8.535576e-06+2.4740799999999996e-07j),(8.535576e-06+2.4740799999999996e-07j),(8.535576e-06+2.4740799999999996e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(1.9084572e-05+3.4266179999999996e-06j),(1.9084572e-05+3.4266179999999996e-06j),(1.9084572e-05+3.4266179999999996e-06j),(8.482032e-06+2.45856e-07j),(8.482032e-06+2.45856e-07j),(8.482032e-06+2.45856e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0021514751999999995+0.0003862954666666666j),(0.0021514751999999995+0.0003862954666666666j),(0.0021514751999999995+0.0003862954666666666j),(0.0009562112+2.771626666666666e-05j),(0.0009562112+2.771626666666666e-05j),(0.0009562112+2.771626666666666e-05j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.00022515626666666662+1.5126933333333333e-05j),(0.00022515626666666662+1.5126933333333333e-05j),(0.00022515626666666662+1.5126933333333333e-05j),(9.714986666666664e-05+8.437333333333333e-07j),(9.714986666666664e-05+8.437333333333333e-07j),(9.714986666666664e-05+8.437333333333333e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.00021108399999999997+1.41815e-05j),(0.00021108399999999997+1.41815e-05j),(0.00021108399999999997+1.41815e-05j),(9.107799999999998e-05+7.91e-07j),(9.107799999999998e-05+7.91e-07j),(9.107799999999998e-05+7.91e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0020279008+0.0001362428j),(0.0020279008+0.0001362428j),(0.0020279008+0.0001362428j),(0.0008749935999999999+7.5992e-06j),(0.0008749935999999999+7.5992e-06j),(0.0008749935999999999+7.5992e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.0009535392799999998+6.406273e-05j),(0.0009535392799999998+6.406273e-05j),(0.0009535392799999998+6.406273e-05j),(0.0004114307599999999+3.5732199999999996e-06j),(0.0004114307599999999+3.5732199999999996e-06j),(0.0004114307599999999+3.5732199999999996e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.0017605277333333329+0.00011827956666666666j),(0.0017605277333333329+0.00011827956666666666j),(0.0017605277333333329+0.00011827956666666666j),(0.0007596281333333331+6.597266666666666e-06j),(0.0007596281333333331+6.597266666666666e-06j),(0.0007596281333333331+6.597266666666666e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.011948226133333332+0.0008027314666666667j),(0.011948226133333332+0.0008027314666666667j),(0.011948226133333332+0.0008027314666666667j),(0.005155390933333333+4.477386666666666e-05j),(0.005155390933333333+4.477386666666666e-05j),(0.005155390933333333+4.477386666666666e-05j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0008205252266666666+5.512629333333333e-05j),(0.0008205252266666666+5.512629333333333e-05j),(0.0008205252266666666+5.512629333333333e-05j),(0.0003540381866666666+3.074773333333333e-06j),(0.0003540381866666666+3.074773333333333e-06j),(0.0003540381866666666+3.074773333333333e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.00013926562666666663+9.356443333333333e-06j),(0.00013926562666666663+9.356443333333333e-06j),(0.00013926562666666663+9.356443333333333e-06j),(6.008998666666666e-05+5.218733333333333e-07j),(6.008998666666666e-05+5.218733333333333e-07j),(6.008998666666666e-05+5.218733333333333e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.00010486204799999998+7.045068e-06j),(0.00010486204799999998+7.045068e-06j),(0.00010486204799999998+7.045068e-06j),(4.524561599999999e-05+3.92952e-07j),(4.524561599999999e-05+3.92952e-07j),(4.524561599999999e-05+3.92952e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.00015155706666666665+1.0182233333333334e-05j),(0.00015155706666666665+1.0182233333333334e-05j),(0.00015155706666666665+1.0182233333333334e-05j),(6.539346666666666e-05+5.679333333333333e-07j),(6.539346666666666e-05+5.679333333333333e-07j),(6.539346666666666e-05+5.679333333333333e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.00026215512+1.761267e-05j),(0.00026215512+1.761267e-05j),(0.00026215512+1.761267e-05j),(0.00011311403999999998+9.8238e-07j),(0.00011311403999999998+9.8238e-07j),(0.00011311403999999998+9.8238e-07j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00016372397333333332+1.0999656666666667e-05j),(0.00016372397333333332+1.0999656666666667e-05j),(0.00016372397333333332+1.0999656666666667e-05j),(7.064321333333332e-05+6.135266666666666e-07j),(7.064321333333332e-05+6.135266666666666e-07j),(7.064321333333332e-05+6.135266666666666e-07j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00022262824+1.495709e-05j),(0.00022262824+1.495709e-05j),(0.00022262824+1.495709e-05j),(9.605907999999999e-05+8.3426e-07j),(9.605907999999999e-05+8.3426e-07j),(9.605907999999999e-05+8.3426e-07j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.00018896687999999997+1.2695580000000001e-05j),(0.00018896687999999997+1.2695580000000001e-05j),(0.00018896687999999997+1.2695580000000001e-05j),(8.153496e-05+7.0812e-07j),(8.153496e-05+7.0812e-07j),(8.153496e-05+7.0812e-07j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.0002453306666666666+1.6482333333333333e-05j),(0.0002453306666666666+1.6482333333333333e-05j),(0.0002453306666666666+1.6482333333333333e-05j),(0.00010585466666666665+9.193333333333333e-07j),(0.00010585466666666665+9.193333333333333e-07j),(0.00010585466666666665+9.193333333333333e-07j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0003081950933333333+2.0705826666666665e-05j),(0.0003081950933333333+2.0705826666666665e-05j),(0.0003081950933333333+2.0705826666666665e-05j),(0.00013297925333333332+1.1549066666666666e-06j),(0.00013297925333333332+1.1549066666666666e-06j),(0.00013297925333333332+1.1549066666666666e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.0007557927999999999+5.07773e-05j),(0.0007557927999999999+5.07773e-05j),(0.0007557927999999999+5.07773e-05j),(0.00032610759999999995+2.8321999999999998e-06j),(0.00032610759999999995+2.8321999999999998e-06j),(0.00032610759999999995+2.8321999999999998e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0018887970666666663+0.00012689723333333332j),(0.0018887970666666663+0.00012689723333333332j),(0.0018887970666666663+0.00012689723333333332j),(0.0008149734666666664+7.077933333333332e-06j),(0.0008149734666666664+7.077933333333332e-06j),(0.0008149734666666664+7.077933333333332e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.003509847466666666+0.00023580613333333333j),(0.003509847466666666+0.00023580613333333333j),(0.003509847466666666+0.00023580613333333333j),(0.0015144202666666664+1.3152533333333332e-05j),(0.0015144202666666664+1.3152533333333332e-05j),(0.0015144202666666664+1.3152533333333332e-05j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.009878482133333331+0.0006636774666666667j),(0.009878482133333331+0.0006636774666666667j),(0.009878482133333331+0.0006636774666666667j),(0.004262342933333333+3.701786666666666e-05j),(0.004262342933333333+3.701786666666666e-05j),(0.004262342933333333+3.701786666666666e-05j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.0029210538666666662+0.00019624853333333333j),(0.0029210538666666662+0.00019624853333333333j),(0.0029210538666666662+0.00019624853333333333j),(0.0012603690666666664+1.0946133333333334e-05j),(0.0012603690666666664+1.0946133333333334e-05j),(0.0012603690666666664+1.0946133333333334e-05j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.005237124799999999+0.0003518518j),(0.005237124799999999+0.0003518518j),(0.005237124799999999+0.0003518518j),(0.0022597015999999996+1.96252e-05j),(0.0022597015999999996+1.96252e-05j),(0.0022597015999999996+1.96252e-05j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.0003461403999999999+2.3255149999999997e-05j),(0.0003461403999999999+2.3255149999999997e-05j),(0.0003461403999999999+2.3255149999999997e-05j),(0.00014935179999999996+1.2970999999999998e-06j),(0.00014935179999999996+1.2970999999999998e-06j),(0.00014935179999999996+1.2970999999999998e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.00024269055999999995+1.6304959999999998e-05j),(0.00024269055999999995+1.6304959999999998e-05j),(0.00024269055999999995+1.6304959999999998e-05j),(0.00010471551999999999+9.0944e-07j),(0.00010471551999999999+9.0944e-07j),(0.00010471551999999999+9.0944e-07j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.00021165685333333328+1.4219986666666666e-05j),(0.00021165685333333328+1.4219986666666666e-05j),(0.00021165685333333328+1.4219986666666666e-05j),(9.132517333333332e-05+7.931466666666667e-07j),(9.132517333333332e-05+7.931466666666667e-07j),(9.132517333333332e-05+7.931466666666667e-07j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.00023038666666666663+1.5478333333333334e-05j),(0.00023038666666666663+1.5478333333333334e-05j),(0.00023038666666666663+1.5478333333333334e-05j),(9.940666666666664e-05+8.633333333333333e-07j),(9.940666666666664e-05+8.633333333333333e-07j),(9.940666666666664e-05+8.633333333333333e-07j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.00021308898666666664+1.4316203333333333e-05j),(0.00021308898666666664+1.4316203333333333e-05j),(0.00021308898666666664+1.4316203333333333e-05j),(9.194310666666665e-05+7.985133333333333e-07j),(9.194310666666665e-05+7.985133333333333e-07j),(9.194310666666665e-05+7.985133333333333e-07j),0j,0j,0j,0j,0j,0j
line49,49,50,(0.00015216727999999997+1.022323e-05j),(0.00015216727999999997+1.022323e-05j),(0.00015216727999999997+1.022323e-05j),(6.565675999999998e-05+5.702199999999999e-07j),(6.565675999999998e-05+5.702199999999999e-07j),(6.565675999999998e-05+5.702199999999999e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0001241896213333333+8.343574666666666e-06j),(0.0001241896213333333+8.343574666666666e-06j),(0.0001241896213333333+8.343574666666666e-06j),(5.358502933333332e-05+4.653786666666666e-07j),(5.358502933333332e-05+4.653786666666666e-07j),(5.358502933333332e-05+4.653786666666666e-07j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.00017551727999999997+1.179198e-05j),(0.00017551727999999997+1.179198e-05j),(0.00017551727999999997+1.179198e-05j),(7.573176e-05+6.5772e-07j),(7.573176e-05+6.5772e-07j),(7.573176e-05+6.5772e-07j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.0003592911199999999+2.4138669999999998e-05j),(0.0003592911199999999+2.4138669999999998e-05j),(0.0003592911199999999+2.4138669999999998e-05j),(0.00015502603999999998+1.3463799999999998e-06j),(0.00015502603999999998+1.3463799999999998e-06j),(0.00015502603999999998+1.3463799999999998e-06j),0j,0j,0j,0j,0j,0j
line53,53,54,(0.0008543235733333331+5.739700666666666e-05j),(0.0008543235733333331+5.739700666666666e-05j),(0.0008543235733333331+5.739700666666666e-05j),(0.00036862141333333324+3.201426666666666e-06j),(0.00036862141333333324+3.201426666666666e-06j),(0.00036862141333333324+3.201426666666666e-06j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.0008005625333333332+5.3785116666666664e-05j),(0.0008005625333333332+5.3785116666666664e-05j),(0.0008005625333333332+5.3785116666666664e-05j),(0.0003454247333333333+2.9999666666666667e-06j),(0.0003454247333333333+2.9999666666666667e-06j),(0.0003454247333333333+2.9999666666666667e-06j),0j,0j,0j,0j,0j,0j
line55,55,56,(0.0004656176799999999+3.128213e-05j),(0.0004656176799999999+3.128213e-05j),(0.0004656176799999999+3.128213e-05j),(0.00020090355999999996+1.74482e-06j),(0.00020090355999999996+1.74482e-06j),(0.00020090355999999996+1.74482e-06j),0j,0j,0j,0j,0j,0j
line56,56,57,(0.0014171893333333328+9.521266666666665e-05j),(0.0014171893333333328+9.521266666666665e-05j),(0.0014171893333333328+9.521266666666665e-05j),(0.0006114853333333332+5.3106666666666656e-06j),(0.0006114853333333332+5.3106666666666656e-06j),(0.0006114853333333332+5.3106666666666656e-06j),0j,0j,0j,0j,0j,0j
line57,57,58,(0.0020406032+0.0001370962j),(0.0020406032+0.0001370962j),(0.0020406032+0.0001370962j),(0.0008804743999999998+7.6468e-06j),(0.0008804743999999998+7.6468e-06j),(0.0008804743999999998+7.6468e-06j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.0008467768533333332+5.688998666666667e-05j),(0.0008467768533333332+5.688998666666667e-05j),(0.0008467768533333332+5.688998666666667e-05j),(0.0003653651733333333+3.1731466666666664e-06j),(0.0003653651733333333+3.1731466666666664e-06j),(0.0003653651733333333+3.1731466666666664e-06j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0018220471999999997+0.0001224127j),(0.0018220471999999997+0.0001224127j),(0.0018220471999999997+0.0001224127j),(0.0007861723999999999+6.8278e-06j),(0.0007861723999999999+6.8278e-06j),(0.0007861723999999999+6.8278e-06j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.012277243199999996+0.0008248361999999999j),(0.012277243199999996+0.0008248361999999999j),(0.012277243199999996+0.0008248361999999999j),(0.005297354399999998+4.6006799999999995e-05j),(0.005297354399999998+4.6006799999999995e-05j),(0.005297354399999998+4.6006799999999995e-05j),0j,0j,0j,0j,0j,0j
line61,61,62,(0.007784329599999998+0.0005229836j),(0.007784329599999998+0.0005229836j),(0.007784329599999998+0.0005229836j),(0.0033587631999999995+2.9170399999999998e-05j),(0.0033587631999999995+2.9170399999999998e-05j),(0.0033587631999999995+2.9170399999999998e-05j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.00036237954666666665+2.4346163333333336e-05j),(0.00036237954666666665+2.4346163333333336e-05j),(0.00036237954666666665+2.4346163333333336e-05j),(0.00015635862666666666+1.3579533333333333e-06j),(0.00015635862666666666+1.3579533333333333e-06j),(0.00015635862666666666+1.3579533333333333e-06j),0j,0j,0j,0j,0j,0j
line63,62,64,(0.00028464583999999993+1.9123689999999997e-05j),(0.00028464583999999993+1.9123689999999997e-05j),(0.00028464583999999993+1.9123689999999997e-05j),(0.00012281827999999998+1.0666599999999998e-06j),(0.00012281827999999998+1.0666599999999998e-06j),(0.00012281827999999998+1.0666599999999998e-06j),0j,0j,0j,0j,0j,0j
line64,63,65,(0.00018970162666666663+1.2744943333333333e-05j),(0.00018970162666666663+1.2744943333333333e-05j),(0.00018970162666666663+1.2744943333333333e-05j),(8.185198666666665e-05+7.108733333333333e-07j),(8.185198666666665e-05+7.108733333333333e-07j),(8.185198666666665e-05+7.108733333333333e-07j),0j,0j,0j,0j,0j,0j
line65,64,66,(0.031213576899999998+0.001476207j),(0.031213576899999998+0.001476207j),(0.031213576899999998+0.001476207j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line66,64,67,(0.01151074053333333+0.0007733393666666666j),(0.01151074053333333+0.0007733393666666666j),(0.01151074053333333+0.0007733393666666666j),(0.004966625733333332+4.3134466666666665e-05j),(0.004966625733333332+4.3134466666666665e-05j),(0.004966625733333332+4.3134466666666665e-05j),0j,0j,0j,0j,0j,0j
line67,65,68,(0.00017061066666666664+1.1462333333333334e-05j),(0.00017061066666666664+1.1462333333333334e-05j),(0.00017061066666666664+1.1462333333333334e-05j),(7.361466666666666e-05+6.393333333333334e-07j),(7.361466666666666e-05+6.393333333333334e-07j),(7.361466666666666e-05+6.393333333333334e-07j),0j,0j,0j,0j,0j,0j
line68,66,69,(0.008614310099999998+0.000407403j),(0.008614310099999998+0.000407403j),(0.008614310099999998+0.000407403j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line69,66,70,(0.0010966418099999998+5.186429999999999e-05j),(0.0010966418099999998+5.186429999999999e-05j),(0.0010966418099999998+5.186429999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line70,67,71,(0.029908499499999994+0.0014144849999999998j),(0.029908499499999994+0.0014144849999999998j),(0.029908499499999994+0.0014144849999999998j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line71,67,72,(0.006949209066666665+0.00046687673333333326j),(0.006949209066666665+0.00046687673333333326j),(0.006949209066666665+0.00046687673333333326j),(0.002998427466666666+2.604093333333333e-05j),(0.002998427466666666+2.604093333333333e-05j),(0.002998427466666666+2.604093333333333e-05j),0j,0j,0j,0j,0j,0j
line72,68,73,(0.00016236655999999995+1.090846e-05j),(0.00016236655999999995+1.090846e-05j),(0.00016236655999999995+1.090846e-05j),(7.005751999999998e-05+6.084399999999999e-07j),(7.005751999999998e-05+6.084399999999999e-07j),(7.005751999999998e-05+6.084399999999999e-07j),0j,0j,0j,0j,0j,0j
line73,70,74,(0.0008092126899999999+3.82707e-05j),(0.0008092126899999999+3.82707e-05j),(0.0008092126899999999+3.82707e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line74,71,75,(0.007367654799999999+0.00034844399999999995j),(0.007367654799999999+0.00034844399999999995j),(0.007367654799999999+0.00034844399999999995j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line75,71,76,(0.0005838974899999999+2.76147e-05j),(0.0005838974899999999+2.76147e-05j),(0.0005838974899999999+2.76147e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line76,72,77,(0.001981045633333333+0.0005284397000000001j),(0.001981045633333333+0.0005284397000000001j),(0.001981045633333333+0.0005284397000000001j),(0.0008952106333333334+3.61945e-05j),(0.0008952106333333334+3.61945e-05j),(0.0008952106333333334+3.61945e-05j),0j,0j,0j,0j,0j,0j
line77,73,78,(9.786825599999999e-05+6.575196e-06j),(9.786825599999999e-05+6.575196e-06j),(9.786825599999999e-05+6.575196e-06j),(4.2227952e-05+3.66744e-07j),(4.2227952e-05+3.66744e-07j),(4.2227952e-05+3.66744e-07j),0j,0j,0j,0j,0j,0j
line78,74,79,(0.0009538216599999998+4.510979999999999e-05j),(0.0009538216599999998+4.510979999999999e-05j),(0.0009538216599999998+4.510979999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line79,76,80,(0.00046920367999999995+2.2190399999999997e-05j),(0.00046920367999999995+2.2190399999999997e-05j),(0.00046920367999999995+2.2190399999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line80,77,81,(0.0019528579666666665+0.0005209207000000002j),(0.0019528579666666665+0.0005209207000000002j),(0.0019528579666666665+0.0005209207000000002j),(0.0008824729666666668+3.5679499999999996e-05j),(0.0008824729666666668+3.5679499999999996e-05j),(0.0008824729666666668+3.5679499999999996e-05j),0j,0j,0j,0j,0j,0j
line81,78,82,(0.0002862647733333333+1.9232456666666665e-05j),(0.0002862647733333333+1.9232456666666665e-05j),(0.0002862647733333333+1.9232456666666665e-05j),(0.0001235168133333333+1.0727266666666665e-06j),(0.0001235168133333333+1.0727266666666665e-06j),(0.0001235168133333333+1.0727266666666665e-06j),0j,0j,0j,0j,0j,0j
line82,79,83,(0.016558764199999996+0.0007831259999999999j),(0.016558764199999996+0.0007831259999999999j),(0.016558764199999996+0.0007831259999999999j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line83,80,84,(0.0007764239999999998+3.6719999999999994e-05j),(0.0007764239999999998+3.6719999999999994e-05j),(0.0007764239999999998+3.6719999999999994e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line84,81,85,(7.200169999999999e-05+1.9206300000000003e-05j),(7.200169999999999e-05+1.9206300000000003e-05j),(7.200169999999999e-05+1.9206300000000003e-05j),(3.25367e-05+1.3155e-06j),(3.25367e-05+1.3155e-06j),(3.25367e-05+1.3155e-06j),0j,0j,0j,0j,0j,0j
line85,82,86,(0.0001598385333333333+1.0738616666666666e-05j),(0.0001598385333333333+1.0738616666666666e-05j),(0.0001598385333333333+1.0738616666666666e-05j),(6.896673333333331e-05+5.989666666666666e-07j),(6.896673333333331e-05+5.989666666666666e-07j),(6.896673333333331e-05+5.989666666666666e-07j),0j,0j,0j,0j,0j,0j
line86,83,87,(0.0032526075999999996+0.00015382799999999998j),(0.0032526075999999996+0.00015382799999999998j),(0.0032526075999999996+0.00015382799999999998j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line87,84,88,(0.006937196199999999+0.00032808599999999995j),(0.006937196199999999+0.00032808599999999995j),(0.006937196199999999+0.00032808599999999995j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line88,85,89,(3.426306666666667e-05+9.139600000000001e-06j),(3.426306666666667e-05+9.139600000000001e-06j),(3.426306666666667e-05+9.139600000000001e-06j),(1.5483066666666667e-05+6.26e-07j),(1.5483066666666667e-05+6.26e-07j),(1.5483066666666667e-05+6.26e-07j),0j,0j,0j,0j,0j,0j
line89,86,90,(8.246472799999998e-05+5.540323e-06j),(8.246472799999998e-05+5.540323e-06j),(8.246472799999998e-05+5.540323e-06j),(3.558167599999999e-05+3.09022e-07j),(3.558167599999999e-05+3.09022e-07j),(3.558167599999999e-05+3.09022e-07j),0j,0j,0j,0j,0j,0j
line90,88,91,(0.006619395199999999+0.000313056j),(0.006619395199999999+0.000313056j),(0.006619395199999999+0.000313056j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line91,89,92,(4.283978e-05+1.1427420000000003e-05j),(4.283978e-05+1.1427420000000003e-05j),(4.283978e-05+1.1427420000000003e-05j),(1.9358780000000004e-05+7.827e-07j),(1.9358780000000004e-05+7.827e-07j),(1.9358780000000004e-05+7.827e-07j),0j,0j,0j,0j,0j,0j
line92,92,93,(4.427105666666666e-05+1.1809210000000001e-05j),(4.427105666666666e-05+1.1809210000000001e-05j),(4.427105666666666e-05+1.1809210000000001e-05j),(2.0005556666666666e-05+8.088499999999999e-07j),(2.0005556666666666e-05+8.088499999999999e-07j),(2.0005556666666666e-05+8.088499999999999e-07j),0j,0j,0j,0j,0j,0j
