,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line30,30,31,(0.0004479654+0.000130849j),(0.0004479654+0.000130849j),(0.0004479654+0.000130849j),(0.0002524616+1.84728e-05j),(0.0002524616+1.84728e-05j),(0.0002524616+1.84728e-05j),0j,0j,0j,0j,0j,0j
line31,31,32,(8.818754999999999e-05+2.5759249999999996e-05j),(8.818754999999999e-05+2.5759249999999996e-05j),(8.818754999999999e-05+2.5759249999999996e-05j),(4.970019999999999e-05+3.6366e-06j),(4.970019999999999e-05+3.6366e-06j),(4.970019999999999e-05+3.6366e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.00010646526+3.10981e-05j),(0.00010646526+3.10981e-05j),(0.00010646526+3.10981e-05j),(6.000103999999999e-05+4.390320000000001e-06j),(6.000103999999999e-05+4.390320000000001e-06j),(6.000103999999999e-05+4.390320000000001e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00013584753+3.968055e-05j),(0.00013584753+3.968055e-05j),(0.00013584753+3.968055e-05j),(7.656012e-05+5.6019600000000005e-06j),(7.656012e-05+5.6019600000000005e-06j),(7.656012e-05+5.6019600000000005e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00014350373999999998+4.19169e-05j),(0.00014350373999999998+4.19169e-05j),(0.00014350373999999998+4.19169e-05j),(8.087496e-05+5.91768e-06j),(8.087496e-05+5.91768e-06j),(8.087496e-05+5.91768e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.00037451699999999994+0.00010939499999999998j),(0.00037451699999999994+0.00010939499999999998j),(0.00037451699999999994+0.00010939499999999998j),(0.00021106799999999997+1.5444e-05j),(0.00021106799999999997+1.5444e-05j),(0.00021106799999999997+1.5444e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00019703900999999997+5.7554349999999996e-05j),(0.00019703900999999997+5.7554349999999996e-05j),(0.00019703900999999997+5.7554349999999996e-05j),(0.00011104603999999998+8.12532e-06j),(0.00011104603999999998+8.12532e-06j),(0.00011104603999999998+8.12532e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(5.7242609999999994e-05+1.6720349999999997e-05j),(5.7242609999999994e-05+1.6720349999999997e-05j),(5.7242609999999994e-05+1.6720349999999997e-05j),(3.2260439999999996e-05+2.36052e-06j),(3.2260439999999996e-05+2.36052e-06j),(3.2260439999999996e-05+2.36052e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(3.4343819999999996e-05+1.00317e-05j),(3.4343819999999996e-05+1.00317e-05j),(3.4343819999999996e-05+1.00317e-05j),(1.9355279999999996e-05+1.4162400000000001e-06j),(1.9355279999999996e-05+1.4162400000000001e-06j),(1.9355279999999996e-05+1.4162400000000001e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(2.5025708999999998e-05+7.3099149999999995e-06j),(2.5025708999999998e-05+7.3099149999999995e-06j),(2.5025708999999998e-05+7.3099149999999995e-06j),(1.4103835999999999e-05+1.0319880000000001e-06j),(1.4103835999999999e-05+1.0319880000000001e-06j),(1.4103835999999999e-05+1.0319880000000001e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(2.1194985e-05+6.190974999999999e-06j),(2.1194985e-05+6.190974999999999e-06j),(2.1194985e-05+6.190974999999999e-06j),(1.1944939999999997e-05+8.740199999999999e-07j),(1.1944939999999997e-05+8.740199999999999e-07j),(1.1944939999999997e-05+8.740199999999999e-07j),0j,0j,0j,0j,0j,0j
line41,41,42,(1.8377232e-05+5.36792e-06j),(1.8377232e-05+5.36792e-06j),(1.8377232e-05+5.36792e-06j),(1.0356927999999999e-05+7.57824e-07j),(1.0356927999999999e-05+7.57824e-07j),(1.0356927999999999e-05+7.57824e-07j),0j,0j,0j,0j,0j,0j
line42,42,43,(1.9723398e-05+5.76113e-06j),(1.9723398e-05+5.76113e-06j),(1.9723398e-05+5.76113e-06j),(1.1115591999999999e-05+8.13336e-07j),(1.1115591999999999e-05+8.13336e-07j),(1.1115591999999999e-05+8.13336e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(2.1717912e-05+6.34372e-06j),(2.1717912e-05+6.34372e-06j),(2.1717912e-05+6.34372e-06j),(1.2239647999999998e-05+8.95584e-07j),(1.2239647999999998e-05+8.95584e-07j),(1.2239647999999998e-05+8.95584e-07j),0j,0j,0j,0j,0j,0j
line44,44,45,(2.2025499e-05+6.433565e-06j),(2.2025499e-05+6.433565e-06j),(2.2025499e-05+6.433565e-06j),(1.2412995999999999e-05+9.082680000000001e-07j),(1.2412995999999999e-05+9.082680000000001e-07j),(1.2412995999999999e-05+9.082680000000001e-07j),0j,0j,0j,0j,0j,0j
line45,45,46,(4.413305999999999e-05+1.2891099999999998e-05j),(4.413305999999999e-05+1.2891099999999998e-05j),(4.413305999999999e-05+1.2891099999999998e-05j),(2.4872239999999995e-05+1.8199199999999998e-06j),(2.4872239999999995e-05+1.8199199999999998e-06j),(2.4872239999999995e-05+1.8199199999999998e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(3.2204619999999995e-05+1.0129523333333333e-05j),(3.2204619999999995e-05+1.0129523333333333e-05j),(3.2204619999999995e-05+1.0129523333333333e-05j),(1.9855479999999995e-05+1.291413333333333e-06j),(1.9855479999999995e-05+1.291413333333333e-06j),(1.9855479999999995e-05+1.291413333333333e-06j),0j,0j,0j,0j,0j,0j
line47,46,48,(5.883653999999999e-05+1.8506229999999998e-05j),(5.883653999999999e-05+1.8506229999999998e-05j),(5.883653999999999e-05+1.8506229999999998e-05j),(3.627515999999999e-05+2.3593599999999995e-06j),(3.627515999999999e-05+2.3593599999999995e-06j),(3.627515999999999e-05+2.3593599999999995e-06j),0j,0j,0j,0j,0j,0j
line48,46,49,(5.883653999999999e-05+1.8506229999999998e-05j),(5.883653999999999e-05+1.8506229999999998e-05j),(5.883653999999999e-05+1.8506229999999998e-05j),(3.627515999999999e-05+2.3593599999999995e-06j),(3.627515999999999e-05+2.3593599999999995e-06j),(3.627515999999999e-05+2.3593599999999995e-06j),0j,0j,0j,0j,0j,0j
line49,47,50,(1.9998145999999997e-05+6.2901436666666665e-06j),(1.9998145999999997e-05+6.2901436666666665e-06j),(1.9998145999999997e-05+6.2901436666666665e-06j),(1.2329683999999998e-05+8.019306666666666e-07j),(1.2329683999999998e-05+8.019306666666666e-07j),(1.2329683999999998e-05+8.019306666666666e-07j),0j,0j,0j,0j,0j,0j
line50,48,51,(4.822845999999999e-05+1.5169603333333333e-05j),(4.822845999999999e-05+1.5169603333333333e-05j),(4.822845999999999e-05+1.5169603333333333e-05j),(2.9734839999999995e-05+1.933973333333333e-06j),(2.9734839999999995e-05+1.933973333333333e-06j),(2.9734839999999995e-05+1.933973333333333e-06j),0j,0j,0j,0j,0j,0j
line51,48,52,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line52,48,53,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line53,48,54,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line54,48,55,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line55,48,56,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line56,48,57,(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(2.6599999999999995e-06+8.366666666666667e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),(1.6399999999999998e-06+1.0666666666666666e-07j),0j,0j,0j,0j,0j,0j
line57,50,58,(2.0026076e-05+6.298928666666667e-06j),(2.0026076e-05+6.298928666666667e-06j),(2.0026076e-05+6.298928666666667e-06j),(1.2346904e-05+8.030506666666667e-07j),(1.2346904e-05+8.030506666666667e-07j),(1.2346904e-05+8.030506666666667e-07j),0j,0j,0j,0j,0j,0j
line58,51,59,(2.0516579999999998e-05+6.45321e-06j),(2.0516579999999998e-05+6.45321e-06j),(2.0516579999999998e-05+6.45321e-06j),(1.2649319999999999e-05+8.2272e-07j),(1.2649319999999999e-05+8.2272e-07j),(1.2649319999999999e-05+8.2272e-07j),0j,0j,0j,0j,0j,0j
line59,51,60,(2.0516579999999998e-05+6.45321e-06j),(2.0516579999999998e-05+6.45321e-06j),(2.0516579999999998e-05+6.45321e-06j),(1.2649319999999999e-05+8.2272e-07j),(1.2649319999999999e-05+8.2272e-07j),(1.2649319999999999e-05+8.2272e-07j),0j,0j,0j,0j,0j,0j
line60,58,61,(1.9863284e-05+6.247724666666666e-06j),(1.9863284e-05+6.247724666666666e-06j),(1.9863284e-05+6.247724666666666e-06j),(1.2246535999999999e-05+7.965226666666667e-07j),(1.2246535999999999e-05+7.965226666666667e-07j),(1.2246535999999999e-05+7.965226666666667e-07j),0j,0j,0j,0j,0j,0j
line61,59,62,(2.3300535999999993e-05+7.328865333333333e-06j),(2.3300535999999993e-05+7.328865333333333e-06j),(2.3300535999999993e-05+7.328865333333333e-06j),(1.4365743999999997e-05+9.343573333333332e-07j),(1.4365743999999997e-05+9.343573333333332e-07j),(1.4365743999999997e-05+9.343573333333332e-07j),0j,0j,0j,0j,0j,0j
line62,59,63,(2.3300535999999993e-05+7.328865333333333e-06j),(2.3300535999999993e-05+7.328865333333333e-06j),(2.3300535999999993e-05+7.328865333333333e-06j),(1.4365743999999997e-05+9.343573333333332e-07j),(1.4365743999999997e-05+9.343573333333332e-07j),(1.4365743999999997e-05+9.343573333333332e-07j),0j,0j,0j,0j,0j,0j
line63,61,64,(1.9965693999999998e-05+6.279936333333333e-06j),(1.9965693999999998e-05+6.279936333333333e-06j),(1.9965693999999998e-05+6.279936333333333e-06j),(1.2309675999999998e-05+8.006293333333333e-07j),(1.2309675999999998e-05+8.006293333333333e-07j),(1.2309675999999998e-05+8.006293333333333e-07j),0j,0j,0j,0j,0j,0j
line64,62,65,(8.589937999999998e-05+2.7018476666666666e-05j),(8.589937999999998e-05+2.7018476666666666e-05j),(8.589937999999998e-05+2.7018476666666666e-05j),(5.296051999999999e-05+3.4445866666666663e-06j),(5.296051999999999e-05+3.4445866666666663e-06j),(5.296051999999999e-05+3.4445866666666663e-06j),0j,0j,0j,0j,0j,0j
line65,62,66,(8.589937999999998e-05+2.7018476666666666e-05j),(8.589937999999998e-05+2.7018476666666666e-05j),(8.589937999999998e-05+2.7018476666666666e-05j),(5.296051999999999e-05+3.4445866666666663e-06j),(5.296051999999999e-05+3.4445866666666663e-06j),(5.296051999999999e-05+3.4445866666666663e-06j),0j,0j,0j,0j,0j,0j
line66,64,67,(1.9937497999999998e-05+6.271067666666667e-06j),(1.9937497999999998e-05+6.271067666666667e-06j),(1.9937497999999998e-05+6.271067666666667e-06j),(1.2292291999999999e-05+7.994986666666667e-07j),(1.2292291999999999e-05+7.994986666666667e-07j),(1.2292291999999999e-05+7.994986666666667e-07j),0j,0j,0j,0j,0j,0j
line67,65,68,(8.048095999999999e-05+2.5314186666666664e-05j),(8.048095999999999e-05+2.5314186666666664e-05j),(8.048095999999999e-05+2.5314186666666664e-05j),(4.961983999999999e-05+3.2273066666666664e-06j),(4.961983999999999e-05+3.2273066666666664e-06j),(4.961983999999999e-05+3.2273066666666664e-06j),0j,0j,0j,0j,0j,0j
line68,65,69,(8.048095999999999e-05+2.5314186666666664e-05j),(8.048095999999999e-05+2.5314186666666664e-05j),(8.048095999999999e-05+2.5314186666666664e-05j),(4.961983999999999e-05+3.2273066666666664e-06j),(4.961983999999999e-05+3.2273066666666664e-06j),(4.961983999999999e-05+3.2273066666666664e-06j),0j,0j,0j,0j,0j,0j
line69,67,70,(0.0005163591999999999+0.00016241373333333333j),(0.0005163591999999999+0.00016241373333333333j),(0.0005163591999999999+0.00016241373333333333j),(0.00031835679999999995+2.070613333333333e-05j),(0.00031835679999999995+2.070613333333333e-05j),(0.00031835679999999995+2.070613333333333e-05j),0j,0j,0j,0j,0j,0j
line70,68,71,(0.0025083799999999997+0.0007889766666666666j),(0.0025083799999999997+0.0007889766666666666j),(0.0025083799999999997+0.0007889766666666666j),(0.0015465199999999998+0.00010058666666666666j),(0.0015465199999999998+0.00010058666666666666j),(0.0015465199999999998+0.00010058666666666666j),0j,0j,0j,0j,0j,0j
line71,68,72,(0.0025083799999999997+0.0007889766666666666j),(0.0025083799999999997+0.0007889766666666666j),(0.0025083799999999997+0.0007889766666666666j),(0.0015465199999999998+0.00010058666666666666j),(0.0015465199999999998+0.00010058666666666666j),(0.0015465199999999998+0.00010058666666666666j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.0008385117999999998+0.0002637424333333333j),(0.0008385117999999998+0.0002637424333333333j),(0.0008385117999999998+0.0002637424333333333j),(0.0005169771999999999+3.362453333333333e-05j),(0.0005169771999999999+3.362453333333333e-05j),(0.0005169771999999999+3.362453333333333e-05j),0j,0j,0j,0j,0j,0j
line73,71,74,(2.915094e-05+9.16903e-06j),(2.915094e-05+9.16903e-06j),(2.915094e-05+9.16903e-06j),(1.797276e-05+1.16896e-06j),(1.797276e-05+1.16896e-06j),(1.797276e-05+1.16896e-06j),0j,0j,0j,0j,0j,0j
line74,71,75,(2.915094e-05+9.16903e-06j),(2.915094e-05+9.16903e-06j),(2.915094e-05+9.16903e-06j),(1.797276e-05+1.16896e-06j),(1.797276e-05+1.16896e-06j),(1.797276e-05+1.16896e-06j),0j,0j,0j,0j,0j,0j
line75,73,76,(0.00037899679999999994+0.00011920826666666667j),(0.00037899679999999994+0.00011920826666666667j),(0.00037899679999999994+0.00011920826666666667j),(0.00023366719999999997+1.5197866666666666e-05j),(0.00023366719999999997+1.5197866666666666e-05j),(0.00023366719999999997+1.5197866666666666e-05j),0j,0j,0j,0j,0j,0j
line76,74,77,(2.9204139999999996e-05+9.185763333333333e-06j),(2.9204139999999996e-05+9.185763333333333e-06j),(2.9204139999999996e-05+9.185763333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),0j,0j,0j,0j,0j,0j
line77,74,78,(2.9204139999999996e-05+9.185763333333333e-06j),(2.9204139999999996e-05+9.185763333333333e-06j),(2.9204139999999996e-05+9.185763333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),(1.8005559999999996e-05+1.1710933333333333e-06j),0j,0j,0j,0j,0j,0j
line78,76,79,(0.00039421199999999996+0.000123994j),(0.00039421199999999996+0.000123994j),(0.00039421199999999996+0.000123994j),(0.00024304799999999997+1.5808e-05j),(0.00024304799999999997+1.5808e-05j),(0.00024304799999999997+1.5808e-05j),0j,0j,0j,0j,0j,0j
line79,77,80,(2.91137e-05+9.157316666666666e-06j),(2.91137e-05+9.157316666666666e-06j),(2.91137e-05+9.157316666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),0j,0j,0j,0j,0j,0j
line80,77,81,(2.91137e-05+9.157316666666666e-06j),(2.91137e-05+9.157316666666666e-06j),(2.91137e-05+9.157316666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),(1.79498e-05+1.1674666666666666e-06j),0j,0j,0j,0j,0j,0j
line81,79,82,(0.0011267493999999997+0.0003544036333333333j),(0.0011267493999999997+0.0003544036333333333j),(0.0011267493999999997+0.0003544036333333333j),(0.0006946875999999999+4.518293333333333e-05j),(0.0006946875999999999+4.518293333333333e-05j),(0.0006946875999999999+4.518293333333333e-05j),0j,0j,0j,0j,0j,0j
line82,80,83,(0.0008081079999999999+0.0002541793333333333j),(0.0008081079999999999+0.0002541793333333333j),(0.0008081079999999999+0.0002541793333333333j),(0.0004982319999999999+3.2405333333333326e-05j),(0.0004982319999999999+3.2405333333333326e-05j),(0.0004982319999999999+3.2405333333333326e-05j),0j,0j,0j,0j,0j,0j
