,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(5.1328419999999996e-05+7.663499999999999e-06j),(5.1328419999999996e-05+7.663499999999999e-06j),(5.1328419999999996e-05+7.663499999999999e-06j),(2.33311e-05+2.0436000000000017e-07j),(2.33311e-05+2.0436000000000017e-07j),(2.33311e-05+2.0436000000000017e-07j),0j,0j,0j,0j,0j,0j
line11,11,12,(3.7674999999999994e-05+5.624999999999999e-06j),(3.7674999999999994e-05+5.624999999999999e-06j),(3.7674999999999994e-05+5.624999999999999e-06j),(1.7125e-05+1.5000000000000013e-07j),(1.7125e-05+1.5000000000000013e-07j),(1.7125e-05+1.5000000000000013e-07j),0j,0j,0j,0j,0j,0j
line12,12,13,(2.820250033333333e-05+4.2107249999999986e-06j),(2.820250033333333e-05+4.2107249999999986e-06j),(2.820250033333333e-05+4.2107249999999986e-06j),(1.2819318333333332e-05+1.1228600000000008e-07j),(1.2819318333333332e-05+1.1228600000000008e-07j),(1.2819318333333332e-05+1.1228600000000008e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(0.0004007966966666666+5.984024999999998e-05j),(0.0004007966966666666+5.984024999999998e-05j),(0.0004007966966666666+5.984024999999998e-05j),(0.00018218031666666665+1.5957400000000011e-06j),(0.00018218031666666665+1.5957400000000011e-06j),(0.00018218031666666665+1.5957400000000011e-06j),0j,0j,0j,0j,0j,0j
line14,14,15,(2.358806633333333e-05+3.521774999999999e-06j),(2.358806633333333e-05+3.521774999999999e-06j),(2.358806633333333e-05+3.521774999999999e-06j),(1.0721848333333332e-05+9.391400000000007e-08j),(1.0721848333333332e-05+9.391400000000007e-08j),(1.0721848333333332e-05+9.391400000000007e-08j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.0002625545633333333+3.920024999999999e-05j),(0.0002625545633333333+3.920024999999999e-05j),(0.0002625545633333333+3.920024999999999e-05j),(0.00011934298333333332+1.0453400000000009e-06j),(0.00011934298333333332+1.0453400000000009e-06j),(0.00011934298333333332+1.0453400000000009e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(2.5751615999999993e-05+3.844799999999999e-06j),(2.5751615999999993e-05+3.844799999999999e-06j),(2.5751615999999993e-05+3.844799999999999e-06j),(1.1705279999999998e-05+1.0252800000000008e-07j),(1.1705279999999998e-05+1.0252800000000008e-07j),(1.1705279999999998e-05+1.0252800000000008e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.0020416835999999996+0.0003048299999999999j),(0.0020416835999999996+0.0003048299999999999j),(0.0020416835999999996+0.0003048299999999999j),(0.000928038+8.128800000000006e-06j),(0.000928038+8.128800000000006e-06j),(0.000928038+8.128800000000006e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.0004569977499999999+6.823124999999998e-05j),(0.0004569977499999999+6.823124999999998e-05j),(0.0004569977499999999+6.823124999999998e-05j),(0.00020772625+1.8195000000000014e-06j),(0.00020772625+1.8195000000000014e-06j),(0.00020772625+1.8195000000000014e-06j),0j,0j,0j,0j,0j,0j
line19,19,20,(4.527982433333332e-05+6.760424999999998e-06j),(4.527982433333332e-05+6.760424999999998e-06j),(4.527982433333332e-05+6.760424999999998e-06j),(2.058173833333333e-05+1.8027800000000013e-07j),(2.058173833333333e-05+1.8027800000000013e-07j),(2.058173833333333e-05+1.8027800000000013e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(3.386580633333333e-05+5.056274999999999e-06j),(3.386580633333333e-05+5.056274999999999e-06j),(3.386580633333333e-05+5.056274999999999e-06j),(1.5393548333333332e-05+1.348340000000001e-07j),(1.5393548333333332e-05+1.348340000000001e-07j),(1.5393548333333332e-05+1.348340000000001e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(3.912071533333333e-05+5.8408499999999985e-06j),(3.912071533333333e-05+5.8408499999999985e-06j),(3.912071533333333e-05+5.8408499999999985e-06j),(1.778214333333333e-05+1.5575600000000014e-07j),(1.778214333333333e-05+1.5575600000000014e-07j),(1.778214333333333e-05+1.5575600000000014e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(5.0097703333333324e-05+7.479749999999998e-06j),(5.0097703333333324e-05+7.479749999999998e-06j),(5.0097703333333324e-05+7.479749999999998e-06j),(2.277168333333333e-05+1.9946000000000015e-07j),(2.277168333333333e-05+1.9946000000000015e-07j),(2.277168333333333e-05+1.9946000000000015e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(2.920465533333333e-05+4.360349999999999e-06j),(2.920465533333333e-05+4.360349999999999e-06j),(2.920465533333333e-05+4.360349999999999e-06j),(1.3274843333333333e-05+1.162760000000001e-07j),(1.3274843333333333e-05+1.162760000000001e-07j),(1.3274843333333333e-05+1.162760000000001e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(3.499053066666666e-05+5.224199999999998e-06j),(3.499053066666666e-05+5.224199999999998e-06j),(3.499053066666666e-05+5.224199999999998e-06j),(1.5904786666666665e-05+1.393120000000001e-07j),(1.5904786666666665e-05+1.393120000000001e-07j),(1.5904786666666665e-05+1.393120000000001e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.00020065202666666665+2.9957999999999993e-05j),(0.00020065202666666665+2.9957999999999993e-05j),(0.00020065202666666665+2.9957999999999993e-05j),(9.120546666666666e-05+7.988800000000007e-07j),(9.120546666666666e-05+7.988800000000007e-07j),(9.120546666666666e-05+7.988800000000007e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.001399450433333333+0.00020894249999999992j),(0.001399450433333333+0.00020894249999999992j),(0.001399450433333333+0.00020894249999999992j),(0.0006361138333333332+5.571800000000004e-06j),(0.0006361138333333332+5.571800000000004e-06j),(0.0006361138333333332+5.571800000000004e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.003082367566666666+0.00046020749999999987j),(0.003082367566666666+0.00046020749999999987j),(0.003082367566666666+0.00046020749999999987j),(0.0014010761666666666+1.227220000000001e-05j),(0.0014010761666666666+1.227220000000001e-05j),(0.0014010761666666666+1.227220000000001e-05j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.002479065233333333+0.0003701324999999999j),(0.002479065233333333+0.0003701324999999999j),(0.002479065233333333+0.0003701324999999999j),(0.0011268478333333334+9.87020000000001e-06j),(0.0011268478333333334+9.87020000000001e-06j),(0.0011268478333333334+9.87020000000001e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.0020072737666666663+0.0002996924999999999j),(0.0020072737666666663+0.0002996924999999999j),(0.0020072737666666663+0.0002996924999999999j),(0.0009123971666666666+7.991800000000005e-06j),(0.0009123971666666666+7.991800000000005e-06j),(0.0009123971666666666+7.991800000000005e-06j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.0016683494666666664+0.00024908999999999993j),(0.0016683494666666664+0.00024908999999999993j),(0.0016683494666666664+0.00024908999999999993j),(0.0007583406666666667+6.642400000000005e-06j),(0.0007583406666666667+6.642400000000005e-06j),(0.0007583406666666667+6.642400000000005e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.0021501373666666665+0.00032102249999999997j),(0.0021501373666666665+0.00032102249999999997j),(0.0021501373666666665+0.00032102249999999997j),(0.0009773351666666668+8.560600000000007e-06j),(0.0009773351666666668+8.560600000000007e-06j),(0.0009773351666666668+8.560600000000007e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.0008826498999999999+0.00013178249999999997j),(0.0008826498999999999+0.00013178249999999997j),(0.0008826498999999999+0.00013178249999999997j),(0.0004012045+3.514200000000003e-06j),(0.0004012045+3.514200000000003e-06j),(0.0004012045+3.514200000000003e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00027496219666666664+4.105274999999999e-05j),(0.00027496219666666664+4.105274999999999e-05j),(0.00027496219666666664+4.105274999999999e-05j),(0.00012498281666666666+1.094740000000001e-06j),(0.00012498281666666666+1.094740000000001e-06j),(0.00012498281666666666+1.094740000000001e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00025059400666666666+3.741449999999999e-05j),(0.00025059400666666666+3.741449999999999e-05j),(0.00025059400666666666+3.741449999999999e-05j),(0.00011390636666666666+9.977200000000008e-07j),(0.00011390636666666666+9.977200000000008e-07j),(0.00011390636666666666+9.977200000000008e-07j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.0002707878066666666+4.042949999999999e-05j),(0.0002707878066666666+4.042949999999999e-05j),(0.0002707878066666666+4.042949999999999e-05j),(0.00012308536666666667+1.0781200000000009e-06j),(0.00012308536666666667+1.0781200000000009e-06j),(0.00012308536666666667+1.0781200000000009e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00034618803999999993+5.168699999999999e-05j),(0.00034618803999999993+5.168699999999999e-05j),(0.00034618803999999993+5.168699999999999e-05j),(0.00015735819999999998+1.3783200000000012e-06j),(0.00015735819999999998+1.3783200000000012e-06j),(0.00015735819999999998+1.3783200000000012e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0005540234333333333+8.271749999999998e-05j),(0.0005540234333333333+8.271749999999998e-05j),(0.0005540234333333333+8.271749999999998e-05j),(0.00025182883333333333+2.205800000000002e-06j),(0.00025182883333333333+2.205800000000002e-06j),(0.00025182883333333333+2.205800000000002e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.0006490146666666666+9.689999999999997e-05j),(0.0006490146666666666+9.689999999999997e-05j),(0.0006490146666666666+9.689999999999997e-05j),(0.00029500666666666664+2.5840000000000023e-06j),(0.00029500666666666664+2.5840000000000023e-06j),(0.00029500666666666664+2.5840000000000023e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0006030009333333332+9.002999999999996e-05j),(0.0006030009333333332+9.002999999999996e-05j),(0.0006030009333333332+9.002999999999996e-05j),(0.0002740913333333333+2.4008000000000016e-06j),(0.0002740913333333333+2.4008000000000016e-06j),(0.0002740913333333333+2.4008000000000016e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.0006878450333333332+0.00010269749999999996j),(0.0006878450333333332+0.00010269749999999996j),(0.0006878450333333332+0.00010269749999999996j),(0.0003126568333333333+2.738600000000002e-06j),(0.0003126568333333333+2.738600000000002e-06j),(0.0003126568333333333+2.738600000000002e-06j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.00010338019999999999+1.5434999999999997e-05j),(0.00010338019999999999+1.5434999999999997e-05j),(0.00010338019999999999+1.5434999999999997e-05j),(4.6991e-05+4.116000000000004e-07j),(4.6991e-05+4.116000000000004e-07j),(4.6991e-05+4.116000000000004e-07j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.0001052086933333333+1.5707999999999996e-05j),(0.0001052086933333333+1.5707999999999996e-05j),(0.0001052086933333333+1.5707999999999996e-05j),(4.7822133333333324e-05+4.188800000000003e-07j),(4.7822133333333324e-05+4.188800000000003e-07j),(4.7822133333333324e-05+4.188800000000003e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.00032906349666666666+4.913024999999999e-05j),(0.00032906349666666666+4.913024999999999e-05j),(0.00032906349666666666+4.913024999999999e-05j),(0.00014957431666666666+1.310140000000001e-06j),(0.00014957431666666666+1.310140000000001e-06j),(0.00014957431666666666+1.310140000000001e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.0003420839766666666+5.107424999999998e-05j),(0.0003420839766666666+5.107424999999998e-05j),(0.0003420839766666666+5.107424999999998e-05j),(0.00015549271666666665+1.361980000000001e-06j),(0.00015549271666666665+1.361980000000001e-06j),(0.00015549271666666665+1.361980000000001e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.0003087742533333333+4.610099999999999e-05j),(0.0003087742533333333+4.610099999999999e-05j),(0.0003087742533333333+4.610099999999999e-05j),(0.00014035193333333332+1.229360000000001e-06j),(0.00014035193333333332+1.229360000000001e-06j),(0.00014035193333333332+1.229360000000001e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.00023210813999999998+3.465449999999999e-05j),(0.00023210813999999998+3.465449999999999e-05j),(0.00023210813999999998+3.465449999999999e-05j),(0.0001055037+9.241200000000008e-07j),(0.0001055037+9.241200000000008e-07j),(0.0001055037+9.241200000000008e-07j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.00013286214333333332+1.9836749999999996e-05j),(0.00013286214333333332+1.9836749999999996e-05j),(0.00013286214333333332+1.9836749999999996e-05j),(6.039188333333333e-05+5.289800000000004e-07j),(6.039188333333333e-05+5.289800000000004e-07j),(6.039188333333333e-05+5.289800000000004e-07j),0j,0j,0j,0j,0j,0j
line48,48,49,(7.913759333333332e-05+1.1815499999999997e-05j),(7.913759333333332e-05+1.1815499999999997e-05j),(7.913759333333332e-05+1.1815499999999997e-05j),(3.597163333333333e-05+3.150800000000003e-07j),(3.597163333333333e-05+3.150800000000003e-07j),(3.597163333333333e-05+3.150800000000003e-07j),0j,0j,0j,0j,0j,0j
line49,49,50,(7.595782333333333e-05+1.1340749999999998e-05j),(7.595782333333333e-05+1.1340749999999998e-05j),(7.595782333333333e-05+1.1340749999999998e-05j),(3.452628333333333e-05+3.0242000000000024e-07j),(3.452628333333333e-05+3.0242000000000024e-07j),(3.452628333333333e-05+3.0242000000000024e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0001585866333333333+2.367749999999999e-05j),(0.0001585866333333333+2.367749999999999e-05j),(0.0001585866333333333+2.367749999999999e-05j),(7.208483333333332e-05+6.314000000000004e-07j),(7.208483333333332e-05+6.314000000000004e-07j),(7.208483333333332e-05+6.314000000000004e-07j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.00013412802333333333+2.0025749999999997e-05j),(0.00013412802333333333+2.0025749999999997e-05j),(0.00013412802333333333+2.0025749999999997e-05j),(6.096728333333334e-05+5.340200000000004e-07j),(6.096728333333334e-05+5.340200000000004e-07j),(6.096728333333334e-05+5.340200000000004e-07j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.00021401639999999998+4.319960666666666e-05j),(0.00021401639999999998+4.319960666666666e-05j),(0.00021401639999999998+4.319960666666666e-05j),(9.809084999999998e-05+1.5853066666666653e-06j),(9.809084999999998e-05+1.5853066666666653e-06j),(9.809084999999998e-05+1.5853066666666653e-06j),0j,0j,0j,0j,0j,0j
line53,53,54,(1.26e-05+2.5433333333333337e-06j),(1.26e-05+2.5433333333333337e-06j),(1.26e-05+2.5433333333333337e-06j),(5.775e-06+9.333333333333326e-08j),(5.775e-06+9.333333333333326e-08j),(5.775e-06+9.333333333333326e-08j),0j,0j,0j,0j,0j,0j
line54,54,55,(2.4014879999999998e-05+4.847448e-06j),(2.4014879999999998e-05+4.847448e-06j),(2.4014879999999998e-05+4.847448e-06j),(1.1006819999999999e-05+1.7788799999999985e-07j),(1.1006819999999999e-05+1.7788799999999985e-07j),(1.1006819999999999e-05+1.7788799999999985e-07j),0j,0j,0j,0j,0j,0j
line55,55,56,(1.9386719999999997e-05+3.913245333333333e-06j),(1.9386719999999997e-05+3.913245333333333e-06j),(1.9386719999999997e-05+3.913245333333333e-06j),(8.885579999999999e-06+1.436053333333332e-07j),(8.885579999999999e-06+1.436053333333332e-07j),(8.885579999999999e-06+1.436053333333332e-07j),0j,0j,0j,0j,0j,0j
line56,56,57,(3.9438e-05+7.960633333333333e-06j),(3.9438e-05+7.960633333333333e-06j),(3.9438e-05+7.960633333333333e-06j),(1.8075749999999997e-05+2.9213333333333306e-07j),(1.8075749999999997e-05+2.9213333333333306e-07j),(1.8075749999999997e-05+2.9213333333333306e-07j),0j,0j,0j,0j,0j,0j
line57,57,58,(2.269152e-05+4.580325333333334e-06j),(2.269152e-05+4.580325333333334e-06j),(2.269152e-05+4.580325333333334e-06j),(1.040028e-05+1.680853333333332e-07j),(1.040028e-05+1.680853333333332e-07j),(1.040028e-05+1.680853333333332e-07j),0j,0j,0j,0j,0j,0j
line58,58,59,(1.4578919999999998e-05+2.942782e-06j),(1.4578919999999998e-05+2.942782e-06j),(1.4578919999999998e-05+2.942782e-06j),(6.682004999999998e-06+1.079919999999999e-07j),(6.682004999999998e-06+1.079919999999999e-07j),(6.682004999999998e-06+1.079919999999999e-07j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0019597319999999996+0.00039557553333333334j),(0.0019597319999999996+0.00039557553333333334j),(0.0019597319999999996+0.00039557553333333334j),(0.0008982104999999998+1.451653333333332e-05j),(0.0008982104999999998+1.451653333333332e-05j),(0.0008982104999999998+1.451653333333332e-05j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.00341802+0.0006899336666666667j),(0.00341802+0.0006899336666666667j),(0.00341802+0.0006899336666666667j),(0.0015665924999999999+2.5318666666666645e-05j),(0.0015665924999999999+2.5318666666666645e-05j),(0.0015665924999999999+2.5318666666666645e-05j),0j,0j,0j,0j,0j,0j
line61,61,62,(9.00684e-05+1.8180473333333336e-05j),(9.00684e-05+1.8180473333333336e-05j),(9.00684e-05+1.8180473333333336e-05j),(4.128135e-05+6.671733333333327e-07j),(4.128135e-05+6.671733333333327e-07j),(4.128135e-05+6.671733333333327e-07j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.00010130759999999999+2.0449126666666668e-05j),(0.00010130759999999999+2.0449126666666668e-05j),(0.00010130759999999999+2.0449126666666668e-05j),(4.643264999999999e-05+7.50426666666666e-07j),(4.643264999999999e-05+7.50426666666666e-07j),(4.643264999999999e-05+7.50426666666666e-07j),0j,0j,0j,0j,0j,0j
line63,63,64,(7.919999999999999e-05+1.5986666666666667e-05j),(7.919999999999999e-05+1.5986666666666667e-05j),(7.919999999999999e-05+1.5986666666666667e-05j),(3.6299999999999995e-05+5.866666666666661e-07j),(3.6299999999999995e-05+5.866666666666661e-07j),(3.6299999999999995e-05+5.866666666666661e-07j),0j,0j,0j,0j,0j,0j
line64,64,65,(0.0001050516+2.120486e-05j),(0.0001050516+2.120486e-05j),(0.0001050516+2.120486e-05j),(4.814864999999999e-05+7.781599999999993e-07j),(4.814864999999999e-05+7.781599999999993e-07j),(4.814864999999999e-05+7.781599999999993e-07j),0j,0j,0j,0j,0j,0j
line65,65,66,(0.0003077604+6.212200666666668e-05j),(0.0003077604+6.212200666666668e-05j),(0.0003077604+6.212200666666668e-05j),(0.00014105685+2.2797066666666647e-06j),(0.00014105685+2.2797066666666647e-06j),(0.00014105685+2.2797066666666647e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(0.000475092+9.589820000000001e-05j),(0.000475092+9.589820000000001e-05j),(0.000475092+9.589820000000001e-05j),(0.0002177505+3.519199999999997e-06j),(0.0002177505+3.519199999999997e-06j),(0.0002177505+3.519199999999997e-06j),0j,0j,0j,0j,0j,0j
line67,67,68,(0.0008975691999999998+0.00013400999999999997j),(0.0008975691999999998+0.00013400999999999997j),(0.0008975691999999998+0.00013400999999999997j),(0.00040798599999999994+3.573600000000003e-06j),(0.00040798599999999994+3.573600000000003e-06j),(0.00040798599999999994+3.573600000000003e-06j),0j,0j,0j,0j,0j,0j
line68,68,69,(0.0008221689666666666+0.00012275249999999996j),(0.0008221689666666666+0.00012275249999999996j),(0.0008221689666666666+0.00012275249999999996j),(0.00037371316666666665+3.273400000000003e-06j),(0.00037371316666666665+3.273400000000003e-06j),(0.00037371316666666665+3.273400000000003e-06j),0j,0j,0j,0j,0j,0j
line69,69,70,(0.0004927689066666666+7.357199999999998e-05j),(0.0004927689066666666+7.357199999999998e-05j),(0.0004927689066666666+7.357199999999998e-05j),(0.00022398586666666666+1.9619200000000016e-06j),(0.00022398586666666666+1.9619200000000016e-06j),(0.00022398586666666666+1.9619200000000016e-06j),0j,0j,0j,0j,0j,0j
line70,70,71,(0.0002371766833333333+3.5411249999999994e-05j),(0.0002371766833333333+3.5411249999999994e-05j),(0.0002371766833333333+3.5411249999999994e-05j),(0.00010780758333333333+9.443000000000007e-07j),(0.00010780758333333333+9.443000000000007e-07j),(0.00010780758333333333+9.443000000000007e-07j),0j,0j,0j,0j,0j,0j
line71,71,72,(0.00034886045333333327+5.208599999999998e-05j),(0.00034886045333333327+5.208599999999998e-05j),(0.00034886045333333327+5.208599999999998e-05j),(0.0001585729333333333+1.3889600000000012e-06j),(0.0001585729333333333+1.3889600000000012e-06j),(0.0001585729333333333+1.3889600000000012e-06j),0j,0j,0j,0j,0j,0j
line72,72,73,(0.00015488443666666663+2.3124749999999992e-05j),(0.00015488443666666663+2.3124749999999992e-05j),(0.00015488443666666663+2.3124749999999992e-05j),(7.040201666666666e-05+6.166600000000004e-07j),(7.040201666666666e-05+6.166600000000004e-07j),(7.040201666666666e-05+6.166600000000004e-07j),0j,0j,0j,0j,0j,0j
line73,73,74,(0.0007392839666666666+0.00011037749999999997j),(0.0007392839666666666+0.00011037749999999997j),(0.0007392839666666666+0.00011037749999999997j),(0.00033603816666666667+2.943400000000002e-06j),(0.00033603816666666667+2.943400000000002e-06j),(0.00033603816666666667+2.943400000000002e-06j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.022103923333333338+0.0014158458999999997j),(0.022103923333333338+0.0014158458999999997j),(0.022103923333333338+0.0014158458999999997j),(0.0005974033333333338+0j),(0.0005974033333333338+0j),(0.0005974033333333338+0j),0j,0j,0j,0j,0j,0j
line75,74,76,(0.0004068046033333333+6.073724999999999e-05j),(0.0004068046033333333+6.073724999999999e-05j),(0.0004068046033333333+6.073724999999999e-05j),(0.00018491118333333333+1.6196600000000014e-06j),(0.00018491118333333333+1.6196600000000014e-06j),(0.00018491118333333333+1.6196600000000014e-06j),0j,0j,0j,0j,0j,0j
line76,75,77,(0.00034565400000000004+2.2140539999999995e-05j),(0.00034565400000000004+2.2140539999999995e-05j),(0.00034565400000000004+2.2140539999999995e-05j),(9.342000000000008e-06+0j),(9.342000000000008e-06+0j),(9.342000000000008e-06+0j),0j,0j,0j,0j,0j,0j
line77,76,78,(0.0004621014566666666+6.899324999999999e-05j),(0.0004621014566666666+6.899324999999999e-05j),(0.0004621014566666666+6.899324999999999e-05j),(0.00021004611666666664+1.8398200000000016e-06j),(0.00021004611666666664+1.8398200000000016e-06j),(0.00021004611666666664+1.8398200000000016e-06j),0j,0j,0j,0j,0j,0j
line78,77,79,(0.00021382300000000003+1.3696229999999996e-05j),(0.00021382300000000003+1.3696229999999996e-05j),(0.00021382300000000003+1.3696229999999996e-05j),(5.779000000000005e-06+0j),(5.779000000000005e-06+0j),(5.779000000000005e-06+0j),0j,0j,0j,0j,0j,0j
line79,78,80,(0.004438165233333333+0.0006626324999999999j),(0.004438165233333333+0.0006626324999999999j),(0.004438165233333333+0.0006626324999999999j),(0.0020173478333333334+1.7670200000000016e-05j),(0.0020173478333333334+1.7670200000000016e-05j),(0.0020173478333333334+1.7670200000000016e-05j),0j,0j,0j,0j,0j,0j
line80,79,81,(0.00026706600000000005+1.7106659999999997e-05j),(0.00026706600000000005+1.7106659999999997e-05j),(0.00026706600000000005+1.7106659999999997e-05j),(7.218000000000007e-06+0j),(7.218000000000007e-06+0j),(7.218000000000007e-06+0j),0j,0j,0j,0j,0j,0j
line81,80,82,(0.003815070966666666+0.0005696024999999998j),(0.003815070966666666+0.0005696024999999998j),(0.003815070966666666+0.0005696024999999998j),(0.0017341231666666665+1.518940000000001e-05j),(0.0017341231666666665+1.518940000000001e-05j),(0.0017341231666666665+1.518940000000001e-05j),0j,0j,0j,0j,0j,0j
line82,81,83,(0.0003213326666666667+2.0582659999999996e-05j),(0.0003213326666666667+2.0582659999999996e-05j),(0.0003213326666666667+2.0582659999999996e-05j),(8.684666666666673e-06+0j),(8.684666666666673e-06+0j),(8.684666666666673e-06+0j),0j,0j,0j,0j,0j,0j
line83,82,84,(0.007514203399999999+0.0011218949999999997j),(0.007514203399999999+0.0011218949999999997j),(0.007514203399999999+0.0011218949999999997j),(0.0034155469999999997+2.9917200000000026e-05j),(0.0034155469999999997+2.9917200000000026e-05j),(0.0034155469999999997+2.9917200000000026e-05j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.010693000000000001+0.0006849299999999998j),(0.010693000000000001+0.0006849299999999998j),(0.010693000000000001+0.0006849299999999998j),(0.00028900000000000025+0j),(0.00028900000000000025+0j),(0.00028900000000000025+0j),0j,0j,0j,0j,0j,0j
