,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line32,32,33,(6.136693333333333e-05+1.9149333333333333e-05j),(6.136693333333333e-05+1.9149333333333333e-05j),(6.136693333333333e-05+1.9149333333333333e-05j),(2.823413333333333e-05+7.125333333333327e-07j),(2.823413333333333e-05+7.125333333333327e-07j),(2.823413333333333e-05+7.125333333333327e-07j),0j,0j,0j,0j,0j,0j
line33,33,34,(3.745404e-05+1.1687400000000001e-05j),(3.745404e-05+1.1687400000000001e-05j),(3.745404e-05+1.1687400000000001e-05j),(1.723212e-05+4.348799999999996e-07j),(1.723212e-05+4.348799999999996e-07j),(1.723212e-05+4.348799999999996e-07j),0j,0j,0j,0j,0j,0j
line34,34,35,(4.1571963333333336e-05+1.2972383333333335e-05j),(4.1571963333333336e-05+1.2972383333333335e-05j),(4.1571963333333336e-05+1.2972383333333335e-05j),(1.912672333333333e-05+4.826933333333329e-07j),(1.912672333333333e-05+4.826933333333329e-07j),(1.912672333333333e-05+4.826933333333329e-07j),0j,0j,0j,0j,0j,0j
line35,35,36,(3.640905666666667e-05+1.1361316666666668e-05j),(3.640905666666667e-05+1.1361316666666668e-05j),(3.640905666666667e-05+1.1361316666666668e-05j),(1.6751336666666665e-05+4.227466666666663e-07j),(1.6751336666666665e-05+4.227466666666663e-07j),(1.6751336666666665e-05+4.227466666666663e-07j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00013967178333333332+4.358408333333333e-05j),(0.00013967178333333332+4.358408333333333e-05j),(0.00013967178333333332+4.358408333333333e-05j),(6.426118333333332e-05+1.6217333333333318e-06j),(6.426118333333332e-05+1.6217333333333318e-06j),(6.426118333333332e-05+1.6217333333333318e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0012061634+0.00037637900000000004j),(0.0012061634+0.00037637900000000004j),(0.0012061634+0.00037637900000000004j),(0.0005549401999999999+1.4004799999999988e-05j),(0.0005549401999999999+1.4004799999999988e-05j),(0.0005549401999999999+1.4004799999999988e-05j),0j,0j,0j,0j,0j,0j
line38,38,39,(9.200906e-05+2.87111e-05j),(9.200906e-05+2.87111e-05j),(9.200906e-05+2.87111e-05j),(4.233217999999999e-05+1.068319999999999e-06j),(4.233217999999999e-05+1.068319999999999e-06j),(4.233217999999999e-05+1.068319999999999e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(4.118842e-05+1.28527e-05j),(4.118842e-05+1.28527e-05j),(4.118842e-05+1.28527e-05j),(1.8950259999999998e-05+4.782399999999995e-07j),(1.8950259999999998e-05+4.782399999999995e-07j),(1.8950259999999998e-05+4.782399999999995e-07j),0j,0j,0j,0j,0j,0j
line40,40,41,(3.8992806666666666e-05+1.2167566666666667e-05j),(3.8992806666666666e-05+1.2167566666666667e-05j),(3.8992806666666666e-05+1.2167566666666667e-05j),(1.7940086666666662e-05+4.5274666666666623e-07j),(1.7940086666666662e-05+4.5274666666666623e-07j),(1.7940086666666662e-05+4.5274666666666623e-07j),0j,0j,0j,0j,0j,0j
line41,41,42,(6.171143333333333e-05+1.9256833333333335e-05j),(6.171143333333333e-05+1.9256833333333335e-05j),(6.171143333333333e-05+1.9256833333333335e-05j),(2.839263333333333e-05+7.165333333333327e-07j),(2.839263333333333e-05+7.165333333333327e-07j),(2.839263333333333e-05+7.165333333333327e-07j),0j,0j,0j,0j,0j,0j
line42,42,43,(6.107525666666667e-05+1.9058316666666667e-05j),(6.107525666666667e-05+1.9058316666666667e-05j),(6.107525666666667e-05+1.9058316666666667e-05j),(2.8099936666666663e-05+7.091466666666661e-07j),(2.8099936666666663e-05+7.091466666666661e-07j),(2.8099936666666663e-05+7.091466666666661e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(4.095875333333333e-05+1.2781033333333334e-05j),(4.095875333333333e-05+1.2781033333333334e-05j),(4.095875333333333e-05+1.2781033333333334e-05j),(1.884459333333333e-05+4.755733333333329e-07j),(1.884459333333333e-05+4.755733333333329e-07j),(1.884459333333333e-05+4.755733333333329e-07j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.00015687611333333333+4.8952633333333336e-05j),(0.00015687611333333333+4.8952633333333336e-05j),(0.00015687611333333333+4.8952633333333336e-05j),(7.217667333333333e-05+1.8214933333333317e-06j),(7.217667333333333e-05+1.8214933333333317e-06j),(7.217667333333333e-05+1.8214933333333317e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.002066012433333333+0.0006446918333333333j),(0.002066012433333333+0.0006446918333333333j),(0.002066012433333333+0.0006446918333333333j),(0.0009505456333333332+2.398853333333331e-05j),(0.0009505456333333332+2.398853333333331e-05j),(0.0009505456333333332+2.398853333333331e-05j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.00017774592333333333+5.5464983333333335e-05j),(0.00017774592333333333+5.5464983333333335e-05j),(0.00017774592333333333+5.5464983333333335e-05j),(8.177860333333333e-05+2.0638133333333316e-06j),(8.177860333333333e-05+2.0638133333333316e-06j),(8.177860333333333e-05+2.0638133333333316e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(2.0859245333333335e-05+6.509053333333334e-06j),(2.0859245333333335e-05+6.509053333333334e-06j),(2.0859245333333335e-05+6.509053333333334e-06j),(9.597069333333333e-06+2.4219733333333314e-07j),(9.597069333333333e-06+2.4219733333333314e-07j),(9.597069333333333e-06+2.4219733333333314e-07j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.00014957730666666666+4.667506666666667e-05j),(0.00014957730666666666+4.667506666666667e-05j),(0.00014957730666666666+4.667506666666667e-05j),(6.881858666666665e-05+1.736746666666665e-06j),(6.881858666666665e-05+1.736746666666665e-06j),(6.881858666666665e-05+1.736746666666665e-06j),0j,0j,0j,0j,0j,0j
line49,49,50,(7.54455e-05+2.35425e-05j),(7.54455e-05+2.35425e-05j),(7.54455e-05+2.35425e-05j),(3.4711499999999995e-05+8.759999999999992e-07j),(3.4711499999999995e-05+8.759999999999992e-07j),(3.4711499999999995e-05+8.759999999999992e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.00011617458666666667+3.6251866666666664e-05j),(0.00011617458666666667+3.6251866666666664e-05j),(0.00011617458666666667+3.6251866666666664e-05j),(5.3450426666666656e-05+1.3489066666666653e-06j),(5.3450426666666656e-05+1.3489066666666653e-06j),(5.3450426666666656e-05+1.3489066666666653e-06j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.0015667171+0.0004888885j),(0.0015667171+0.0004888885j),(0.0015667171+0.0004888885j),(0.0007208262999999999+1.8191199999999983e-05j),(0.0007208262999999999+1.8191199999999983e-05j),(0.0007208262999999999+1.8191199999999983e-05j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.0003468655666666667+0.00010823816666666666j),(0.0003468655666666667+0.00010823816666666666j),(0.0003468655666666667+0.00010823816666666666j),(0.00015958836666666665+4.027466666666663e-06j),(0.00015958836666666665+4.027466666666663e-06j),(0.00015958836666666665+4.027466666666663e-06j),0j,0j,0j,0j,0j,0j
line53,53,54,(0.0002708459+8.451650000000001e-05j),(0.0002708459+8.451650000000001e-05j),(0.0002708459+8.451650000000001e-05j),(0.0001246127+3.1447999999999974e-06j),(0.0001246127+3.1447999999999974e-06j),(0.0001246127+3.1447999999999974e-06j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.0005489952+0.00017131200000000002j),(0.0005489952+0.00017131200000000002j),(0.0005489952+0.00017131200000000002j),(0.0002525856+6.374399999999994e-06j),(0.0002525856+6.374399999999994e-06j),(0.0002525856+6.374399999999994e-06j),0j,0j,0j,0j,0j,0j
line55,55,56,(0.0002116608+6.6048e-05j),(0.0002116608+6.6048e-05j),(0.0002116608+6.6048e-05j),(9.738239999999998e-05+2.457599999999998e-06j),(9.738239999999998e-05+2.457599999999998e-06j),(9.738239999999998e-05+2.457599999999998e-06j),0j,0j,0j,0j,0j,0j
line56,56,57,(0.0010498522666666668+0.00032760266666666667j),(0.0010498522666666668+0.00032760266666666667j),(0.0010498522666666668+0.00032760266666666667j),(0.00048302346666666664+1.2189866666666656e-05j),(0.00048302346666666664+1.2189866666666656e-05j),(0.00048302346666666664+1.2189866666666656e-05j),0j,0j,0j,0j,0j,0j
line57,57,58,(0.0006403566+0.00019982099999999998j),(0.0006403566+0.00019982099999999998j),(0.0006403566+0.00019982099999999998j),(0.0002946197999999999+7.435199999999993e-06j),(0.0002946197999999999+7.435199999999993e-06j),(0.0002946197999999999+7.435199999999993e-06j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.000911547+0.000284445j),(0.000911547+0.000284445j),(0.000911547+0.000284445j),(0.0004193909999999999+1.058399999999999e-05j),(0.0004193909999999999+1.058399999999999e-05j),(0.0004193909999999999+1.058399999999999e-05j),0j,0j,0j,0j,0j,0j
line59,58,60,(0.00045906336+4.007696e-05j),(0.00045906336+4.007696e-05j),(0.00045906336+4.007696e-05j),(7.2867200000000065e-06+0j),(7.2867200000000065e-06+0j),(7.2867200000000065e-06+0j),0j,0j,0j,0j,0j,0j
line60,58,61,(0.00011062043999999998+9.65734e-06j),(0.00011062043999999998+9.65734e-06j),(0.00011062043999999998+9.65734e-06j),(1.7558800000000016e-06+0j),(1.7558800000000016e-06+0j),(1.7558800000000016e-06+0j),0j,0j,0j,0j,0j,0j
line61,59,62,(0.0010419747+0.00032514450000000004j),(0.0010419747+0.00032514450000000004j),(0.0010419747+0.00032514450000000004j),(0.00047939909999999996+1.2098399999999989e-05j),(0.00047939909999999996+1.2098399999999989e-05j),(0.00047939909999999996+1.2098399999999989e-05j),0j,0j,0j,0j,0j,0j
line62,60,63,(0.00014360723999999996+1.2537139999999997e-05j),(0.00014360723999999996+1.2537139999999997e-05j),(0.00014360723999999996+1.2537139999999997e-05j),(2.279480000000002e-06+0j),(2.279480000000002e-06+0j),(2.279480000000002e-06+0j),0j,0j,0j,0j,0j,0j
line63,61,64,(9.845765999999997e-05+8.595509999999998e-06j),(9.845765999999997e-05+8.595509999999998e-06j),(9.845765999999997e-05+8.595509999999998e-06j),(1.5628200000000013e-06+0j),(1.5628200000000013e-06+0j),(1.5628200000000013e-06+0j),0j,0j,0j,0j,0j,0j
line64,62,65,(0.00040306685999999997+5.7132530000000004e-05j),(0.00040306685999999997+5.7132530000000004e-05j),(0.00040306685999999997+5.7132530000000004e-05j),(0.0002009056+1.067311e-05j),(0.0002009056+1.067311e-05j),(0.0002009056+1.067311e-05j),0j,0j,0j,0j,0j,0j
line65,62,66,(0.00039730036666666665+0.00012397616666666667j),(0.00039730036666666665+0.00012397616666666667j),(0.00039730036666666665+0.00012397616666666667j),(0.00018279276666666666+4.613066666666662e-06j),(0.00018279276666666666+4.613066666666662e-06j),(0.00018279276666666666+4.613066666666662e-06j),0j,0j,0j,0j,0j,0j
line66,63,67,(0.00015675785999999997+1.3685209999999998e-05j),(0.00015675785999999997+1.3685209999999998e-05j),(0.00015675785999999997+1.3685209999999998e-05j),(2.488220000000002e-06+0j),(2.488220000000002e-06+0j),(2.488220000000002e-06+0j),0j,0j,0j,0j,0j,0j
line67,64,68,(0.00011959037999999997+1.0440429999999998e-05j),(0.00011959037999999997+1.0440429999999998e-05j),(0.00011959037999999997+1.0440429999999998e-05j),(1.8982600000000013e-06+0j),(1.8982600000000013e-06+0j),(1.8982600000000013e-06+0j),0j,0j,0j,0j,0j,0j
line68,65,69,(0.00030220224+4.283552e-05j),(0.00030220224+4.283552e-05j),(0.00030220224+4.283552e-05j),(0.0001506304+8.00224e-06j),(0.0001506304+8.00224e-06j),(0.0001506304+8.00224e-06j),0j,0j,0j,0j,0j,0j
line69,66,70,(0.00024298733333333336+7.582333333333334e-05j),(0.00024298733333333336+7.582333333333334e-05j),(0.00024298733333333336+7.582333333333334e-05j),(0.00011179533333333333+2.821333333333331e-06j),(0.00011179533333333333+2.821333333333331e-06j),(0.00011179533333333333+2.821333333333331e-06j),0j,0j,0j,0j,0j,0j
line70,67,71,(0.00023588207999999998+2.059288e-05j),(0.00023588207999999998+2.059288e-05j),(0.00023588207999999998+2.059288e-05j),(3.7441600000000032e-06+0j),(3.7441600000000032e-06+0j),(3.7441600000000032e-06+0j),0j,0j,0j,0j,0j,0j
line71,68,72,(9.388008e-05+8.19588e-06j),(9.388008e-05+8.19588e-06j),(9.388008e-05+8.19588e-06j),(1.4901600000000014e-06+0j),(1.4901600000000014e-06+0j),(1.4901600000000014e-06+0j),0j,0j,0j,0j,0j,0j
line72,69,73,(0.006125964+0.000868322j),(0.006125964+0.000868322j),(0.006125964+0.000868322j),(0.0030534399999999997+0.000162214j),(0.0030534399999999997+0.000162214j),(0.0030534399999999997+0.000162214j),0j,0j,0j,0j,0j,0j
line73,70,74,(7.785700000000001e-05+2.4295000000000004e-05j),(7.785700000000001e-05+2.4295000000000004e-05j),(7.785700000000001e-05+2.4295000000000004e-05j),(3.5821e-05+9.039999999999993e-07j),(3.5821e-05+9.039999999999993e-07j),(3.5821e-05+9.039999999999993e-07j),0j,0j,0j,0j,0j,0j
line74,71,75,(0.00014014979999999998+1.22353e-05j),(0.00014014979999999998+1.22353e-05j),(0.00014014979999999998+1.22353e-05j),(2.224600000000002e-06+0j),(2.224600000000002e-06+0j),(2.224600000000002e-06+0j),0j,0j,0j,0j,0j,0j
line75,72,76,(0.00030819725999999995+2.6906109999999997e-05j),(0.00030819725999999995+2.6906109999999997e-05j),(0.00030819725999999995+2.6906109999999997e-05j),(4.892020000000005e-06+0j),(4.892020000000005e-06+0j),(4.892020000000005e-06+0j),0j,0j,0j,0j,0j,0j
line76,73,77,(0.004890691799999999+0.0006932289j),(0.004890691799999999+0.0006932289j),(0.004890691799999999+0.0006932289j),(0.0024377279999999997+0.0001295043j),(0.0024377279999999997+0.0001295043j),(0.0024377279999999997+0.0001295043j),0j,0j,0j,0j,0j,0j
line77,73,78,(0.00042268638+5.991349000000001e-05j),(0.00042268638+5.991349000000001e-05j),(0.00042268638+5.991349000000001e-05j),(0.0002106848+1.119263e-05j),(0.0002106848+1.119263e-05j),(0.0002106848+1.119263e-05j),0j,0j,0j,0j,0j,0j
line78,74,79,(7.808666666666668e-05+2.4366666666666668e-05j),(7.808666666666668e-05+2.4366666666666668e-05j),(7.808666666666668e-05+2.4366666666666668e-05j),(3.592666666666666e-05+9.066666666666659e-07j),(3.592666666666666e-05+9.066666666666659e-07j),(3.592666666666666e-05+9.066666666666659e-07j),0j,0j,0j,0j,0j,0j
line79,75,80,(0.00017828747999999996+1.5564779999999996e-05j),(0.00017828747999999996+1.5564779999999996e-05j),(0.00017828747999999996+1.5564779999999996e-05j),(2.8299600000000023e-06+0j),(2.8299600000000023e-06+0j),(2.8299600000000023e-06+0j),0j,0j,0j,0j,0j,0j
line80,76,81,(0.004984446599999999+0.0004351500999999999j),(0.004984446599999999+0.0004351500999999999j),(0.004984446599999999+0.0004351500999999999j),(7.911820000000007e-05+0j),(7.911820000000007e-05+0j),(7.911820000000007e-05+0j),0j,0j,0j,0j,0j,0j
line81,77,82,(0.001210812+0.000171626j),(0.001210812+0.000171626j),(0.001210812+0.000171626j),(0.00060352+3.2062e-05j),(0.00060352+3.2062e-05j),(0.00060352+3.2062e-05j),0j,0j,0j,0j,0j,0j
line82,79,83,(7.899385e-05+2.464975e-05j),(7.899385e-05+2.464975e-05j),(7.899385e-05+2.464975e-05j),(3.634404999999999e-05+9.171999999999991e-07j),(3.634404999999999e-05+9.171999999999991e-07j),(3.634404999999999e-05+9.171999999999991e-07j),0j,0j,0j,0j,0j,0j
line83,80,84,(0.00016772994+1.4643089999999998e-05j),(0.00016772994+1.4643089999999998e-05j),(0.00016772994+1.4643089999999998e-05j),(2.662380000000002e-06+0j),(2.662380000000002e-06+0j),(2.662380000000002e-06+0j),0j,0j,0j,0j,0j,0j
line84,81,85,(0.00027273204+2.3809939999999997e-05j),(0.00027273204+2.3809939999999997e-05j),(0.00027273204+2.3809939999999997e-05j),(4.3290800000000035e-06+0j),(4.3290800000000035e-06+0j),(4.3290800000000035e-06+0j),0j,0j,0j,0j,0j,0j
line85,82,86,(0.0012260274+0.0001737827j),(0.0012260274+0.0001737827j),(0.0012260274+0.0001737827j),(0.0006111039999999999+3.24649e-05j),(0.0006111039999999999+3.24649e-05j),(0.0006111039999999999+3.24649e-05j),0j,0j,0j,0j,0j,0j
line86,83,87,(4.834253666666667e-05+1.5085116666666667e-05j),(4.834253666666667e-05+1.5085116666666667e-05j),(4.834253666666667e-05+1.5085116666666667e-05j),(2.2241776666666665e-05+5.613066666666662e-07j),(2.2241776666666665e-05+5.613066666666662e-07j),(2.2241776666666665e-05+5.613066666666662e-07j),0j,0j,0j,0j,0j,0j
