,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line30,30,31,(4.5315992333333326e-05+6.765824999999998e-06j),(4.5315992333333326e-05+6.765824999999998e-06j),(4.5315992333333326e-05+6.765824999999998e-06j),(2.059817833333333e-05+1.8042200000000013e-07j),(2.059817833333333e-05+1.8042200000000013e-07j),(2.059817833333333e-05+1.8042200000000013e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(2.3416268333333327e-05+3.4961249999999987e-06j),(2.3416268333333327e-05+3.4961249999999987e-06j),(2.3416268333333327e-05+3.4961249999999987e-06j),(1.0643758333333331e-05+9.323000000000007e-08j),(1.0643758333333331e-05+9.323000000000007e-08j),(1.0643758333333331e-05+9.323000000000007e-08j),0j,0j,0j,0j,0j,0j
line32,32,33,(2.8791234999999995e-05+4.298624999999999e-06j),(2.8791234999999995e-05+4.298624999999999e-06j),(2.8791234999999995e-05+4.298624999999999e-06j),(1.3086924999999998e-05+1.146300000000001e-07j),(1.3086924999999998e-05+1.146300000000001e-07j),(1.3086924999999998e-05+1.146300000000001e-07j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00013945777999999998+2.0821499999999994e-05j),(0.00013945777999999998+2.0821499999999994e-05j),(0.00013945777999999998+2.0821499999999994e-05j),(6.33899e-05+5.552400000000004e-07j),(6.33899e-05+5.552400000000004e-07j),(6.33899e-05+5.552400000000004e-07j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.001562357133333333+0.00023326499999999992j),(0.001562357133333333+0.00023326499999999992j),(0.001562357133333333+0.00023326499999999992j),(0.0007101623333333332+6.220400000000005e-06j),(0.0007101623333333332+6.220400000000005e-06j),(0.0007101623333333332+6.220400000000005e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.003066091966666666+0.0004577774999999999j),(0.003066091966666666+0.0004577774999999999j),(0.003066091966666666+0.0004577774999999999j),(0.0013936781666666666+1.220740000000001e-05j),(0.0013936781666666666+1.220740000000001e-05j),(0.0013936781666666666+1.220740000000001e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.0018021710666666665+0.00026906999999999994j),(0.0018021710666666665+0.00026906999999999994j),(0.0018021710666666665+0.00026906999999999994j),(0.0008191686666666666+7.175200000000006e-06j),(0.0008191686666666666+7.175200000000006e-06j),(0.0008191686666666666+7.175200000000006e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.0030713664666666665+0.0004585649999999999j),(0.0030713664666666665+0.0004585649999999999j),(0.0030713664666666665+0.0004585649999999999j),(0.0013960756666666666+1.222840000000001e-05j),(0.0013960756666666666+1.222840000000001e-05j),(0.0013960756666666666+1.222840000000001e-05j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.003542856533333333+0.0005289599999999999j),(0.003542856533333333+0.0005289599999999999j),(0.003542856533333333+0.0005289599999999999j),(0.0016103893333333334+1.4105600000000013e-05j),(0.0016103893333333334+1.4105600000000013e-05j),(0.0016103893333333334+1.4105600000000013e-05j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0009267547666666665+0.00013836749999999995j),(0.0009267547666666665+0.00013836749999999995j),(0.0009267547666666665+0.00013836749999999995j),(0.00042125216666666663+3.6898000000000028e-06j),(0.00042125216666666663+3.6898000000000028e-06j),(0.00042125216666666663+3.6898000000000028e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.00016337387+2.4392249999999993e-05j),(0.00016337387+2.4392249999999993e-05j),(0.00016337387+2.4392249999999993e-05j),(7.426085e-05+6.504600000000005e-07j),(7.426085e-05+6.504600000000005e-07j),(7.426085e-05+6.504600000000005e-07j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.00014266266666666664+2.1299999999999993e-05j),(0.00014266266666666664+2.1299999999999993e-05j),(0.00014266266666666664+2.1299999999999993e-05j),(6.484666666666665e-05+5.680000000000004e-07j),(6.484666666666665e-05+5.680000000000004e-07j),(6.484666666666665e-05+5.680000000000004e-07j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.0003446609466666666+5.145899999999998e-05j),(0.0003446609466666666+5.145899999999998e-05j),(0.0003446609466666666+5.145899999999998e-05j),(0.00015666406666666664+1.372240000000001e-06j),(0.00015666406666666664+1.372240000000001e-06j),(0.00015666406666666664+1.372240000000001e-06j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.0005317700666666665+7.939499999999998e-05j),(0.0005317700666666665+7.939499999999998e-05j),(0.0005317700666666665+7.939499999999998e-05j),(0.00024171366666666665+2.1172000000000015e-06j),(0.00024171366666666665+2.1172000000000015e-06j),(0.00024171366666666665+2.1172000000000015e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.0005344324333333332+7.979249999999998e-05j),(0.0005344324333333332+7.979249999999998e-05j),(0.0005344324333333332+7.979249999999998e-05j),(0.00024292383333333333+2.127800000000002e-06j),(0.00024292383333333333+2.127800000000002e-06j),(0.00024292383333333333+2.127800000000002e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.0005377478333333332+8.028749999999998e-05j),(0.0005377478333333332+8.028749999999998e-05j),(0.0005377478333333332+8.028749999999998e-05j),(0.00024443083333333334+2.1410000000000016e-06j),(0.00024443083333333334+2.1410000000000016e-06j),(0.00024443083333333334+2.1410000000000016e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.0005085120333333332+7.592249999999998e-05j),(0.0005085120333333332+7.592249999999998e-05j),(0.0005085120333333332+7.592249999999998e-05j),(0.0002311418333333333+2.0246000000000018e-06j),(0.0002311418333333333+2.0246000000000018e-06j),(0.0002311418333333333+2.0246000000000018e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.00044575552999999993+6.655274999999998e-05j),(0.00044575552999999993+6.655274999999998e-05j),(0.00044575552999999993+6.655274999999998e-05j),(0.00020261615+1.7747400000000015e-06j),(0.00020261615+1.7747400000000015e-06j),(0.00020261615+1.7747400000000015e-06j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.00019826091999999994+2.960099999999999e-05j),(0.00019826091999999994+2.960099999999999e-05j),(0.00019826091999999994+2.960099999999999e-05j),(9.01186e-05+7.893600000000006e-07j),(9.01186e-05+7.893600000000006e-07j),(9.01186e-05+7.893600000000006e-07j),0j,0j,0j,0j,0j,0j
line49,49,50,(0.00013974913333333333+2.0864999999999994e-05j),(0.00013974913333333333+2.0864999999999994e-05j),(0.00013974913333333333+2.0864999999999994e-05j),(6.352233333333333e-05+5.564000000000004e-07j),(6.352233333333333e-05+5.564000000000004e-07j),(6.352233333333333e-05+5.564000000000004e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0002831703233333333+4.2278249999999995e-05j),(0.0002831703233333333+4.2278249999999995e-05j),(0.0002831703233333333+4.2278249999999995e-05j),(0.00012871378333333334+1.127420000000001e-06j),(0.00012871378333333334+1.127420000000001e-06j),(0.00012871378333333334+1.127420000000001e-06j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.00027916170333333324+4.167974999999998e-05j),(0.00027916170333333324+4.167974999999998e-05j),(0.00027916170333333324+4.167974999999998e-05j),(0.00012689168333333332+1.1114600000000009e-06j),(0.00012689168333333332+1.1114600000000009e-06j),(0.00012689168333333332+1.1114600000000009e-06j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.00011780721333333332+1.7588999999999997e-05j),(0.00011780721333333332+1.7588999999999997e-05j),(0.00011780721333333332+1.7588999999999997e-05j),(5.354873333333333e-05+4.690400000000004e-07j),(5.354873333333333e-05+4.690400000000004e-07j),(5.354873333333333e-05+4.690400000000004e-07j),0j,0j,0j,0j,0j,0j
line53,53,54,(7.755021999999999e-05+1.1578499999999996e-05j),(7.755021999999999e-05+1.1578499999999996e-05j),(7.755021999999999e-05+1.1578499999999996e-05j),(3.5250099999999996e-05+3.0876000000000023e-07j),(3.5250099999999996e-05+3.0876000000000023e-07j),(3.5250099999999996e-05+3.0876000000000023e-07j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.00018671729999999995+2.7877499999999992e-05j),(0.00018671729999999995+2.7877499999999992e-05j),(0.00018671729999999995+2.7877499999999992e-05j),(8.487149999999999e-05+7.434000000000006e-07j),(8.487149999999999e-05+7.434000000000006e-07j),(8.487149999999999e-05+7.434000000000006e-07j),0j,0j,0j,0j,0j,0j
line55,55,56,(0.0003066493833333333+4.578374999999999e-05j),(0.0003066493833333333+4.578374999999999e-05j),(0.0003066493833333333+4.578374999999999e-05j),(0.00013938608333333334+1.220900000000001e-06j),(0.00013938608333333334+1.220900000000001e-06j),(0.00013938608333333334+1.220900000000001e-06j),0j,0j,0j,0j,0j,0j
line56,56,57,(6.207333e-05+9.267749999999998e-06j),(6.207333e-05+9.267749999999998e-06j),(6.207333e-05+9.267749999999998e-06j),(2.8215149999999997e-05+2.471400000000002e-07j),(2.8215149999999997e-05+2.471400000000002e-07j),(2.8215149999999997e-05+2.471400000000002e-07j),0j,0j,0j,0j,0j,0j
line57,57,58,(3.873190933333333e-05+5.782799999999999e-06j),(3.873190933333333e-05+5.782799999999999e-06j),(3.873190933333333e-05+5.782799999999999e-06j),(1.7605413333333335e-05+1.5420800000000013e-07j),(1.7605413333333335e-05+1.5420800000000013e-07j),(1.7605413333333335e-05+1.5420800000000013e-07j),0j,0j,0j,0j,0j,0j
line58,58,59,(8.337728666666665e-05+1.2448499999999996e-05j),(8.337728666666665e-05+1.2448499999999996e-05j),(8.337728666666665e-05+1.2448499999999996e-05j),(3.7898766666666664e-05+3.3196000000000023e-07j),(3.7898766666666664e-05+3.3196000000000023e-07j),(3.7898766666666664e-05+3.3196000000000023e-07j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0006083759+9.083249999999998e-05j),(0.0006083759+9.083249999999998e-05j),(0.0006083759+9.083249999999998e-05j),(0.0002765345+2.422200000000002e-06j),(0.0002765345+2.422200000000002e-06j),(0.0002765345+2.422200000000002e-06j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.0012335297333333332+0.00018416999999999994j),(0.0012335297333333332+0.00018416999999999994j),(0.0012335297333333332+0.00018416999999999994j),(0.0005606953333333333+4.911200000000004e-06j),(0.0005606953333333333+4.911200000000004e-06j),(0.0005606953333333333+4.911200000000004e-06j),0j,0j,0j,0j,0j,0j
line61,60,62,(0.0012335297333333332+0.00018416999999999994j),(0.0012335297333333332+0.00018416999999999994j),(0.0012335297333333332+0.00018416999999999994j),(0.0005606953333333333+4.911200000000004e-06j),(0.0005606953333333333+4.911200000000004e-06j),(0.0005606953333333333+4.911200000000004e-06j),0j,0j,0j,0j,0j,0j
line62,61,63,(0.0005994343666666666+8.949749999999998e-05j),(0.0005994343666666666+8.949749999999998e-05j),(0.0005994343666666666+8.949749999999998e-05j),(0.00027247016666666666+2.386600000000002e-06j),(0.00027247016666666666+2.386600000000002e-06j),(0.00027247016666666666+2.386600000000002e-06j),0j,0j,0j,0j,0j,0j
line63,61,64,(0.0005994343666666666+8.949749999999998e-05j),(0.0005994343666666666+8.949749999999998e-05j),(0.0005994343666666666+8.949749999999998e-05j),(0.00027247016666666666+2.386600000000002e-06j),(0.00027247016666666666+2.386600000000002e-06j),(0.00027247016666666666+2.386600000000002e-06j),0j,0j,0j,0j,0j,0j
line64,63,65,(0.01302313666666667+0.0008341846999999999j),(0.01302313666666667+0.0008341846999999999j),(0.01302313666666667+0.0008341846999999999j),(0.00035197666666666696+0j),(0.00035197666666666696+0j),(0.00035197666666666696+0j),0j,0j,0j,0j,0j,0j
line65,63,66,(0.0031589733999999995+0.00047164499999999987j),(0.0031589733999999995+0.00047164499999999987j),(0.0031589733999999995+0.00047164499999999987j),(0.0014358969999999998+1.2577200000000009e-05j),(0.0014358969999999998+1.2577200000000009e-05j),(0.0014358969999999998+1.2577200000000009e-05j),0j,0j,0j,0j,0j,0j
line66,63,67,(0.0031589733999999995+0.00047164499999999987j),(0.0031589733999999995+0.00047164499999999987j),(0.0031589733999999995+0.00047164499999999987j),(0.0014358969999999998+1.2577200000000009e-05j),(0.0014358969999999998+1.2577200000000009e-05j),(0.0014358969999999998+1.2577200000000009e-05j),0j,0j,0j,0j,0j,0j
line67,65,68,(0.000296407+1.8986069999999996e-05j),(0.000296407+1.8986069999999996e-05j),(0.000296407+1.8986069999999996e-05j),(8.011000000000007e-06+0j),(8.011000000000007e-06+0j),(8.011000000000007e-06+0j),0j,0j,0j,0j,0j,0j
line68,66,69,(0.007946243333333334+0.0005089890999999999j),(0.007946243333333334+0.0005089890999999999j),(0.007946243333333334+0.0005089890999999999j),(0.00021476333333333351+0j),(0.00021476333333333351+0j),(0.00021476333333333351+0j),0j,0j,0j,0j,0j,0j
line69,66,70,(0.0038854980999999994+0.0005801174999999998j),(0.0038854980999999994+0.0005801174999999998j),(0.0038854980999999994+0.0005801174999999998j),(0.0017661354999999998+1.5469800000000012e-05j),(0.0017661354999999998+1.5469800000000012e-05j),(0.0017661354999999998+1.5469800000000012e-05j),0j,0j,0j,0j,0j,0j
line70,66,71,(0.0038854980999999994+0.0005801174999999998j),(0.0038854980999999994+0.0005801174999999998j),(0.0038854980999999994+0.0005801174999999998j),(0.0017661354999999998+1.5469800000000012e-05j),(0.0017661354999999998+1.5469800000000012e-05j),(0.0017661354999999998+1.5469800000000012e-05j),0j,0j,0j,0j,0j,0j
line71,68,72,(0.006655930000000001+0.0004263392999999999j),(0.006655930000000001+0.0004263392999999999j),(0.006655930000000001+0.0004263392999999999j),(0.00017989000000000015+0j),(0.00017989000000000015+0j),(0.00017989000000000015+0j),0j,0j,0j,0j,0j,0j
line72,69,73,(0.000274281+1.7568809999999998e-05j),(0.000274281+1.7568809999999998e-05j),(0.000274281+1.7568809999999998e-05j),(7.413000000000007e-06+0j),(7.413000000000007e-06+0j),(7.413000000000007e-06+0j),0j,0j,0j,0j,0j,0j
line73,70,74,(0.0011855066666666663+0.00017699999999999994j),(0.0011855066666666663+0.00017699999999999994j),(0.0011855066666666663+0.00017699999999999994j),(0.0005388666666666666+4.720000000000004e-06j),(0.0005388666666666666+4.720000000000004e-06j),(0.0005388666666666666+4.720000000000004e-06j),0j,0j,0j,0j,0j,0j
line74,70,75,(0.0011855066666666663+0.00017699999999999994j),(0.0011855066666666663+0.00017699999999999994j),(0.0011855066666666663+0.00017699999999999994j),(0.0005388666666666666+4.720000000000004e-06j),(0.0005388666666666666+4.720000000000004e-06j),(0.0005388666666666666+4.720000000000004e-06j),0j,0j,0j,0j,0j,0j
line75,72,76,(0.004412003333333334+0.00028260669999999994j),(0.004412003333333334+0.00028260669999999994j),(0.004412003333333334+0.00028260669999999994j),(0.00011924333333333344+0j),(0.00011924333333333344+0j),(0.00011924333333333344+0j),0j,0j,0j,0j,0j,0j
line76,73,77,(0.002963946666666667+0.00018985279999999996j),(0.002963946666666667+0.00018985279999999996j),(0.002963946666666667+0.00018985279999999996j),(8.010666666666673e-05+0j),(8.010666666666673e-05+0j),(8.010666666666673e-05+0j),0j,0j,0j,0j,0j,0j
line77,74,78,(0.008581259866666665+0.0012812099999999996j),(0.008581259866666665+0.0012812099999999996j),(0.008581259866666665+0.0012812099999999996j),(0.003900572666666666+3.4165600000000024e-05j),(0.003900572666666666+3.4165600000000024e-05j),(0.003900572666666666+3.4165600000000024e-05j),0j,0j,0j,0j,0j,0j
line78,74,79,(0.005007007499999999+0.0007475624999999997j),(0.005007007499999999+0.0007475624999999997j),(0.005007007499999999+0.0007475624999999997j),(0.0022759125+1.9935000000000015e-05j),(0.0022759125+1.9935000000000015e-05j),(0.0022759125+1.9935000000000015e-05j),0j,0j,0j,0j,0j,0j
line79,77,80,(0.005771506666666667+0.0003696883999999999j),(0.005771506666666667+0.0003696883999999999j),(0.005771506666666667+0.0003696883999999999j),(0.0001559866666666668+0j),(0.0001559866666666668+0j),(0.0001559866666666668+0j),0j,0j,0j,0j,0j,0j
line80,78,81,(0.0014330062999999998+0.00021395249999999995j),(0.0014330062999999998+0.00021395249999999995j),(0.0014330062999999998+0.00021395249999999995j),(0.0006513665+5.705400000000005e-06j),(0.0006513665+5.705400000000005e-06j),(0.0006513665+5.705400000000005e-06j),0j,0j,0j,0j,0j,0j
line81,78,82,(0.0014330062999999998+0.00021395249999999995j),(0.0014330062999999998+0.00021395249999999995j),(0.0014330062999999998+0.00021395249999999995j),(0.0006513665+5.705400000000005e-06j),(0.0006513665+5.705400000000005e-06j),(0.0006513665+5.705400000000005e-06j),0j,0j,0j,0j,0j,0j
line82,78,83,(0.007892716666666667+0.0005055604999999999j),(0.007892716666666667+0.0005055604999999999j),(0.007892716666666667+0.0005055604999999999j),(0.00021331666666666685+0j),(0.00021331666666666685+0j),(0.00021331666666666685+0j),0j,0j,0j,0j,0j,0j
line83,78,84,(0.003574252366666666+0.0005336474999999999j),(0.003574252366666666+0.0005336474999999999j),(0.003574252366666666+0.0005336474999999999j),(0.0016246601666666666+1.4230600000000012e-05j),(0.0016246601666666666+1.4230600000000012e-05j),(0.0016246601666666666+1.4230600000000012e-05j),0j,0j,0j,0j,0j,0j
line84,79,85,(0.007652216666666668+0.0004901554999999999j),(0.007652216666666668+0.0004901554999999999j),(0.007652216666666668+0.0004901554999999999j),(0.00020681666666666685+0j),(0.00020681666666666685+0j),(0.00020681666666666685+0j),0j,0j,0j,0j,0j,0j
