,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line17,17,18,(8.814568e-05+8.273999999999997e-06j),(8.814568e-05+8.273999999999997e-06j),(8.814568e-05+8.273999999999997e-06j),(3.8942959999999993e-05+4.4128000000000036e-07j),(3.8942959999999993e-05+4.4128000000000036e-07j),(3.8942959999999993e-05+4.4128000000000036e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(5.2546235e-05+4.932374999999999e-06j),(5.2546235e-05+4.932374999999999e-06j),(5.2546235e-05+4.932374999999999e-06j),(2.3215045e-05+2.6306000000000024e-07j),(2.3215045e-05+2.6306000000000024e-07j),(2.3215045e-05+2.6306000000000024e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(4.074899999999999e-05+3.824999999999999e-06j),(4.074899999999999e-05+3.824999999999999e-06j),(4.074899999999999e-05+3.824999999999999e-06j),(1.8002999999999997e-05+2.0400000000000016e-07j),(1.8002999999999997e-05+2.0400000000000016e-07j),(1.8002999999999997e-05+2.0400000000000016e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(3.5237498e-05+3.307649999999999e-06j),(3.5237498e-05+3.307649999999999e-06j),(3.5237498e-05+3.307649999999999e-06j),(1.5568006e-05+1.7640800000000016e-07j),(1.5568006e-05+1.7640800000000016e-07j),(1.5568006e-05+1.7640800000000016e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(2.9562999999999995e-05+2.7749999999999993e-06j),(2.9562999999999995e-05+2.7749999999999993e-06j),(2.9562999999999995e-05+2.7749999999999993e-06j),(1.3060999999999997e-05+1.480000000000001e-07j),(1.3060999999999997e-05+1.480000000000001e-07j),(1.3060999999999997e-05+1.480000000000001e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(8.025954999999999e-05+7.533749999999998e-06j),(8.025954999999999e-05+7.533749999999998e-06j),(8.025954999999999e-05+7.533749999999998e-06j),(3.545885e-05+4.0180000000000033e-07j),(3.545885e-05+4.0180000000000033e-07j),(3.545885e-05+4.0180000000000033e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(7.394105799999999e-05+6.940649999999998e-06j),(7.394105799999999e-05+6.940649999999998e-06j),(7.394105799999999e-05+6.940649999999998e-06j),(3.2667325999999996e-05+3.701680000000003e-07j),(3.2667325999999996e-05+3.701680000000003e-07j),(3.2667325999999996e-05+3.701680000000003e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(5.7003856e-05+5.350799999999999e-06j),(5.7003856e-05+5.350799999999999e-06j),(5.7003856e-05+5.350799999999999e-06j),(2.5184432e-05+2.8537600000000024e-07j),(2.5184432e-05+2.8537600000000024e-07j),(2.5184432e-05+2.8537600000000024e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(3.8235345999999995e-05+3.589049999999999e-06j),(3.8235345999999995e-05+3.589049999999999e-06j),(3.8235345999999995e-05+3.589049999999999e-06j),(1.6892461999999997e-05+1.9141600000000016e-07j),(1.6892461999999997e-05+1.9141600000000016e-07j),(1.6892461999999997e-05+1.9141600000000016e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.005239043+0.0004917749999999999j),(0.005239043+0.0004917749999999999j),(0.005239043+0.0004917749999999999j),(0.0023146209999999998+2.6228000000000024e-05j),(0.0023146209999999998+2.6228000000000024e-05j),(0.0023146209999999998+2.6228000000000024e-05j),0j,0j,0j,0j,0j,0j
line27,27,28,(5.837094499999999e-05+5.479124999999998e-06j),(5.837094499999999e-05+5.479124999999998e-06j),(5.837094499999999e-05+5.479124999999998e-06j),(2.5788414999999996e-05+2.922200000000002e-07j),(2.5788414999999996e-05+2.922200000000002e-07j),(2.5788414999999996e-05+2.922200000000002e-07j),0j,0j,0j,0j,0j,0j
line28,28,29,(3.4578323e-05+3.2457749999999994e-06j),(3.4578323e-05+3.2457749999999994e-06j),(3.4578323e-05+3.2457749999999994e-06j),(1.5276781e-05+1.7310800000000015e-07j),(1.5276781e-05+1.7310800000000015e-07j),(1.5276781e-05+1.7310800000000015e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(4.5885770999999994e-05+4.307174999999999e-06j),(4.5885770999999994e-05+4.307174999999999e-06j),(4.5885770999999994e-05+4.307174999999999e-06j),(2.0272436999999997e-05+2.2971600000000018e-07j),(2.0272436999999997e-05+2.2971600000000018e-07j),(2.0272436999999997e-05+2.2971600000000018e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(4.2377361999999994e-05+3.977849999999999e-06j),(4.2377361999999994e-05+3.977849999999999e-06j),(4.2377361999999994e-05+3.977849999999999e-06j),(1.8722413999999997e-05+2.1215200000000016e-07j),(1.8722413999999997e-05+2.1215200000000016e-07j),(1.8722413999999997e-05+2.1215200000000016e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(4.911053499999999e-05+4.609874999999999e-06j),(4.911053499999999e-05+4.609874999999999e-06j),(4.911053499999999e-05+4.609874999999999e-06j),(2.1697144999999996e-05+2.458600000000002e-07j),(2.1697144999999996e-05+2.458600000000002e-07j),(2.1697144999999996e-05+2.458600000000002e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(7.555104299999999e-05+7.091774999999998e-06j),(7.555104299999999e-05+7.091774999999998e-06j),(7.555104299999999e-05+7.091774999999998e-06j),(3.3378621e-05+3.7822800000000033e-07j),(3.3378621e-05+3.7822800000000033e-07j),(3.3378621e-05+3.7822800000000033e-07j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00016437826999999997+1.5429749999999996e-05j),(0.00016437826999999997+1.5429749999999996e-05j),(0.00016437826999999997+1.5429749999999996e-05j),(7.262268999999999e-05+8.229200000000006e-07j),(7.262268999999999e-05+8.229200000000006e-07j),(7.262268999999999e-05+8.229200000000006e-07j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00036621365999999996+3.437549999999999e-05j),(0.00036621365999999996+3.437549999999999e-05j),(0.00036621365999999996+3.437549999999999e-05j),(0.00016179402+1.8333600000000015e-06j),(0.00016179402+1.8333600000000015e-06j),(0.00016179402+1.8333600000000015e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.00019349382999999998+1.8162749999999995e-05j),(0.00019349382999999998+1.8162749999999995e-05j),(0.00019349382999999998+1.8162749999999995e-05j),(8.548600999999999e-05+9.686800000000009e-07j),(8.548600999999999e-05+9.686800000000009e-07j),(8.548600999999999e-05+9.686800000000009e-07j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00013663698999999999+1.2825749999999997e-05j),(0.00013663698999999999+1.2825749999999997e-05j),(0.00013663698999999999+1.2825749999999997e-05j),(6.0366529999999994e-05+6.840400000000005e-07j),(6.0366529999999994e-05+6.840400000000005e-07j),(6.0366529999999994e-05+6.840400000000005e-07j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.00023114270999999997+2.1696749999999995e-05j),(0.00023114270999999997+2.1696749999999995e-05j),(0.00023114270999999997+2.1696749999999995e-05j),(0.00010211936999999999+1.157160000000001e-06j),(0.00010211936999999999+1.157160000000001e-06j),(0.00010211936999999999+1.157160000000001e-06j),0j,0j,0j,0j,0j,0j
line38,37,39,(8.647577e-05+8.117249999999998e-06j),(8.647577e-05+8.117249999999998e-06j),(8.647577e-05+8.117249999999998e-06j),(3.820519e-05+4.3292000000000036e-07j),(3.820519e-05+4.3292000000000036e-07j),(3.820519e-05+4.3292000000000036e-07j),0j,0j,0j,0j,0j,0j
line39,38,40,(0.00012441228999999997+1.1678249999999996e-05j),(0.00012441228999999997+1.1678249999999996e-05j),(0.00012441228999999997+1.1678249999999996e-05j),(5.496562999999999e-05+6.228400000000005e-07j),(5.496562999999999e-05+6.228400000000005e-07j),(5.496562999999999e-05+6.228400000000005e-07j),0j,0j,0j,0j,0j,0j
line40,39,41,(7.246690299999999e-05+6.802274999999998e-06j),(7.246690299999999e-05+6.802274999999998e-06j),(7.246690299999999e-05+6.802274999999998e-06j),(3.2016041e-05+3.627880000000003e-07j),(3.2016041e-05+3.627880000000003e-07j),(3.2016041e-05+3.627880000000003e-07j),0j,0j,0j,0j,0j,0j
line41,40,42,(0.00010643478999999998+9.990749999999997e-06j),(0.00010643478999999998+9.990749999999997e-06j),(0.00010643478999999998+9.990749999999997e-06j),(4.7023129999999996e-05+5.328400000000004e-07j),(4.7023129999999996e-05+5.328400000000004e-07j),(4.7023129999999996e-05+5.328400000000004e-07j),0j,0j,0j,0j,0j,0j
line42,41,43,(9.873242999999999e-05+9.267749999999998e-06j),(9.873242999999999e-05+9.267749999999998e-06j),(9.873242999999999e-05+9.267749999999998e-06j),(4.3620209999999993e-05+4.942800000000004e-07j),(4.3620209999999993e-05+4.942800000000004e-07j),(4.3620209999999993e-05+4.942800000000004e-07j),0j,0j,0j,0j,0j,0j
line43,42,44,(0.00013964123+1.3107749999999997e-05j),(0.00013964123+1.3107749999999997e-05j),(0.00013964123+1.3107749999999997e-05j),(6.169381e-05+6.990800000000006e-07j),(6.169381e-05+6.990800000000006e-07j),(6.169381e-05+6.990800000000006e-07j),0j,0j,0j,0j,0j,0j
line44,43,45,(0.00015586092999999999+1.4630249999999996e-05j),(0.00015586092999999999+1.4630249999999996e-05j),(0.00015586092999999999+1.4630249999999996e-05j),(6.885971e-05+7.802800000000006e-07j),(6.885971e-05+7.802800000000006e-07j),(6.885971e-05+7.802800000000006e-07j),0j,0j,0j,0j,0j,0j
line45,44,46,(0.00016172559+1.5180749999999997e-05j),(0.00016172559+1.5180749999999997e-05j),(0.00016172559+1.5180749999999997e-05j),(7.145073e-05+8.096400000000006e-07j),(7.145073e-05+8.096400000000006e-07j),(7.145073e-05+8.096400000000006e-07j),0j,0j,0j,0j,0j,0j
line46,45,47,(0.00022926505999999996+2.152049999999999e-05j),(0.00022926505999999996+2.152049999999999e-05j),(0.00022926505999999996+2.152049999999999e-05j),(0.00010128981999999997+1.1477600000000008e-06j),(0.00010128981999999997+1.1477600000000008e-06j),(0.00010128981999999997+1.1477600000000008e-06j),0j,0j,0j,0j,0j,0j
line47,46,48,(8.932819999999998e-05+8.384999999999997e-06j),(8.932819999999998e-05+8.384999999999997e-06j),(8.932819999999998e-05+8.384999999999997e-06j),(3.9465399999999997e-05+4.4720000000000035e-07j),(3.9465399999999997e-05+4.4720000000000035e-07j),(3.9465399999999997e-05+4.4720000000000035e-07j),0j,0j,0j,0j,0j,0j
line48,47,49,(0.00026295889+2.4683249999999994e-05j),(0.00026295889+2.4683249999999994e-05j),(0.00026295889+2.4683249999999994e-05j),(0.00011617583+1.3164400000000011e-06j),(0.00011617583+1.3164400000000011e-06j),(0.00011617583+1.3164400000000011e-06j),0j,0j,0j,0j,0j,0j
line49,48,50,(6.426356999999999e-05+6.032249999999999e-06j),(6.426356999999999e-05+6.032249999999999e-06j),(6.426356999999999e-05+6.032249999999999e-06j),(2.8391789999999997e-05+3.2172000000000026e-07j),(2.8391789999999997e-05+3.2172000000000026e-07j),(2.8391789999999997e-05+3.2172000000000026e-07j),0j,0j,0j,0j,0j,0j
line50,49,51,(0.0014039228999999998+0.00013178249999999997j),(0.0014039228999999998+0.00013178249999999997j),(0.0014039228999999998+0.00013178249999999997j),(0.0006202563+7.028400000000006e-06j),(0.0006202563+7.028400000000006e-06j),(0.0006202563+7.028400000000006e-06j),0j,0j,0j,0j,0j,0j
line51,50,52,(0.00010263953999999997+9.634499999999997e-06j),(0.00010263953999999997+9.634499999999997e-06j),(0.00010263953999999997+9.634499999999997e-06j),(4.534637999999999e-05+5.138400000000004e-07j),(4.534637999999999e-05+5.138400000000004e-07j),(4.534637999999999e-05+5.138400000000004e-07j),0j,0j,0j,0j,0j,0j
line52,51,53,(0.0014780701+0.00013874249999999997j),(0.0014780701+0.00013874249999999997j),(0.0014780701+0.00013874249999999997j),(0.0006530147+7.399600000000006e-06j),(0.0006530147+7.399600000000006e-06j),(0.0006530147+7.399600000000006e-06j),0j,0j,0j,0j,0j,0j
line53,52,54,(0.00017273580999999997+1.6214249999999995e-05j),(0.00017273580999999997+1.6214249999999995e-05j),(0.00017273580999999997+1.6214249999999995e-05j),(7.631507e-05+8.647600000000007e-07j),(7.631507e-05+8.647600000000007e-07j),(7.631507e-05+8.647600000000007e-07j),0j,0j,0j,0j,0j,0j
line54,53,55,(0.00043333764999999995+4.067624999999999e-05j),(0.00043333764999999995+4.067624999999999e-05j),(0.00043333764999999995+4.067624999999999e-05j),(0.00019144954999999997+2.1694000000000016e-06j),(0.00019144954999999997+2.1694000000000016e-06j),(0.00019144954999999997+2.1694000000000016e-06j),0j,0j,0j,0j,0j,0j
line55,54,56,(0.00011255512999999998+1.0565249999999997e-05j),(0.00011255512999999998+1.0565249999999997e-05j),(0.00011255512999999998+1.0565249999999997e-05j),(4.9727109999999994e-05+5.634800000000004e-07j),(4.9727109999999994e-05+5.634800000000004e-07j),(4.9727109999999994e-05+5.634800000000004e-07j),0j,0j,0j,0j,0j,0j
line56,55,57,(0.00078146994+7.335449999999998e-05j),(0.00078146994+7.335449999999998e-05j),(0.00078146994+7.335449999999998e-05j),(0.00034525517999999997+3.912240000000003e-06j),(0.00034525517999999997+3.912240000000003e-06j),(0.00034525517999999997+3.912240000000003e-06j),0j,0j,0j,0j,0j,0j
line57,56,58,(0.00017869634999999998+1.6773749999999995e-05j),(0.00017869634999999998+1.6773749999999995e-05j),(0.00017869634999999998+1.6773749999999995e-05j),(7.894844999999998e-05+8.946000000000007e-07j),(7.894844999999998e-05+8.946000000000007e-07j),(7.894844999999998e-05+8.946000000000007e-07j),0j,0j,0j,0j,0j,0j
line58,57,59,(0.0006831011333333333+1.373998e-05j),(0.0006831011333333333+1.373998e-05j),(0.0006831011333333333+1.373998e-05j),(9.257433333333307e-06+0j),(9.257433333333307e-06+0j),(9.257433333333307e-06+0j),0j,0j,0j,0j,0j,0j
line59,57,60,(0.0010415764+9.776999999999998e-05j),(0.0010415764+9.776999999999998e-05j),(0.0010415764+9.776999999999998e-05j),(0.0004601708+5.214400000000005e-06j),(0.0004601708+5.214400000000005e-06j),(0.0004601708+5.214400000000005e-06j),0j,0j,0j,0j,0j,0j
line60,58,61,(0.00023146230999999997+2.1726749999999993e-05j),(0.00023146230999999997+2.1726749999999993e-05j),(0.00023146230999999997+2.1726749999999993e-05j),(0.00010226056999999999+1.158760000000001e-06j),(0.00010226056999999999+1.158760000000001e-06j),(0.00010226056999999999+1.158760000000001e-06j),0j,0j,0j,0j,0j,0j
line61,59,62,(0.0004547573933333333+9.147046e-06j),(0.0004547573933333333+9.147046e-06j),(0.0004547573933333333+9.147046e-06j),(6.162903333333317e-06+0j),(6.162903333333317e-06+0j),(6.162903333333317e-06+0j),0j,0j,0j,0j,0j,0j
line62,60,63,(0.0011539956999999997+0.00010832249999999996j),(0.0011539956999999997+0.00010832249999999996j),(0.0011539956999999997+0.00010832249999999996j),(0.0005098378999999999+5.777200000000005e-06j),(0.0005098378999999999+5.777200000000005e-06j),(0.0005098378999999999+5.777200000000005e-06j),0j,0j,0j,0j,0j,0j
line63,62,64,(0.0003861108+7.766279999999999e-06j),(0.0003861108+7.766279999999999e-06j),(0.0003861108+7.766279999999999e-06j),(5.232599999999985e-06+0j),(5.232599999999985e-06+0j),(5.232599999999985e-06+0j),0j,0j,0j,0j,0j,0j
line64,63,65,(0.0019955824+0.00018731999999999993j),(0.0019955824+0.00018731999999999993j),(0.0019955824+0.00018731999999999993j),(0.0008816527999999999+9.990400000000007e-06j),(0.0008816527999999999+9.990400000000007e-06j),(0.0008816527999999999+9.990400000000007e-06j),0j,0j,0j,0j,0j,0j
line65,64,66,(0.00035084115333333335+7.0568619999999995e-06j),(0.00035084115333333335+7.0568619999999995e-06j),(0.00035084115333333335+7.0568619999999995e-06j),(4.75462333333332e-06+0j),(4.75462333333332e-06+0j),(4.75462333333332e-06+0j),0j,0j,0j,0j,0j,0j
line66,65,67,(0.0007994576333333334+0.00033940756666666667j),(0.0007994576333333334+0.00033940756666666667j),(0.0007994576333333334+0.00033940756666666667j),(0.00036997033333333333+1.3672816666666655e-05j),(0.00036997033333333333+1.3672816666666655e-05j),(0.00036997033333333333+1.3672816666666655e-05j),0j,0j,0j,0j,0j,0j
line67,65,68,(0.005318943+0.0004992749999999999j),(0.005318943+0.0004992749999999999j),(0.005318943+0.0004992749999999999j),(0.0023499209999999996+2.662800000000002e-05j),(0.0023499209999999996+2.662800000000002e-05j),(0.0023499209999999996+2.662800000000002e-05j),0j,0j,0j,0j,0j,0j
line68,66,69,(0.005242545333333333+0.00010544919999999999j),(0.005242545333333333+0.00010544919999999999j),(0.005242545333333333+0.00010544919999999999j),(7.104733333333313e-05+0j),(7.104733333333313e-05+0j),(7.104733333333313e-05+0j),0j,0j,0j,0j,0j,0j
line69,67,70,(7.508344666666667e-05+3.187647333333333e-05j),(7.508344666666667e-05+3.187647333333333e-05j),(7.508344666666667e-05+3.187647333333333e-05j),(3.4746866666666664e-05+1.2841233333333322e-06j),(3.4746866666666664e-05+1.2841233333333322e-06j),(3.4746866666666664e-05+1.2841233333333322e-06j),0j,0j,0j,0j,0j,0j
line70,68,71,(0.007896756699999999+0.0007412474999999998j),(0.007896756699999999+0.0007412474999999998j),(0.007896756699999999+0.0007412474999999998j),(0.0034888048999999997+3.953320000000003e-05j),(0.0034888048999999997+3.953320000000003e-05j),(0.0034888048999999997+3.953320000000003e-05j),0j,0j,0j,0j,0j,0j
line71,70,72,(6.328963666666666e-05+2.6869443333333328e-05j),(6.328963666666666e-05+2.6869443333333328e-05j),(6.328963666666666e-05+2.6869443333333328e-05j),(2.928896666666666e-05+1.0824183333333324e-06j),(2.928896666666666e-05+1.0824183333333324e-06j),(2.928896666666666e-05+1.0824183333333324e-06j),0j,0j,0j,0j,0j,0j
line72,71,73,(0.0024188126999999996+0.00022704749999999992j),(0.0024188126999999996+0.00022704749999999992j),(0.0024188126999999996+0.00022704749999999992j),(0.0010686368999999999+1.210920000000001e-05j),(0.0010686368999999999+1.210920000000001e-05j),(0.0010686368999999999+1.210920000000001e-05j),0j,0j,0j,0j,0j,0j
line73,72,74,(5.117774666666666e-05+2.172737333333333e-05j),(5.117774666666666e-05+2.172737333333333e-05j),(5.117774666666666e-05+2.172737333333333e-05j),(2.3683866666666662e-05+8.752733333333325e-07j),(2.3683866666666662e-05+8.752733333333325e-07j),(2.3683866666666662e-05+8.752733333333325e-07j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.0042090999999999995+0.0003174864j),(0.0042090999999999995+0.0003174864j),(0.0042090999999999995+0.0003174864j),(6.0130000000000056e-05+0j),(6.0130000000000056e-05+0j),(6.0130000000000056e-05+0j),0j,0j,0j,0j,0j,0j
line75,73,76,(0.003670526099999999+0.0003445424999999999j),(0.003670526099999999+0.0003445424999999999j),(0.003670526099999999+0.0003445424999999999j),(0.0016216466999999996+1.8375600000000014e-05j),(0.0016216466999999996+1.8375600000000014e-05j),(0.0016216466999999996+1.8375600000000014e-05j),0j,0j,0j,0j,0j,0j
line76,74,77,(0.00020451549999999998+8.682649999999999e-05j),(0.00020451549999999998+8.682649999999999e-05j),(0.00020451549999999998+8.682649999999999e-05j),(9.464499999999999e-05+3.4977499999999967e-06j),(9.464499999999999e-05+3.4977499999999967e-06j),(9.464499999999999e-05+3.4977499999999967e-06j),0j,0j,0j,0j,0j,0j
line77,75,78,(0.0004466933333333333+3.369344e-05j),(0.0004466933333333333+3.369344e-05j),(0.0004466933333333333+3.369344e-05j),(6.381333333333339e-06+0j),(6.381333333333339e-06+0j),(6.381333333333339e-06+0j),0j,0j,0j,0j,0j,0j
line78,76,79,(0.012753533333333332+0.0009619807999999999j),(0.012753533333333332+0.0009619807999999999j),(0.012753533333333332+0.0009619807999999999j),(0.0001821933333333335+0j),(0.0001821933333333335+0j),(0.0001821933333333335+0j),0j,0j,0j,0j,0j,0j
line79,76,80,(0.0008778613+8.240249999999998e-05j),(0.0008778613+8.240249999999998e-05j),(0.0008778613+8.240249999999998e-05j),(0.00038784109999999997+4.394800000000003e-06j),(0.00038784109999999997+4.394800000000003e-06j),(0.00038784109999999997+4.394800000000003e-06j),0j,0j,0j,0j,0j,0j
line80,77,81,(0.006460766666666666+0.0004873264j),(0.006460766666666666+0.0004873264j),(0.006460766666666666+0.0004873264j),(9.229666666666675e-05+0j),(9.229666666666675e-05+0j),(9.229666666666675e-05+0j),0j,0j,0j,0j,0j,0j
line81,77,82,(4.30899e-05+1.8293699999999997e-05j),(4.30899e-05+1.8293699999999997e-05j),(4.30899e-05+1.8293699999999997e-05j),(1.9940999999999998e-05+7.369499999999994e-07j),(1.9940999999999998e-05+7.369499999999994e-07j),(1.9940999999999998e-05+7.369499999999994e-07j),0j,0j,0j,0j,0j,0j
line82,78,83,(0.000723135+5.4545039999999996e-05j),(0.000723135+5.4545039999999996e-05j),(0.000723135+5.4545039999999996e-05j),(1.0330500000000009e-05+0j),(1.0330500000000009e-05+0j),(1.0330500000000009e-05+0j),0j,0j,0j,0j,0j,0j
line83,79,84,(0.005218266666666666+0.00039360640000000004j),(0.005218266666666666+0.00039360640000000004j),(0.005218266666666666+0.00039360640000000004j),(7.454666666666674e-05+0j),(7.454666666666674e-05+0j),(7.454666666666674e-05+0j),0j,0j,0j,0j,0j,0j
line84,80,85,(0.003672363799999999+0.0003447149999999999j),(0.003672363799999999+0.0003447149999999999j),(0.003672363799999999+0.0003447149999999999j),(0.0016224585999999998+1.8384800000000014e-05j),(0.0016224585999999998+1.8384800000000014e-05j),(0.0016224585999999998+1.8384800000000014e-05j),0j,0j,0j,0j,0j,0j
line85,81,86,(0.0002820416666666666+2.1274e-05j),(0.0002820416666666666+2.1274e-05j),(0.0002820416666666666+2.1274e-05j),(4.02916666666667e-06+0j),(4.02916666666667e-06+0j),(4.02916666666667e-06+0j),0j,0j,0j,0j,0j,0j
line86,82,87,(0.00011616049666666666+4.9315623333333325e-05j),(0.00011616049666666666+4.9315623333333325e-05j),(0.00011616049666666666+4.9315623333333325e-05j),(5.375636666666666e-05+1.9866483333333317e-06j),(5.375636666666666e-05+1.9866483333333317e-06j),(5.375636666666666e-05+1.9866483333333317e-06j),0j,0j,0j,0j,0j,0j
