,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(0.0007514404333333332+0.00011219249999999997j),(0.0007514404333333332+0.00011219249999999997j),(0.0007514404333333332+0.00011219249999999997j),(0.0003415638333333333+2.9918000000000024e-06j),(0.0003415638333333333+2.9918000000000024e-06j),(0.0003415638333333333+2.9918000000000024e-06j),0j,0j,0j,0j,0j,0j
line11,11,12,(0.00027181758999999996+4.0583249999999985e-05j),(0.00027181758999999996+4.0583249999999985e-05j),(0.00027181758999999996+4.0583249999999985e-05j),(0.00012355344999999998+1.0822200000000008e-06j),(0.00012355344999999998+1.0822200000000008e-06j),(0.00012355344999999998+1.0822200000000008e-06j),0j,0j,0j,0j,0j,0j
line12,12,13,(0.0013493677999999998+0.00020146499999999993j),(0.0013493677999999998+0.00020146499999999993j),(0.0013493677999999998+0.00020146499999999993j),(0.0006133489999999999+5.372400000000004e-06j),(0.0006133489999999999+5.372400000000004e-06j),(0.0006133489999999999+5.372400000000004e-06j),0j,0j,0j,0j,0j,0j
line13,13,14,(0.0011606411666666666+0.00017328749999999998j),(0.0011606411666666666+0.00017328749999999998j),(0.0011606411666666666+0.00017328749999999998j),(0.0005275641666666667+4.6210000000000045e-06j),(0.0005275641666666667+4.6210000000000045e-06j),(0.0005275641666666667+4.6210000000000045e-06j),0j,0j,0j,0j,0j,0j
line14,14,15,(0.00010933787333333332+1.6324499999999996e-05j),(0.00010933787333333332+1.6324499999999996e-05j),(0.00010933787333333332+1.6324499999999996e-05j),(4.9699033333333326e-05+4.3532000000000033e-07j),(4.9699033333333326e-05+4.3532000000000033e-07j),(4.9699033333333326e-05+4.3532000000000033e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.00011731994999999999+1.7516249999999997e-05j),(0.00011731994999999999+1.7516249999999997e-05j),(0.00011731994999999999+1.7516249999999997e-05j),(5.332725e-05+4.6710000000000036e-07j),(5.332725e-05+4.6710000000000036e-07j),(5.332725e-05+4.6710000000000036e-07j),0j,0j,0j,0j,0j,0j
line16,16,17,(6.551431333333333e-05+9.781499999999998e-06j),(6.551431333333333e-05+9.781499999999998e-06j),(6.551431333333333e-05+9.781499999999998e-06j),(2.9779233333333335e-05+2.608400000000002e-07j),(2.9779233333333335e-05+2.608400000000002e-07j),(2.9779233333333335e-05+2.608400000000002e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(3.907902166666666e-05+5.834624999999998e-06j),(3.907902166666666e-05+5.834624999999998e-06j),(3.907902166666666e-05+5.834624999999998e-06j),(1.7763191666666665e-05+1.5559000000000014e-07j),(1.7763191666666665e-05+1.5559000000000014e-07j),(1.7763191666666665e-05+1.5559000000000014e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(5.258927666666666e-05+7.851749999999998e-06j),(5.258927666666666e-05+7.851749999999998e-06j),(5.258927666666666e-05+7.851749999999998e-06j),(2.3904216666666667e-05+2.0938000000000017e-07j),(2.3904216666666667e-05+2.0938000000000017e-07j),(2.3904216666666667e-05+2.0938000000000017e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(6.478593e-05+9.672749999999998e-06j),(6.478593e-05+9.672749999999998e-06j),(6.478593e-05+9.672749999999998e-06j),(2.9448149999999997e-05+2.579400000000002e-07j),(2.9448149999999997e-05+2.579400000000002e-07j),(2.9448149999999997e-05+2.579400000000002e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(4.555460066666666e-05+6.801449999999998e-06j),(4.555460066666666e-05+6.801449999999998e-06j),(4.555460066666666e-05+6.801449999999998e-06j),(2.0706636666666667e-05+1.8137200000000015e-07j),(2.0706636666666667e-05+1.8137200000000015e-07j),(2.0706636666666667e-05+1.8137200000000015e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(5.789893999999999e-05+8.644499999999998e-06j),(5.789893999999999e-05+8.644499999999998e-06j),(5.789893999999999e-05+8.644499999999998e-06j),(2.6317699999999997e-05+2.305200000000002e-07j),(2.6317699999999997e-05+2.305200000000002e-07j),(2.6317699999999997e-05+2.305200000000002e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(3.594747566666666e-05+5.367074999999999e-06j),(3.594747566666666e-05+5.367074999999999e-06j),(3.594747566666666e-05+5.367074999999999e-06j),(1.6339761666666665e-05+1.431220000000001e-07j),(1.6339761666666665e-05+1.431220000000001e-07j),(1.6339761666666665e-05+1.431220000000001e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(4.8811729999999994e-05+7.287749999999998e-06j),(4.8811729999999994e-05+7.287749999999998e-06j),(4.8811729999999994e-05+7.287749999999998e-06j),(2.218715e-05+1.9434000000000016e-07j),(2.218715e-05+1.9434000000000016e-07j),(2.218715e-05+1.9434000000000016e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0001865565533333333+2.785349999999999e-05j),(0.0001865565533333333+2.785349999999999e-05j),(0.0001865565533333333+2.785349999999999e-05j),(8.479843333333332e-05+7.427600000000006e-07j),(8.479843333333332e-05+7.427600000000006e-07j),(8.479843333333332e-05+7.427600000000006e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.0009872800666666666+9.445593333333332e-05j),(0.0009872800666666666+9.445593333333332e-05j),(0.0009872800666666666+9.445593333333332e-05j),(0.0004358298666666667+6.270933333333332e-06j),(0.0004358298666666667+6.270933333333332e-06j),(0.0004358298666666667+6.270933333333332e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.00038376965+3.6716349999999996e-05j),(0.00038376965+3.6716349999999996e-05j),(0.00038376965+3.6716349999999996e-05j),(0.00016941320000000003+2.4375999999999998e-06j),(0.00016941320000000003+2.4375999999999998e-06j),(0.00016941320000000003+2.4375999999999998e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.0011463969+0.00010967909999999998j),(0.0011463969+0.00010967909999999998j),(0.0011463969+0.00010967909999999998j),(0.0005060712+7.281599999999999e-06j),(0.0005060712+7.281599999999999e-06j),(0.0005060712+7.281599999999999e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0007639030666666666+1.536524e-05j),(0.0007639030666666666+1.536524e-05j),(0.0007639030666666666+1.536524e-05j),(1.0352466666666637e-05+0j),(1.0352466666666637e-05+0j),(1.0352466666666637e-05+0j),0j,0j,0j,0j,0j,0j
line29,28,30,(0.00020800222666666666+1.9900173333333332e-05j),(0.00020800222666666666+1.9900173333333332e-05j),(0.00020800222666666666+1.9900173333333332e-05j),(9.182154666666667e-05+1.3211733333333332e-06j),(9.182154666666667e-05+1.3211733333333332e-06j),(9.182154666666667e-05+1.3211733333333332e-06j),0j,0j,0j,0j,0j,0j
line30,29,31,(0.0018779322666666665+3.7772959999999996e-05j),(0.0018779322666666665+3.7772959999999996e-05j),(0.0018779322666666665+3.7772959999999996e-05j),(2.5449866666666594e-05+0j),(2.5449866666666594e-05+0j),(2.5449866666666594e-05+0j),0j,0j,0j,0j,0j,0j
line31,30,32,(0.00022404825666666667+2.1435343333333332e-05j),(0.00022404825666666667+2.1435343333333332e-05j),(0.00022404825666666667+2.1435343333333332e-05j),(9.890498666666668e-05+1.4230933333333333e-06j),(9.890498666666668e-05+1.4230933333333333e-06j),(9.890498666666668e-05+1.4230933333333333e-06j),0j,0j,0j,0j,0j,0j
line32,31,33,(0.0003103093333333333+6.2416e-06j),(0.0003103093333333333+6.2416e-06j),(0.0003103093333333333+6.2416e-06j),(4.205333333333322e-06+0j),(4.205333333333322e-06+0j),(4.205333333333322e-06+0j),0j,0j,0j,0j,0j,0j
line33,32,34,(0.011019449466666666+0.0010542625333333333j),(0.011019449466666666+0.0010542625333333333j),(0.011019449466666666+0.0010542625333333333j),(0.004864481066666667+6.999253333333332e-05j),(0.004864481066666667+6.999253333333332e-05j),(0.004864481066666667+6.999253333333332e-05j),0j,0j,0j,0j,0j,0j
line34,33,35,(0.00023202165333333332+4.666912e-06j),(0.00023202165333333332+4.666912e-06j),(0.00023202165333333332+4.666912e-06j),(3.1443733333333245e-06+0j),(3.1443733333333245e-06+0j),(3.1443733333333245e-06+0j),0j,0j,0j,0j,0j,0j
line35,34,36,(0.005812424566666666+0.0005560914333333333j),(0.005812424566666666+0.0005560914333333333j),(0.005812424566666666+0.0005560914333333333j),(0.002565865866666667+3.691893333333333e-05j),(0.002565865866666667+3.691893333333333e-05j),(0.002565865866666667+3.691893333333333e-05j),0j,0j,0j,0j,0j,0j
line36,35,37,(0.00031174404666666665+6.270458e-06j),(0.00031174404666666665+6.270458e-06j),(0.00031174404666666665+6.270458e-06j),(4.224776666666655e-06+0j),(4.224776666666655e-06+0j),(4.224776666666655e-06+0j),0j,0j,0j,0j,0j,0j
line37,36,38,(0.0007383356933333332+7.063870666666665e-05j),(0.0007383356933333332+7.063870666666665e-05j),(0.0007383356933333332+7.063870666666665e-05j),(0.0003259346133333334+4.689706666666666e-06j),(0.0003259346133333334+4.689706666666666e-06j),(0.0003259346133333334+4.689706666666666e-06j),0j,0j,0j,0j,0j,0j
line38,37,39,(0.0005893073333333332+1.1853399999999999e-05j),(0.0005893073333333332+1.1853399999999999e-05j),(0.0005893073333333332+1.1853399999999999e-05j),(7.98633333333331e-06+0j),(7.98633333333331e-06+0j),(7.98633333333331e-06+0j),0j,0j,0j,0j,0j,0j
line39,38,40,(0.00031518567666666665+3.015472333333333e-05j),(0.00031518567666666665+3.015472333333333e-05j),(0.00031518567666666665+3.015472333333333e-05j),(0.00013913714666666667+2.001973333333333e-06j),(0.00013913714666666667+2.001973333333333e-06j),(0.00013913714666666667+2.001973333333333e-06j),0j,0j,0j,0j,0j,0j
line40,38,41,(0.0016113203333333332+0.00015415966666666665j),(0.0016113203333333332+0.00015415966666666665j),(0.0016113203333333332+0.00015415966666666665j),(0.0007113093333333334+1.0234666666666665e-05j),(0.0007113093333333334+1.0234666666666665e-05j),(0.0007113093333333334+1.0234666666666665e-05j),0j,0j,0j,0j,0j,0j
line41,39,42,(0.0010032244666666667+2.017898e-05j),(0.0010032244666666667+2.017898e-05j),(0.0010032244666666667+2.017898e-05j),(1.3595766666666629e-05+0j),(1.3595766666666629e-05+0j),(1.3595766666666629e-05+0j),0j,0j,0j,0j,0j,0j
line42,40,43,(5.3764696333333336e-05+5.1438236666666665e-06j),(5.3764696333333336e-05+5.1438236666666665e-06j),(5.3764696333333336e-05+5.1438236666666665e-06j),(2.373415733333334e-05+3.4149866666666666e-07j),(2.373415733333334e-05+3.4149866666666666e-07j),(2.373415733333334e-05+3.4149866666666666e-07j),0j,0j,0j,0j,0j,0j
line43,41,44,(0.014220548099999997+0.000672543j),(0.014220548099999997+0.000672543j),(0.014220548099999997+0.000672543j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line44,41,45,(0.005321807333333333+0.0005091526666666667j),(0.005321807333333333+0.0005091526666666667j),(0.005321807333333333+0.0005091526666666667j),(0.0023492853333333336+3.380266666666666e-05j),(0.0023492853333333336+3.380266666666666e-05j),(0.0023492853333333336+3.380266666666666e-05j),0j,0j,0j,0j,0j,0j
line45,42,46,(0.0007437142666666666+1.495916e-05j),(0.0007437142666666666+1.495916e-05j),(0.0007437142666666666+1.495916e-05j),(1.0078866666666639e-05+0j),(1.0078866666666639e-05+0j),(1.0078866666666639e-05+0j),0j,0j,0j,0j,0j,0j
line46,43,47,(6.394649433333333e-05+6.117945666666666e-06j),(6.394649433333333e-05+6.117945666666666e-06j),(6.394649433333333e-05+6.117945666666666e-06j),(2.8228861333333337e-05+4.061706666666666e-07j),(2.8228861333333337e-05+4.061706666666666e-07j),(2.8228861333333337e-05+4.061706666666666e-07j),0j,0j,0j,0j,0j,0j
line47,44,48,(0.009717859799999999+0.00045959399999999996j),(0.009717859799999999+0.00045959399999999996j),(0.009717859799999999+0.00045959399999999996j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line48,45,49,(0.013926534599999998+0.0006586379999999999j),(0.013926534599999998+0.0006586379999999999j),(0.013926534599999998+0.0006586379999999999j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line49,45,50,(0.0019181345333333334+0.00018351346666666666j),(0.0019181345333333334+0.00018351346666666666j),(0.0019181345333333334+0.00018351346666666666j),(0.0008467509333333335+1.2183466666666666e-05j),(0.0008467509333333335+1.2183466666666666e-05j),(0.0008467509333333335+1.2183466666666666e-05j),0j,0j,0j,0j,0j,0j
line50,46,51,(0.0005234600666666667+1.052894e-05j),(0.0005234600666666667+1.052894e-05j),(0.0005234600666666667+1.052894e-05j),(7.0939666666666464e-06+0j),(7.0939666666666464e-06+0j),(7.0939666666666464e-06+0j),0j,0j,0j,0j,0j,0j
line51,47,52,(7.741390799999999e-05+7.406411999999999e-06j),(7.741390799999999e-05+7.406411999999999e-06j),(7.741390799999999e-05+7.406411999999999e-06j),(3.4173984000000005e-05+4.91712e-07j),(3.4173984000000005e-05+4.91712e-07j),(3.4173984000000005e-05+4.91712e-07j),0j,0j,0j,0j,0j,0j
line52,49,53,(0.0096307024+0.000455472j),(0.0096307024+0.000455472j),(0.0096307024+0.000455472j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line53,50,54,(0.00056831159+5.437201e-05j),(0.00056831159+5.437201e-05j),(0.00056831159+5.437201e-05j),(0.00025087832000000003+3.60976e-06j),(0.00025087832000000003+3.60976e-06j),(0.00025087832000000003+3.60976e-06j),0j,0j,0j,0j,0j,0j
line54,51,55,(0.00024247122666666665+4.877095999999999e-06j),(0.00024247122666666665+4.877095999999999e-06j),(0.00024247122666666665+4.877095999999999e-06j),(3.2859866666666574e-06+0j),(3.2859866666666574e-06+0j),(3.2859866666666574e-06+0j),0j,0j,0j,0j,0j,0j
line55,52,56,(8.396666666666667e-05+8.033333333333333e-06j),(8.396666666666667e-05+8.033333333333333e-06j),(8.396666666666667e-05+8.033333333333333e-06j),(3.7066666666666675e-05+5.333333333333333e-07j),(3.7066666666666675e-05+5.333333333333333e-07j),(3.7066666666666675e-05+5.333333333333333e-07j),0j,0j,0j,0j,0j,0j
line56,54,57,(0.0007543901199999999+7.217468e-05j),(0.0007543901199999999+7.217468e-05j),(0.0007543901199999999+7.217468e-05j),(0.00033302176+4.79168e-06j),(0.00033302176+4.79168e-06j),(0.00033302176+4.79168e-06j),0j,0j,0j,0j,0j,0j
line57,54,58,(0.0001796169+2.2878033333333337e-05j),(0.0001796169+2.2878033333333337e-05j),(0.0001796169+2.2878033333333337e-05j),(8.557357999999999e-05+2.725893333333333e-06j),(8.557357999999999e-05+2.725893333333333e-06j),(8.557357999999999e-05+2.725893333333333e-06j),0j,0j,0j,0j,0j,0j
line58,55,59,(0.0015612204666666666+3.1402579999999995e-05j),(0.0015612204666666666+3.1402579999999995e-05j),(0.0015612204666666666+3.1402579999999995e-05j),(2.1157766666666605e-05+0j),(2.1157766666666605e-05+0j),(2.1157766666666605e-05+0j),0j,0j,0j,0j,0j,0j
line59,56,60,(0.00014495165666666667+1.3867943333333332e-05j),(0.00014495165666666667+1.3867943333333332e-05j),(0.00014495165666666667+1.3867943333333332e-05j),(6.398818666666667e-05+9.206933333333333e-07j),(6.398818666666667e-05+9.206933333333333e-07j),(6.398818666666667e-05+9.206933333333333e-07j),0j,0j,0j,0j,0j,0j
line60,57,61,(0.0020774192999999997+0.00019875269999999998j),(0.0020774192999999997+0.00019875269999999998j),(0.0020774192999999997+0.00019875269999999998j),(0.0009170664000000002+1.3195199999999999e-05j),(0.0009170664000000002+1.3195199999999999e-05j),(0.0009170664000000002+1.3195199999999999e-05j),0j,0j,0j,0j,0j,0j
line61,58,62,(0.0001155462+1.4717266666666669e-05j),(0.0001155462+1.4717266666666669e-05j),(0.0001155462+1.4717266666666669e-05j),(5.504883999999999e-05+1.7535466666666665e-06j),(5.504883999999999e-05+1.7535466666666665e-06j),(5.504883999999999e-05+1.7535466666666665e-06j),0j,0j,0j,0j,0j,0j
line62,60,63,(0.00014663938666666665+1.4029413333333332e-05j),(0.00014663938666666665+1.4029413333333332e-05j),(0.00014663938666666665+1.4029413333333332e-05j),(6.473322666666667e-05+9.314133333333332e-07j),(6.473322666666667e-05+9.314133333333332e-07j),(6.473322666666667e-05+9.314133333333332e-07j),0j,0j,0j,0j,0j,0j
line63,61,64,(0.0016967144333333334+0.00016232956666666667j),(0.0016967144333333334+0.00016232956666666667j),(0.0016967144333333334+0.00016232956666666667j),(0.0007490061333333335+1.0777066666666667e-05j),(0.0007490061333333335+1.0777066666666667e-05j),(0.0007490061333333335+1.0777066666666667e-05j),0j,0j,0j,0j,0j,0j
line64,62,65,(7.606934999999999e-05+9.689050000000002e-06j),(7.606934999999999e-05+9.689050000000002e-06j),(7.606934999999999e-05+9.689050000000002e-06j),(3.624116999999999e-05+1.15444e-06j),(3.624116999999999e-05+1.15444e-06j),(3.624116999999999e-05+1.15444e-06j),0j,0j,0j,0j,0j,0j
line65,63,66,(0.00039570971+3.7858689999999996e-05j),(0.00039570971+3.7858689999999996e-05j),(0.00039570971+3.7858689999999996e-05j),(0.00017468408000000004+2.5134399999999998e-06j),(0.00017468408000000004+2.5134399999999998e-06j),(0.00017468408000000004+2.5134399999999998e-06j),0j,0j,0j,0j,0j,0j
line66,64,67,(0.0005603179633333333+5.3607236666666655e-05j),(0.0005603179633333333+5.3607236666666655e-05j),(0.0005603179633333333+5.3607236666666655e-05j),(0.00024734957333333334+3.558986666666666e-06j),(0.00024734957333333334+3.558986666666666e-06j),(0.00024734957333333334+3.558986666666666e-06j),0j,0j,0j,0j,0j,0j
line67,65,68,(6.875699999999999e-05+8.757666666666667e-06j),(6.875699999999999e-05+8.757666666666667e-06j),(6.875699999999999e-05+8.757666666666667e-06j),(3.275739999999999e-05+1.0434666666666666e-06j),(3.275739999999999e-05+1.0434666666666666e-06j),(3.275739999999999e-05+1.0434666666666666e-06j),0j,0j,0j,0j,0j,0j
line68,67,69,(0.00037971406+3.632834e-05j),(0.00037971406+3.632834e-05j),(0.00037971406+3.632834e-05j),(0.00016762288000000004+2.4118399999999998e-06j),(0.00016762288000000004+2.4118399999999998e-06j),(0.00016762288000000004+2.4118399999999998e-06j),0j,0j,0j,0j,0j,0j
line69,68,70,(0.00011685+1.4883333333333335e-05j),(0.00011685+1.4883333333333335e-05j),(0.00011685+1.4883333333333335e-05j),(5.5669999999999994e-05+1.7733333333333332e-06j),(5.5669999999999994e-05+1.7733333333333332e-06j),(5.5669999999999994e-05+1.7733333333333332e-06j),0j,0j,0j,0j,0j,0j
line70,69,71,(0.0012054254666666667+0.00011532653333333332j),(0.0012054254666666667+0.00011532653333333332j),(0.0012054254666666667+0.00011532653333333332j),(0.0005321290666666668+7.656533333333332e-06j),(0.0005321290666666668+7.656533333333332e-06j),(0.0005321290666666668+7.656533333333332e-06j),0j,0j,0j,0j,0j,0j
line71,70,72,(0.00022762995+2.8993516666666673e-05j),(0.00022762995+2.8993516666666673e-05j),(0.00022762995+2.8993516666666673e-05j),(0.00010844809+3.4545466666666664e-06j),(0.00010844809+3.4545466666666664e-06j),(0.00010844809+3.4545466666666664e-06j),0j,0j,0j,0j,0j,0j
line72,71,73,(0.0022456045333333332+0.00021484346666666664j),(0.0022456045333333332+0.00021484346666666664j),(0.0022456045333333332+0.00021484346666666664j),(0.0009913109333333334+1.4263466666666665e-05j),(0.0009913109333333334+1.4263466666666665e-05j),(0.0009913109333333334+1.4263466666666665e-05j),0j,0j,0j,0j,0j,0j
line73,72,74,(0.0001314747+1.6746100000000002e-05j),(0.0001314747+1.6746100000000002e-05j),(0.0001314747+1.6746100000000002e-05j),(6.263753999999999e-05+1.9952799999999996e-06j),(6.263753999999999e-05+1.9952799999999996e-06j),(6.263753999999999e-05+1.9952799999999996e-06j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.0007699911266666666+7.366727333333333e-05j),(0.0007699911266666666+7.366727333333333e-05j),(0.0007699911266666666+7.366727333333333e-05j),(0.0003399087466666667+4.8907733333333324e-06j),(0.0003399087466666667+4.8907733333333324e-06j),(0.0003399087466666667+4.8907733333333324e-06j),0j,0j,0j,0j,0j,0j
line75,74,76,(0.00021977025+2.799241666666667e-05j),(0.00021977025+2.799241666666667e-05j),(0.00021977025+2.799241666666667e-05j),(0.00010470354999999999+3.3352666666666662e-06j),(0.00010470354999999999+3.3352666666666662e-06j),(0.00010470354999999999+3.3352666666666662e-06j),0j,0j,0j,0j,0j,0j
line76,75,77,(0.00018249834+3.670794e-06j),(0.00018249834+3.670794e-06j),(0.00018249834+3.670794e-06j),(2.473229999999993e-06+0j),(2.473229999999993e-06+0j),(2.473229999999993e-06+0j),0j,0j,0j,0j,0j,0j
line77,75,78,(0.0002901048333333333+2.775516666666666e-05j),(0.0002901048333333333+2.775516666666666e-05j),(0.0002901048333333333+2.775516666666666e-05j),(0.00012806533333333334+1.8426666666666663e-06j),(0.00012806533333333334+1.8426666666666663e-06j),(0.00012806533333333334+1.8426666666666663e-06j),0j,0j,0j,0j,0j,0j
line78,76,79,(0.0002789271+3.552730000000001e-05j),(0.0002789271+3.552730000000001e-05j),(0.0002789271+3.552730000000001e-05j),(0.00013288721999999998+4.233039999999999e-06j),(0.00013288721999999998+4.233039999999999e-06j),(0.00013288721999999998+4.233039999999999e-06j),0j,0j,0j,0j,0j,0j
line79,77,80,(0.00020899613999999999+4.203773999999999e-06j),(0.00020899613999999999+4.203773999999999e-06j),(0.00020899613999999999+4.203773999999999e-06j),(2.832329999999992e-06+0j),(2.832329999999992e-06+0j),(2.832329999999992e-06+0j),0j,0j,0j,0j,0j,0j
line80,78,81,(0.0017944516333333333+0.00017168036666666666j),(0.0017944516333333333+0.00017168036666666666j),(0.0017944516333333333+0.00017168036666666666j),(0.0007921517333333336+1.1397866666666666e-05j),(0.0007921517333333336+1.1397866666666666e-05j),(0.0007921517333333336+1.1397866666666666e-05j),0j,0j,0j,0j,0j,0j
line81,78,82,(0.0066499920666666665+0.0006362239333333333j),(0.0066499920666666665+0.0006362239333333333j),(0.0066499920666666665+0.0006362239333333333j),(0.0029356058666666672+4.223893333333333e-05j),(0.0029356058666666672+4.223893333333333e-05j),(0.0029356058666666672+4.223893333333333e-05j),0j,0j,0j,0j,0j,0j
line82,79,83,(0.0002689887+3.426143333333334e-05j),(0.0002689887+3.426143333333334e-05j),(0.0002689887+3.426143333333334e-05j),(0.00012815233999999997+4.082213333333333e-06j),(0.00012815233999999997+4.082213333333333e-06j),(0.00012815233999999997+4.082213333333333e-06j),0j,0j,0j,0j,0j,0j
line83,80,84,(0.00019268620666666665+3.875713999999999e-06j),(0.00019268620666666665+3.875713999999999e-06j),(0.00019268620666666665+3.875713999999999e-06j),(2.6112966666666593e-06+0j),(2.6112966666666593e-06+0j),(2.6112966666666593e-06+0j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.007591090466666666+0.0007262615333333332j),(0.007591090466666666+0.0007262615333333332j),(0.007591090466666666+0.0007262615333333332j),(0.003351049066666667+4.821653333333333e-05j),(0.003351049066666667+4.821653333333333e-05j),(0.003351049066666667+4.821653333333333e-05j),0j,0j,0j,0j,0j,0j
line85,83,86,(6.792675e-05+8.651916666666668e-06j),(6.792675e-05+8.651916666666668e-06j),(6.792675e-05+8.651916666666668e-06j),(3.2361849999999996e-05+1.0308666666666668e-06j),(3.2361849999999996e-05+1.0308666666666668e-06j),(3.2361849999999996e-05+1.0308666666666668e-06j),0j,0j,0j,0j,0j,0j
line86,84,87,(0.00019269555333333333+3.875902e-06j),(0.00019269555333333333+3.875902e-06j),(0.00019269555333333333+3.875902e-06j),(2.611423333333326e-06+0j),(2.611423333333326e-06+0j),(2.611423333333326e-06+0j),0j,0j,0j,0j,0j,0j
line87,85,88,(0.0034556481666666665+0.0003306118333333333j),(0.0034556481666666665+0.0003306118333333333j),(0.0034556481666666665+0.0003306118333333333j),(0.0015254786666666668+2.194933333333333e-05j),(0.0015254786666666668+2.194933333333333e-05j),(0.0015254786666666668+2.194933333333333e-05j),0j,0j,0j,0j,0j,0j
