,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(3.9687199999999995e-05+1.2483066666666666e-05j),(3.9687199999999995e-05+1.2483066666666666e-05j),(3.9687199999999995e-05+1.2483066666666666e-05j),(2.4468799999999995e-05+1.5914666666666665e-06j),(2.4468799999999995e-05+1.5914666666666665e-06j),(2.4468799999999995e-05+1.5914666666666665e-06j),0j,0j,0j,0j,0j,0j
line11,11,12,(3.954355999999999e-05+1.2437886666666665e-05j),(3.954355999999999e-05+1.2437886666666665e-05j),(3.954355999999999e-05+1.2437886666666665e-05j),(2.4380239999999993e-05+1.5857066666666663e-06j),(2.4380239999999993e-05+1.5857066666666663e-06j),(2.4380239999999993e-05+1.5857066666666663e-06j),0j,0j,0j,0j,0j,0j
line12,12,13,(3.943449999999999e-05+1.2403583333333333e-05j),(3.943449999999999e-05+1.2403583333333333e-05j),(3.943449999999999e-05+1.2403583333333333e-05j),(2.4312999999999996e-05+1.5813333333333332e-06j),(2.4312999999999996e-05+1.5813333333333332e-06j),(2.4312999999999996e-05+1.5813333333333332e-06j),0j,0j,0j,0j,0j,0j
line13,13,14,(3.944247999999999e-05+1.2406093333333332e-05j),(3.944247999999999e-05+1.2406093333333332e-05j),(3.944247999999999e-05+1.2406093333333332e-05j),(2.4317919999999994e-05+1.5816533333333331e-06j),(2.4317919999999994e-05+1.5816533333333331e-06j),(2.4317919999999994e-05+1.5816533333333331e-06j),0j,0j,0j,0j,0j,0j
line14,14,15,(3.964729999999999e-05+1.2470516666666665e-05j),(3.964729999999999e-05+1.2470516666666665e-05j),(3.964729999999999e-05+1.2470516666666665e-05j),(2.4444199999999995e-05+1.5898666666666664e-06j),(2.4444199999999995e-05+1.5898666666666664e-06j),(2.4444199999999995e-05+1.5898666666666664e-06j),0j,0j,0j,0j,0j,0j
line15,15,16,(3.9578139999999996e-05+1.2448763333333334e-05j),(3.9578139999999996e-05+1.2448763333333334e-05j),(3.9578139999999996e-05+1.2448763333333334e-05j),(2.4401559999999997e-05+1.5870933333333332e-06j),(2.4401559999999997e-05+1.5870933333333332e-06j),(2.4401559999999997e-05+1.5870933333333332e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(0.0009850246+0.0003098260333333333j),(0.0009850246+0.0003098260333333333j),(0.0009850246+0.0003098260333333333j),(0.0006073083999999999+3.949973333333333e-05j),(0.0006073083999999999+3.949973333333333e-05j),(0.0006073083999999999+3.949973333333333e-05j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.00023640483999999996+7.435791333333333e-05j),(0.00023640483999999996+7.435791333333333e-05j),(0.00023640483999999996+7.435791333333333e-05j),(0.00014575335999999998+9.479893333333333e-06j),(0.00014575335999999998+9.479893333333333e-06j),(0.00014575335999999998+9.479893333333333e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.0007931055999999999+0.0002494605333333333j),(0.0007931055999999999+0.0002494605333333333j),(0.0007931055999999999+0.0002494605333333333j),(0.0004889823999999999+3.180373333333333e-05j),(0.0004889823999999999+3.180373333333333e-05j),(0.0004889823999999999+3.180373333333333e-05j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.00028759919999999994+9.046039999999999e-05j),(0.00028759919999999994+9.046039999999999e-05j),(0.00028759919999999994+9.046039999999999e-05j),(0.00017731679999999996+1.1532799999999997e-05j),(0.00017731679999999996+1.1532799999999997e-05j),(0.00017731679999999996+1.1532799999999997e-05j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.0012690593999999998+0.0003991653j),(0.0012690593999999998+0.0003991653j),(0.0012690593999999998+0.0003991653j),(0.0007824275999999999+5.0889599999999995e-05j),(0.0007824275999999999+5.0889599999999995e-05j),(0.0007824275999999999+5.0889599999999995e-05j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0007791405999999999+0.0002450680333333333j),(0.0007791405999999999+0.0002450680333333333j),(0.0007791405999999999+0.0002450680333333333j),(0.00048037239999999993+3.1243733333333334e-05j),(0.00048037239999999993+3.1243733333333334e-05j),(0.00048037239999999993+3.1243733333333334e-05j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0008287495999999999+0.0002606718666666667j),(0.0008287495999999999+0.0002606718666666667j),(0.0008287495999999999+0.0002606718666666667j),(0.0005109584+3.3233066666666665e-05j),(0.0005109584+3.3233066666666665e-05j),(0.0005109584+3.3233066666666665e-05j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0007068151999999999+0.00022231906666666666j),(0.0007068151999999999+0.00022231906666666666j),(0.0007068151999999999+0.00022231906666666666j),(0.0004357807999999999+2.8343466666666664e-05j),(0.0004357807999999999+2.8343466666666664e-05j),(0.0004357807999999999+2.8343466666666664e-05j),0j,0j,0j,0j,0j,0j
line24,24,25,(6.628985999999998e-05+2.0850569999999998e-05j),(6.628985999999998e-05+2.0850569999999998e-05j),(6.628985999999998e-05+2.0850569999999998e-05j),(4.087043999999999e-05+2.6582399999999996e-06j),(4.087043999999999e-05+2.6582399999999996e-06j),(4.087043999999999e-05+2.6582399999999996e-06j),0j,0j,0j,0j,0j,0j
line25,24,26,(2.3512499999999996e-05+1.1067499999999999e-05j),(2.3512499999999996e-05+1.1067499999999999e-05j),(2.3512499999999996e-05+1.1067499999999999e-05j),(8.9775e-06+6.649999999999999e-07j),(8.9775e-06+6.649999999999999e-07j),(8.9775e-06+6.649999999999999e-07j),0j,0j,0j,0j,0j,0j
line26,24,27,(2.571633e-05+1.046088e-05j),(2.571633e-05+1.046088e-05j),(2.571633e-05+1.046088e-05j),(1.16232e-05+7.264499999999999e-07j),(1.16232e-05+7.264499999999999e-07j),(1.16232e-05+7.264499999999999e-07j),0j,0j,0j,0j,0j,0j
line27,25,28,(0.0005417355999999999+0.00017039553333333333j),(0.0005417355999999999+0.00017039553333333333j),(0.0005417355999999999+0.00017039553333333333j),(0.00033400239999999994+2.172373333333333e-05j),(0.00033400239999999994+2.172373333333333e-05j),(0.00033400239999999994+2.172373333333333e-05j),0j,0j,0j,0j,0j,0j
line28,26,29,(1.6699649999999995e-05+7.860643333333333e-06j),(1.6699649999999995e-05+7.860643333333333e-06j),(1.6699649999999995e-05+7.860643333333333e-06j),(6.37623e-06+4.723133333333333e-07j),(6.37623e-06+4.723133333333333e-07j),(6.37623e-06+4.723133333333333e-07j),0j,0j,0j,0j,0j,0j
line29,27,30,(2.290026e-05+9.31536e-06j),(2.290026e-05+9.31536e-06j),(2.290026e-05+9.31536e-06j),(1.03504e-05+6.468999999999999e-07j),(1.03504e-05+6.468999999999999e-07j),(1.03504e-05+6.468999999999999e-07j),0j,0j,0j,0j,0j,0j
line30,28,31,(0.00045595059999999993+0.00014341303333333333j),(0.00045595059999999993+0.00014341303333333333j),(0.00045595059999999993+0.00014341303333333333j),(0.00028111239999999995+1.8283733333333333e-05j),(0.00028111239999999995+1.8283733333333333e-05j),(0.00028111239999999995+1.8283733333333333e-05j),0j,0j,0j,0j,0j,0j
line31,29,32,(2.0387399999999997e-05+9.596493333333334e-06j),(2.0387399999999997e-05+9.596493333333334e-06j),(2.0387399999999997e-05+9.596493333333334e-06j),(7.78428e-06+5.766133333333333e-07j),(7.78428e-06+5.766133333333333e-07j),(7.78428e-06+5.766133333333333e-07j),0j,0j,0j,0j,0j,0j
line32,30,33,(1.7466537e-05+7.105032000000001e-06j),(1.7466537e-05+7.105032000000001e-06j),(1.7466537e-05+7.105032000000001e-06j),(7.89448e-06+4.934049999999999e-07j),(7.89448e-06+4.934049999999999e-07j),(7.89448e-06+4.934049999999999e-07j),0j,0j,0j,0j,0j,0j
line33,31,34,(0.00023200649999999994+0.0001092071j),(0.00023200649999999994+0.0001092071j),(0.00023200649999999994+0.0001092071j),(8.85843e-05+6.561799999999999e-06j),(8.85843e-05+6.561799999999999e-06j),(8.85843e-05+6.561799999999999e-06j),0j,0j,0j,0j,0j,0j
line34,32,35,(1.8732449999999997e-05+8.817496666666667e-06j),(1.8732449999999997e-05+8.817496666666667e-06j),(1.8732449999999997e-05+8.817496666666667e-06j),(7.1523900000000005e-06+5.298066666666666e-07j),(7.1523900000000005e-06+5.298066666666666e-07j),(7.1523900000000005e-06+5.298066666666666e-07j),0j,0j,0j,0j,0j,0j
line35,33,36,(2.351091e-05+9.56376e-06j),(2.351091e-05+9.56376e-06j),(2.351091e-05+9.56376e-06j),(1.06264e-05+6.641499999999999e-07j),(1.06264e-05+6.641499999999999e-07j),(1.06264e-05+6.641499999999999e-07j),0j,0j,0j,0j,0j,0j
line36,34,37,(0.00041654249999999995+0.0001960695j),(0.00041654249999999995+0.0001960695j),(0.00041654249999999995+0.0001960695j),(0.00015904350000000002+1.1781e-05j),(0.00015904350000000002+1.1781e-05j),(0.00015904350000000002+1.1781e-05j),0j,0j,0j,0j,0j,0j
line37,35,38,(2.2402049999999997e-05+1.0544803333333334e-05j),(2.2402049999999997e-05+1.0544803333333334e-05j),(2.2402049999999997e-05+1.0544803333333334e-05j),(8.55351e-06+6.335933333333333e-07j),(8.55351e-06+6.335933333333333e-07j),(8.55351e-06+6.335933333333333e-07j),0j,0j,0j,0j,0j,0j
line38,36,39,(1.9293e-05+7.848e-06j),(1.9293e-05+7.848e-06j),(1.9293e-05+7.848e-06j),(8.720000000000001e-06+5.45e-07j),(8.720000000000001e-06+5.45e-07j),(8.720000000000001e-06+5.45e-07j),0j,0j,0j,0j,0j,0j
line39,37,40,(7.177994999999998e-05+3.3787329999999996e-05j),(7.177994999999998e-05+3.3787329999999996e-05j),(7.177994999999998e-05+3.3787329999999996e-05j),(2.740689e-05+2.0301399999999997e-06j),(2.740689e-05+2.0301399999999997e-06j),(2.740689e-05+2.0301399999999997e-06j),0j,0j,0j,0j,0j,0j
line40,38,41,(6.350189999999998e-05+2.9890793333333332e-05j),(6.350189999999998e-05+2.9890793333333332e-05j),(6.350189999999998e-05+2.9890793333333332e-05j),(2.424618e-05+1.7960133333333331e-06j),(2.424618e-05+1.7960133333333331e-06j),(2.424618e-05+1.7960133333333331e-06j),0j,0j,0j,0j,0j,0j
line41,39,42,(2.624556e-05+1.067616e-05j),(2.624556e-05+1.067616e-05j),(2.624556e-05+1.067616e-05j),(1.18624e-05+7.413999999999999e-07j),(1.18624e-05+7.413999999999999e-07j),(1.18624e-05+7.413999999999999e-07j),0j,0j,0j,0j,0j,0j
line42,40,43,(9.668999999999998e-05+4.551266666666666e-05j),(9.668999999999998e-05+4.551266666666666e-05j),(9.668999999999998e-05+4.551266666666666e-05j),(3.6917999999999994e-05+2.7346666666666664e-06j),(3.6917999999999994e-05+2.7346666666666664e-06j),(3.6917999999999994e-05+2.7346666666666664e-06j),0j,0j,0j,0j,0j,0j
line43,41,44,(4.482059999999999e-05+2.109737333333333e-05j),(4.482059999999999e-05+2.109737333333333e-05j),(4.482059999999999e-05+2.109737333333333e-05j),(1.711332e-05+1.2676533333333333e-06j),(1.711332e-05+1.2676533333333333e-06j),(1.711332e-05+1.2676533333333333e-06j),0j,0j,0j,0j,0j,0j
line44,42,45,(4.752096e-05+1.933056e-05j),(4.752096e-05+1.933056e-05j),(4.752096e-05+1.933056e-05j),(2.14784e-05+1.3423999999999998e-06j),(2.14784e-05+1.3423999999999998e-06j),(2.14784e-05+1.3423999999999998e-06j),0j,0j,0j,0j,0j,0j
line45,43,46,(0.00011145419999999998+5.246228e-05j),(0.00011145419999999998+5.246228e-05j),(0.00011145419999999998+5.246228e-05j),(4.255524e-05+3.1522399999999995e-06j),(4.255524e-05+3.1522399999999995e-06j),(4.255524e-05+3.1522399999999995e-06j),0j,0j,0j,0j,0j,0j
line46,44,47,(4.095959999999999e-05+1.927997333333333e-05j),(4.095959999999999e-05+1.927997333333333e-05j),(4.095959999999999e-05+1.927997333333333e-05j),(1.563912e-05+1.1584533333333331e-06j),(1.563912e-05+1.1584533333333331e-06j),(1.563912e-05+1.1584533333333331e-06j),0j,0j,0j,0j,0j,0j
line47,45,48,(0.0002870763+0.0001167768j),(0.0002870763+0.0001167768j),(0.0002870763+0.0001167768j),(0.00012975200000000001+8.1095e-06j),(0.00012975200000000001+8.1095e-06j),(0.00012975200000000001+8.1095e-06j),0j,0j,0j,0j,0j,0j
line48,46,49,(3.816513e-05+2.3838880000000002e-05j),(3.816513e-05+2.3838880000000002e-05j),(3.816513e-05+2.3838880000000002e-05j),(1.787916e-05+8.022699999999991e-07j),(1.787916e-05+8.022699999999991e-07j),(1.787916e-05+8.022699999999991e-07j),0j,0j,0j,0j,0j,0j
line49,47,50,(4.356824999999999e-05+2.0507883333333334e-05j),(4.356824999999999e-05+2.0507883333333334e-05j),(4.356824999999999e-05+2.0507883333333334e-05j),(1.663515e-05+1.2322333333333332e-06j),(1.663515e-05+1.2322333333333332e-06j),(1.663515e-05+1.2322333333333332e-06j),0j,0j,0j,0j,0j,0j
line50,48,51,(0.0005591189999999998+0.00026318126666666664j),(0.0005591189999999998+0.00026318126666666664j),(0.0005591189999999998+0.00026318126666666664j),(0.00021348179999999999+1.5813466666666664e-05j),(0.00021348179999999999+1.5813466666666664e-05j),(0.00021348179999999999+1.5813466666666664e-05j),0j,0j,0j,0j,0j,0j
line51,49,52,(3.3137939999999996e-05+2.0698773333333335e-05j),(3.3137939999999996e-05+2.0698773333333335e-05j),(3.3137939999999996e-05+2.0698773333333335e-05j),(1.552408e-05+6.965933333333325e-07j),(1.552408e-05+6.965933333333325e-07j),(1.552408e-05+6.965933333333325e-07j),0j,0j,0j,0j,0j,0j
line52,50,53,(2.6036999999999995e-05+1.2255799999999999e-05j),(2.6036999999999995e-05+1.2255799999999999e-05j),(2.6036999999999995e-05+1.2255799999999999e-05j),(9.9414e-06+7.364e-07j),(9.9414e-06+7.364e-07j),(9.9414e-06+7.364e-07j),0j,0j,0j,0j,0j,0j
line53,51,54,(0.00037781699999999996+0.00017784113333333334j),(0.00037781699999999996+0.00017784113333333334j),(0.00037781699999999996+0.00017784113333333334j),(0.0001442574+1.0685733333333333e-05j),(0.0001442574+1.0685733333333333e-05j),(0.0001442574+1.0685733333333333e-05j),0j,0j,0j,0j,0j,0j
line54,52,55,(2.9930039999999996e-05+1.869504e-05j),(2.9930039999999996e-05+1.869504e-05j),(2.9930039999999996e-05+1.869504e-05j),(1.402128e-05+6.291599999999993e-07j),(1.402128e-05+6.291599999999993e-07j),(1.402128e-05+6.291599999999993e-07j),0j,0j,0j,0j,0j,0j
line55,53,56,(2.4994199999999995e-05+1.1764946666666667e-05j),(2.4994199999999995e-05+1.1764946666666667e-05j),(2.4994199999999995e-05+1.1764946666666667e-05j),(9.54324e-06+7.069066666666666e-07j),(9.54324e-06+7.069066666666666e-07j),(9.54324e-06+7.069066666666666e-07j),0j,0j,0j,0j,0j,0j
line56,54,57,(7.999859999999999e-05+3.765590666666667e-05j),(7.999859999999999e-05+3.765590666666667e-05j),(7.999859999999999e-05+3.765590666666667e-05j),(3.054492e-05+2.2625866666666665e-06j),(3.054492e-05+2.2625866666666665e-06j),(3.054492e-05+2.2625866666666665e-06j),0j,0j,0j,0j,0j,0j
line57,55,58,(7.025744999999999e-05+4.388453333333333e-05j),(7.025744999999999e-05+4.388453333333333e-05j),(7.025744999999999e-05+4.388453333333333e-05j),(3.2913399999999996e-05+1.4768833333333316e-06j),(3.2913399999999996e-05+1.4768833333333316e-06j),(3.2913399999999996e-05+1.4768833333333316e-06j),0j,0j,0j,0j,0j,0j
line58,56,59,(1.648845e-05+7.76123e-06j),(1.648845e-05+7.76123e-06j),(1.648845e-05+7.76123e-06j),(6.2955900000000005e-06+4.6634e-07j),(6.2955900000000005e-06+4.6634e-07j),(6.2955900000000005e-06+4.6634e-07j),0j,0j,0j,0j,0j,0j
line59,57,60,(2.7347099999999994e-05+1.2872473333333333e-05j),(2.7347099999999994e-05+1.2872473333333333e-05j),(2.7347099999999994e-05+1.2872473333333333e-05j),(1.044162e-05+7.734533333333333e-07j),(1.044162e-05+7.734533333333333e-07j),(1.044162e-05+7.734533333333333e-07j),0j,0j,0j,0j,0j,0j
line60,58,61,(0.000142968+8.930133333333332e-05j),(0.000142968+8.930133333333332e-05j),(0.000142968+8.930133333333332e-05j),(6.6976e-05+3.00533333333333e-06j),(6.6976e-05+3.00533333333333e-06j),(6.6976e-05+3.00533333333333e-06j),0j,0j,0j,0j,0j,0j
line61,60,62,(2.4611399999999993e-05+1.1584759999999998e-05j),(2.4611399999999993e-05+1.1584759999999998e-05j),(2.4611399999999993e-05+1.1584759999999998e-05j),(9.397079999999999e-06+6.960799999999999e-07j),(9.397079999999999e-06+6.960799999999999e-07j),(9.397079999999999e-06+6.960799999999999e-07j),0j,0j,0j,0j,0j,0j
line62,61,63,(0.0005114658+0.00031947413333333334j),(0.0005114658+0.00031947413333333334j),(0.0005114658+0.00031947413333333334j),(0.00023960559999999998+1.0751533333333322e-05j),(0.00023960559999999998+1.0751533333333322e-05j),(0.00023960559999999998+1.0751533333333322e-05j),0j,0j,0j,0j,0j,0j
line63,62,64,(2.6155799999999994e-05+1.2311719999999999e-05j),(2.6155799999999994e-05+1.2311719999999999e-05j),(2.6155799999999994e-05+1.2311719999999999e-05j),(9.98676e-06+7.3976e-07j),(9.98676e-06+7.3976e-07j),(9.98676e-06+7.3976e-07j),0j,0j,0j,0j,0j,0j
line64,63,65,(5.015868e-06+3.1330346666666663e-06j),(5.015868e-06+3.1330346666666663e-06j),(5.015868e-06+3.1330346666666663e-06j),(2.3497759999999997e-06+1.0543866666666655e-07j),(2.3497759999999997e-06+1.0543866666666655e-07j),(2.3497759999999997e-06+1.0543866666666655e-07j),0j,0j,0j,0j,0j,0j
line65,64,66,(3.680159999999999e-05+1.7322773333333332e-05j),(3.680159999999999e-05+1.7322773333333332e-05j),(3.680159999999999e-05+1.7322773333333332e-05j),(1.4051519999999999e-05+1.0408533333333332e-06j),(1.4051519999999999e-05+1.0408533333333332e-06j),(1.4051519999999999e-05+1.0408533333333332e-06j),0j,0j,0j,0j,0j,0j
line66,65,67,(4.465085999999999e-06+2.789002666666666e-06j),(4.465085999999999e-06+2.789002666666666e-06j),(4.465085999999999e-06+2.789002666666666e-06j),(2.0917519999999996e-06+9.386066666666655e-08j),(2.0917519999999996e-06+9.386066666666655e-08j),(2.0917519999999996e-06+9.386066666666655e-08j),0j,0j,0j,0j,0j,0j
line67,66,68,(5.332634999999999e-05+2.510109e-05j),(5.332634999999999e-05+2.510109e-05j),(5.332634999999999e-05+2.510109e-05j),(2.0360969999999998e-05+1.5082199999999997e-06j),(2.0360969999999998e-05+1.5082199999999997e-06j),(2.0360969999999998e-05+1.5082199999999997e-06j),0j,0j,0j,0j,0j,0j
line68,67,69,(7.3292189999999995e-06+4.578010666666667e-06j),(7.3292189999999995e-06+4.578010666666667e-06j),(7.3292189999999995e-06+4.578010666666667e-06j),(3.433508e-06+1.540676666666665e-07j),(3.433508e-06+1.540676666666665e-07j),(3.433508e-06+1.540676666666665e-07j),0j,0j,0j,0j,0j,0j
line69,68,70,(1.846818e-05+1.1535679999999999e-05j),(1.846818e-05+1.1535679999999999e-05j),(1.846818e-05+1.1535679999999999e-05j),(8.65176e-06+3.8821999999999954e-07j),(8.65176e-06+3.8821999999999954e-07j),(8.65176e-06+3.8821999999999954e-07j),0j,0j,0j,0j,0j,0j
line70,69,71,(5.2499669999999994e-06+3.2792586666666665e-06j),(5.2499669999999994e-06+3.2792586666666665e-06j),(5.2499669999999994e-06+3.2792586666666665e-06j),(2.4594439999999996e-06+1.1035966666666653e-07j),(2.4594439999999996e-06+1.1035966666666653e-07j),(2.4594439999999996e-06+1.1035966666666653e-07j),0j,0j,0j,0j,0j,0j
line71,70,72,(0.0005631917999999999+0.00035178346666666667j),(0.0005631917999999999+0.00035178346666666667j),(0.0005631917999999999+0.00035178346666666667j),(0.0002638376+1.1838866666666654e-05j),(0.0002638376+1.1838866666666654e-05j),(0.0002638376+1.1838866666666654e-05j),0j,0j,0j,0j,0j,0j
line72,71,73,(3.899207999999999e-06+2.435541333333333e-06j),(3.899207999999999e-06+2.435541333333333e-06j),(3.899207999999999e-06+2.435541333333333e-06j),(1.8266559999999999e-06+8.196533333333324e-08j),(1.8266559999999999e-06+8.196533333333324e-08j),(1.8266559999999999e-06+8.196533333333324e-08j),0j,0j,0j,0j,0j,0j
line73,72,74,(1.98024e-05+1.2369066666666666e-05j),(1.98024e-05+1.2369066666666666e-05j),(1.98024e-05+1.2369066666666666e-05j),(9.276799999999999e-06+4.162666666666662e-07j),(9.276799999999999e-06+4.162666666666662e-07j),(9.276799999999999e-06+4.162666666666662e-07j),0j,0j,0j,0j,0j,0j
line74,73,75,(5.627144999999999e-06+3.514853333333333e-06j),(5.627144999999999e-06+3.514853333333333e-06j),(5.627144999999999e-06+3.514853333333333e-06j),(2.63614e-06+1.1828833333333319e-07j),(2.63614e-06+1.1828833333333319e-07j),(2.63614e-06+1.1828833333333319e-07j),0j,0j,0j,0j,0j,0j
line75,74,76,(1.7876549999999997e-05+1.1166133333333333e-05j),(1.7876549999999997e-05+1.1166133333333333e-05j),(1.7876549999999997e-05+1.1166133333333333e-05j),(8.3746e-06+3.757833333333329e-07j),(8.3746e-06+3.757833333333329e-07j),(8.3746e-06+3.757833333333329e-07j),0j,0j,0j,0j,0j,0j
line76,75,77,(0.0004992668999999999+0.00031185439999999995j),(0.0004992668999999999+0.00031185439999999995j),(0.0004992668999999999+0.00031185439999999995j),(0.00023389079999999997+1.0495099999999987e-05j),(0.00023389079999999997+1.0495099999999987e-05j),(0.00023389079999999997+1.0495099999999987e-05j),0j,0j,0j,0j,0j,0j
line77,76,78,(2.2976999999999997e-05+1.4351999999999999e-05j),(2.2976999999999997e-05+1.4351999999999999e-05j),(2.2976999999999997e-05+1.4351999999999999e-05j),(1.0763999999999999e-05+4.829999999999994e-07j),(1.0763999999999999e-05+4.829999999999994e-07j),(1.0763999999999999e-05+4.829999999999994e-07j),0j,0j,0j,0j,0j,0j
line78,77,79,(0.0012335763+0.0007705221333333334j),(0.0012335763+0.0007705221333333334j),(0.0012335763+0.0007705221333333334j),(0.0005778916+2.5931033333333306e-05j),(0.0005778916+2.5931033333333306e-05j),(0.0005778916+2.5931033333333306e-05j),0j,0j,0j,0j,0j,0j
line79,78,80,(1.986789e-05+1.2409973333333334e-05j),(1.986789e-05+1.2409973333333334e-05j),(1.986789e-05+1.2409973333333334e-05j),(9.30748e-06+4.1764333333333287e-07j),(9.30748e-06+4.1764333333333287e-07j),(9.30748e-06+4.1764333333333287e-07j),0j,0j,0j,0j,0j,0j
line80,79,81,(1.9346189999999997e-05+1.2084106666666666e-05j),(1.9346189999999997e-05+1.2084106666666666e-05j),(1.9346189999999997e-05+1.2084106666666666e-05j),(9.06308e-06+4.066766666666662e-07j),(9.06308e-06+4.066766666666662e-07j),(9.06308e-06+4.066766666666662e-07j),0j,0j,0j,0j,0j,0j
line81,79,82,(1.4992769999999998e-05+9.364853333333332e-06j),(1.4992769999999998e-05+9.364853333333332e-06j),(1.4992769999999998e-05+9.364853333333332e-06j),(7.023639999999999e-06+3.1516333333333297e-07j),(7.023639999999999e-06+3.1516333333333297e-07j),(7.023639999999999e-06+3.1516333333333297e-07j),0j,0j,0j,0j,0j,0j
line82,80,83,(0.0007804076999999999+0.00048746186666666667j),(0.0007804076999999999+0.00048746186666666667j),(0.0007804076999999999+0.00048746186666666667j),(0.0003655964+1.640496666666665e-05j),(0.0003655964+1.640496666666665e-05j),(0.0003655964+1.640496666666665e-05j),0j,0j,0j,0j,0j,0j
line83,81,84,(7.964804999999999e-06+4.975013333333333e-06j),(7.964804999999999e-06+4.975013333333333e-06j),(7.964804999999999e-06+4.975013333333333e-06j),(3.73126e-06+1.6742833333333314e-07j),(3.73126e-06+1.6742833333333314e-07j),(3.73126e-06+1.6742833333333314e-07j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.0025220088+0.0015753088j),(0.0025220088+0.0015753088j),(0.0025220088+0.0015753088j),(0.0011814816+5.301519999999994e-05j),(0.0011814816+5.301519999999994e-05j),(0.0011814816+5.301519999999994e-05j),0j,0j,0j,0j,0j,0j
line85,83,86,(0.0007404587999999999+0.0004625088j),(0.0007404587999999999+0.0004625088j),(0.0007404587999999999+0.0004625088j),(0.0003468816+1.556519999999998e-05j),(0.0003468816+1.556519999999998e-05j),(0.0003468816+1.556519999999998e-05j),0j,0j,0j,0j,0j,0j
