,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line21,21,22,(2.6421247999999995e-05+8.310442666666667e-06j),(2.6421247999999995e-05+8.310442666666667e-06j),(2.6421247999999995e-05+8.310442666666667e-06j),(1.6289791999999996e-05+1.0594986666666666e-06j),(1.6289791999999996e-05+1.0594986666666666e-06j),(1.6289791999999996e-05+1.0594986666666666e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(2.6560099999999993e-05+8.354116666666665e-06j),(2.6560099999999993e-05+8.354116666666665e-06j),(2.6560099999999993e-05+8.354116666666665e-06j),(1.6375399999999996e-05+1.0650666666666666e-06j),(1.6375399999999996e-05+1.0650666666666666e-06j),(1.6375399999999996e-05+1.0650666666666666e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(2.6367515999999998e-05+8.293542e-06j),(2.6367515999999998e-05+8.293542e-06j),(2.6367515999999998e-05+8.293542e-06j),(1.6256663999999998e-05+1.057344e-06j),(1.6256663999999998e-05+1.057344e-06j),(1.6256663999999998e-05+1.057344e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(2.6399701999999996e-05+8.303665666666667e-06j),(2.6399701999999996e-05+8.303665666666667e-06j),(2.6399701999999996e-05+8.303665666666667e-06j),(1.6276507999999998e-05+1.0586346666666667e-06j),(1.6276507999999998e-05+1.0586346666666667e-06j),(1.6276507999999998e-05+1.0586346666666667e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.00014337133999999996+4.5095496666666664e-05j),(0.00014337133999999996+4.5095496666666664e-05j),(0.00014337133999999996+4.5095496666666664e-05j),(8.839435999999998e-05+5.749226666666666e-06j),(8.839435999999998e-05+5.749226666666666e-06j),(8.839435999999998e-05+5.749226666666666e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.00036285059999999994+0.0001141297j),(0.00036285059999999994+0.0001141297j),(0.00036285059999999994+0.0001141297j),(0.0002237124+1.4550399999999999e-05j),(0.0002237124+1.4550399999999999e-05j),(0.0002237124+1.4550399999999999e-05j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.0005546631999999999+0.00017446173333333332j),(0.0005546631999999999+0.00017446173333333332j),(0.0005546631999999999+0.00017446173333333332j),(0.00034197279999999996+2.2242133333333332e-05j),(0.00034197279999999996+2.2242133333333332e-05j),(0.00034197279999999996+2.2242133333333332e-05j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0003626377999999999+0.00011406276666666665j),(0.0003626377999999999+0.00011406276666666665j),(0.0003626377999999999+0.00011406276666666665j),(0.00022358119999999995+1.4541866666666665e-05j),(0.00022358119999999995+1.4541866666666665e-05j),(0.00022358119999999995+1.4541866666666665e-05j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.00028060339999999996+8.825996666666666e-05j),(0.00028060339999999996+8.825996666666666e-05j),(0.00028060339999999996+8.825996666666666e-05j),(0.00017300359999999996+1.1252266666666666e-05j),(0.00017300359999999996+1.1252266666666666e-05j),(0.00017300359999999996+1.1252266666666666e-05j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.00023320485999999996+7.335140333333334e-05j),(0.00023320485999999996+7.335140333333334e-05j),(0.00023320485999999996+7.335140333333334e-05j),(0.00014378043999999999+9.351573333333333e-06j),(0.00014378043999999999+9.351573333333333e-06j),(0.00014378043999999999+9.351573333333333e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.00010711287999999998+3.369089333333333e-05j),(0.00010711287999999998+3.369089333333333e-05j),(0.00010711287999999998+3.369089333333333e-05j),(6.603951999999999e-05+4.295253333333333e-06j),(6.603951999999999e-05+4.295253333333333e-06j),(6.603951999999999e-05+4.295253333333333e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(5.233815999999999e-05+1.646225333333333e-05j),(5.233815999999999e-05+1.646225333333333e-05j),(5.233815999999999e-05+1.646225333333333e-05j),(3.2268639999999994e-05+2.098773333333333e-06j),(3.2268639999999994e-05+2.098773333333333e-06j),(3.2268639999999994e-05+2.098773333333333e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.0008685431999999999+0.0002731884j),(0.0008685431999999999+0.0002731884j),(0.0008685431999999999+0.0002731884j),(0.0005354927999999999+3.48288e-05j),(0.0005354927999999999+3.48288e-05j),(0.0005354927999999999+3.48288e-05j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.0017538709999999997+0.0005516561666666667j),(0.0017538709999999997+0.0005516561666666667j),(0.0017538709999999997+0.0005516561666666667j),(0.0010813339999999998+7.033066666666665e-05j),(0.0010813339999999998+7.033066666666665e-05j),(0.0010813339999999998+7.033066666666665e-05j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.00026398371999999997+8.303247333333333e-05j),(0.00026398371999999997+8.303247333333333e-05j),(0.00026398371999999997+8.303247333333333e-05j),(0.00016275687999999996+1.0585813333333332e-05j),(0.00016275687999999996+1.0585813333333332e-05j),(0.00016275687999999996+1.0585813333333332e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(6.95324e-05+2.1870466666666667e-05j),(6.95324e-05+2.1870466666666667e-05j),(6.95324e-05+2.1870466666666667e-05j),(4.2869599999999994e-05+2.7882666666666666e-06j),(4.2869599999999994e-05+2.7882666666666666e-06j),(4.2869599999999994e-05+2.7882666666666666e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(6.461671999999999e-05+2.0324306666666664e-05j),(6.461671999999999e-05+2.0324306666666664e-05j),(6.461671999999999e-05+2.0324306666666664e-05j),(3.9838879999999994e-05+2.5911466666666663e-06j),(3.9838879999999994e-05+2.5911466666666663e-06j),(3.9838879999999994e-05+2.5911466666666663e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.00045744019999999994+0.00014388156666666666j),(0.00045744019999999994+0.00014388156666666666j),(0.00045744019999999994+0.00014388156666666666j),(0.00028203079999999996+1.8343466666666665e-05j),(0.00028203079999999996+1.8343466666666665e-05j),(0.00028203079999999996+1.8343466666666665e-05j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.00041328419999999994+0.0001299929j),(0.00041328419999999994+0.0001299929j),(0.00041328419999999994+0.0001299929j),(0.00025480679999999995+1.6572799999999998e-05j),(0.00025480679999999995+1.6572799999999998e-05j),(0.00025480679999999995+1.6572799999999998e-05j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.0006042189999999999+0.00019004883333333334j),(0.0006042189999999999+0.00019004883333333334j),(0.0006042189999999999+0.00019004883333333334j),(0.000372526+2.4229333333333332e-05j),(0.000372526+2.4229333333333332e-05j),(0.000372526+2.4229333333333332e-05j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.00026967079999999996+8.482126666666666e-05j),(0.00026967079999999996+8.482126666666666e-05j),(0.00026967079999999996+8.482126666666666e-05j),(0.00016626319999999998+1.0813866666666667e-05j),(0.00016626319999999998+1.0813866666666667e-05j),(0.00016626319999999998+1.0813866666666667e-05j),0j,0j,0j,0j,0j,0j
line42,42,43,(7.032508e-05+2.2119793333333332e-05j),(7.032508e-05+2.2119793333333332e-05j),(7.032508e-05+2.2119793333333332e-05j),(4.3358319999999996e-05+2.8200533333333332e-06j),(4.3358319999999996e-05+2.8200533333333332e-06j),(4.3358319999999996e-05+2.8200533333333332e-06j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.00012262139999999998+5.7718760000000004e-05j),(0.00012262139999999998+5.7718760000000004e-05j),(0.00012262139999999998+5.7718760000000004e-05j),(4.6819080000000006e-05+3.4680799999999998e-06j),(4.6819080000000006e-05+3.4680799999999998e-06j),(4.6819080000000006e-05+3.4680799999999998e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.0005176215+0.00024364810000000002j),(0.0005176215+0.00024364810000000002j),(0.0005176215+0.00024364810000000002j),(0.0001976373+1.46398e-05j),(0.0001976373+1.46398e-05j),(0.0001976373+1.46398e-05j),0j,0j,0j,0j,0j,0j
line45,45,46,(9.915344999999998e-05+4.667223e-05j),(9.915344999999998e-05+4.667223e-05j),(9.915344999999998e-05+4.667223e-05j),(3.7858589999999996e-05+2.80434e-06j),(3.7858589999999996e-05+2.80434e-06j),(3.7858589999999996e-05+2.80434e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(8.914454999999998e-05+4.1960970000000005e-05j),(8.914454999999998e-05+4.1960970000000005e-05j),(8.914454999999998e-05+4.1960970000000005e-05j),(3.403701e-05+2.52126e-06j),(3.403701e-05+2.52126e-06j),(3.403701e-05+2.52126e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(6.698834999999999e-05+3.153189e-05j),(6.698834999999999e-05+3.153189e-05j),(6.698834999999999e-05+3.153189e-05j),(2.557737e-05+1.89462e-06j),(2.557737e-05+1.89462e-06j),(2.557737e-05+1.89462e-06j),0j,0j,0j,0j,0j,0j
line48,48,49,(6.78099e-05+4.235573333333333e-05j),(6.78099e-05+4.235573333333333e-05j),(6.78099e-05+4.235573333333333e-05j),(3.1766799999999995e-05+1.4254333333333317e-06j),(3.1766799999999995e-05+1.4254333333333317e-06j),(3.1766799999999995e-05+1.4254333333333317e-06j),0j,0j,0j,0j,0j,0j
line49,49,50,(2.8161809999999996e-05+1.7590559999999998e-05j),(2.8161809999999996e-05+1.7590559999999998e-05j),(2.8161809999999996e-05+1.7590559999999998e-05j),(1.3192919999999998e-05+5.919899999999993e-07j),(1.3192919999999998e-05+5.919899999999993e-07j),(1.3192919999999998e-05+5.919899999999993e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0007253516999999999+0.0004530725333333333j),(0.0007253516999999999+0.0004530725333333333j),(0.0007253516999999999+0.0004530725333333333j),(0.0003398044+1.5247633333333316e-05j),(0.0003398044+1.5247633333333316e-05j),(0.0003398044+1.5247633333333316e-05j),0j,0j,0j,0j,0j,0j
line51,51,52,(5.029299e-06+3.141424e-06j),(5.029299e-06+3.141424e-06j),(5.029299e-06+3.141424e-06j),(2.356068e-06+1.0572099999999988e-07j),(2.356068e-06+1.0572099999999988e-07j),(2.356068e-06+1.0572099999999988e-07j),0j,0j,0j,0j,0j,0j
line52,52,53,(5.019641999999999e-06+3.135392e-06j),(5.019641999999999e-06+3.135392e-06j),(5.019641999999999e-06+3.135392e-06j),(2.351544e-06+1.0551799999999987e-07j),(2.351544e-06+1.0551799999999987e-07j),(2.351544e-06+1.0551799999999987e-07j),0j,0j,0j,0j,0j,0j
line53,53,54,(4.160613e-06+2.5988213333333335e-06j),(4.160613e-06+2.5988213333333335e-06j),(4.160613e-06+2.5988213333333335e-06j),(1.949116e-06+8.746033333333324e-08j),(1.949116e-06+8.746033333333324e-08j),(1.949116e-06+8.746033333333324e-08j),0j,0j,0j,0j,0j,0j
line54,54,55,(3.936837e-06+2.459045333333333e-06j),(3.936837e-06+2.459045333333333e-06j),(3.936837e-06+2.459045333333333e-06j),(1.8442839999999998e-06+8.275633333333324e-08j),(1.8442839999999998e-06+8.275633333333324e-08j),(1.8442839999999998e-06+8.275633333333324e-08j),0j,0j,0j,0j,0j,0j
line55,55,56,(4.160834999999999e-06+2.5989599999999998e-06j),(4.160834999999999e-06+2.5989599999999998e-06j),(4.160834999999999e-06+2.5989599999999998e-06j),(1.9492199999999996e-06+8.746499999999989e-08j),(1.9492199999999996e-06+8.746499999999989e-08j),(1.9492199999999996e-06+8.746499999999989e-08j),0j,0j,0j,0j,0j,0j
line56,56,57,(4.009764e-06+2.5045973333333334e-06j),(4.009764e-06+2.5045973333333334e-06j),(4.009764e-06+2.5045973333333334e-06j),(1.8784480000000001e-06+8.428933333333324e-08j),(1.8784480000000001e-06+8.428933333333324e-08j),(1.8784480000000001e-06+8.428933333333324e-08j),0j,0j,0j,0j,0j,0j
line57,57,58,(4.468970999999999e-06+2.791429333333333e-06j),(4.468970999999999e-06+2.791429333333333e-06j),(4.468970999999999e-06+2.791429333333333e-06j),(2.093572e-06+9.394233333333322e-08j),(2.093572e-06+9.394233333333322e-08j),(2.093572e-06+9.394233333333322e-08j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.0004775663999999999+0.00029829973333333327j),(0.0004775663999999999+0.00029829973333333327j),(0.0004775663999999999+0.00029829973333333327j),(0.00022372479999999996+1.0038933333333321e-05j),(0.00022372479999999996+1.0038933333333321e-05j),(0.00022372479999999996+1.0038933333333321e-05j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0012484725+0.0007798266666666667j),(0.0012484725+0.0007798266666666667j),(0.0012484725+0.0007798266666666667j),(0.00058487+2.6244166666666638e-05j),(0.00058487+2.6244166666666638e-05j),(0.00058487+2.6244166666666638e-05j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.0025216758+0.0015751008j),(0.0025216758+0.0015751008j),(0.0025216758+0.0015751008j),(0.0011813256+5.300819999999994e-05j),(0.0011813256+5.300819999999994e-05j),(0.0011813256+5.300819999999994e-05j),0j,0j,0j,0j,0j,0j
line61,61,62,(0.0007127753999999999+0.00044521706666666663j),(0.0007127753999999999+0.00044521706666666663j),(0.0007127753999999999+0.00044521706666666663j),(0.0003339128+1.4983266666666649e-05j),(0.0003339128+1.4983266666666649e-05j),(0.0003339128+1.4983266666666649e-05j),0j,0j,0j,0j,0j,0j
line62,62,63,(8.665436999999999e-05+5.4126453333333325e-05j),(8.665436999999999e-05+5.4126453333333325e-05j),(8.665436999999999e-05+5.4126453333333325e-05j),(4.0594839999999996e-05+1.8215633333333311e-06j),(4.0594839999999996e-05+1.8215633333333311e-06j),(4.0594839999999996e-05+1.8215633333333311e-06j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.00011834819999999999+7.39232e-05j),(0.00011834819999999999+7.39232e-05j),(0.00011834819999999999+7.39232e-05j),(5.5442399999999996e-05+2.487799999999997e-06j),(5.5442399999999996e-05+2.487799999999997e-06j),(5.5442399999999996e-05+2.487799999999997e-06j),0j,0j,0j,0j,0j,0j
line64,64,65,(4.9684709999999996e-05+3.103429333333333e-05j),(4.9684709999999996e-05+3.103429333333333e-05j),(4.9684709999999996e-05+3.103429333333333e-05j),(2.327572e-05+1.0444233333333322e-06j),(2.327572e-05+1.0444233333333322e-06j),(2.327572e-05+1.0444233333333322e-06j),0j,0j,0j,0j,0j,0j
line65,65,66,(4.977461999999999e-05+3.109045333333333e-05j),(4.977461999999999e-05+3.109045333333333e-05j),(4.977461999999999e-05+3.109045333333333e-05j),(2.331784e-05+1.046313333333332e-06j),(2.331784e-05+1.046313333333332e-06j),(2.331784e-05+1.046313333333332e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(3.354309e-05+2.095184e-05j),(3.354309e-05+2.095184e-05j),(3.354309e-05+2.095184e-05j),(1.571388e-05+7.051099999999993e-07j),(1.571388e-05+7.051099999999993e-07j),(1.571388e-05+7.051099999999993e-07j),0j,0j,0j,0j,0j,0j
line67,67,68,(3.579084e-05+2.235584e-05j),(3.579084e-05+2.235584e-05j),(3.579084e-05+2.235584e-05j),(1.676688e-05+7.523599999999991e-07j),(1.676688e-05+7.523599999999991e-07j),(1.676688e-05+7.523599999999991e-07j),0j,0j,0j,0j,0j,0j
line68,68,69,(4.095899999999999e-05+2.5583999999999998e-05j),(4.095899999999999e-05+2.5583999999999998e-05j),(4.095899999999999e-05+2.5583999999999998e-05j),(1.9188e-05+8.609999999999989e-07j),(1.9188e-05+8.609999999999989e-07j),(1.9188e-05+8.609999999999989e-07j),0j,0j,0j,0j,0j,0j
line69,69,70,(2.9290679999999996e-05+1.829568e-05j),(2.9290679999999996e-05+1.829568e-05j),(2.9290679999999996e-05+1.829568e-05j),(1.3721759999999999e-05+6.157199999999993e-07j),(1.3721759999999999e-05+6.157199999999993e-07j),(1.3721759999999999e-05+6.157199999999993e-07j),0j,0j,0j,0j,0j,0j
line70,70,71,(5.124647999999999e-05+3.200981333333333e-05j),(5.124647999999999e-05+3.200981333333333e-05j),(5.124647999999999e-05+3.200981333333333e-05j),(2.4007359999999997e-05+1.077253333333332e-06j),(2.4007359999999997e-05+1.077253333333332e-06j),(2.4007359999999997e-05+1.077253333333332e-06j),0j,0j,0j,0j,0j,0j
line71,71,72,(0.0002858472+0.0001785472j),(0.0002858472+0.0001785472j),(0.0002858472+0.0001785472j),(0.0001339104+6.008799999999993e-06j),(0.0001339104+6.008799999999993e-06j),(0.0001339104+6.008799999999993e-06j),0j,0j,0j,0j,0j,0j
line72,72,73,(0.00028599149999999993+0.0001786373333333333j),(0.00028599149999999993+0.0001786373333333333j),(0.00028599149999999993+0.0001786373333333333j),(0.00013397799999999998+6.0118333333333256e-06j),(0.00013397799999999998+6.0118333333333256e-06j),(0.00013397799999999998+6.0118333333333256e-06j),0j,0j,0j,0j,0j,0j
line73,73,74,(0.0012067031999999998+0.0007537365333333333j),(0.0012067031999999998+0.0007537365333333333j),(0.0012067031999999998+0.0007537365333333333j),(0.0005653024+2.5366133333333304e-05j),(0.0005653024+2.5366133333333304e-05j),(0.0005653024+2.5366133333333304e-05j),0j,0j,0j,0j,0j,0j
line74,74,75,(0.0012067031999999998+0.0007537365333333333j),(0.0012067031999999998+0.0007537365333333333j),(0.0012067031999999998+0.0007537365333333333j),(0.0005653024+2.5366133333333304e-05j),(0.0005653024+2.5366133333333304e-05j),(0.0005653024+2.5366133333333304e-05j),0j,0j,0j,0j,0j,0j
line75,75,76,(0.00010219548+6.383381333333334e-05j),(0.00010219548+6.383381333333334e-05j),(0.00010219548+6.383381333333334e-05j),(4.787536e-05+2.148253333333331e-06j),(4.787536e-05+2.148253333333331e-06j),(4.787536e-05+2.148253333333331e-06j),0j,0j,0j,0j,0j,0j
line76,76,77,(0.0004705068+0.00029389013333333335j),(0.0004705068+0.00029389013333333335j),(0.0004705068+0.00029389013333333335j),(0.0002204176+9.890533333333323e-06j),(0.0002204176+9.890533333333323e-06j),(0.0002204176+9.890533333333323e-06j),0j,0j,0j,0j,0j,0j
line77,77,78,(5.043506999999999e-05+3.150298666666667e-05j),(5.043506999999999e-05+3.150298666666667e-05j),(5.043506999999999e-05+3.150298666666667e-05j),(2.362724e-05+1.0601966666666653e-06j),(2.362724e-05+1.0601966666666653e-06j),(2.362724e-05+1.0601966666666653e-06j),0j,0j,0j,0j,0j,0j
line78,78,79,(0.00016732139999999998+0.00010451306666666666j),(0.00016732139999999998+0.00010451306666666666j),(0.00016732139999999998+0.00010451306666666666j),(7.83848e-05+3.5172666666666625e-06j),(7.83848e-05+3.5172666666666625e-06j),(7.83848e-05+3.5172666666666625e-06j),0j,0j,0j,0j,0j,0j
line79,79,80,(7.428230999999999e-05+4.639856e-05j),(7.428230999999999e-05+4.639856e-05j),(7.428230999999999e-05+4.639856e-05j),(3.479892e-05+1.561489999999998e-06j),(3.479892e-05+1.561489999999998e-06j),(3.479892e-05+1.561489999999998e-06j),0j,0j,0j,0j,0j,0j
line80,80,81,(0.00032390909999999997+0.00020232159999999998j),(0.00032390909999999997+0.00020232159999999998j),(0.00032390909999999997+0.00020232159999999998j),(0.00015174119999999998+6.808899999999992e-06j),(0.00015174119999999998+6.808899999999992e-06j),(0.00015174119999999998+6.808899999999992e-06j),0j,0j,0j,0j,0j,0j
line81,81,82,(0.0022991873999999995+0.0014361290666666665j),(0.0022991873999999995+0.0014361290666666665j),(0.0022991873999999995+0.0014361290666666665j),(0.0010770967999999999+4.833126666666661e-05j),(0.0010770967999999999+4.833126666666661e-05j),(0.0010770967999999999+4.833126666666661e-05j),0j,0j,0j,0j,0j,0j
line82,82,83,(0.00042267689999999996+0.0002640144j),(0.00042267689999999996+0.0002640144j),(0.00042267689999999996+0.0002640144j),(0.00019801079999999998+8.88509999999999e-06j),(0.00019801079999999998+8.88509999999999e-06j),(0.00019801079999999998+8.88509999999999e-06j),0j,0j,0j,0j,0j,0j
line83,83,84,(2.8403789999999997e-05+1.7741706666666666e-05j),(2.8403789999999997e-05+1.7741706666666666e-05j),(2.8403789999999997e-05+1.7741706666666666e-05j),(1.330628e-05+5.97076666666666e-07j),(1.330628e-05+5.97076666666666e-07j),(1.330628e-05+5.97076666666666e-07j),0j,0j,0j,0j,0j,0j
line84,84,85,(0.0001772115+0.00011069066666666667j),(0.0001772115+0.00011069066666666667j),(0.0001772115+0.00011069066666666667j),(8.3018e-05+3.7251666666666623e-06j),(8.3018e-05+3.7251666666666623e-06j),(8.3018e-05+3.7251666666666623e-06j),0j,0j,0j,0j,0j,0j
line85,85,86,(9.899009999999999e-05+4.659534e-05j),(9.899009999999999e-05+4.659534e-05j),(9.899009999999999e-05+4.659534e-05j),(3.7796220000000004e-05+2.7997199999999998e-06j),(3.7796220000000004e-05+2.7997199999999998e-06j),(3.7796220000000004e-05+2.7997199999999998e-06j),0j,0j,0j,0j,0j,0j
