,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(0.00012994898+4.087367666666667e-05j),(0.00012994898+4.087367666666667e-05j),(0.00012994898+4.087367666666667e-05j),(8.011891999999999e-05+5.210986666666666e-06j),(8.011891999999999e-05+5.210986666666666e-06j),(8.011891999999999e-05+5.210986666666666e-06j),0j,0j,0j,0j,0j,0j
line11,11,12,(0.0005579882+0.00017550756666666667j),(0.0005579882+0.00017550756666666667j),(0.0005579882+0.00017550756666666667j),(0.0003440228+2.2375466666666666e-05j),(0.0003440228+2.2375466666666666e-05j),(0.0003440228+2.2375466666666666e-05j),0j,0j,0j,0j,0j,0j
line12,12,13,(1.3387247999999997e-05+4.210776e-06j),(1.3387247999999997e-05+4.210776e-06j),(1.3387247999999997e-05+4.210776e-06j),(8.253791999999999e-06+5.368319999999999e-07j),(8.253791999999999e-06+5.368319999999999e-07j),(8.253791999999999e-06+5.368319999999999e-07j),0j,0j,0j,0j,0j,0j
line13,13,14,(1.3594195999999998e-05+4.275868666666666e-06j),(1.3594195999999998e-05+4.275868666666666e-06j),(1.3594195999999998e-05+4.275868666666666e-06j),(8.381383999999999e-06+5.451306666666666e-07j),(8.381383999999999e-06+5.451306666666666e-07j),(8.381383999999999e-06+5.451306666666666e-07j),0j,0j,0j,0j,0j,0j
line14,14,15,(1.3387779999999998e-05+4.210943333333333e-06j),(1.3387779999999998e-05+4.210943333333333e-06j),(1.3387779999999998e-05+4.210943333333333e-06j),(8.25412e-06+5.368533333333333e-07j),(8.25412e-06+5.368533333333333e-07j),(8.25412e-06+5.368533333333333e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(1.3625849999999998e-05+4.285825e-06j),(1.3625849999999998e-05+4.285825e-06j),(1.3625849999999998e-05+4.285825e-06j),(8.4009e-06+5.464e-07j),(8.4009e-06+5.464e-07j),(8.4009e-06+5.464e-07j),0j,0j,0j,0j,0j,0j
line16,16,17,(1.3331919999999998e-05+4.193373333333333e-06j),(1.3331919999999998e-05+4.193373333333333e-06j),(1.3331919999999998e-05+4.193373333333333e-06j),(8.219679999999999e-06+5.346133333333332e-07j),(8.219679999999999e-06+5.346133333333332e-07j),(8.219679999999999e-06+5.346133333333332e-07j),0j,0j,0j,0j,0j,0j
line17,17,18,(1.3711501999999998e-05+4.312765666666667e-06j),(1.3711501999999998e-05+4.312765666666667e-06j),(1.3711501999999998e-05+4.312765666666667e-06j),(8.453707999999999e-06+5.498346666666667e-07j),(8.453707999999999e-06+5.498346666666667e-07j),(8.453707999999999e-06+5.498346666666667e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(1.3429276e-05+4.223995333333333e-06j),(1.3429276e-05+4.223995333333333e-06j),(1.3429276e-05+4.223995333333333e-06j),(8.279703999999999e-06+5.385173333333333e-07j),(8.279703999999999e-06+5.385173333333333e-07j),(8.279703999999999e-06+5.385173333333333e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(1.3589407999999998e-05+4.274362666666667e-06j),(1.3589407999999998e-05+4.274362666666667e-06j),(1.3589407999999998e-05+4.274362666666667e-06j),(8.378431999999998e-06+5.449386666666666e-07j),(8.378431999999998e-06+5.449386666666666e-07j),(8.378431999999998e-06+5.449386666666666e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(1.3358253999999998e-05+4.2016563333333335e-06j),(1.3358253999999998e-05+4.2016563333333335e-06j),(1.3358253999999998e-05+4.2016563333333335e-06j),(8.235915999999999e-06+5.356693333333332e-07j),(8.235915999999999e-06+5.356693333333332e-07j),(8.235915999999999e-06+5.356693333333332e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0010195513999999998+0.00032068596666666666j),(0.0010195513999999998+0.00032068596666666666j),(0.0010195513999999998+0.00032068596666666666j),(0.0006285955999999999+4.0884266666666664e-05j),(0.0006285955999999999+4.0884266666666664e-05j),(0.0006285955999999999+4.0884266666666664e-05j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0006052297999999999+0.00019036676666666667j),(0.0006052297999999999+0.00019036676666666667j),(0.0006052297999999999+0.00019036676666666667j),(0.00037314919999999993+2.4269866666666666e-05j),(0.00037314919999999993+2.4269866666666666e-05j),(0.00037314919999999993+2.4269866666666666e-05j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.00030834719999999995+9.69864e-05j),(0.00030834719999999995+9.69864e-05j),(0.00030834719999999995+9.69864e-05j),(0.00019010879999999998+1.2364799999999999e-05j),(0.00019010879999999998+1.2364799999999999e-05j),(0.00019010879999999998+1.2364799999999999e-05j),0j,0j,0j,0j,0j,0j
line24,24,25,(9.076452e-05+2.854874e-05j),(9.076452e-05+2.854874e-05j),(9.076452e-05+2.854874e-05j),(5.596008e-05+3.63968e-06j),(5.596008e-05+3.63968e-06j),(5.596008e-05+3.63968e-06j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.0009842797999999999+0.00030959176666666663j),(0.0009842797999999999+0.00030959176666666663j),(0.0009842797999999999+0.00030959176666666663j),(0.0006068491999999999+3.946986666666666e-05j),(0.0006068491999999999+3.946986666666666e-05j),(0.0006068491999999999+3.946986666666666e-05j),0j,0j,0j,0j,0j,0j
line26,26,27,(0.0016755871999999997+0.0005270330666666666j),(0.0016755871999999997+0.0005270330666666666j),(0.0016755871999999997+0.0005270330666666666j),(0.0010330687999999999+6.719146666666666e-05j),(0.0010330687999999999+6.719146666666666e-05j),(0.0010330687999999999+6.719146666666666e-05j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.00036997939999999996+0.00011637196666666666j),(0.00036997939999999996+0.00011637196666666666j),(0.00036997939999999996+0.00011637196666666666j),(0.00022810759999999998+1.4836266666666665e-05j),(0.00022810759999999998+1.4836266666666665e-05j),(0.00022810759999999998+1.4836266666666665e-05j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.00011335323999999999+3.565371333333333e-05j),(0.00011335323999999999+3.565371333333333e-05j),(0.00011335323999999999+3.565371333333333e-05j),(6.988695999999999e-05+4.545493333333333e-06j),(6.988695999999999e-05+4.545493333333333e-06j),(6.988695999999999e-05+4.545493333333333e-06j),0j,0j,0j,0j,0j,0j
line29,29,30,(0.00039998419999999994+0.00012580956666666666j),(0.00039998419999999994+0.00012580956666666666j),(0.00039998419999999994+0.00012580956666666666j),(0.00024660679999999996+1.6039466666666664e-05j),(0.00024660679999999996+1.6039466666666664e-05j),(0.00024660679999999996+1.6039466666666664e-05j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.0003751131999999999+0.00011798673333333331j),(0.0003751131999999999+0.00011798673333333331j),(0.0003751131999999999+0.00011798673333333331j),(0.00023127279999999995+1.5042133333333331e-05j),(0.00023127279999999995+1.5042133333333331e-05j),(0.00023127279999999995+1.5042133333333331e-05j),0j,0j,0j,0j,0j,0j
line31,31,32,(0.0003187477999999999+0.00010025776666666666j),(0.0003187477999999999+0.00010025776666666666j),(0.0003187477999999999+0.00010025776666666666j),(0.00019652119999999994+1.2781866666666665e-05j),(0.00019652119999999994+1.2781866666666665e-05j),(0.00019652119999999994+1.2781866666666665e-05j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.00028094919999999997+8.836873333333333e-05j),(0.00028094919999999997+8.836873333333333e-05j),(0.00028094919999999997+8.836873333333333e-05j),(0.0001732168+1.1266133333333332e-05j),(0.0001732168+1.1266133333333332e-05j),(0.0001732168+1.1266133333333332e-05j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.0007554536999999999+0.0003073032j),(0.0007554536999999999+0.0003073032j),(0.0007554536999999999+0.0003073032j),(0.000341448+2.1340499999999997e-05j),(0.000341448+2.1340499999999997e-05j),(0.000341448+2.1340499999999997e-05j),0j,0j,0j,0j,0j,0j
line34,34,35,(3.207594e-05+1.304784e-05j),(3.207594e-05+1.304784e-05j),(3.207594e-05+1.304784e-05j),(1.44976e-05+9.060999999999999e-07j),(1.44976e-05+9.060999999999999e-07j),(1.44976e-05+9.060999999999999e-07j),0j,0j,0j,0j,0j,0j
line35,35,36,(3.65328e-05+1.48608e-05j),(3.65328e-05+1.48608e-05j),(3.65328e-05+1.48608e-05j),(1.6512e-05+1.0319999999999998e-06j),(1.6512e-05+1.0319999999999998e-06j),(1.6512e-05+1.0319999999999998e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(2.519595e-05+1.02492e-05j),(2.519595e-05+1.02492e-05j),(2.519595e-05+1.02492e-05j),(1.1388000000000002e-05+7.1175e-07j),(1.1388000000000002e-05+7.1175e-07j),(1.1388000000000002e-05+7.1175e-07j),0j,0j,0j,0j,0j,0j
line37,37,38,(2.018508e-05+8.21088e-06j),(2.018508e-05+8.21088e-06j),(2.018508e-05+8.21088e-06j),(9.123200000000001e-06+5.702e-07j),(9.123200000000001e-06+5.702e-07j),(9.123200000000001e-06+5.702e-07j),0j,0j,0j,0j,0j,0j
line38,38,39,(3.823554e-05+1.555344e-05j),(3.823554e-05+1.555344e-05j),(3.823554e-05+1.555344e-05j),(1.72816e-05+1.0800999999999998e-06j),(1.72816e-05+1.0800999999999998e-06j),(1.72816e-05+1.0800999999999998e-06j),0j,0j,0j,0j,0j,0j
line39,39,40,(2.054793e-05+8.35848e-06j),(2.054793e-05+8.35848e-06j),(2.054793e-05+8.35848e-06j),(9.287200000000001e-06+5.8045e-07j),(9.287200000000001e-06+5.8045e-07j),(9.287200000000001e-06+5.8045e-07j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.000232755+9.468e-05j),(0.000232755+9.468e-05j),(0.000232755+9.468e-05j),(0.00010520000000000001+6.574999999999999e-06j),(0.00010520000000000001+6.574999999999999e-06j),(0.00010520000000000001+6.574999999999999e-06j),0j,0j,0j,0j,0j,0j
line41,41,42,(6.502095e-05+2.64492e-05j),(6.502095e-05+2.64492e-05j),(6.502095e-05+2.64492e-05j),(2.9388000000000004e-05+1.8367499999999998e-06j),(2.9388000000000004e-05+1.8367499999999998e-06j),(2.9388000000000004e-05+1.8367499999999998e-06j),0j,0j,0j,0j,0j,0j
line42,42,43,(2.64084e-05+1.07424e-05j),(2.64084e-05+1.07424e-05j),(2.64084e-05+1.07424e-05j),(1.1936e-05+7.459999999999999e-07j),(1.1936e-05+7.459999999999999e-07j),(1.1936e-05+7.459999999999999e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(2.741022e-05+1.114992e-05j),(2.741022e-05+1.114992e-05j),(2.741022e-05+1.114992e-05j),(1.23888e-05+7.742999999999999e-07j),(1.23888e-05+7.742999999999999e-07j),(1.23888e-05+7.742999999999999e-07j),0j,0j,0j,0j,0j,0j
line44,44,45,(2.14032e-05+8.044400000000002e-06j),(2.14032e-05+8.044400000000002e-06j),(2.14032e-05+8.044400000000002e-06j),(1.02648e-05+6.188e-07j),(1.02648e-05+6.188e-07j),(1.02648e-05+6.188e-07j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.0010074008+0.0003786319333333334j),(0.0010074008+0.0003786319333333334j),(0.0010074008+0.0003786319333333334j),(0.0004831412+2.9125533333333334e-05j),(0.0004831412+2.9125533333333334e-05j),(0.0004831412+2.9125533333333334e-05j),0j,0j,0j,0j,0j,0j
line46,46,47,(9.598903999999998e-05+3.607751333333334e-05j),(9.598903999999998e-05+3.607751333333334e-05j),(9.598903999999998e-05+3.607751333333334e-05j),(4.603556e-05+2.7751933333333337e-06j),(4.603556e-05+2.7751933333333337e-06j),(4.603556e-05+2.7751933333333337e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(1.4461467999999998e-05+5.435347666666668e-06j),(1.4461467999999998e-05+5.435347666666668e-06j),(1.4461467999999998e-05+5.435347666666668e-06j),(6.935602e-06+4.181036666666667e-07j),(6.935602e-06+4.181036666666667e-07j),(6.935602e-06+4.181036666666667e-07j),0j,0j,0j,0j,0j,0j
line48,48,49,(3.0031119999999992e-05+1.1287206666666669e-05j),(3.0031119999999992e-05+1.1287206666666669e-05j),(3.0031119999999992e-05+1.1287206666666669e-05j),(1.4402679999999999e-05+8.682466666666667e-07j),(1.4402679999999999e-05+8.682466666666667e-07j),(1.4402679999999999e-05+8.682466666666667e-07j),0j,0j,0j,0j,0j,0j
line49,49,50,(6.123823999999999e-05+2.3016413333333337e-05j),(6.123823999999999e-05+2.3016413333333337e-05j),(6.123823999999999e-05+2.3016413333333337e-05j),(2.9369359999999998e-05+1.7704933333333334e-06j),(2.9369359999999998e-05+1.7704933333333334e-06j),(2.9369359999999998e-05+1.7704933333333334e-06j),0j,0j,0j,0j,0j,0j
line50,50,51,(5.801599999999999e-05+2.1805333333333336e-05j),(5.801599999999999e-05+2.1805333333333336e-05j),(5.801599999999999e-05+2.1805333333333336e-05j),(2.7823999999999997e-05+1.6773333333333334e-06j),(2.7823999999999997e-05+1.6773333333333334e-06j),(2.7823999999999997e-05+1.6773333333333334e-06j),0j,0j,0j,0j,0j,0j
line51,51,52,(5.7529919999999994e-05+2.1622640000000005e-05j),(5.7529919999999994e-05+2.1622640000000005e-05j),(5.7529919999999994e-05+2.1622640000000005e-05j),(2.759088e-05+1.6632800000000001e-06j),(2.759088e-05+1.6632800000000001e-06j),(2.759088e-05+1.6632800000000001e-06j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.0003224983999999999+0.00012121113333333335j),(0.0003224983999999999+0.00012121113333333335j),(0.0003224983999999999+0.00012121113333333335j),(0.00015466759999999998+9.323933333333334e-06j),(0.00015466759999999998+9.323933333333334e-06j),(0.00015466759999999998+9.323933333333334e-06j),0j,0j,0j,0j,0j,0j
line53,53,54,(0.0013347796+0.0005016773666666667j),(0.0013347796+0.0005016773666666667j),(0.0013347796+0.0005016773666666667j),(0.0006401494+3.859056666666667e-05j),(0.0006401494+3.859056666666667e-05j),(0.0006401494+3.859056666666667e-05j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.0006698103999999999+0.0002517484666666667j),(0.0006698103999999999+0.0002517484666666667j),(0.0006698103999999999+0.0002517484666666667j),(0.0003212356+1.936526666666667e-05j),(0.0003212356+1.936526666666667e-05j),(0.0003212356+1.936526666666667e-05j),0j,0j,0j,0j,0j,0j
line55,55,56,(0.00026679519999999997+0.00010027506666666668j),(0.00026679519999999997+0.00010027506666666668j),(0.00026679519999999997+0.00010027506666666668j),(0.0001279528+7.713466666666667e-06j),(0.0001279528+7.713466666666667e-06j),(0.0001279528+7.713466666666667e-06j),0j,0j,0j,0j,0j,0j
line56,56,57,(0.00031467799999999993+0.00011827183333333335j),(0.00031467799999999993+0.00011827183333333335j),(0.00031467799999999993+0.00011827183333333335j),(0.00015091699999999998+9.097833333333333e-06j),(0.00015091699999999998+9.097833333333333e-06j),(0.00015091699999999998+9.097833333333333e-06j),0j,0j,0j,0j,0j,0j
line57,57,58,(0.0021425543999999998+0.0008052798000000002j),(0.0021425543999999998+0.0008052798000000002j),(0.0021425543999999998+0.0008052798000000002j),(0.0010275516+6.19446e-05j),(0.0010275516+6.19446e-05j),(0.0010275516+6.19446e-05j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.0010113207999999999+0.0003801052666666667j),(0.0010113207999999999+0.0003801052666666667j),(0.0010113207999999999+0.0003801052666666667j),(0.00048502119999999994+2.9238866666666665e-05j),(0.00048502119999999994+2.9238866666666665e-05j),(0.00048502119999999994+2.9238866666666665e-05j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.0015561811999999999+0.0005848912333333335j),(0.0015561811999999999+0.0005848912333333335j),(0.0015561811999999999+0.0005848912333333335j),(0.0007463318+4.499163333333334e-05j),(0.0007463318+4.499163333333334e-05j),(0.0007463318+4.499163333333334e-05j),0j,0j,0j,0j,0j,0j
line60,60,61,(5.126576e-05+1.9268253333333338e-05j),(5.126576e-05+1.9268253333333338e-05j),(5.126576e-05+1.9268253333333338e-05j),(2.458664e-05+1.4821733333333334e-06j),(2.458664e-05+1.4821733333333334e-06j),(2.458664e-05+1.4821733333333334e-06j),0j,0j,0j,0j,0j,0j
line61,61,62,(5.9191999999999985e-05+2.2247333333333336e-05j),(5.9191999999999985e-05+2.2247333333333336e-05j),(5.9191999999999985e-05+2.2247333333333336e-05j),(2.8387999999999997e-05+1.7113333333333334e-06j),(2.8387999999999997e-05+1.7113333333333334e-06j),(2.8387999999999997e-05+1.7113333333333334e-06j),0j,0j,0j,0j,0j,0j
line62,62,63,(8.437995999999999e-05+3.1714236666666674e-05j),(8.437995999999999e-05+3.1714236666666674e-05j),(8.437995999999999e-05+3.1714236666666674e-05j),(4.0467939999999995e-05+2.4395566666666666e-06j),(4.0467939999999995e-05+2.4395566666666666e-06j),(4.0467939999999995e-05+2.4395566666666666e-06j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.00016074547999999999+6.041624333333335e-05j),(0.00016074547999999999+6.041624333333335e-05j),(0.00016074547999999999+6.041624333333335e-05j),(7.709222e-05+4.647403333333334e-06j),(7.709222e-05+4.647403333333334e-06j),(7.709222e-05+4.647403333333334e-06j),0j,0j,0j,0j,0j,0j
line64,64,65,(0.00017723103999999997+6.661234666666668e-05j),(0.00017723103999999997+6.661234666666668e-05j),(0.00017723103999999997+6.661234666666668e-05j),(8.499856e-05+5.124026666666667e-06j),(8.499856e-05+5.124026666666667e-06j),(8.499856e-05+5.124026666666667e-06j),0j,0j,0j,0j,0j,0j
line65,65,66,(0.00017306799999999996+6.504766666666667e-05j),(0.00017306799999999996+6.504766666666667e-05j),(0.00017306799999999996+6.504766666666667e-05j),(8.3002e-05+5.003666666666667e-06j),(8.3002e-05+5.003666666666667e-06j),(8.3002e-05+5.003666666666667e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(0.00011049695999999999+4.1530320000000006e-05j),(0.00011049695999999999+4.1530320000000006e-05j),(0.00011049695999999999+4.1530320000000006e-05j),(5.299344e-05+3.1946400000000006e-06j),(5.299344e-05+3.1946400000000006e-06j),(5.299344e-05+3.1946400000000006e-06j),0j,0j,0j,0j,0j,0j
line67,67,68,(8.114007999999999e-05+3.0496526666666673e-05j),(8.114007999999999e-05+3.0496526666666673e-05j),(8.114007999999999e-05+3.0496526666666673e-05j),(3.891412e-05+2.345886666666667e-06j),(3.891412e-05+2.345886666666667e-06j),(3.891412e-05+2.345886666666667e-06j),0j,0j,0j,0j,0j,0j
line68,68,69,(5.882155999999999e-05+2.2108103333333334e-05j),(5.882155999999999e-05+2.2108103333333334e-05j),(5.882155999999999e-05+2.2108103333333334e-05j),(2.8210339999999996e-05+1.7006233333333334e-06j),(2.8210339999999996e-05+1.7006233333333334e-06j),(2.8210339999999996e-05+1.7006233333333334e-06j),0j,0j,0j,0j,0j,0j
line69,69,70,(0.00013621608+5.119686000000001e-05j),(0.00013621608+5.119686000000001e-05j),(0.00013621608+5.119686000000001e-05j),(6.532812e-05+3.93822e-06j),(6.532812e-05+3.93822e-06j),(6.532812e-05+3.93822e-06j),0j,0j,0j,0j,0j,0j
line70,70,71,(0.0010981879999999997+0.00041275433333333336j),(0.0010981879999999997+0.00041275433333333336j),(0.0010981879999999997+0.00041275433333333336j),(0.000526682+3.175033333333333e-05j),(0.000526682+3.175033333333333e-05j),(0.000526682+3.175033333333333e-05j),0j,0j,0j,0j,0j,0j
line71,71,72,(3.429607999999999e-05+1.2890193333333335e-05j),(3.429607999999999e-05+1.2890193333333335e-05j),(3.429607999999999e-05+1.2890193333333335e-05j),(1.6448119999999997e-05+9.915533333333333e-07j),(1.6448119999999997e-05+9.915533333333333e-07j),(1.6448119999999997e-05+9.915533333333333e-07j),0j,0j,0j,0j,0j,0j
line72,72,73,(4.0066319999999994e-05+1.5058940000000002e-05j),(4.0066319999999994e-05+1.5058940000000002e-05j),(4.0066319999999994e-05+1.5058940000000002e-05j),(1.9215479999999998e-05+1.15838e-06j),(1.9215479999999998e-05+1.15838e-06j),(1.9215479999999998e-05+1.15838e-06j),0j,0j,0j,0j,0j,0j
line73,73,74,(7.321971999999999e-05+2.7519656666666673e-05j),(7.321971999999999e-05+2.7519656666666673e-05j),(7.321971999999999e-05+2.7519656666666673e-05j),(3.511558e-05+2.116896666666667e-06j),(3.511558e-05+2.116896666666667e-06j),(3.511558e-05+2.116896666666667e-06j),0j,0j,0j,0j,0j,0j
line74,74,75,(0.00015527119999999997+5.835873333333334e-05j),(0.00015527119999999997+5.835873333333334e-05j),(0.00015527119999999997+5.835873333333334e-05j),(7.44668e-05+4.489133333333333e-06j),(7.44668e-05+4.489133333333333e-06j),(7.44668e-05+4.489133333333333e-06j),0j,0j,0j,0j,0j,0j
line75,75,76,(0.00010645347999999998+4.0010576666666673e-05j),(0.00010645347999999998+4.0010576666666673e-05j),(0.00010645347999999998+4.0010576666666673e-05j),(5.105422e-05+3.0777366666666666e-06j),(5.105422e-05+3.0777366666666666e-06j),(5.105422e-05+3.0777366666666666e-06j),0j,0j,0j,0j,0j,0j
line76,76,77,(5.025243999999999e-05+1.888739666666667e-05j),(5.025243999999999e-05+1.888739666666667e-05j),(5.025243999999999e-05+1.888739666666667e-05j),(2.410066e-05+1.4528766666666668e-06j),(2.410066e-05+1.4528766666666668e-06j),(2.410066e-05+1.4528766666666668e-06j),0j,0j,0j,0j,0j,0j
line77,77,78,(7.402527999999999e-05+2.782242666666667e-05j),(7.402527999999999e-05+2.782242666666667e-05j),(7.402527999999999e-05+2.782242666666667e-05j),(3.550192e-05+2.140186666666667e-06j),(3.550192e-05+2.140186666666667e-06j),(3.550192e-05+2.140186666666667e-06j),0j,0j,0j,0j,0j,0j
line78,78,79,(3.428824e-05+1.288724666666667e-05j),(3.428824e-05+1.288724666666667e-05j),(3.428824e-05+1.288724666666667e-05j),(1.644436e-05+9.913266666666667e-07j),(1.644436e-05+9.913266666666667e-07j),(1.644436e-05+9.913266666666667e-07j),0j,0j,0j,0j,0j,0j
line79,79,80,(2.9131479999999996e-05+1.0949076666666669e-05j),(2.9131479999999996e-05+1.0949076666666669e-05j),(2.9131479999999996e-05+1.0949076666666669e-05j),(1.397122e-05+8.422366666666668e-07j),(1.397122e-05+8.422366666666668e-07j),(1.397122e-05+8.422366666666668e-07j),0j,0j,0j,0j,0j,0j
line80,80,81,(2.1260119999999995e-05+7.990623333333334e-06j),(2.1260119999999995e-05+7.990623333333334e-06j),(2.1260119999999995e-05+7.990623333333334e-06j),(1.019618e-05+6.146633333333333e-07j),(1.019618e-05+6.146633333333333e-07j),(1.019618e-05+6.146633333333333e-07j),0j,0j,0j,0j,0j,0j
line81,81,82,(2.9987999999999995e-05+1.1271000000000001e-05j),(2.9987999999999995e-05+1.1271000000000001e-05j),(2.9987999999999995e-05+1.1271000000000001e-05j),(1.4381999999999999e-05+8.67e-07j),(1.4381999999999999e-05+8.67e-07j),(1.4381999999999999e-05+8.67e-07j),0j,0j,0j,0j,0j,0j
line82,82,83,(0.00010525395999999998+3.955973666666667e-05j),(0.00010525395999999998+3.955973666666667e-05j),(0.00010525395999999998+3.955973666666667e-05j),(5.047894e-05+3.043056666666667e-06j),(5.047894e-05+3.043056666666667e-06j),(5.047894e-05+3.043056666666667e-06j),0j,0j,0j,0j,0j,0j
line83,83,84,(0.00010517556+3.953027000000001e-05j),(0.00010517556+3.953027000000001e-05j),(0.00010517556+3.953027000000001e-05j),(5.044134e-05+3.0407900000000003e-06j),(5.044134e-05+3.0407900000000003e-06j),(5.044134e-05+3.0407900000000003e-06j),0j,0j,0j,0j,0j,0j
line84,83,85,(0.0003249679999999999+0.00012213933333333335j),(0.0003249679999999999+0.00012213933333333335j),(0.0003249679999999999+0.00012213933333333335j),(0.00015585199999999997+9.395333333333333e-06j),(0.00015585199999999997+9.395333333333333e-06j),(0.00015585199999999997+9.395333333333333e-06j),0j,0j,0j,0j,0j,0j
line85,84,86,(4.233991999999999e-05+1.5913473333333335e-05j),(4.233991999999999e-05+1.5913473333333335e-05j),(4.233991999999999e-05+1.5913473333333335e-05j),(2.0305879999999997e-05+1.2241133333333333e-06j),(2.0305879999999997e-05+1.2241133333333333e-06j),(2.0305879999999997e-05+1.2241133333333333e-06j),0j,0j,0j,0j,0j,0j
