,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line13,13,14,(0.0058749671+0.0005514674999999999j),(0.0058749671+0.0005514674999999999j),(0.0058749671+0.0005514674999999999j),(0.0025955736999999997+2.9411600000000025e-05j),(0.0025955736999999997+2.9411600000000025e-05j),(0.0025955736999999997+2.9411600000000025e-05j),0j,0j,0j,0j,0j,0j
line14,14,15,(0.0090256638+0.0008472149999999998j),(0.0090256638+0.0008472149999999998j),(0.0090256638+0.0008472149999999998j),(0.0039875586+4.518480000000004e-05j),(0.0039875586+4.518480000000004e-05j),(0.0039875586+4.518480000000004e-05j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.0028942975999999994+0.0002716799999999999j),(0.0028942975999999994+0.0002716799999999999j),(0.0028942975999999994+0.0002716799999999999j),(0.0012787071999999999+1.4489600000000011e-05j),(0.0012787071999999999+1.4489600000000011e-05j),(0.0012787071999999999+1.4489600000000011e-05j),0j,0j,0j,0j,0j,0j
line16,16,17,(0.00025514467+2.3949749999999995e-05j),(0.00025514467+2.3949749999999995e-05j),(0.00025514467+2.3949749999999995e-05j),(0.00011272348999999999+1.277320000000001e-06j),(0.00011272348999999999+1.277320000000001e-06j),(0.00011272348999999999+1.277320000000001e-06j),0j,0j,0j,0j,0j,0j
line17,16,18,(0.0031331186999999996+0.0002940974999999999j),(0.0031331186999999996+0.0002940974999999999j),(0.0031331186999999996+0.0002940974999999999j),(0.0013842188999999999+1.5685200000000014e-05j),(0.0013842188999999999+1.5685200000000014e-05j),(0.0013842188999999999+1.5685200000000014e-05j),0j,0j,0j,0j,0j,0j
line18,17,19,(7.202185999999999e-05+6.760499999999998e-06j),(7.202185999999999e-05+6.760499999999998e-06j),(7.202185999999999e-05+6.760499999999998e-06j),(3.181942e-05+3.6056000000000026e-07j),(3.181942e-05+3.6056000000000026e-07j),(3.181942e-05+3.6056000000000026e-07j),0j,0j,0j,0j,0j,0j
line19,18,20,(0.005222184099999999+0.0004901924999999998j),(0.005222184099999999+0.0004901924999999998j),(0.005222184099999999+0.0004901924999999998j),(0.0023071726999999995+2.6143600000000022e-05j),(0.0023071726999999995+2.6143600000000022e-05j),(0.0023071726999999995+2.6143600000000022e-05j),0j,0j,0j,0j,0j,0j
line20,19,21,(7.658734599999999e-05+7.189049999999998e-06j),(7.658734599999999e-05+7.189049999999998e-06j),(7.658734599999999e-05+7.189049999999998e-06j),(3.3836461999999996e-05+3.834160000000003e-07j),(3.3836461999999996e-05+3.834160000000003e-07j),(3.3836461999999996e-05+3.834160000000003e-07j),0j,0j,0j,0j,0j,0j
line21,20,22,(8.523731999999999e-05+8.000999999999998e-06j),(8.523731999999999e-05+8.000999999999998e-06j),(8.523731999999999e-05+8.000999999999998e-06j),(3.7658039999999994e-05+4.267200000000003e-07j),(3.7658039999999994e-05+4.267200000000003e-07j),(3.7658039999999994e-05+4.267200000000003e-07j),0j,0j,0j,0j,0j,0j
line22,21,23,(6.0818282e-05+5.708849999999999e-06j),(6.0818282e-05+5.708849999999999e-06j),(6.0818282e-05+5.708849999999999e-06j),(2.6869654e-05+3.0447200000000024e-07j),(2.6869654e-05+3.0447200000000024e-07j),(2.6869654e-05+3.0447200000000024e-07j),0j,0j,0j,0j,0j,0j
line23,22,24,(0.00016059899999999998+1.5074999999999997e-05j),(0.00016059899999999998+1.5074999999999997e-05j),(0.00016059899999999998+1.5074999999999997e-05j),(7.0953e-05+8.040000000000007e-07j),(7.0953e-05+8.040000000000007e-07j),(7.0953e-05+8.040000000000007e-07j),0j,0j,0j,0j,0j,0j
line24,23,25,(0.000110262+1.0349999999999997e-05j),(0.000110262+1.0349999999999997e-05j),(0.000110262+1.0349999999999997e-05j),(4.8714e-05+5.520000000000005e-07j),(4.8714e-05+5.520000000000005e-07j),(4.8714e-05+5.520000000000005e-07j),0j,0j,0j,0j,0j,0j
line25,24,26,(0.00012023352+1.1285999999999997e-05j),(0.00012023352+1.1285999999999997e-05j),(0.00012023352+1.1285999999999997e-05j),(5.3119439999999994e-05+6.019200000000005e-07j),(5.3119439999999994e-05+6.019200000000005e-07j),(5.3119439999999994e-05+6.019200000000005e-07j),0j,0j,0j,0j,0j,0j
line26,25,27,(0.00023290051+2.1861749999999998e-05j),(0.00023290051+2.1861749999999998e-05j),(0.00023290051+2.1861749999999998e-05j),(0.00010289597+1.165960000000001e-06j),(0.00010289597+1.165960000000001e-06j),(0.00010289597+1.165960000000001e-06j),0j,0j,0j,0j,0j,0j
line27,26,28,(0.00014618503999999999+1.3721999999999997e-05j),(0.00014618503999999999+1.3721999999999997e-05j),(0.00014618503999999999+1.3721999999999997e-05j),(6.458488e-05+7.318400000000006e-07j),(6.458488e-05+7.318400000000006e-07j),(6.458488e-05+7.318400000000006e-07j),0j,0j,0j,0j,0j,0j
line28,27,29,(0.0047214508+0.0004431899999999999j),(0.0047214508+0.0004431899999999999j),(0.0047214508+0.0004431899999999999j),(0.0020859475999999997+2.363680000000002e-05j),(0.0020859475999999997+2.363680000000002e-05j),(0.0020859475999999997+2.363680000000002e-05j),0j,0j,0j,0j,0j,0j
line29,28,30,(0.00017973504999999998+1.6871249999999995e-05j),(0.00017973504999999998+1.6871249999999995e-05j),(0.00017973504999999998+1.6871249999999995e-05j),(7.940734999999999e-05+8.998000000000008e-07j),(7.940734999999999e-05+8.998000000000008e-07j),(7.940734999999999e-05+8.998000000000008e-07j),0j,0j,0j,0j,0j,0j
line30,29,31,(0.0004913849999999999+4.612499999999999e-05j),(0.0004913849999999999+4.612499999999999e-05j),(0.0004913849999999999+4.612499999999999e-05j),(0.00021709499999999997+2.460000000000002e-06j),(0.00021709499999999997+2.460000000000002e-06j),(0.00021709499999999997+2.460000000000002e-06j),0j,0j,0j,0j,0j,0j
line31,30,32,(0.00014800675999999998+1.3892999999999996e-05j),(0.00014800675999999998+1.3892999999999996e-05j),(0.00014800675999999998+1.3892999999999996e-05j),(6.538971999999999e-05+7.409600000000006e-07j),(6.538971999999999e-05+7.409600000000006e-07j),(6.538971999999999e-05+7.409600000000006e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.00024165754999999996+2.2683749999999994e-05j),(0.00024165754999999996+2.2683749999999994e-05j),(0.00024165754999999996+2.2683749999999994e-05j),(0.00010676484999999999+1.2098000000000009e-06j),(0.00010676484999999999+1.2098000000000009e-06j),(0.00010676484999999999+1.2098000000000009e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00022077168999999998+2.0723249999999995e-05j),(0.00022077168999999998+2.0723249999999995e-05j),(0.00022077168999999998+2.0723249999999995e-05j),(9.753742999999999e-05+1.105240000000001e-06j),(9.753742999999999e-05+1.105240000000001e-06j),(9.753742999999999e-05+1.105240000000001e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00023266080999999997+2.1839249999999996e-05j),(0.00023266080999999997+2.1839249999999996e-05j),(0.00023266080999999997+2.1839249999999996e-05j),(0.00010279006999999999+1.1647600000000009e-06j),(0.00010279006999999999+1.1647600000000009e-06j),(0.00010279006999999999+1.1647600000000009e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(5.4455046e-05+5.111549999999999e-06j),(5.4455046e-05+5.111549999999999e-06j),(5.4455046e-05+5.111549999999999e-06j),(2.4058362e-05+2.726160000000002e-07j),(2.4058362e-05+2.726160000000002e-07j),(2.4058362e-05+2.726160000000002e-07j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.00013034087+1.2234749999999997e-05j),(0.00013034087+1.2234749999999997e-05j),(0.00013034087+1.2234749999999997e-05j),(5.758488999999999e-05+6.525200000000006e-07j),(5.758488999999999e-05+6.525200000000006e-07j),(5.758488999999999e-05+6.525200000000006e-07j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.00031774631999999996+2.9825999999999992e-05j),(0.00031774631999999996+2.9825999999999992e-05j),(0.00031774631999999996+2.9825999999999992e-05j),(0.00014038103999999997+1.5907200000000013e-06j),(0.00014038103999999997+1.5907200000000013e-06j),(0.00014038103999999997+1.5907200000000013e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(0.006345658+0.0005956499999999999j),(0.006345658+0.0005956499999999999j),(0.006345658+0.0005956499999999999j),(0.0028035259999999998+3.1768000000000025e-05j),(0.0028035259999999998+3.1768000000000025e-05j),(0.0028035259999999998+3.1768000000000025e-05j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0014718378999999998+0.00013815749999999998j),(0.0014718378999999998+0.00013815749999999998j),(0.0014718378999999998+0.00013815749999999998j),(0.0006502613+7.368400000000006e-06j),(0.0006502613+7.368400000000006e-06j),(0.0006502613+7.368400000000006e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.00041762930999999994+3.920174999999999e-05j),(0.00041762930999999994+3.920174999999999e-05j),(0.00041762930999999994+3.920174999999999e-05j),(0.00018450956999999996+2.090760000000002e-06j),(0.00018450956999999996+2.090760000000002e-06j),(0.00018450956999999996+2.090760000000002e-06j),0j,0j,0j,0j,0j,0j
line41,40,42,(0.0018766112999999997+0.00017615249999999996j),(0.0018766112999999997+0.00017615249999999996j),(0.0018766112999999997+0.00017615249999999996j),(0.0008290910999999999+9.394800000000007e-06j),(0.0008290910999999999+9.394800000000007e-06j),(0.0008290910999999999+9.394800000000007e-06j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.00036393650999999995+3.416174999999999e-05j),(0.00036393650999999995+3.416174999999999e-05j),(0.00036393650999999995+3.416174999999999e-05j),(0.00016078797+1.8219600000000015e-06j),(0.00016078797+1.8219600000000015e-06j),(0.00016078797+1.8219600000000015e-06j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.00030596107+2.8719749999999992e-05j),(0.00030596107+2.8719749999999992e-05j),(0.00030596107+2.8719749999999992e-05j),(0.00013517428999999998+1.5317200000000013e-06j),(0.00013517428999999998+1.5317200000000013e-06j),(0.00013517428999999998+1.5317200000000013e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.00033730583999999993+3.166199999999999e-05j),(0.00033730583999999993+3.166199999999999e-05j),(0.00033730583999999993+3.166199999999999e-05j),(0.00014902247999999996+1.6886400000000013e-06j),(0.00014902247999999996+1.6886400000000013e-06j),(0.00014902247999999996+1.6886400000000013e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.00038832198999999996+3.645074999999999e-05j),(0.00038832198999999996+3.645074999999999e-05j),(0.00038832198999999996+3.645074999999999e-05j),(0.00017156152999999998+1.9440400000000015e-06j),(0.00017156152999999998+1.9440400000000015e-06j),(0.00017156152999999998+1.9440400000000015e-06j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.0005733623999999999+5.381999999999999e-05j),(0.0005733623999999999+5.381999999999999e-05j),(0.0005733623999999999+5.381999999999999e-05j),(0.00025331279999999995+2.870400000000002e-06j),(0.00025331279999999995+2.870400000000002e-06j),(0.00025331279999999995+2.870400000000002e-06j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.00043643776999999993+4.0967249999999986e-05j),(0.00043643776999999993+4.0967249999999986e-05j),(0.00043643776999999993+4.0967249999999986e-05j),(0.00019281918999999997+2.184920000000002e-06j),(0.00019281918999999997+2.184920000000002e-06j),(0.00019281918999999997+2.184920000000002e-06j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.00037684035999999995+3.537299999999999e-05j),(0.00037684035999999995+3.537299999999999e-05j),(0.00037684035999999995+3.537299999999999e-05j),(0.00016648892+1.8865600000000015e-06j),(0.00016648892+1.8865600000000015e-06j),(0.00016648892+1.8865600000000015e-06j),0j,0j,0j,0j,0j,0j
line49,49,50,(0.00024717864+2.3201999999999996e-05j),(0.00024717864+2.3201999999999996e-05j),(0.00024717864+2.3201999999999996e-05j),(0.00010920408+1.2374400000000011e-06j),(0.00010920408+1.2374400000000011e-06j),(0.00010920408+1.2374400000000011e-06j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0002499272+2.3459999999999996e-05j),(0.0002499272+2.3459999999999996e-05j),(0.0002499272+2.3459999999999996e-05j),(0.0001104184+1.251200000000001e-06j),(0.0001104184+1.251200000000001e-06j),(0.0001104184+1.251200000000001e-06j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.00028419630999999997+2.6676749999999995e-05j),(0.00028419630999999997+2.6676749999999995e-05j),(0.00028419630999999997+2.6676749999999995e-05j),(0.00012555856999999998+1.4227600000000012e-06j),(0.00012555856999999998+1.4227600000000012e-06j),(0.00012555856999999998+1.4227600000000012e-06j),0j,0j,0j,0j,0j,0j
line52,52,53,(0.0005219307699999999+4.8992249999999985e-05j),(0.0005219307699999999+4.8992249999999985e-05j),(0.0005219307699999999+4.8992249999999985e-05j),(0.00023059018999999997+2.612920000000002e-06j),(0.00023059018999999997+2.612920000000002e-06j),(0.00023059018999999997+2.612920000000002e-06j),0j,0j,0j,0j,0j,0j
line53,53,54,(0.0044763975+0.0004201874999999999j),(0.0044763975+0.0004201874999999999j),(0.0044763975+0.0004201874999999999j),(0.0019776825+2.2410000000000018e-05j),(0.0019776825+2.2410000000000018e-05j),(0.0019776825+2.2410000000000018e-05j),0j,0j,0j,0j,0j,0j
line54,54,55,(0.00013094011999999997+1.2290999999999996e-05j),(0.00013094011999999997+1.2290999999999996e-05j),(0.00013094011999999997+1.2290999999999996e-05j),(5.784963999999999e-05+6.555200000000006e-07j),(5.784963999999999e-05+6.555200000000006e-07j),(5.784963999999999e-05+6.555200000000006e-07j),0j,0j,0j,0j,0j,0j
line55,55,56,(0.00018047811999999998+1.6940999999999996e-05j),(0.00018047811999999998+1.6940999999999996e-05j),(0.00018047811999999998+1.6940999999999996e-05j),(7.973563999999999e-05+9.035200000000007e-07j),(7.973563999999999e-05+9.035200000000007e-07j),(7.973563999999999e-05+9.035200000000007e-07j),0j,0j,0j,0j,0j,0j
line56,56,57,(0.00018770107999999998+1.7618999999999995e-05j),(0.00018770107999999998+1.7618999999999995e-05j),(0.00018770107999999998+1.7618999999999995e-05j),(8.292675999999998e-05+9.396800000000007e-07j),(8.292675999999998e-05+9.396800000000007e-07j),(8.292675999999998e-05+9.396800000000007e-07j),0j,0j,0j,0j,0j,0j
line57,57,58,(0.00015679576+1.4717999999999995e-05j),(0.00015679576+1.4717999999999995e-05j),(0.00015679576+1.4717999999999995e-05j),(6.927271999999999e-05+7.849600000000006e-07j),(6.927271999999999e-05+7.849600000000006e-07j),(6.927271999999999e-05+7.849600000000006e-07j),0j,0j,0j,0j,0j,0j
line58,58,59,(0.00022756319+2.1360749999999994e-05j),(0.00022756319+2.1360749999999994e-05j),(0.00022756319+2.1360749999999994e-05j),(0.00010053792999999999+1.139240000000001e-06j),(0.00010053792999999999+1.139240000000001e-06j),(0.00010053792999999999+1.139240000000001e-06j),0j,0j,0j,0j,0j,0j
line59,59,60,(0.00024685105+2.3171249999999993e-05j),(0.00024685105+2.3171249999999993e-05j),(0.00024685105+2.3171249999999993e-05j),(0.00010905934999999998+1.235800000000001e-06j),(0.00010905934999999998+1.235800000000001e-06j),(0.00010905934999999998+1.235800000000001e-06j),0j,0j,0j,0j,0j,0j
line60,60,61,(0.00027814787999999997+2.6108999999999993e-05j),(0.00027814787999999997+2.6108999999999993e-05j),(0.00027814787999999997+2.6108999999999993e-05j),(0.00012288635999999997+1.3924800000000012e-06j),(0.00012288635999999997+1.3924800000000012e-06j),(0.00012288635999999997+1.3924800000000012e-06j),0j,0j,0j,0j,0j,0j
line61,61,62,(0.00027893089999999997+2.6182499999999995e-05j),(0.00027893089999999997+2.6182499999999995e-05j),(0.00027893089999999997+2.6182499999999995e-05j),(0.0001232323+1.3964000000000011e-06j),(0.0001232323+1.3964000000000011e-06j),(0.0001232323+1.3964000000000011e-06j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.00019537147999999996+1.8338999999999995e-05j),(0.00019537147999999996+1.8338999999999995e-05j),(0.00019537147999999996+1.8338999999999995e-05j),(8.631555999999999e-05+9.780800000000007e-07j),(8.631555999999999e-05+9.780800000000007e-07j),(8.631555999999999e-05+9.780800000000007e-07j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.00026047399999999996+2.4449999999999995e-05j),(0.00026047399999999996+2.4449999999999995e-05j),(0.00026047399999999996+2.4449999999999995e-05j),(0.00011507799999999998+1.3040000000000012e-06j),(0.00011507799999999998+1.3040000000000012e-06j),(0.00011507799999999998+1.3040000000000012e-06j),0j,0j,0j,0j,0j,0j
line64,64,65,(0.00048019899999999995+4.5074999999999984e-05j),(0.00048019899999999995+4.5074999999999984e-05j),(0.00048019899999999995+4.5074999999999984e-05j),(0.00021215299999999997+2.404000000000002e-06j),(0.00021215299999999997+2.404000000000002e-06j),(0.00021215299999999997+2.404000000000002e-06j),0j,0j,0j,0j,0j,0j
line65,65,66,(7.80978e-05+3.676118666666667e-05j),(7.80978e-05+3.676118666666667e-05j),(7.80978e-05+3.676118666666667e-05j),(2.981916e-05+2.2088266666666665e-06j),(2.981916e-05+2.2088266666666665e-06j),(2.981916e-05+2.2088266666666665e-06j),0j,0j,0j,0j,0j,0j
line66,65,67,(0.0021499866666666663+0.00032099999999999994j),(0.0021499866666666663+0.00032099999999999994j),(0.0021499866666666663+0.00032099999999999994j),(0.0009772666666666666+8.560000000000008e-06j),(0.0009772666666666666+8.560000000000008e-06j),(0.0009772666666666666+8.560000000000008e-06j),0j,0j,0j,0j,0j,0j
line67,66,68,(0.00011887919999999998+5.595728e-05j),(0.00011887919999999998+5.595728e-05j),(0.00011887919999999998+5.595728e-05j),(4.539024e-05+3.3622399999999996e-06j),(4.539024e-05+3.3622399999999996e-06j),(4.539024e-05+3.3622399999999996e-06j),0j,0j,0j,0j,0j,0j
line68,67,69,(0.00032249799999999995+4.814999999999999e-05j),(0.00032249799999999995+4.814999999999999e-05j),(0.00032249799999999995+4.814999999999999e-05j),(0.00014659+1.284000000000001e-06j),(0.00014659+1.284000000000001e-06j),(0.00014659+1.284000000000001e-06j),0j,0j,0j,0j,0j,0j
line69,67,70,(0.0030125934666666663+0.0004497899999999999j),(0.0030125934666666663+0.0004497899999999999j),(0.0030125934666666663+0.0004497899999999999j),(0.0013693606666666666+1.199440000000001e-05j),(0.0013693606666666666+1.199440000000001e-05j),(0.0013693606666666666+1.199440000000001e-05j),0j,0j,0j,0j,0j,0j
line70,68,71,(0.00017631899999999998+8.29946e-05j),(0.00017631899999999998+8.29946e-05j),(0.00017631899999999998+8.29946e-05j),(6.73218e-05+4.986799999999999e-06j),(6.73218e-05+4.986799999999999e-06j),(6.73218e-05+4.986799999999999e-06j),0j,0j,0j,0j,0j,0j
line71,70,72,(0.00034244565666666666+5.1128249999999986e-05j),(0.00034244565666666666+5.1128249999999986e-05j),(0.00034244565666666666+5.1128249999999986e-05j),(0.00015565711666666666+1.3634200000000011e-06j),(0.00015565711666666666+1.3634200000000011e-06j),(0.00015565711666666666+1.3634200000000011e-06j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.0013080759999999998+0.00019529999999999995j),(0.0013080759999999998+0.00019529999999999995j),(0.0013080759999999998+0.00019529999999999995j),(0.0005945799999999999+5.208000000000004e-06j),(0.0005945799999999999+5.208000000000004e-06j),(0.0005945799999999999+5.208000000000004e-06j),0j,0j,0j,0j,0j,0j
line73,71,74,(0.00014095124999999998+6.634674999999999e-05j),(0.00014095124999999998+6.634674999999999e-05j),(0.00014095124999999998+6.634674999999999e-05j),(5.3817749999999995e-05+3.9865e-06j),(5.3817749999999995e-05+3.9865e-06j),(5.3817749999999995e-05+3.9865e-06j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.0003229752166666666+4.822124999999999e-05j),(0.0003229752166666666+4.822124999999999e-05j),(0.0003229752166666666+4.822124999999999e-05j),(0.00014680691666666665+1.285900000000001e-06j),(0.00014680691666666665+1.285900000000001e-06j),(0.00014680691666666665+1.285900000000001e-06j),0j,0j,0j,0j,0j,0j
line75,73,76,(0.003226235833333333+0.0004816874999999999j),(0.003226235833333333+0.0004816874999999999j),(0.003226235833333333+0.0004816874999999999j),(0.0014664708333333332+1.2845000000000012e-05j),(0.0014664708333333332+1.2845000000000012e-05j),(0.0014664708333333332+1.2845000000000012e-05j),0j,0j,0j,0j,0j,0j
line76,74,77,(0.00013194059999999997+6.210537333333334e-05j),(0.00013194059999999997+6.210537333333334e-05j),(0.00013194059999999997+6.210537333333334e-05j),(5.0377320000000004e-05+3.731653333333333e-06j),(5.0377320000000004e-05+3.731653333333333e-06j),(5.0377320000000004e-05+3.731653333333333e-06j),0j,0j,0j,0j,0j,0j
line77,76,78,(0.0003091208633333333+4.6152749999999986e-05j),(0.0003091208633333333+4.6152749999999986e-05j),(0.0003091208633333333+4.6152749999999986e-05j),(0.00014050948333333332+1.230740000000001e-06j),(0.00014050948333333332+1.230740000000001e-06j),(0.00014050948333333332+1.230740000000001e-06j),0j,0j,0j,0j,0j,0j
line78,76,79,(0.00035862078999999997+5.354324999999999e-05j),(0.00035862078999999997+5.354324999999999e-05j),(0.00035862078999999997+5.354324999999999e-05j),(0.00016300945+1.4278200000000013e-06j),(0.00016300945+1.4278200000000013e-06j),(0.00016300945+1.4278200000000013e-06j),0j,0j,0j,0j,0j,0j
line79,77,80,(9.395924999999999e-05+4.422728333333333e-05j),(9.395924999999999e-05+4.422728333333333e-05j),(9.395924999999999e-05+4.422728333333333e-05j),(3.587535e-05+2.657433333333333e-06j),(3.587535e-05+2.657433333333333e-06j),(3.587535e-05+2.657433333333333e-06j),0j,0j,0j,0j,0j,0j
line80,79,81,(0.00028739996999999995+4.290974999999999e-05j),(0.00028739996999999995+4.290974999999999e-05j),(0.00028739996999999995+4.290974999999999e-05j),(0.00013063634999999998+1.144260000000001e-06j),(0.00013063634999999998+1.144260000000001e-06j),(0.00013063634999999998+1.144260000000001e-06j),0j,0j,0j,0j,0j,0j
line81,79,82,(0.0020400258999999994+0.0003045824999999999j),(0.0020400258999999994+0.0003045824999999999j),(0.0020400258999999994+0.0003045824999999999j),(0.0009272844999999999+8.122200000000007e-06j),(0.0009272844999999999+8.122200000000007e-06j),(0.0009272844999999999+8.122200000000007e-06j),0j,0j,0j,0j,0j,0j
line82,80,83,(6.733649999999999e-05+3.169576666666667e-05j),(6.733649999999999e-05+3.169576666666667e-05j),(6.733649999999999e-05+3.169576666666667e-05j),(2.57103e-05+1.9044666666666665e-06j),(2.57103e-05+1.9044666666666665e-06j),(2.57103e-05+1.9044666666666665e-06j),0j,0j,0j,0j,0j,0j
line83,82,84,(0.00020258098666666664+3.0245999999999995e-05j),(0.00020258098666666664+3.0245999999999995e-05j),(0.00020258098666666664+3.0245999999999995e-05j),(9.208226666666667e-05+8.065600000000007e-07j),(9.208226666666667e-05+8.065600000000007e-07j),(9.208226666666667e-05+8.065600000000007e-07j),0j,0j,0j,0j,0j,0j
line84,83,85,(6.451499999999999e-05+3.0367666666666667e-05j),(6.451499999999999e-05+3.0367666666666667e-05j),(6.451499999999999e-05+3.0367666666666667e-05j),(2.4633e-05+1.8246666666666667e-06j),(2.4633e-05+1.8246666666666667e-06j),(2.4633e-05+1.8246666666666667e-06j),0j,0j,0j,0j,0j,0j
line85,84,86,(0.0005081101666666667+7.586249999999998e-05j),(0.0005081101666666667+7.586249999999998e-05j),(0.0005081101666666667+7.586249999999998e-05j),(0.00023095916666666667+2.0230000000000016e-06j),(0.00023095916666666667+2.0230000000000016e-06j),(0.00023095916666666667+2.0230000000000016e-06j),0j,0j,0j,0j,0j,0j
