,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line10,10,11,(1.0027136e-05+3.1538986666666666e-06j),(1.0027136e-05+3.1538986666666666e-06j),(1.0027136e-05+3.1538986666666666e-06j),(6.182143999999999e-06+4.0209066666666665e-07j),(6.182143999999999e-06+4.0209066666666665e-07j),(6.182143999999999e-06+4.0209066666666665e-07j),0j,0j,0j,0j,0j,0j
line11,11,12,(0.00011622603999999998+3.655731333333333e-05j),(0.00011622603999999998+3.655731333333333e-05j),(0.00011622603999999998+3.655731333333333e-05j),(7.165816e-05+4.660693333333332e-06j),(7.165816e-05+4.660693333333332e-06j),(7.165816e-05+4.660693333333332e-06j),0j,0j,0j,0j,0j,0j
line12,12,13,(5.184871999999999e-05+1.6308306666666667e-05j),(5.184871999999999e-05+1.6308306666666667e-05j),(5.184871999999999e-05+1.6308306666666667e-05j),(3.196688e-05+2.0791466666666664e-06j),(3.196688e-05+2.0791466666666664e-06j),(3.196688e-05+2.0791466666666664e-06j),0j,0j,0j,0j,0j,0j
line13,13,14,(5.187797999999999e-05+1.631751e-05j),(5.187797999999999e-05+1.631751e-05j),(5.187797999999999e-05+1.631751e-05j),(3.1984919999999994e-05+2.08032e-06j),(3.1984919999999994e-05+2.08032e-06j),(3.1984919999999994e-05+2.08032e-06j),0j,0j,0j,0j,0j,0j
line14,14,15,(5.153749999999999e-05+1.6210416666666667e-05j),(5.153749999999999e-05+1.6210416666666667e-05j),(5.153749999999999e-05+1.6210416666666667e-05j),(3.177499999999999e-05+2.0666666666666666e-06j),(3.177499999999999e-05+2.0666666666666666e-06j),(3.177499999999999e-05+2.0666666666666666e-06j),0j,0j,0j,0j,0j,0j
line15,15,16,(5.2029599999999994e-05+1.63652e-05j),(5.2029599999999994e-05+1.63652e-05j),(5.2029599999999994e-05+1.63652e-05j),(3.2078399999999994e-05+2.0863999999999996e-06j),(3.2078399999999994e-05+2.0863999999999996e-06j),(3.2078399999999994e-05+2.0863999999999996e-06j),0j,0j,0j,0j,0j,0j
line16,16,17,(5.150823999999999e-05+1.6201213333333332e-05j),(5.150823999999999e-05+1.6201213333333332e-05j),(5.150823999999999e-05+1.6201213333333332e-05j),(3.175696e-05+2.065493333333333e-06j),(3.175696e-05+2.065493333333333e-06j),(3.175696e-05+2.065493333333333e-06j),0j,0j,0j,0j,0j,0j
line17,17,18,(1.6059749999999998e-05+5.0513749999999996e-06j),(1.6059749999999998e-05+5.0513749999999996e-06j),(1.6059749999999998e-05+5.0513749999999996e-06j),(9.901499999999998e-06+6.439999999999999e-07j),(9.901499999999998e-06+6.439999999999999e-07j),(9.901499999999998e-06+6.439999999999999e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(1.6260845999999998e-05+5.114627e-06j),(1.6260845999999998e-05+5.114627e-06j),(1.6260845999999998e-05+5.114627e-06j),(1.0025483999999999e-05+6.520639999999999e-07j),(1.0025483999999999e-05+6.520639999999999e-07j),(1.0025483999999999e-05+6.520639999999999e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(1.6015061999999998e-05+5.0373189999999995e-06j),(1.6015061999999998e-05+5.0373189999999995e-06j),(1.6015061999999998e-05+5.0373189999999995e-06j),(9.873947999999998e-06+6.422079999999999e-07j),(9.873947999999998e-06+6.422079999999999e-07j),(9.873947999999998e-06+6.422079999999999e-07j),0j,0j,0j,0j,0j,0j
line20,20,21,(1.6067996e-05+5.0539686666666665e-06j),(1.6067996e-05+5.0539686666666665e-06j),(1.6067996e-05+5.0539686666666665e-06j),(9.906583999999999e-06+6.443306666666666e-07j),(9.906583999999999e-06+6.443306666666666e-07j),(9.906583999999999e-06+6.443306666666666e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(1.5982077999999997e-05+5.026944333333333e-06j),(1.5982077999999997e-05+5.026944333333333e-06j),(1.5982077999999997e-05+5.026944333333333e-06j),(9.853611999999998e-06+6.408853333333332e-07j),(9.853611999999998e-06+6.408853333333332e-07j),(9.853611999999998e-06+6.408853333333332e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0008651649999999999+0.00027212583333333334j),(0.0008651649999999999+0.00027212583333333334j),(0.0008651649999999999+0.00027212583333333334j),(0.0005334099999999999+3.469333333333333e-05j),(0.0005334099999999999+3.469333333333333e-05j),(0.0005334099999999999+3.469333333333333e-05j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0002868996+8.952600000000001e-05j),(0.0002868996+8.952600000000001e-05j),(0.0002868996+8.952600000000001e-05j),(0.0001319988+3.3311999999999974e-06j),(0.0001319988+3.3311999999999974e-06j),(0.0001319988+3.3311999999999974e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(4.9718240000000004e-05+1.5514400000000002e-05j),(4.9718240000000004e-05+1.5514400000000002e-05j),(4.9718240000000004e-05+1.5514400000000002e-05j),(2.2874719999999998e-05+5.772799999999995e-07j),(2.2874719999999998e-05+5.772799999999995e-07j),(2.2874719999999998e-05+5.772799999999995e-07j),0j,0j,0j,0j,0j,0j
line25,25,26,(6.135545e-05+1.9145750000000002e-05j),(6.135545e-05+1.9145750000000002e-05j),(6.135545e-05+1.9145750000000002e-05j),(2.8228849999999997e-05+7.123999999999993e-07j),(2.8228849999999997e-05+7.123999999999993e-07j),(2.8228849999999997e-05+7.123999999999993e-07j),0j,0j,0j,0j,0j,0j
line26,26,27,(6.109592666666667e-05+1.9064766666666667e-05j),(6.109592666666667e-05+1.9064766666666667e-05j),(6.109592666666667e-05+1.9064766666666667e-05j),(2.810944666666666e-05+7.09386666666666e-07j),(2.810944666666666e-05+7.09386666666666e-07j),(2.810944666666666e-05+7.09386666666666e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(6.080654666666667e-05+1.8974466666666666e-05j),(6.080654666666667e-05+1.8974466666666666e-05j),(6.080654666666667e-05+1.8974466666666666e-05j),(2.7976306666666664e-05+7.06026666666666e-07j),(2.7976306666666664e-05+7.06026666666666e-07j),(2.7976306666666664e-05+7.06026666666666e-07j),0j,0j,0j,0j,0j,0j
line28,28,29,(5.8101073333333334e-05+1.813023333333333e-05j),(5.8101073333333334e-05+1.813023333333333e-05j),(5.8101073333333334e-05+1.813023333333333e-05j),(2.6731553333333328e-05+6.746133333333327e-07j),(2.6731553333333328e-05+6.746133333333327e-07j),(2.6731553333333328e-05+6.746133333333327e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(6.165631333333333e-05+1.923963333333333e-05j),(6.165631333333333e-05+1.923963333333333e-05j),(6.165631333333333e-05+1.923963333333333e-05j),(2.8367273333333328e-05+7.158933333333326e-07j),(2.8367273333333328e-05+7.158933333333326e-07j),(2.8367273333333328e-05+7.158933333333326e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(5.811255666666666e-05+1.8133816666666666e-05j),(5.811255666666666e-05+1.8133816666666666e-05j),(5.811255666666666e-05+1.8133816666666666e-05j),(2.6736836666666663e-05+6.74746666666666e-07j),(2.6736836666666663e-05+6.74746666666666e-07j),(2.6736836666666663e-05+6.74746666666666e-07j),0j,0j,0j,0j,0j,0j
line31,31,32,(8.740883666666667e-05+2.7275616666666667e-05j),(8.740883666666667e-05+2.7275616666666667e-05j),(8.740883666666667e-05+2.7275616666666667e-05j),(4.021567666666666e-05+1.0149066666666658e-06j),(4.021567666666666e-05+1.0149066666666658e-06j),(4.021567666666666e-05+1.0149066666666658e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.0017063314666666666+0.0005324546666666667j),(0.0017063314666666666+0.0005324546666666667j),(0.0017063314666666666+0.0005324546666666667j),(0.0007850610666666665+1.981226666666665e-05j),(0.0007850610666666665+1.981226666666665e-05j),(0.0007850610666666665+1.981226666666665e-05j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.00023848586666666666+7.441866666666667e-05j),(0.00023848586666666666+7.441866666666667e-05j),(0.00023848586666666666+7.441866666666667e-05j),(0.00010972426666666665+2.7690666666666644e-06j),(0.00010972426666666665+2.7690666666666644e-06j),(0.00010972426666666665+2.7690666666666644e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.00013177814+4.11209e-05j),(0.00013177814+4.11209e-05j),(0.00013177814+4.11209e-05j),(6.062941999999999e-05+1.5300799999999986e-06j),(6.062941999999999e-05+1.5300799999999986e-06j),(6.062941999999999e-05+1.5300799999999986e-06j),0j,0j,0j,0j,0j,0j
line35,35,36,(9.855915333333334e-05+3.075503333333333e-05j),(9.855915333333334e-05+3.075503333333333e-05j),(9.855915333333334e-05+3.075503333333333e-05j),(4.534579333333333e-05+1.1443733333333324e-06j),(4.534579333333333e-05+1.1443733333333324e-06j),(4.534579333333333e-05+1.1443733333333324e-06j),0j,0j,0j,0j,0j,0j
line36,36,37,(9.701809e-05+3.0274150000000002e-05j),(9.701809e-05+3.0274150000000002e-05j),(9.701809e-05+3.0274150000000002e-05j),(4.463677e-05+1.1264799999999992e-06j),(4.463677e-05+1.1264799999999992e-06j),(4.463677e-05+1.1264799999999992e-06j),0j,0j,0j,0j,0j,0j
line37,37,38,(8.6814e-05+2.709e-05j),(8.6814e-05+2.709e-05j),(8.6814e-05+2.709e-05j),(3.9942e-05+1.007999999999999e-06j),(3.9942e-05+1.007999999999999e-06j),(3.9942e-05+1.007999999999999e-06j),0j,0j,0j,0j,0j,0j
line38,38,39,(8.032362e-05+2.50647e-05j),(8.032362e-05+2.50647e-05j),(8.032362e-05+2.50647e-05j),(3.6955859999999993e-05+9.326399999999992e-07j),(3.6955859999999993e-05+9.326399999999992e-07j),(3.6955859999999993e-05+9.326399999999992e-07j),0j,0j,0j,0j,0j,0j
line39,39,40,(0.0006820181333333334+0.00021282133333333332j),(0.0006820181333333334+0.00021282133333333332j),(0.0006820181333333334+0.00021282133333333332j),(0.0003137877333333333+7.918933333333326e-06j),(0.0003137877333333333+7.918933333333326e-06j),(0.0003137877333333333+7.918933333333326e-06j),0j,0j,0j,0j,0j,0j
line40,40,41,(0.0008098046666666667+0.00025269666666666665j),(0.0008098046666666667+0.00025269666666666665j),(0.0008098046666666667+0.00025269666666666665j),(0.0003725806666666666+9.402666666666657e-06j),(0.0003725806666666666+9.402666666666657e-06j),(0.0003725806666666666+9.402666666666657e-06j),0j,0j,0j,0j,0j,0j
line41,41,42,(0.00017161152666666667+5.355076666666667e-05j),(0.00017161152666666667+5.355076666666667e-05j),(0.00017161152666666667+5.355076666666667e-05j),(7.895624666666666e-05+1.992586666666665e-06j),(7.895624666666666e-05+1.992586666666665e-06j),(7.895624666666666e-05+1.992586666666665e-06j),0j,0j,0j,0j,0j,0j
line42,42,43,(0.00015203915999999998+1.3273259999999998e-05j),(0.00015203915999999998+1.3273259999999998e-05j),(0.00015203915999999998+1.3273259999999998e-05j),(2.413320000000002e-06+0j),(2.413320000000002e-06+0j),(2.413320000000002e-06+0j),0j,0j,0j,0j,0j,0j
line43,42,44,(0.0003505632+0.000109392j),(0.0003505632+0.000109392j),(0.0003505632+0.000109392j),(0.00016128959999999997+4.070399999999997e-06j),(0.00016128959999999997+4.070399999999997e-06j),(0.00016128959999999997+4.070399999999997e-06j),0j,0j,0j,0j,0j,0j
line44,43,45,(0.006647457599999999+0.0005803335999999999j),(0.006647457599999999+0.0005803335999999999j),(0.006647457599999999+0.0005803335999999999j),(0.00010551520000000009+0j),(0.00010551520000000009+0j),(0.00010551520000000009+0j),0j,0j,0j,0j,0j,0j
line45,44,46,(0.0013691808+0.000427248j),(0.0013691808+0.000427248j),(0.0013691808+0.000427248j),(0.0006299423999999999+1.5897599999999985e-05j),(0.0006299423999999999+1.5897599999999985e-05j),(0.0006299423999999999+1.5897599999999985e-05j),0j,0j,0j,0j,0j,0j
line46,45,47,(0.0019097063999999996+0.00016672039999999998j),(0.0019097063999999996+0.00016672039999999998j),(0.0019097063999999996+0.00016672039999999998j),(3.0312800000000026e-05+0j),(3.0312800000000026e-05+0j),(3.0312800000000026e-05+0j),0j,0j,0j,0j,0j,0j
line47,46,48,(0.0016589512333333334+0.0005176698333333333j),(0.0016589512333333334+0.0005176698333333333j),(0.0016589512333333334+0.0005176698333333333j),(0.0007632620333333333+1.9262133333333316e-05j),(0.0007632620333333333+1.9262133333333316e-05j),(0.0007632620333333333+1.9262133333333316e-05j),0j,0j,0j,0j,0j,0j
line48,46,49,(0.0006707980499999999+4.536024999999999e-05j),(0.0006707980499999999+4.536024999999999e-05j),(0.0006707980499999999+4.536024999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line49,47,50,(0.00039600917999999994+3.4572229999999996e-05j),(0.00039600917999999994+3.4572229999999996e-05j),(0.00039600917999999994+3.4572229999999996e-05j),(6.285860000000005e-06+0j),(6.285860000000005e-06+0j),(6.285860000000005e-06+0j),0j,0j,0j,0j,0j,0j
line50,48,51,(0.0041281435+0.0012881725j),(0.0041281435+0.0012881725j),(0.0041281435+0.0012881725j),(0.0018993054999999997+4.7931999999999954e-05j),(0.0018993054999999997+4.7931999999999954e-05j),(0.0018993054999999997+4.7931999999999954e-05j),0j,0j,0j,0j,0j,0j
line51,49,52,(0.00038192687999999994+2.5826399999999997e-05j),(0.00038192687999999994+2.5826399999999997e-05j),(0.00038192687999999994+2.5826399999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line52,50,53,(0.0003958945199999999+3.4562219999999994e-05j),(0.0003958945199999999+3.4562219999999994e-05j),(0.0003958945199999999+3.4562219999999994e-05j),(6.284040000000005e-06+0j),(6.284040000000005e-06+0j),(6.284040000000005e-06+0j),0j,0j,0j,0j,0j,0j
line53,51,54,(0.0032879539333333335+0.0010259943333333335j),(0.0032879539333333335+0.0010259943333333335j),(0.0032879539333333335+0.0010259943333333335j),(0.001512745133333333+3.81765333333333e-05j),(0.001512745133333333+3.81765333333333e-05j),(0.001512745133333333+3.81765333333333e-05j),0j,0j,0j,0j,0j,0j
line54,52,55,(0.00042314390999999995+2.8613549999999996e-05j),(0.00042314390999999995+2.8613549999999996e-05j),(0.00042314390999999995+2.8613549999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line55,53,56,(0.00039607091999999995+3.4577619999999994e-05j),(0.00039607091999999995+3.4577619999999994e-05j),(0.00039607091999999995+3.4577619999999994e-05j),(6.286840000000005e-06+0j),(6.286840000000005e-06+0j),(6.286840000000005e-06+0j),0j,0j,0j,0j,0j,0j
line56,54,57,(0.0008428077666666668+0.0002629951666666667j),(0.0008428077666666668+0.0002629951666666667j),(0.0008428077666666668+0.0002629951666666667j),(0.00038776496666666666+9.785866666666659e-06j),(0.00038776496666666666+9.785866666666659e-06j),(0.00038776496666666666+9.785866666666659e-06j),0j,0j,0j,0j,0j,0j
line57,54,58,(0.0011155811333333333+0.00010673086666666666j),(0.0011155811333333333+0.00010673086666666666j),(0.0011155811333333333+0.00010673086666666666j),(0.0004924677333333334+7.085866666666666e-06j),(0.0004924677333333334+7.085866666666666e-06j),(0.0004924677333333334+7.085866666666666e-06j),0j,0j,0j,0j,0j,0j
line58,55,59,(0.0009143795099999999+6.183155e-05j),(0.0009143795099999999+6.183155e-05j),(0.0009143795099999999+6.183155e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line59,56,60,(0.00039508307999999996+3.449137999999999e-05j),(0.00039508307999999996+3.449137999999999e-05j),(0.00039508307999999996+3.449137999999999e-05j),(6.271160000000005e-06+0j),(6.271160000000005e-06+0j),(6.271160000000005e-06+0j),0j,0j,0j,0j,0j,0j
line60,57,61,(0.0006951550666666667+0.0002169206666666667j),(0.0006951550666666667+0.0002169206666666667j),(0.0006951550666666667+0.0002169206666666667j),(0.0003198318666666667+8.07146666666666e-06j),(0.0003198318666666667+8.07146666666666e-06j),(0.0003198318666666667+8.07146666666666e-06j),0j,0j,0j,0j,0j,0j
line61,58,62,(0.00020693585+1.979815e-05j),(0.00020693585+1.979815e-05j),(0.00020693585+1.979815e-05j),(9.135080000000001e-05+1.3143999999999999e-06j),(9.135080000000001e-05+1.3143999999999999e-06j),(9.135080000000001e-05+1.3143999999999999e-06j),0j,0j,0j,0j,0j,0j
line62,59,63,(0.0004968795299999999+3.359964999999999e-05j),(0.0004968795299999999+3.359964999999999e-05j),(0.0004968795299999999+3.359964999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line63,60,64,(0.0003958857+3.4561449999999994e-05j),(0.0003958857+3.4561449999999994e-05j),(0.0003958857+3.4561449999999994e-05j),(6.283900000000006e-06+0j),(6.283900000000006e-06+0j),(6.283900000000006e-06+0j),0j,0j,0j,0j,0j,0j
line64,61,65,(0.0010363938+0.000323403j),(0.0010363938+0.000323403j),(0.0010363938+0.000323403j),(0.00047683139999999996+1.203359999999999e-05j),(0.00047683139999999996+1.203359999999999e-05j),(0.00047683139999999996+1.203359999999999e-05j),0j,0j,0j,0j,0j,0j
line65,62,66,(0.0002013856533333333+1.9267146666666666e-05j),(0.0002013856533333333+1.9267146666666666e-05j),(0.0002013856533333333+1.9267146666666666e-05j),(8.890069333333334e-05+1.2791466666666664e-06j),(8.890069333333334e-05+1.2791466666666664e-06j),(8.890069333333334e-05+1.2791466666666664e-06j),0j,0j,0j,0j,0j,0j
line66,64,67,(0.0024389063999999995+0.00021292039999999996j),(0.0024389063999999995+0.00021292039999999996j),(0.0024389063999999995+0.00021292039999999996j),(3.8712800000000034e-05+0j),(3.8712800000000034e-05+0j),(3.8712800000000034e-05+0j),0j,0j,0j,0j,0j,0j
line67,65,68,(0.0006695404999999999+1.669635e-05j),(0.0006695404999999999+1.669635e-05j),(0.0006695404999999999+1.669635e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line68,65,69,(0.0011405706+0.000355911j),(0.0011405706+0.000355911j),(0.0011405706+0.000355911j),(0.0005247618+1.3243199999999987e-05j),(0.0005247618+1.3243199999999987e-05j),(0.0005247618+1.3243199999999987e-05j),0j,0j,0j,0j,0j,0j
line69,66,70,(0.00042807886+4.095554e-05j),(0.00042807886+4.095554e-05j),(0.00042807886+4.095554e-05j),(0.00018897328000000004+2.71904e-06j),(0.00018897328000000004+2.71904e-06j),(0.00018897328000000004+2.71904e-06j),0j,0j,0j,0j,0j,0j
line70,68,71,(0.0006967349999999999+1.73745e-05j),(0.0006967349999999999+1.73745e-05j),(0.0006967349999999999+1.73745e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line71,69,72,(0.0021669279666666668+0.0006761821666666667j),(0.0021669279666666668+0.0006761821666666667j),(0.0021669279666666668+0.0006761821666666667j),(0.0009969755666666665+2.5160266666666647e-05j),(0.0009969755666666665+2.5160266666666647e-05j),(0.0009969755666666665+2.5160266666666647e-05j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.007115671199999999+0.0006807767999999999j),(0.007115671199999999+0.0006807767999999999j),(0.007115671199999999+0.0006807767999999999j),(0.0031411776+4.5196799999999994e-05j),(0.0031411776+4.5196799999999994e-05j),(0.0031411776+4.5196799999999994e-05j),0j,0j,0j,0j,0j,0j
line73,71,74,(0.0008997210999999998+2.2436370000000002e-05j),(0.0008997210999999998+2.2436370000000002e-05j),(0.0008997210999999998+2.2436370000000002e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line74,72,75,(0.0012719399333333333+0.00039690433333333333j),(0.0012719399333333333+0.00039690433333333333j),(0.0012719399333333333+0.00039690433333333333j),(0.0005852031333333333+1.4768533333333319e-05j),(0.0005852031333333333+1.4768533333333319e-05j),(0.0005852031333333333+1.4768533333333319e-05j),0j,0j,0j,0j,0j,0j
line75,73,76,(0.0005782364499999999+5.532154999999999e-05j),(0.0005782364499999999+5.532154999999999e-05j),(0.0005782364499999999+5.532154999999999e-05j),(0.0002552596+3.6727999999999994e-06j),(0.0002552596+3.6727999999999994e-06j),(0.0002552596+3.6727999999999994e-06j),0j,0j,0j,0j,0j,0j
line76,74,77,(0.0017993230999999998+4.486977000000001e-05j),(0.0017993230999999998+4.486977000000001e-05j),(0.0017993230999999998+4.486977000000001e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line77,75,78,(0.0017780793333333335+0.0005548433333333333j),(0.0017780793333333335+0.0005548433333333333j),(0.0017780793333333335+0.0005548433333333333j),(0.0008180713333333332+2.0645333333333313e-05j),(0.0008180713333333332+2.0645333333333313e-05j),(0.0008180713333333332+2.0645333333333313e-05j),0j,0j,0j,0j,0j,0j
line78,76,79,(0.0005466817766666667+5.230262333333333e-05j),(0.0005466817766666667+5.230262333333333e-05j),(0.0005466817766666667+5.230262333333333e-05j),(0.00024132994666666672+3.472373333333333e-06j),(0.00024132994666666672+3.472373333333333e-06j),(0.00024132994666666672+3.472373333333333e-06j),0j,0j,0j,0j,0j,0j
line79,78,80,(0.0035957425+0.0012898433333333335j),(0.0035957425+0.0012898433333333335j),(0.0035957425+0.0012898433333333335j),(0.0016609775+4.867333333333329e-05j),(0.0016609775+4.867333333333329e-05j),(0.0016609775+4.867333333333329e-05j),0j,0j,0j,0j,0j,0j
line80,78,81,(0.0023423465+0.00039126836666666655j),(0.0023423465+0.00039126836666666655j),(0.0023423465+0.00039126836666666655j),(0.0010685310999999998+1.2281966666666677e-05j),(0.0010685310999999998+1.2281966666666677e-05j),(0.0010685310999999998+1.2281966666666677e-05j),0j,0j,0j,0j,0j,0j
line81,78,82,(0.0023423465+0.00039126836666666655j),(0.0023423465+0.00039126836666666655j),(0.0023423465+0.00039126836666666655j),(0.0010685310999999998+1.2281966666666677e-05j),(0.0010685310999999998+1.2281966666666677e-05j),(0.0010685310999999998+1.2281966666666677e-05j),0j,0j,0j,0j,0j,0j
line82,79,83,(0.0010648652666666665+0.00010187873333333332j),(0.0010648652666666665+0.00010187873333333332j),(0.0010648652666666665+0.00010187873333333332j),(0.0004700794666666667+6.763733333333333e-06j),(0.0004700794666666667+6.763733333333333e-06j),(0.0004700794666666667+6.763733333333333e-06j),0j,0j,0j,0j,0j,0j
line83,80,84,(0.0021275802999999997+0.0007631929333333334j),(0.0021275802999999997+0.0007631929333333334j),(0.0021275802999999997+0.0007631929333333334j),(0.0009827909+2.8799733333333304e-05j),(0.0009827909+2.8799733333333304e-05j),(0.0009827909+2.8799733333333304e-05j),0j,0j,0j,0j,0j,0j
line84,81,85,(0.001537653+0.0002568513999999999j),(0.001537653+0.0002568513999999999j),(0.001537653+0.0002568513999999999j),(0.0007014462+8.062600000000006e-06j),(0.0007014462+8.062600000000006e-06j),(0.0007014462+8.062600000000006e-06j),0j,0j,0j,0j,0j,0j
line85,81,86,(0.0013111034999999998+0.00021900829999999994j),(0.0013111034999999998+0.00021900829999999994j),(0.0013111034999999998+0.00021900829999999994j),(0.0005980988999999999+6.8747000000000055e-06j),(0.0005980988999999999+6.8747000000000055e-06j),(0.0005980988999999999+6.8747000000000055e-06j),0j,0j,0j,0j,0j,0j
line86,83,87,(0.0013988007+0.00013382729999999998j),(0.0013988007+0.00013382729999999998j),(0.0013988007+0.00013382729999999998j),(0.0006174936000000001+8.884799999999998e-06j),(0.0006174936000000001+8.884799999999998e-06j),(0.0006174936000000001+8.884799999999998e-06j),0j,0j,0j,0j,0j,0j
line87,84,88,(0.00047478969999999995+0.00017031373333333333j),(0.00047478969999999995+0.00017031373333333333j),(0.00047478969999999995+0.00017031373333333333j),(0.0002193191+6.426933333333328e-06j),(0.0002193191+6.426933333333328e-06j),(0.0002193191+6.426933333333328e-06j),0j,0j,0j,0j,0j,0j
line88,85,89,(0.0016450314999999999+0.00027478803333333326j),(0.0016450314999999999+0.00027478803333333326j),(0.0016450314999999999+0.00027478803333333326j),(0.0007504300999999999+8.62563333333334e-06j),(0.0007504300999999999+8.62563333333334e-06j),(0.0007504300999999999+8.62563333333334e-06j),0j,0j,0j,0j,0j,0j
line89,85,90,(0.0016450314999999999+0.00027478803333333326j),(0.0016450314999999999+0.00027478803333333326j),(0.0016450314999999999+0.00027478803333333326j),(0.0007504300999999999+8.62563333333334e-06j),(0.0007504300999999999+8.62563333333334e-06j),(0.0007504300999999999+8.62563333333334e-06j),0j,0j,0j,0j,0j,0j
