,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line14,14,15,(9.995747999999998e-06+3.1440259999999998e-06j),(9.995747999999998e-06+3.1440259999999998e-06j),(9.995747999999998e-06+3.1440259999999998e-06j),(6.1627919999999995e-06+4.0083199999999997e-07j),(6.1627919999999995e-06+4.0083199999999997e-07j),(6.1627919999999995e-06+4.0083199999999997e-07j),0j,0j,0j,0j,0j,0j
line15,15,16,(0.0006145131999999999+0.00019328673333333333j),(0.0006145131999999999+0.00019328673333333333j),(0.0006145131999999999+0.00019328673333333333j),(0.00037887279999999993+2.4642133333333332e-05j),(0.00037887279999999993+2.4642133333333332e-05j),(0.00037887279999999993+2.4642133333333332e-05j),0j,0j,0j,0j,0j,0j
line16,16,17,(2.9525999999999995e-05+9.287e-06j),(2.9525999999999995e-05+9.287e-06j),(2.9525999999999995e-05+9.287e-06j),(1.8203999999999997e-05+1.1839999999999998e-06j),(1.8203999999999997e-05+1.1839999999999998e-06j),(1.8203999999999997e-05+1.1839999999999998e-06j),0j,0j,0j,0j,0j,0j
line17,17,18,(2.6916539999999995e-05+8.466229999999999e-06j),(2.6916539999999995e-05+8.466229999999999e-06j),(2.6916539999999995e-05+8.466229999999999e-06j),(1.6595159999999997e-05+1.07936e-06j),(1.6595159999999997e-05+1.07936e-06j),(1.6595159999999997e-05+1.07936e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.00034063959999999994+0.00010714353333333332j),(0.00034063959999999994+0.00010714353333333332j),(0.00034063959999999994+0.00010714353333333332j),(0.00021001839999999997+1.3659733333333332e-05j),(0.00021001839999999997+1.3659733333333332e-05j),(0.00021001839999999997+1.3659733333333332e-05j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.0006473109999999999+0.00020360283333333332j),(0.0006473109999999999+0.00020360283333333332j),(0.0006473109999999999+0.00020360283333333332j),(0.00039909399999999996+2.595733333333333e-05j),(0.00039909399999999996+2.595733333333333e-05j),(0.00039909399999999996+2.595733333333333e-05j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.0009141089999999999+0.0002875205j),(0.0009141089999999999+0.0002875205j),(0.0009141089999999999+0.0002875205j),(0.0005635859999999999+3.6655999999999996e-05j),(0.0005635859999999999+3.6655999999999996e-05j),(0.0005635859999999999+3.6655999999999996e-05j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.0012595897999999998+0.0003961867666666666j),(0.0012595897999999998+0.0003961867666666666j),(0.0012595897999999998+0.0003961867666666666j),(0.0007765891999999998+5.0509866666666655e-05j),(0.0007765891999999998+5.0509866666666655e-05j),(0.0007765891999999998+5.0509866666666655e-05j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0018935209999999998+0.0005955811666666667j),(0.0018935209999999998+0.0005955811666666667j),(0.0018935209999999998+0.0005955811666666667j),(0.0011674339999999997+7.593066666666665e-05j),(0.0011674339999999997+7.593066666666665e-05j),(0.0011674339999999997+7.593066666666665e-05j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.0007965901999999999+0.00025055656666666664j),(0.0007965901999999999+0.00025055656666666664j),(0.0007965901999999999+0.00025055656666666664j),(0.0004911307999999999+3.194346666666666e-05j),(0.0004911307999999999+3.194346666666666e-05j),(0.0004911307999999999+3.194346666666666e-05j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.00044616179999999993+0.0001403341j),(0.00044616179999999993+0.0001403341j),(0.00044616179999999993+0.0001403341j),(0.00027507719999999994+1.78912e-05j),(0.00027507719999999994+1.78912e-05j),(0.00027507719999999994+1.78912e-05j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.0005944567999999999+0.00018697826666666664j),(0.0005944567999999999+0.00018697826666666664j),(0.0005944567999999999+0.00018697826666666664j),(0.0003665071999999999+2.3837866666666664e-05j),(0.0003665071999999999+2.3837866666666664e-05j),(0.0003665071999999999+2.3837866666666664e-05j),0j,0j,0j,0j,0j,0j
line26,26,27,(5.618983999999999e-05+1.7673746666666665e-05j),(5.618983999999999e-05+1.7673746666666665e-05j),(5.618983999999999e-05+1.7673746666666665e-05j),(3.464336e-05+2.2532266666666664e-06j),(3.464336e-05+2.2532266666666664e-06j),(3.464336e-05+2.2532266666666664e-06j),0j,0j,0j,0j,0j,0j
line27,27,28,(0.00012303719999999998+5.791448e-05j),(0.00012303719999999998+5.791448e-05j),(0.00012303719999999998+5.791448e-05j),(4.697784e-05+3.47984e-06j),(4.697784e-05+3.47984e-06j),(4.697784e-05+3.47984e-06j),0j,0j,0j,0j,0j,0j
line28,28,29,(0.0005115164999999999+0.00024077443333333332j),(0.0005115164999999999+0.00024077443333333332j),(0.0005115164999999999+0.00024077443333333332j),(0.00019530629999999998+1.446713333333333e-05j),(0.00019530629999999998+1.446713333333333e-05j),(0.00019530629999999998+1.446713333333333e-05j),0j,0j,0j,0j,0j,0j
line29,29,30,(7.572179999999999e-05+3.5642786666666665e-05j),(7.572179999999999e-05+3.5642786666666665e-05j),(7.572179999999999e-05+3.5642786666666665e-05j),(2.891196e-05+2.1416266666666665e-06j),(2.891196e-05+2.1416266666666665e-06j),(2.891196e-05+2.1416266666666665e-06j),0j,0j,0j,0j,0j,0j
line30,30,31,(0.00010334774999999997+4.8646516666666666e-05j),(0.00010334774999999997+4.8646516666666666e-05j),(0.00010334774999999997+4.8646516666666666e-05j),(3.9460049999999995e-05+2.9229666666666664e-06j),(3.9460049999999995e-05+2.9229666666666664e-06j),(3.9460049999999995e-05+2.9229666666666664e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(8.425725e-05+3.9660483333333334e-05j),(8.425725e-05+3.9660483333333334e-05j),(8.425725e-05+3.9660483333333334e-05j),(3.2170950000000004e-05+2.3830333333333333e-06j),(3.2170950000000004e-05+2.3830333333333333e-06j),(3.2170950000000004e-05+2.3830333333333333e-06j),0j,0j,0j,0j,0j,0j
line32,32,33,(8.526044999999998e-05+4.013269666666667e-05j),(8.526044999999998e-05+4.013269666666667e-05j),(8.526044999999998e-05+4.013269666666667e-05j),(3.255399e-05+2.4114066666666668e-06j),(3.255399e-05+2.4114066666666668e-06j),(3.255399e-05+2.4114066666666668e-06j),0j,0j,0j,0j,0j,0j
line33,33,34,(2.1693839999999998e-05+1.3550506666666666e-05j),(2.1693839999999998e-05+1.3550506666666666e-05j),(2.1693839999999998e-05+1.3550506666666666e-05j),(1.016288e-05+4.5602666666666614e-07j),(1.016288e-05+4.5602666666666614e-07j),(1.016288e-05+4.5602666666666614e-07j),0j,0j,0j,0j,0j,0j
line34,34,35,(1.6954139999999997e-05+1.0589973333333331e-05j),(1.6954139999999997e-05+1.0589973333333331e-05j),(1.6954139999999997e-05+1.0589973333333331e-05j),(7.94248e-06+3.5639333333333287e-07j),(7.94248e-06+3.5639333333333287e-07j),(7.94248e-06+3.5639333333333287e-07j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.0006818619+0.0004259077333333333j),(0.0006818619+0.0004259077333333333j),(0.0006818619+0.0004259077333333333j),(0.0003194308+1.4333433333333317e-05j),(0.0003194308+1.4333433333333317e-05j),(0.0003194308+1.4333433333333317e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(5.443550999999999e-06+3.400176e-06j),(5.443550999999999e-06+3.400176e-06j),(5.443550999999999e-06+3.400176e-06j),(2.550132e-06+1.1442899999999987e-07j),(2.550132e-06+1.1442899999999987e-07j),(2.550132e-06+1.1442899999999987e-07j),0j,0j,0j,0j,0j,0j
line37,37,38,(4.774331999999999e-06+2.9821653333333332e-06j),(4.774331999999999e-06+2.9821653333333332e-06j),(4.774331999999999e-06+2.9821653333333332e-06j),(2.236624e-06+1.0036133333333322e-07j),(2.236624e-06+1.0036133333333322e-07j),(2.236624e-06+1.0036133333333322e-07j),0j,0j,0j,0j,0j,0j
line38,38,39,(3.952599e-06+2.4688906666666666e-06j),(3.952599e-06+2.4688906666666666e-06j),(3.952599e-06+2.4688906666666666e-06j),(1.851668e-06+8.308766666666657e-08j),(1.851668e-06+8.308766666666657e-08j),(1.851668e-06+8.308766666666657e-08j),0j,0j,0j,0j,0j,0j
line39,39,40,(4.372845e-06+2.7313866666666665e-06j),(4.372845e-06+2.7313866666666665e-06j),(4.372845e-06+2.7313866666666665e-06j),(2.0485399999999998e-06+9.192166666666656e-08j),(2.0485399999999998e-06+9.192166666666656e-08j),(2.0485399999999998e-06+9.192166666666656e-08j),0j,0j,0j,0j,0j,0j
line40,40,41,(3.56754e-06+2.228373333333333e-06j),(3.56754e-06+2.228373333333333e-06j),(3.56754e-06+2.228373333333333e-06j),(1.67128e-06+7.499333333333325e-08j),(1.67128e-06+7.499333333333325e-08j),(1.67128e-06+7.499333333333325e-08j),0j,0j,0j,0j,0j,0j
line41,41,42,(4.0023269999999995e-06+2.4999519999999997e-06j),(4.0023269999999995e-06+2.4999519999999997e-06j),(4.0023269999999995e-06+2.4999519999999997e-06j),(1.874964e-06+8.41329999999999e-08j),(1.874964e-06+8.41329999999999e-08j),(1.874964e-06+8.41329999999999e-08j),0j,0j,0j,0j,0j,0j
line42,42,43,(5.923625999999999e-06+3.7000426666666663e-06j),(5.923625999999999e-06+3.7000426666666663e-06j),(5.923625999999999e-06+3.7000426666666663e-06j),(2.7750319999999997e-06+1.245206666666665e-07j),(2.7750319999999997e-06+1.245206666666665e-07j),(2.7750319999999997e-06+1.245206666666665e-07j),0j,0j,0j,0j,0j,0j
line43,43,44,(0.00037272689999999996+0.00023281439999999997j),(0.00037272689999999996+0.00023281439999999997j),(0.00037272689999999996+0.00023281439999999997j),(0.00017461079999999999+7.83509999999999e-06j),(0.00017461079999999999+7.83509999999999e-06j),(0.00017461079999999999+7.83509999999999e-06j),0j,0j,0j,0j,0j,0j
line44,44,45,(0.00023255609999999998+0.00014526026666666664j),(0.00023255609999999998+0.00014526026666666664j),(0.00023255609999999998+0.00014526026666666664j),(0.0001089452+4.888566666666661e-06j),(0.0001089452+4.888566666666661e-06j),(0.0001089452+4.888566666666661e-06j),0j,0j,0j,0j,0j,0j
line45,45,46,(0.0010767555+0.0006725679999999999j),(0.0010767555+0.0006725679999999999j),(0.0010767555+0.0006725679999999999j),(0.000504426+2.2634499999999974e-05j),(0.000504426+2.2634499999999974e-05j),(0.000504426+2.2634499999999974e-05j),0j,0j,0j,0j,0j,0j
line46,46,47,(0.0007724489999999999+0.0004824906666666666j),(0.0007724489999999999+0.0004824906666666666j),(0.0007724489999999999+0.0004824906666666666j),(0.00036186799999999994+1.623766666666665e-05j),(0.00036186799999999994+1.623766666666665e-05j),(0.00036186799999999994+1.623766666666665e-05j),0j,0j,0j,0j,0j,0j
line47,47,48,(0.0009771773999999998+0.0006103690666666666j),(0.0009771773999999998+0.0006103690666666666j),(0.0009771773999999998+0.0006103690666666666j),(0.00045777679999999996+2.0541266666666642e-05j),(0.00045777679999999996+2.0541266666666642e-05j),(0.00045777679999999996+2.0541266666666642e-05j),0j,0j,0j,0j,0j,0j
line48,48,49,(0.0007719494999999999+0.0004821786666666667j),(0.0007719494999999999+0.0004821786666666667j),(0.0007719494999999999+0.0004821786666666667j),(0.000361634+1.622716666666665e-05j),(0.000361634+1.622716666666665e-05j),(0.000361634+1.622716666666665e-05j),0j,0j,0j,0j,0j,0j
line49,49,50,(2.688753e-05+1.6794613333333332e-05j),(2.688753e-05+1.6794613333333332e-05j),(2.688753e-05+1.6794613333333332e-05j),(1.259596e-05+5.652033333333327e-07j),(1.259596e-05+5.652033333333327e-07j),(1.259596e-05+5.652033333333327e-07j),0j,0j,0j,0j,0j,0j
line50,50,51,(0.0006769667999999999+0.0004228501333333333j),(0.0006769667999999999+0.0004228501333333333j),(0.0006769667999999999+0.0004228501333333333j),(0.0003171376+1.4230533333333317e-05j),(0.0003171376+1.4230533333333317e-05j),(0.0003171376+1.4230533333333317e-05j),0j,0j,0j,0j,0j,0j
line51,51,52,(0.0001588854+9.924373333333333e-05j),(0.0001588854+9.924373333333333e-05j),(0.0001588854+9.924373333333333e-05j),(7.44328e-05+3.3399333333333296e-06j),(7.44328e-05+3.3399333333333296e-06j),(7.44328e-05+3.3399333333333296e-06j),0j,0j,0j,0j,0j,0j
line52,52,53,(9.44277e-06+5.898186666666667e-06j),(9.44277e-06+5.898186666666667e-06j),(9.44277e-06+5.898186666666667e-06j),(4.42364e-06+1.9849666666666645e-07j),(4.42364e-06+1.9849666666666645e-07j),(4.42364e-06+1.9849666666666645e-07j),0j,0j,0j,0j,0j,0j
line53,53,54,(8.054270999999999e-06+5.0308959999999994e-06j),(8.054270999999999e-06+5.0308959999999994e-06j),(8.054270999999999e-06+5.0308959999999994e-06j),(3.773172e-06+1.693089999999998e-07j),(3.773172e-06+1.693089999999998e-07j),(3.773172e-06+1.693089999999998e-07j),0j,0j,0j,0j,0j,0j
line54,54,55,(6.996663e-06+4.370288e-06j),(6.996663e-06+4.370288e-06j),(6.996663e-06+4.370288e-06j),(3.277716e-06+1.4707699999999986e-07j),(3.277716e-06+1.4707699999999986e-07j),(3.277716e-06+1.4707699999999986e-07j),0j,0j,0j,0j,0j,0j
line55,55,56,(6.740807999999999e-06+4.2104746666666666e-06j),(6.740807999999999e-06+4.2104746666666666e-06j),(6.740807999999999e-06+4.2104746666666666e-06j),(3.1578559999999995e-06+1.416986666666665e-07j),(3.1578559999999995e-06+1.416986666666665e-07j),(3.1578559999999995e-06+1.416986666666665e-07j),0j,0j,0j,0j,0j,0j
line56,56,57,(6.8505869999999995e-06+4.279045333333333e-06j),(6.8505869999999995e-06+4.279045333333333e-06j),(6.8505869999999995e-06+4.279045333333333e-06j),(3.209284e-06+1.4400633333333316e-07j),(3.209284e-06+1.4400633333333316e-07j),(3.209284e-06+1.4400633333333316e-07j),0j,0j,0j,0j,0j,0j
line57,57,58,(7.0070969999999995e-06+4.376805333333334e-06j),(7.0070969999999995e-06+4.376805333333334e-06j),(7.0070969999999995e-06+4.376805333333334e-06j),(3.282604e-06+1.4729633333333315e-07j),(3.282604e-06+1.4729633333333315e-07j),(3.282604e-06+1.4729633333333315e-07j),0j,0j,0j,0j,0j,0j
line58,58,59,(7.506152999999999e-06+4.688528e-06j),(7.506152999999999e-06+4.688528e-06j),(7.506152999999999e-06+4.688528e-06j),(3.516396e-06+1.5778699999999982e-07j),(3.516396e-06+1.5778699999999982e-07j),(3.516396e-06+1.5778699999999982e-07j),0j,0j,0j,0j,0j,0j
line59,59,60,(8.852915999999998e-06+5.529749333333333e-06j),(8.852915999999998e-06+5.529749333333333e-06j),(8.852915999999998e-06+5.529749333333333e-06j),(4.1473119999999996e-06+1.860973333333331e-07j),(4.1473119999999996e-06+1.860973333333331e-07j),(4.1473119999999996e-06+1.860973333333331e-07j),0j,0j,0j,0j,0j,0j
line60,60,61,(3.1573949999999996e-05+1.9721866666666665e-05j),(3.1573949999999996e-05+1.9721866666666665e-05j),(3.1573949999999996e-05+1.9721866666666665e-05j),(1.4791399999999999e-05+6.637166666666659e-07j),(1.4791399999999999e-05+6.637166666666659e-07j),(1.4791399999999999e-05+6.637166666666659e-07j),0j,0j,0j,0j,0j,0j
line61,61,62,(2.6908619999999996e-05+1.6807786666666667e-05j),(2.6908619999999996e-05+1.6807786666666667e-05j),(2.6908619999999996e-05+1.6807786666666667e-05j),(1.2605839999999998e-05+5.65646666666666e-07j),(1.2605839999999998e-05+5.65646666666666e-07j),(1.2605839999999998e-05+5.65646666666666e-07j),0j,0j,0j,0j,0j,0j
line62,62,63,(0.00040106519999999994+0.0002505152j),(0.00040106519999999994+0.0002505152j),(0.00040106519999999994+0.0002505152j),(0.00018788639999999998+8.43079999999999e-06j),(0.00018788639999999998+8.43079999999999e-06j),(0.00018788639999999998+8.43079999999999e-06j),0j,0j,0j,0j,0j,0j
line63,63,64,(0.008694013333333334+0.0005568867999999999j),(0.008694013333333334+0.0005568867999999999j),(0.008694013333333334+0.0005568867999999999j),(0.00023497333333333354+0j),(0.00023497333333333354+0j),(0.00023497333333333354+0j),0j,0j,0j,0j,0j,0j
line64,63,65,(0.0014271603+0.0008914394666666666j),(0.0014271603+0.0008914394666666666j),(0.0014271603+0.0008914394666666666j),(0.0006685796+3.000036666666663e-05j),(0.0006685796+3.000036666666663e-05j),(0.0006685796+3.000036666666663e-05j),0j,0j,0j,0j,0j,0j
line65,65,66,(8.935388999999999e-05+5.581264e-05j),(8.935388999999999e-05+5.581264e-05j),(8.935388999999999e-05+5.581264e-05j),(4.185948e-05+1.8783099999999978e-06j),(4.185948e-05+1.8783099999999978e-06j),(4.185948e-05+1.8783099999999978e-06j),0j,0j,0j,0j,0j,0j
line66,66,67,(0.0005907309+0.00036898506666666666j),(0.0005907309+0.00036898506666666666j),(0.0005907309+0.00036898506666666666j),(0.0002767388+1.2417766666666653e-05j),(0.0002767388+1.2417766666666653e-05j),(0.0002767388+1.2417766666666653e-05j),0j,0j,0j,0j,0j,0j
line67,66,68,(7.610049e-05+4.753424e-05j),(7.610049e-05+4.753424e-05j),(7.610049e-05+4.753424e-05j),(3.565068e-05+1.5997099999999983e-06j),(3.565068e-05+1.5997099999999983e-06j),(3.565068e-05+1.5997099999999983e-06j),0j,0j,0j,0j,0j,0j
line68,67,69,(0.0012119867999999998+0.0007570367999999999j),(0.0012119867999999998+0.0007570367999999999j),(0.0012119867999999998+0.0007570367999999999j),(0.0005677775999999999+2.5477199999999967e-05j),(0.0005677775999999999+2.5477199999999967e-05j),(0.0005677775999999999+2.5477199999999967e-05j),0j,0j,0j,0j,0j,0j
line69,68,70,(0.0005728043999999999+0.00035778773333333333j),(0.0005728043999999999+0.00035778773333333333j),(0.0005728043999999999+0.00035778773333333333j),(0.0002683408+1.204093333333332e-05j),(0.0002683408+1.204093333333332e-05j),(0.0002683408+1.204093333333332e-05j),0j,0j,0j,0j,0j,0j
line70,69,71,(0.0008736365999999999+0.0005456949333333333j),(0.0008736365999999999+0.0005456949333333333j),(0.0008736365999999999+0.0005456949333333333j),(0.00040927119999999997+1.836473333333331e-05j),(0.00040927119999999997+1.836473333333331e-05j),(0.00040927119999999997+1.836473333333331e-05j),0j,0j,0j,0j,0j,0j
line71,70,72,(5.418909e-05+3.384784e-05j),(5.418909e-05+3.384784e-05j),(5.418909e-05+3.384784e-05j),(2.538588e-05+1.1391099999999986e-06j),(2.538588e-05+1.1391099999999986e-06j),(2.538588e-05+1.1391099999999986e-06j),0j,0j,0j,0j,0j,0j
line72,71,73,(0.0004784099999999999+0.0002988266666666666j),(0.0004784099999999999+0.0002988266666666666j),(0.0004784099999999999+0.0002988266666666666j),(0.00022411999999999996+1.0056666666666655e-05j),(0.00022411999999999996+1.0056666666666655e-05j),(0.00022411999999999996+1.0056666666666655e-05j),0j,0j,0j,0j,0j,0j
line73,72,74,(4.229877e-05+2.6420853333333334e-05j),(4.229877e-05+2.6420853333333334e-05j),(4.229877e-05+2.6420853333333334e-05j),(1.981564e-05+8.891633333333323e-07j),(1.981564e-05+8.891633333333323e-07j),(1.981564e-05+8.891633333333323e-07j),0j,0j,0j,0j,0j,0j
line74,73,75,(0.00023125739999999999+0.00014444906666666668j),(0.00023125739999999999+0.00014444906666666668j),(0.00023125739999999999+0.00014444906666666668j),(0.0001083368+4.861266666666661e-06j),(0.0001083368+4.861266666666661e-06j),(0.0001083368+4.861266666666661e-06j),0j,0j,0j,0j,0j,0j
line75,74,76,(3.3226739999999994e-05+2.0754239999999998e-05j),(3.3226739999999994e-05+2.0754239999999998e-05j),(3.3226739999999994e-05+2.0754239999999998e-05j),(1.5565679999999998e-05+6.984599999999992e-07j),(1.5565679999999998e-05+6.984599999999992e-07j),(1.5565679999999998e-05+6.984599999999992e-07j),0j,0j,0j,0j,0j,0j
line76,75,77,(0.00018856679999999998+0.00011778346666666666j),(0.00018856679999999998+0.00011778346666666666j),(0.00018856679999999998+0.00011778346666666666j),(8.833759999999999e-05+3.963866666666663e-06j),(8.833759999999999e-05+3.963866666666663e-06j),(8.833759999999999e-05+3.963866666666663e-06j),0j,0j,0j,0j,0j,0j
line77,76,78,(3.3111299999999996e-05+2.0682133333333333e-05j),(3.3111299999999996e-05+2.0682133333333333e-05j),(3.3111299999999996e-05+2.0682133333333333e-05j),(1.55116e-05+6.960333333333325e-07j),(1.55116e-05+6.960333333333325e-07j),(1.55116e-05+6.960333333333325e-07j),0j,0j,0j,0j,0j,0j
line78,77,79,(4.070702999999999e-06+2.542661333333333e-06j),(4.070702999999999e-06+2.542661333333333e-06j),(4.070702999999999e-06+2.542661333333333e-06j),(1.9069959999999998e-06+8.557033333333323e-08j),(1.9069959999999998e-06+8.557033333333323e-08j),(1.9069959999999998e-06+8.557033333333323e-08j),0j,0j,0j,0j,0j,0j
line79,78,80,(2.063157e-05+1.2886986666666667e-05j),(2.063157e-05+1.2886986666666667e-05j),(2.063157e-05+1.2886986666666667e-05j),(9.66524e-06+4.336966666666662e-07j),(9.66524e-06+4.336966666666662e-07j),(9.66524e-06+4.336966666666662e-07j),0j,0j,0j,0j,0j,0j
line80,79,81,(0.0010224338+2.549646e-05j),(0.0010224338+2.549646e-05j),(0.0010224338+2.549646e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line81,79,82,(0.0002084913+0.0001302288j),(0.0002084913+0.0001302288j),(0.0002084913+0.0001302288j),(9.76716e-05+4.382699999999995e-06j),(9.76716e-05+4.382699999999995e-06j),(9.76716e-05+4.382699999999995e-06j),0j,0j,0j,0j,0j,0j
line82,80,83,(2.7877649999999996e-05+1.7413066666666664e-05j),(2.7877649999999996e-05+1.7413066666666664e-05j),(2.7877649999999996e-05+1.7413066666666664e-05j),(1.3059799999999998e-05+5.860166666666659e-07j),(1.3059799999999998e-05+5.860166666666659e-07j),(1.3059799999999998e-05+5.860166666666659e-07j),0j,0j,0j,0j,0j,0j
line83,81,84,(0.0006427827+1.602909e-05j),(0.0006427827+1.602909e-05j),(0.0006427827+1.602909e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line84,82,85,(2.7454739999999996e-05+1.7148906666666667e-05j),(2.7454739999999996e-05+1.7148906666666667e-05j),(2.7454739999999996e-05+1.7148906666666667e-05j),(1.286168e-05+5.77126666666666e-07j),(1.286168e-05+5.77126666666666e-07j),(1.286168e-05+5.77126666666666e-07j),0j,0j,0j,0j,0j,0j
line85,83,86,(0.00012768329999999998+7.975413333333333e-05j),(0.00012768329999999998+7.975413333333333e-05j),(0.00012768329999999998+7.975413333333333e-05j),(5.9815600000000004e-05+2.6840333333333305e-06j),(5.9815600000000004e-05+2.6840333333333305e-06j),(5.9815600000000004e-05+2.6840333333333305e-06j),0j,0j,0j,0j,0j,0j
line86,84,87,(0.0005334488999999999+1.330263e-05j),(0.0005334488999999999+1.330263e-05j),(0.0005334488999999999+1.330263e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
