,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line16,16,17,(0.00053222988+4.995899999999999e-05j),(0.00053222988+4.995899999999999e-05j),(0.00053222988+4.995899999999999e-05j),(0.00023514036+2.6644800000000025e-06j),(0.00023514036+2.6644800000000025e-06j),(0.00023514036+2.6644800000000025e-06j),0j,0j,0j,0j,0j,0j
line17,17,18,(0.00035928633+3.372524999999999e-05j),(0.00035928633+3.372524999999999e-05j),(0.00035928633+3.372524999999999e-05j),(0.00015873350999999998+1.7986800000000016e-06j),(0.00015873350999999998+1.7986800000000016e-06j),(0.00015873350999999998+1.7986800000000016e-06j),0j,0j,0j,0j,0j,0j
line18,18,19,(0.00043007772999999997+4.037024999999999e-05j),(0.00043007772999999997+4.037024999999999e-05j),(0.00043007772999999997+4.037024999999999e-05j),(0.00019000931+2.1530800000000018e-06j),(0.00019000931+2.1530800000000018e-06j),(0.00019000931+2.1530800000000018e-06j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.0007894918999999999+7.410749999999998e-05j),(0.0007894918999999999+7.410749999999998e-05j),(0.0007894918999999999+7.410749999999998e-05j),(0.00034879929999999995+3.952400000000003e-06j),(0.00034879929999999995+3.952400000000003e-06j),(0.00034879929999999995+3.952400000000003e-06j),0j,0j,0j,0j,0j,0j
line20,20,21,(0.0005832140699999999+5.474474999999998e-05j),(0.0005832140699999999+5.474474999999998e-05j),(0.0005832140699999999+5.474474999999998e-05j),(0.00025766528999999995+2.919720000000002e-06j),(0.00025766528999999995+2.919720000000002e-06j),(0.00025766528999999995+2.919720000000002e-06j),0j,0j,0j,0j,0j,0j
line21,21,22,(0.00036296173+3.4070249999999995e-05j),(0.00036296173+3.4070249999999995e-05j),(0.00036296173+3.4070249999999995e-05j),(0.00016035730999999998+1.8170800000000015e-06j),(0.00016035730999999998+1.8170800000000015e-06j),(0.00016035730999999998+1.8170800000000015e-06j),0j,0j,0j,0j,0j,0j
line22,22,23,(0.0006607729999999999+6.202499999999998e-05j),(0.0006607729999999999+6.202499999999998e-05j),(0.0006607729999999999+6.202499999999998e-05j),(0.00029193099999999994+3.3080000000000025e-06j),(0.00029193099999999994+3.3080000000000025e-06j),(0.00029193099999999994+3.3080000000000025e-06j),0j,0j,0j,0j,0j,0j
line23,23,24,(0.001497326+0.00014054999999999997j),(0.001497326+0.00014054999999999997j),(0.001497326+0.00014054999999999997j),(0.000661522+7.496000000000007e-06j),(0.000661522+7.496000000000007e-06j),(0.000661522+7.496000000000007e-06j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0084069182+0.0007891349999999998j),(0.0084069182+0.0007891349999999998j),(0.0084069182+0.0007891349999999998j),(0.0037141953999999997+4.208720000000004e-05j),(0.0037141953999999997+4.208720000000004e-05j),(0.0037141953999999997+4.208720000000004e-05j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.011826383333333332+0.0008920472j),(0.011826383333333332+0.0008920472j),(0.011826383333333332+0.0008920472j),(0.0001689483333333335+0j),(0.0001689483333333335+0j),(0.0001689483333333335+0j),0j,0j,0j,0j,0j,0j
line26,25,27,(0.0034617474+0.00032494499999999993j),(0.0034617474+0.00032494499999999993j),(0.0034617474+0.00032494499999999993j),(0.0015294077999999998+1.7330400000000016e-05j),(0.0015294077999999998+1.7330400000000016e-05j),(0.0015294077999999998+1.7330400000000016e-05j),0j,0j,0j,0j,0j,0j
line27,26,28,(0.0007027066666666665+5.3004159999999994e-05j),(0.0007027066666666665+5.3004159999999994e-05j),(0.0007027066666666665+5.3004159999999994e-05j),(1.0038666666666674e-05+0j),(1.0038666666666674e-05+0j),(1.0038666666666674e-05+0j),0j,0j,0j,0j,0j,0j
line28,26,29,(0.005368766666666666+0.0004049584j),(0.005368766666666666+0.0004049584j),(0.005368766666666666+0.0004049584j),(7.669666666666673e-05+0j),(7.669666666666673e-05+0j),(7.669666666666673e-05+0j),0j,0j,0j,0j,0j,0j
line29,27,30,(0.0024925603999999997+0.00023396999999999996j),(0.0024925603999999997+0.00023396999999999996j),(0.0024925603999999997+0.00023396999999999996j),(0.0011012188+1.247840000000001e-05j),(0.0011012188+1.247840000000001e-05j),(0.0011012188+1.247840000000001e-05j),0j,0j,0j,0j,0j,0j
line30,28,31,(0.0004274783333333333+3.224408e-05j),(0.0004274783333333333+3.224408e-05j),(0.0004274783333333333+3.224408e-05j),(6.106833333333339e-06+0j),(6.106833333333339e-06+0j),(6.106833333333339e-06+0j),0j,0j,0j,0j,0j,0j
line31,29,32,(0.00263095+0.0001984488j),(0.00263095+0.0001984488j),(0.00263095+0.0001984488j),(3.7585000000000034e-05+0j),(3.7585000000000034e-05+0j),(3.7585000000000034e-05+0j),0j,0j,0j,0j,0j,0j
line32,30,33,(0.0038140264999999996+0.0003580124999999999j),(0.0038140264999999996+0.0003580124999999999j),(0.0038140264999999996+0.0003580124999999999j),(0.0016850455+1.9094000000000017e-05j),(0.0016850455+1.9094000000000017e-05j),(0.0016850455+1.9094000000000017e-05j),0j,0j,0j,0j,0j,0j
line33,31,34,(0.000323995+2.4438480000000002e-05j),(0.000323995+2.4438480000000002e-05j),(0.000323995+2.4438480000000002e-05j),(4.628500000000004e-06+0j),(4.628500000000004e-06+0j),(4.628500000000004e-06+0j),0j,0j,0j,0j,0j,0j
line34,33,35,(0.005149155499999999+0.00048333749999999987j),(0.005149155499999999+0.00048333749999999987j),(0.005149155499999999+0.00048333749999999987j),(0.0022749084999999997+2.577800000000002e-05j),(0.0022749084999999997+2.577800000000002e-05j),(0.0022749084999999997+2.577800000000002e-05j),0j,0j,0j,0j,0j,0j
line35,34,36,(0.00012691+9.57264e-06j),(0.00012691+9.57264e-06j),(0.00012691+9.57264e-06j),(1.8130000000000015e-06+0j),(1.8130000000000015e-06+0j),(1.8130000000000015e-06+0j),0j,0j,0j,0j,0j,0j
line36,35,37,(0.0009460958999999999+8.880749999999997e-05j),(0.0009460958999999999+8.880749999999997e-05j),(0.0009460958999999999+8.880749999999997e-05j),(0.0004179872999999999+4.7364000000000035e-06j),(0.0004179872999999999+4.7364000000000035e-06j),(0.0004179872999999999+4.7364000000000035e-06j),0j,0j,0j,0j,0j,0j
line37,35,38,(0.00022001263999999997+2.0651999999999995e-05j),(0.00022001263999999997+2.0651999999999995e-05j),(0.00022001263999999997+2.0651999999999995e-05j),(9.720207999999999e-05+1.1014400000000008e-06j),(9.720207999999999e-05+1.1014400000000008e-06j),(9.720207999999999e-05+1.1014400000000008e-06j),0j,0j,0j,0j,0j,0j
line38,36,39,(0.0002018333333333333+1.5223999999999999e-05j),(0.0002018333333333333+1.5223999999999999e-05j),(0.0002018333333333333+1.5223999999999999e-05j),(2.8833333333333355e-06+0j),(2.8833333333333355e-06+0j),(2.8833333333333355e-06+0j),0j,0j,0j,0j,0j,0j
line39,37,40,(0.007472807299999999+0.0007014524999999998j),(0.007472807299999999+0.0007014524999999998j),(0.007472807299999999+0.0007014524999999998j),(0.0033015031+3.741080000000003e-05j),(0.0033015031+3.741080000000003e-05j),(0.0033015031+3.741080000000003e-05j),0j,0j,0j,0j,0j,0j
line40,37,41,(0.0092316+0.0006963264j),(0.0092316+0.0006963264j),(0.0092316+0.0006963264j),(0.0001318800000000001+0j),(0.0001318800000000001+0j),(0.0001318800000000001+0j),0j,0j,0j,0j,0j,0j
line41,38,42,(0.00017866438999999997+1.6770749999999995e-05j),(0.00017866438999999997+1.6770749999999995e-05j),(0.00017866438999999997+1.6770749999999995e-05j),(7.893433e-05+8.944400000000007e-07j),(7.893433e-05+8.944400000000007e-07j),(7.893433e-05+8.944400000000007e-07j),0j,0j,0j,0j,0j,0j
line42,39,43,(0.00036383666666666667+2.744368e-05j),(0.00036383666666666667+2.744368e-05j),(0.00036383666666666667+2.744368e-05j),(5.197666666666672e-06+0j),(5.197666666666672e-06+0j),(5.197666666666672e-06+0j),0j,0j,0j,0j,0j,0j
line43,40,44,(0.0030968440999999997+0.00029069249999999995j),(0.0030968440999999997+0.00029069249999999995j),(0.0030968440999999997+0.00029069249999999995j),(0.0013681926999999999+1.5503600000000012e-05j),(0.0013681926999999999+1.5503600000000012e-05j),(0.0013681926999999999+1.5503600000000012e-05j),0j,0j,0j,0j,0j,0j
line44,41,45,(0.0006138066666666667+4.629856e-05j),(0.0006138066666666667+4.629856e-05j),(0.0006138066666666667+4.629856e-05j),(8.768666666666675e-06+0j),(8.768666666666675e-06+0j),(8.768666666666675e-06+0j),0j,0j,0j,0j,0j,0j
line45,42,46,(0.00011299457999999998+1.0606499999999996e-05j),(0.00011299457999999998+1.0606499999999996e-05j),(0.00011299457999999998+1.0606499999999996e-05j),(4.992125999999999e-05+5.656800000000004e-07j),(4.992125999999999e-05+5.656800000000004e-07j),(4.992125999999999e-05+5.656800000000004e-07j),0j,0j,0j,0j,0j,0j
line46,43,47,(0.0016406833333333334+0.0001237544j),(0.0016406833333333334+0.0001237544j),(0.0016406833333333334+0.0001237544j),(2.3438333333333356e-05+0j),(2.3438333333333356e-05+0j),(2.3438333333333356e-05+0j),0j,0j,0j,0j,0j,0j
line47,44,48,(0.00028385274+2.6644499999999995e-05j),(0.00028385274+2.6644499999999995e-05j),(0.00028385274+2.6644499999999995e-05j),(0.00012540678+1.4210400000000011e-06j),(0.00012540678+1.4210400000000011e-06j),(0.00012540678+1.4210400000000011e-06j),0j,0j,0j,0j,0j,0j
line48,44,49,(9.899908666666666e-05+4.2029793333333326e-05j),(9.899908666666666e-05+4.2029793333333326e-05j),(9.899908666666666e-05+4.2029793333333326e-05j),(4.581446666666666e-05+1.693143333333332e-06j),(4.581446666666666e-05+1.693143333333332e-06j),(4.581446666666666e-05+1.693143333333332e-06j),0j,0j,0j,0j,0j,0j
line49,45,50,(0.00021129499999999996+1.593768e-05j),(0.00021129499999999996+1.593768e-05j),(0.00021129499999999996+1.593768e-05j),(3.0185000000000025e-06+0j),(3.0185000000000025e-06+0j),(3.0185000000000025e-06+0j),0j,0j,0j,0j,0j,0j
line50,46,51,(0.00011378559+1.0680749999999998e-05j),(0.00011378559+1.0680749999999998e-05j),(0.00011378559+1.0680749999999998e-05j),(5.0270729999999995e-05+5.696400000000005e-07j),(5.0270729999999995e-05+5.696400000000005e-07j),(5.0270729999999995e-05+5.696400000000005e-07j),0j,0j,0j,0j,0j,0j
line51,47,52,(0.006367433333333333+0.0004802864j),(0.006367433333333333+0.0004802864j),(0.006367433333333333+0.0004802864j),(9.09633333333334e-05+0j),(9.09633333333334e-05+0j),(9.09633333333334e-05+0j),0j,0j,0j,0j,0j,0j
line52,47,53,(0.006367433333333333+0.0004802864j),(0.006367433333333333+0.0004802864j),(0.006367433333333333+0.0004802864j),(9.09633333333334e-05+0j),(9.09633333333334e-05+0j),(9.09633333333334e-05+0j),0j,0j,0j,0j,0j,0j
line53,48,54,(0.00025106178+2.3566499999999992e-05j),(0.00025106178+2.3566499999999992e-05j),(0.00025106178+2.3566499999999992e-05j),(0.00011091965999999999+1.256880000000001e-06j),(0.00011091965999999999+1.256880000000001e-06j),(0.00011091965999999999+1.256880000000001e-06j),0j,0j,0j,0j,0j,0j
line54,49,55,(0.00018175289999999999+7.716269999999999e-05j),(0.00018175289999999999+7.716269999999999e-05j),(0.00018175289999999999+7.716269999999999e-05j),(8.411099999999998e-05+3.1084499999999973e-06j),(8.411099999999998e-05+3.1084499999999973e-06j),(8.411099999999998e-05+3.1084499999999973e-06j),0j,0j,0j,0j,0j,0j
line55,50,56,(0.0032378499999999996+0.0002442264j),(0.0032378499999999996+0.0002442264j),(0.0032378499999999996+0.0002442264j),(4.6255000000000044e-05+0j),(4.6255000000000044e-05+0j),(4.6255000000000044e-05+0j),0j,0j,0j,0j,0j,0j
line56,50,57,(0.0002660466666666666+2.006752e-05j),(0.0002660466666666666+2.006752e-05j),(0.0002660466666666666+2.006752e-05j),(3.80066666666667e-06+0j),(3.80066666666667e-06+0j),(3.80066666666667e-06+0j),0j,0j,0j,0j,0j,0j
line57,51,58,(8.605229999999999e-05+8.077499999999998e-06j),(8.605229999999999e-05+8.077499999999998e-06j),(8.605229999999999e-05+8.077499999999998e-06j),(3.8018099999999994e-05+4.3080000000000034e-07j),(3.8018099999999994e-05+4.3080000000000034e-07j),(3.8018099999999994e-05+4.3080000000000034e-07j),0j,0j,0j,0j,0j,0j
line58,54,59,(0.00063587616+5.968799999999998e-05j),(0.00063587616+5.968799999999998e-05j),(0.00063587616+5.968799999999998e-05j),(0.00028093152+3.1833600000000026e-06j),(0.00028093152+3.1833600000000026e-06j),(0.00028093152+3.1833600000000026e-06j),0j,0j,0j,0j,0j,0j
line59,55,60,(0.000189854+8.060199999999998e-05j),(0.000189854+8.060199999999998e-05j),(0.000189854+8.060199999999998e-05j),(8.785999999999998e-05+3.246999999999997e-06j),(8.785999999999998e-05+3.246999999999997e-06j),(8.785999999999998e-05+3.246999999999997e-06j),0j,0j,0j,0j,0j,0j
line60,56,61,(0.006899083333333333+0.000520388j),(0.006899083333333333+0.000520388j),(0.006899083333333333+0.000520388j),(9.855833333333342e-05+0j),(9.855833333333342e-05+0j),(9.855833333333342e-05+0j),0j,0j,0j,0j,0j,0j
line61,57,62,(0.00047344499999999996+3.571128e-05j),(0.00047344499999999996+3.571128e-05j),(0.00047344499999999996+3.571128e-05j),(6.763500000000006e-06+0j),(6.763500000000006e-06+0j),(6.763500000000006e-06+0j),0j,0j,0j,0j,0j,0j
line62,58,63,(0.00013177108+1.2368999999999998e-05j),(0.00013177108+1.2368999999999998e-05j),(0.00013177108+1.2368999999999998e-05j),(5.821676e-05+6.596800000000006e-07j),(5.821676e-05+6.596800000000006e-07j),(5.821676e-05+6.596800000000006e-07j),0j,0j,0j,0j,0j,0j
line63,59,64,(0.0004908496699999999+4.607474999999999e-05j),(0.0004908496699999999+4.607474999999999e-05j),(0.0004908496699999999+4.607474999999999e-05j),(0.00021685849+2.457320000000002e-06j),(0.00021685849+2.457320000000002e-06j),(0.00021685849+2.457320000000002e-06j),0j,0j,0j,0j,0j,0j
line64,60,65,(0.00013138360666666666+5.577855333333333e-05j),(0.00013138360666666666+5.577855333333333e-05j),(0.00013138360666666666+5.577855333333333e-05j),(6.0801266666666657e-05+2.2470033333333316e-06j),(6.0801266666666657e-05+2.2470033333333316e-06j),(6.0801266666666657e-05+2.2470033333333316e-06j),0j,0j,0j,0j,0j,0j
line65,62,66,(0.00047246499999999993+3.5637359999999996e-05j),(0.00047246499999999993+3.5637359999999996e-05j),(0.00047246499999999993+3.5637359999999996e-05j),(6.7495000000000054e-06+0j),(6.7495000000000054e-06+0j),(6.7495000000000054e-06+0j),0j,0j,0j,0j,0j,0j
line66,63,67,(0.00012784+1.1999999999999997e-05j),(0.00012784+1.1999999999999997e-05j),(0.00012784+1.1999999999999997e-05j),(5.6479999999999995e-05+6.400000000000005e-07j),(5.6479999999999995e-05+6.400000000000005e-07j),(5.6479999999999995e-05+6.400000000000005e-07j),0j,0j,0j,0j,0j,0j
line67,64,68,(0.0005748485399999999+5.3959499999999984e-05j),(0.0005748485399999999+5.3959499999999984e-05j),(0.0005748485399999999+5.3959499999999984e-05j),(0.00025396938+2.877840000000002e-06j),(0.00025396938+2.877840000000002e-06j),(0.00025396938+2.877840000000002e-06j),0j,0j,0j,0j,0j,0j
line68,65,69,(0.00011098507+4.711841e-05j),(0.00011098507+4.711841e-05j),(0.00011098507+4.711841e-05j),(5.136129999999999e-05+1.8981349999999985e-06j),(5.136129999999999e-05+1.8981349999999985e-06j),(5.136129999999999e-05+1.8981349999999985e-06j),0j,0j,0j,0j,0j,0j
line69,66,70,(0.0017425333333333333+0.0001314368j),(0.0017425333333333333+0.0001314368j),(0.0017425333333333333+0.0001314368j),(2.4893333333333355e-05+0j),(2.4893333333333355e-05+0j),(2.4893333333333355e-05+0j),0j,0j,0j,0j,0j,0j
line70,67,71,(0.0006264879099999998+5.8806749999999984e-05j),(0.0006264879099999998+5.8806749999999984e-05j),(0.0006264879099999998+5.8806749999999984e-05j),(0.00027678376999999997+3.1363600000000024e-06j),(0.00027678376999999997+3.1363600000000024e-06j),(0.00027678376999999997+3.1363600000000024e-06j),0j,0j,0j,0j,0j,0j
line71,68,72,(0.0010935913+0.00010265249999999997j),(0.0010935913+0.00010265249999999997j),(0.0010935913+0.00010265249999999997j),(0.00048315109999999995+5.474800000000005e-06j),(0.00048315109999999995+5.474800000000005e-06j),(0.00048315109999999995+5.474800000000005e-06j),0j,0j,0j,0j,0j,0j
line72,69,73,(0.00011424207666666668+4.850116333333333e-05j),(0.00011424207666666668+4.850116333333333e-05j),(0.00011424207666666668+4.850116333333333e-05j),(5.2868566666666664e-05+1.953838333333332e-06j),(5.2868566666666664e-05+1.953838333333332e-06j),(5.2868566666666664e-05+1.953838333333332e-06j),0j,0j,0j,0j,0j,0j
line73,70,74,(0.008258716666666666+0.0006229432j),(0.008258716666666666+0.0006229432j),(0.008258716666666666+0.0006229432j),(0.00011798166666666677+0j),(0.00011798166666666677+0j),(0.00011798166666666677+0j),0j,0j,0j,0j,0j,0j
line74,70,75,(0.008258716666666666+0.0006229432j),(0.008258716666666666+0.0006229432j),(0.008258716666666666+0.0006229432j),(0.00011798166666666677+0j),(0.00011798166666666677+0j),(0.00011798166666666677+0j),0j,0j,0j,0j,0j,0j
line75,72,76,(0.0010251169999999999+9.622499999999997e-05j),(0.0010251169999999999+9.622499999999997e-05j),(0.0010251169999999999+9.622499999999997e-05j),(0.00045289899999999993+5.1320000000000035e-06j),(0.00045289899999999993+5.1320000000000035e-06j),(0.00045289899999999993+5.1320000000000035e-06j),0j,0j,0j,0j,0j,0j
line76,73,77,(9.028833333333333e-05+3.8331666666666664e-05j),(9.028833333333333e-05+3.8331666666666664e-05j),(9.028833333333333e-05+3.8331666666666664e-05j),(4.178333333333333e-05+1.5441666666666655e-06j),(4.178333333333333e-05+1.5441666666666655e-06j),(4.178333333333333e-05+1.5441666666666655e-06j),0j,0j,0j,0j,0j,0j
line77,76,78,(0.0012933412999999998+0.00012140249999999997j),(0.0012933412999999998+0.00012140249999999997j),(0.0012933412999999998+0.00012140249999999997j),(0.0005714011+6.474800000000005e-06j),(0.0005714011+6.474800000000005e-06j),(0.0005714011+6.474800000000005e-06j),0j,0j,0j,0j,0j,0j
line78,77,79,(0.0006147889999999999+0.00026100699999999995j),(0.0006147889999999999+0.00026100699999999995j),(0.0006147889999999999+0.00026100699999999995j),(0.00028450999999999997+1.051449999999999e-05j),(0.00028450999999999997+1.051449999999999e-05j),(0.00028450999999999997+1.051449999999999e-05j),0j,0j,0j,0j,0j,0j
line79,78,80,(0.004506359999999999+0.0004229999999999999j),(0.004506359999999999+0.0004229999999999999j),(0.004506359999999999+0.0004229999999999999j),(0.0019909199999999998+2.2560000000000018e-05j),(0.0019909199999999998+2.2560000000000018e-05j),(0.0019909199999999998+2.2560000000000018e-05j),0j,0j,0j,0j,0j,0j
line80,79,81,(0.0026019938+0.0011046693999999999j),(0.0026019938+0.0011046693999999999j),(0.0026019938+0.0011046693999999999j),(0.0012041419999999998+4.4500899999999966e-05j),(0.0012041419999999998+4.4500899999999966e-05j),(0.0012041419999999998+4.4500899999999966e-05j),0j,0j,0j,0j,0j,0j
line81,80,82,(0.004546869299999999+0.00042680249999999984j),(0.004546869299999999+0.00042680249999999984j),(0.004546869299999999+0.00042680249999999984j),(0.0020088170999999996+2.2762800000000015e-05j),(0.0020088170999999996+2.2762800000000015e-05j),(0.0020088170999999996+2.2762800000000015e-05j),0j,0j,0j,0j,0j,0j
line82,80,83,(0.00065279885+6.245515e-05j),(0.00065279885+6.245515e-05j),(0.00065279885+6.245515e-05j),(0.00028817480000000004+4.1464e-06j),(0.00028817480000000004+4.1464e-06j),(0.00028817480000000004+4.1464e-06j),0j,0j,0j,0j,0j,0j
line83,81,84,(0.0018050046+0.0007663097999999999j),(0.0018050046+0.0007663097999999999j),(0.0018050046+0.0007663097999999999j),(0.0008353139999999999+3.0870299999999974e-05j),(0.0008353139999999999+3.0870299999999974e-05j),(0.0008353139999999999+3.0870299999999974e-05j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.0016121422999999999+0.00015132749999999996j),(0.0016121422999999999+0.00015132749999999996j),(0.0016121422999999999+0.00015132749999999996j),(0.0007122480999999999+8.070800000000007e-06j),(0.0007122480999999999+8.070800000000007e-06j),(0.0007122480999999999+8.070800000000007e-06j),0j,0j,0j,0j,0j,0j
line85,83,86,(0.0005536090266666666+5.296537333333333e-05j),(0.0005536090266666666+5.296537333333333e-05j),(0.0005536090266666666+5.296537333333333e-05j),(0.0002443879466666667+3.516373333333333e-06j),(0.0002443879466666667+3.516373333333333e-06j),(0.0002443879466666667+3.516373333333333e-06j),0j,0j,0j,0j,0j,0j
line86,84,87,(0.0049609+0.00037419360000000003j),(0.0049609+0.00037419360000000003j),(0.0049609+0.00037419360000000003j),(7.087000000000006e-05+0j),(7.087000000000006e-05+0j),(7.087000000000006e-05+0j),0j,0j,0j,0j,0j,0j
line87,84,88,(0.001395576+0.000592488j),(0.001395576+0.000592488j),(0.001395576+0.000592488j),(0.0006458399999999998+2.386799999999998e-05j),(0.0006458399999999998+2.386799999999998e-05j),(0.0006458399999999998+2.386799999999998e-05j),0j,0j,0j,0j,0j,0j
line88,85,89,(0.0018164465999999998+0.00017050499999999997j),(0.0018164465999999998+0.00017050499999999997j),(0.0018164465999999998+0.00017050499999999997j),(0.0008025101999999999+9.093600000000007e-06j),(0.0008025101999999999+9.093600000000007e-06j),(0.0008025101999999999+9.093600000000007e-06j),0j,0j,0j,0j,0j,0j
line89,86,90,(0.0008075913999999999+7.726459999999999e-05j),(0.0008075913999999999+7.726459999999999e-05j),(0.0008075913999999999+7.726459999999999e-05j),(0.00035650720000000006+5.129599999999999e-06j),(0.00035650720000000006+5.129599999999999e-06j),(0.00035650720000000006+5.129599999999999e-06j),0j,0j,0j,0j,0j,0j
line90,87,91,(0.0010809749999999999+8.15364e-05j),(0.0010809749999999999+8.15364e-05j),(0.0010809749999999999+8.15364e-05j),(1.5442500000000014e-05+0j),(1.5442500000000014e-05+0j),(1.5442500000000014e-05+0j),0j,0j,0j,0j,0j,0j
line91,88,92,(0.0005617425333333333+0.00023848626666666663j),(0.0005617425333333333+0.00023848626666666663j),(0.0005617425333333333+0.00023848626666666663j),(0.0002599613333333333+9.607266666666658e-06j),(0.0002599613333333333+9.607266666666658e-06j),(0.0002599613333333333+9.607266666666658e-06j),0j,0j,0j,0j,0j,0j
