,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line17,17,18,(2.4576634999999997e-05+6.555765000000001e-06j),(2.4576634999999997e-05+6.555765000000001e-06j),(2.4576634999999997e-05+6.555765000000001e-06j),(1.1105885e-05+4.4902499999999996e-07j),(1.1105885e-05+4.4902499999999996e-07j),(1.1105885e-05+4.4902499999999996e-07j),0j,0j,0j,0j,0j,0j
line18,18,19,(1.3249571666666665e-05+3.5342950000000007e-06j),(1.3249571666666665e-05+3.5342950000000007e-06j),(1.3249571666666665e-05+3.5342950000000007e-06j),(5.987321666666667e-06+2.42075e-07j),(5.987321666666667e-06+2.42075e-07j),(5.987321666666667e-06+2.42075e-07j),0j,0j,0j,0j,0j,0j
line19,19,20,(0.00010882628666666666+2.9029180000000005e-05j),(0.00010882628666666666+2.9029180000000005e-05j),(0.00010882628666666666+2.9029180000000005e-05j),(4.917728666666667e-05+1.9883e-06j),(4.917728666666667e-05+1.9883e-06j),(4.917728666666667e-05+1.9883e-06j),0j,0j,0j,0j,0j,0j
line20,20,21,(1.5872666666666665e-05+4.234000000000001e-06j),(1.5872666666666665e-05+4.234000000000001e-06j),(1.5872666666666665e-05+4.234000000000001e-06j),(7.172666666666667e-06+2.9e-07j),(7.172666666666667e-06+2.9e-07j),(7.172666666666667e-06+2.9e-07j),0j,0j,0j,0j,0j,0j
line21,21,22,(2.7711486666666665e-05+7.391980000000002e-06j),(2.7711486666666665e-05+7.391980000000002e-06j),(2.7711486666666665e-05+7.391980000000002e-06j),(1.2522486666666667e-05+5.062999999999999e-07j),(1.2522486666666667e-05+5.062999999999999e-07j),(1.2522486666666667e-05+5.062999999999999e-07j),0j,0j,0j,0j,0j,0j
line22,22,23,(2.3468284999999996e-05+6.260115000000001e-06j),(2.3468284999999996e-05+6.260115000000001e-06j),(2.3468284999999996e-05+6.260115000000001e-06j),(1.0605035e-05+4.2877499999999997e-07j),(1.0605035e-05+4.2877499999999997e-07j),(1.0605035e-05+4.2877499999999997e-07j),0j,0j,0j,0j,0j,0j
line23,23,24,(1.473749733333333e-05+3.9311960000000005e-06j),(1.473749733333333e-05+3.9311960000000005e-06j),(1.473749733333333e-05+3.9311960000000005e-06j),(6.659697333333333e-06+2.6925999999999996e-07j),(6.659697333333333e-06+2.6925999999999996e-07j),(6.659697333333333e-06+2.6925999999999996e-07j),0j,0j,0j,0j,0j,0j
line24,24,25,(0.0010925867999999998+0.00029144520000000005j),(0.0010925867999999998+0.00029144520000000005j),(0.0010925867999999998+0.00029144520000000005j),(0.0004937268+1.9962e-05j),(0.0004937268+1.9962e-05j),(0.0004937268+1.9962e-05j),0j,0j,0j,0j,0j,0j
line25,25,26,(0.00046241456666666663+0.00012334810000000002j),(0.00046241456666666663+0.00012334810000000002j),(0.00046241456666666663+0.00012334810000000002j),(0.00020895956666666668+8.448499999999999e-06j),(0.00020895956666666668+8.448499999999999e-06j),(0.00020895956666666668+8.448499999999999e-06j),0j,0j,0j,0j,0j,0j
line26,26,27,(3.059593333333333e-05+8.161400000000001e-06j),(3.059593333333333e-05+8.161400000000001e-06j),(3.059593333333333e-05+8.161400000000001e-06j),(1.3825933333333334e-05+5.59e-07j),(1.3825933333333334e-05+5.59e-07j),(1.3825933333333334e-05+5.59e-07j),0j,0j,0j,0j,0j,0j
line27,27,28,(3.656186666666666e-05+9.752800000000001e-06j),(3.656186666666666e-05+9.752800000000001e-06j),(3.656186666666666e-05+9.752800000000001e-06j),(1.652186666666667e-05+6.679999999999999e-07j),(1.652186666666667e-05+6.679999999999999e-07j),(1.652186666666667e-05+6.679999999999999e-07j),0j,0j,0j,0j,0j,0j
line28,28,29,(4.725128666666666e-05+1.2604180000000002e-05j),(4.725128666666666e-05+1.2604180000000002e-05j),(4.725128666666666e-05+1.2604180000000002e-05j),(2.135228666666667e-05+8.633e-07j),(2.135228666666667e-05+8.633e-07j),(2.135228666666667e-05+8.633e-07j),0j,0j,0j,0j,0j,0j
line29,29,30,(4.742643333333333e-05+1.2650900000000003e-05j),(4.742643333333333e-05+1.2650900000000003e-05j),(4.742643333333333e-05+1.2650900000000003e-05j),(2.1431433333333336e-05+8.665e-07j),(2.1431433333333336e-05+8.665e-07j),(2.1431433333333336e-05+8.665e-07j),0j,0j,0j,0j,0j,0j
line30,30,31,(6.997382999999998e-05+1.866537e-05j),(6.997382999999998e-05+1.866537e-05j),(6.997382999999998e-05+1.866537e-05j),(3.162033e-05+1.2784499999999998e-06j),(3.162033e-05+1.2784499999999998e-06j),(3.162033e-05+1.2784499999999998e-06j),0j,0j,0j,0j,0j,0j
line31,31,32,(5.307217666666666e-05+1.4156890000000003e-05j),(5.307217666666666e-05+1.4156890000000003e-05j),(5.307217666666666e-05+1.4156890000000003e-05j),(2.3982676666666667e-05+9.6965e-07j),(2.3982676666666667e-05+9.6965e-07j),(2.3982676666666667e-05+9.6965e-07j),0j,0j,0j,0j,0j,0j
line32,32,33,(0.0015339290333333331+0.00040917230000000007j),(0.0015339290333333331+0.00040917230000000007j),(0.0015339290333333331+0.00040917230000000007j),(0.0006931640333333334+2.8025499999999998e-05j),(0.0006931640333333334+2.8025499999999998e-05j),(0.0006931640333333334+2.8025499999999998e-05j),0j,0j,0j,0j,0j,0j
line33,33,34,(0.0005055170666666666+0.00013484560000000002j),(0.0005055170666666666+0.00013484560000000002j),(0.0005055170666666666+0.00013484560000000002j),(0.00022843706666666666+9.236e-06j),(0.00022843706666666666+9.236e-06j),(0.00022843706666666666+9.236e-06j),0j,0j,0j,0j,0j,0j
line34,34,35,(0.0015322323+0.0004087197000000001j),(0.0015322323+0.0004087197000000001j),(0.0015322323+0.0004087197000000001j),(0.0006923973000000001+2.79945e-05j),(0.0006923973000000001+2.79945e-05j),(0.0006923973000000001+2.79945e-05j),0j,0j,0j,0j,0j,0j
line35,35,36,(0.0009371167666666666+0.00024997390000000005j),(0.0009371167666666666+0.00024997390000000005j),(0.0009371167666666666+0.00024997390000000005j),(0.0004234717666666667+1.71215e-05j),(0.0004234717666666667+1.71215e-05j),(0.0004234717666666667+1.71215e-05j),0j,0j,0j,0j,0j,0j
line36,36,37,(0.0019838096666666663+0.000529177j),(0.0019838096666666663+0.000529177j),(0.0019838096666666663+0.000529177j),(0.0008964596666666667+3.6244999999999996e-05j),(0.0008964596666666667+3.6244999999999996e-05j),(0.0008964596666666667+3.6244999999999996e-05j),0j,0j,0j,0j,0j,0j
line37,37,38,(0.009304020000000001+0.0005959601999999998j),(0.009304020000000001+0.0005959601999999998j),(0.009304020000000001+0.0005959601999999998j),(0.0002514600000000002+0j),(0.0002514600000000002+0j),(0.0002514600000000002+0j),0j,0j,0j,0j,0j,0j
line38,37,39,(0.0033511577999999994+0.0008939142000000002j),(0.0033511577999999994+0.0008939142000000002j),(0.0033511577999999994+0.0008939142000000002j),(0.0015143478000000001+6.122699999999999e-05j),(0.0015143478000000001+6.122699999999999e-05j),(0.0015143478000000001+6.122699999999999e-05j),0j,0j,0j,0j,0j,0j
line39,38,40,(0.00016832533333333333+1.0781919999999997e-05j),(0.00016832533333333333+1.0781919999999997e-05j),(0.00016832533333333333+1.0781919999999997e-05j),(4.549333333333337e-06+0j),(4.549333333333337e-06+0j),(4.549333333333337e-06+0j),0j,0j,0j,0j,0j,0j
line40,39,41,(0.0009851999999999999+0.00026280000000000005j),(0.0009851999999999999+0.00026280000000000005j),(0.0009851999999999999+0.00026280000000000005j),(0.00044520000000000003+1.8e-05j),(0.00044520000000000003+1.8e-05j),(0.00044520000000000003+1.8e-05j),0j,0j,0j,0j,0j,0j
line41,40,42,(0.00014834533333333335+9.502119999999998e-06j),(0.00014834533333333335+9.502119999999998e-06j),(0.00014834533333333335+9.502119999999998e-06j),(4.009333333333337e-06+0j),(4.009333333333337e-06+0j),(4.009333333333337e-06+0j),0j,0j,0j,0j,0j,0j
line42,41,43,(0.0002485477633333333+6.444936e-05j),(0.0002485477633333333+6.444936e-05j),(0.0002485477633333333+6.444936e-05j),(0.00011427826333333332+2.685389999999998e-06j),(0.00011427826333333332+2.685389999999998e-06j),(0.00011427826333333332+2.685389999999998e-06j),0j,0j,0j,0j,0j,0j
line43,41,44,(0.0027317595999999996+0.0009799205333333335j),(0.0027317595999999996+0.0009799205333333335j),(0.0027317595999999996+0.0009799205333333335j),(0.0012618788+3.69781333333333e-05j),(0.0012618788+3.69781333333333e-05j),(0.0012618788+3.69781333333333e-05j),0j,0j,0j,0j,0j,0j
line44,41,45,(0.0002485477633333333+6.444936e-05j),(0.0002485477633333333+6.444936e-05j),(0.0002485477633333333+6.444936e-05j),(0.00011427826333333332+2.685389999999998e-06j),(0.00011427826333333332+2.685389999999998e-06j),(0.00011427826333333332+2.685389999999998e-06j),0j,0j,0j,0j,0j,0j
line45,41,46,(0.0027317595999999996+0.0009799205333333335j),(0.0027317595999999996+0.0009799205333333335j),(0.0027317595999999996+0.0009799205333333335j),(0.0012618788+3.69781333333333e-05j),(0.0012618788+3.69781333333333e-05j),(0.0012618788+3.69781333333333e-05j),0j,0j,0j,0j,0j,0j
line46,42,47,(0.00015759533333333336+1.0094619999999998e-05j),(0.00015759533333333336+1.0094619999999998e-05j),(0.00015759533333333336+1.0094619999999998e-05j),(4.259333333333337e-06+0j),(4.259333333333337e-06+0j),(4.259333333333337e-06+0j),0j,0j,0j,0j,0j,0j
line47,43,48,(0.00010171207666666666+2.6374320000000004e-05j),(0.00010171207666666666+2.6374320000000004e-05j),(0.00010171207666666666+2.6374320000000004e-05j),(4.6765576666666666e-05+1.0989299999999993e-06j),(4.6765576666666666e-05+1.0989299999999993e-06j),(4.6765576666666666e-05+1.0989299999999993e-06j),0j,0j,0j,0j,0j,0j
line48,43,49,(0.00010171207666666666+2.6374320000000004e-05j),(0.00010171207666666666+2.6374320000000004e-05j),(0.00010171207666666666+2.6374320000000004e-05j),(4.6765576666666666e-05+1.0989299999999993e-06j),(4.6765576666666666e-05+1.0989299999999993e-06j),(4.6765576666666666e-05+1.0989299999999993e-06j),0j,0j,0j,0j,0j,0j
line49,44,50,(0.0018992376+0.0006812832j),(0.0018992376+0.0006812832j),(0.0018992376+0.0006812832j),(0.0008773128+2.570879999999998e-05j),(0.0008773128+2.570879999999998e-05j),(0.0008773128+2.570879999999998e-05j),0j,0j,0j,0j,0j,0j
line50,44,51,(0.0018992376+0.0006812832j),(0.0018992376+0.0006812832j),(0.0018992376+0.0006812832j),(0.0008773128+2.570879999999998e-05j),(0.0008773128+2.570879999999998e-05j),(0.0008773128+2.570879999999998e-05j),0j,0j,0j,0j,0j,0j
line51,47,52,(0.000139416+8.930159999999999e-06j),(0.000139416+8.930159999999999e-06j),(0.000139416+8.930159999999999e-06j),(3.768000000000003e-06+0j),(3.768000000000003e-06+0j),(3.768000000000003e-06+0j),0j,0j,0j,0j,0j,0j
line52,48,53,(5.898195333333332e-05+1.529424e-05j),(5.898195333333332e-05+1.529424e-05j),(5.898195333333332e-05+1.529424e-05j),(2.7118953333333334e-05+6.372599999999996e-07j),(2.7118953333333334e-05+6.372599999999996e-07j),(2.7118953333333334e-05+6.372599999999996e-07j),0j,0j,0j,0j,0j,0j
line53,48,54,(5.898195333333332e-05+1.529424e-05j),(5.898195333333332e-05+1.529424e-05j),(5.898195333333332e-05+1.529424e-05j),(2.7118953333333334e-05+6.372599999999996e-07j),(2.7118953333333334e-05+6.372599999999996e-07j),(2.7118953333333334e-05+6.372599999999996e-07j),0j,0j,0j,0j,0j,0j
line54,50,55,(0.0015535617+0.0005572844j),(0.0015535617+0.0005572844j),(0.0015535617+0.0005572844j),(0.0007176351+2.1029599999999982e-05j),(0.0007176351+2.1029599999999982e-05j),(0.0007176351+2.1029599999999982e-05j),0j,0j,0j,0j,0j,0j
line55,50,56,(0.0015535617+0.0005572844j),(0.0015535617+0.0005572844j),(0.0015535617+0.0005572844j),(0.0007176351+2.1029599999999982e-05j),(0.0007176351+2.1029599999999982e-05j),(0.0007176351+2.1029599999999982e-05j),0j,0j,0j,0j,0j,0j
line56,52,57,(0.00013820733333333335+8.852739999999999e-06j),(0.00013820733333333335+8.852739999999999e-06j),(0.00013820733333333335+8.852739999999999e-06j),(3.735333333333337e-06+0j),(3.735333333333337e-06+0j),(3.735333333333337e-06+0j),0j,0j,0j,0j,0j,0j
line57,53,58,(4.436557999999999e-05+1.1504160000000001e-05j),(4.436557999999999e-05+1.1504160000000001e-05j),(4.436557999999999e-05+1.1504160000000001e-05j),(2.039858e-05+4.793399999999997e-07j),(2.039858e-05+4.793399999999997e-07j),(2.039858e-05+4.793399999999997e-07j),0j,0j,0j,0j,0j,0j
line58,53,59,(4.436557999999999e-05+1.1504160000000001e-05j),(4.436557999999999e-05+1.1504160000000001e-05j),(4.436557999999999e-05+1.1504160000000001e-05j),(2.039858e-05+4.793399999999997e-07j),(2.039858e-05+4.793399999999997e-07j),(2.039858e-05+4.793399999999997e-07j),0j,0j,0j,0j,0j,0j
line59,55,60,(0.00016926004666666664+4.3889760000000005e-05j),(0.00016926004666666664+4.3889760000000005e-05j),(0.00016926004666666664+4.3889760000000005e-05j),(7.782304666666667e-05+1.8287399999999987e-06j),(7.782304666666667e-05+1.8287399999999987e-06j),(7.782304666666667e-05+1.8287399999999987e-06j),0j,0j,0j,0j,0j,0j
line60,55,61,(0.00016926004666666664+4.3889760000000005e-05j),(0.00016926004666666664+4.3889760000000005e-05j),(0.00016926004666666664+4.3889760000000005e-05j),(7.782304666666667e-05+1.8287399999999987e-06j),(7.782304666666667e-05+1.8287399999999987e-06j),(7.782304666666667e-05+1.8287399999999987e-06j),0j,0j,0j,0j,0j,0j
line61,55,62,(0.0057028938999999996+0.0020457081333333333j),(0.0057028938999999996+0.0020457081333333333j),(0.0057028938999999996+0.0020457081333333333j),(0.0026343317+7.719653333333326e-05j),(0.0026343317+7.719653333333326e-05j),(0.0026343317+7.719653333333326e-05j),0j,0j,0j,0j,0j,0j
line62,57,63,(0.00021635133333333334+1.3858179999999996e-05j),(0.00021635133333333334+1.3858179999999996e-05j),(0.00021635133333333334+1.3858179999999996e-05j),(5.847333333333338e-06+0j),(5.847333333333338e-06+0j),(5.847333333333338e-06+0j),0j,0j,0j,0j,0j,0j
line63,58,64,(4.632312999999999e-05+1.2011760000000001e-05j),(4.632312999999999e-05+1.2011760000000001e-05j),(4.632312999999999e-05+1.2011760000000001e-05j),(2.129863e-05+5.004899999999996e-07j),(2.129863e-05+5.004899999999996e-07j),(2.129863e-05+5.004899999999996e-07j),0j,0j,0j,0j,0j,0j
line64,58,65,(4.632312999999999e-05+1.2011760000000001e-05j),(4.632312999999999e-05+1.2011760000000001e-05j),(4.632312999999999e-05+1.2011760000000001e-05j),(2.129863e-05+5.004899999999996e-07j),(2.129863e-05+5.004899999999996e-07j),(2.129863e-05+5.004899999999996e-07j),0j,0j,0j,0j,0j,0j
line65,60,66,(9.527020999999999e-05+2.4703920000000004e-05j),(9.527020999999999e-05+2.4703920000000004e-05j),(9.527020999999999e-05+2.4703920000000004e-05j),(4.380371e-05+1.0293299999999994e-06j),(4.380371e-05+1.0293299999999994e-06j),(4.380371e-05+1.0293299999999994e-06j),0j,0j,0j,0j,0j,0j
line66,60,67,(9.527020999999999e-05+2.4703920000000004e-05j),(9.527020999999999e-05+2.4703920000000004e-05j),(9.527020999999999e-05+2.4703920000000004e-05j),(4.380371e-05+1.0293299999999994e-06j),(4.380371e-05+1.0293299999999994e-06j),(4.380371e-05+1.0293299999999994e-06j),0j,0j,0j,0j,0j,0j
line67,62,68,(0.0016827346+0.0006036205333333334j),(0.0016827346+0.0006036205333333334j),(0.0016827346+0.0006036205333333334j),(0.0007773038000000001+2.2778133333333314e-05j),(0.0007773038000000001+2.2778133333333314e-05j),(0.0007773038000000001+2.2778133333333314e-05j),0j,0j,0j,0j,0j,0j
line68,63,69,(0.0006443796666666667+4.127512999999999e-05j),(0.0006443796666666667+4.127512999999999e-05j),(0.0006443796666666667+4.127512999999999e-05j),(1.741566666666668e-05+0j),(1.741566666666668e-05+0j),(1.741566666666668e-05+0j),0j,0j,0j,0j,0j,0j
line69,64,70,(0.0014974008+0.0003882816j),(0.0014974008+0.0003882816j),(0.0014974008+0.0003882816j),(0.0006884808+1.617839999999999e-05j),(0.0006884808+1.617839999999999e-05j),(0.0006884808+1.617839999999999e-05j),0j,0j,0j,0j,0j,0j
line70,64,71,(0.0014974008+0.0003882816j),(0.0014974008+0.0003882816j),(0.0014974008+0.0003882816j),(0.0006884808+1.617839999999999e-05j),(0.0006884808+1.617839999999999e-05j),(0.0006884808+1.617839999999999e-05j),0j,0j,0j,0j,0j,0j
line71,66,72,(0.00010699051999999999+2.774304e-05j),(0.00010699051999999999+2.774304e-05j),(0.00010699051999999999+2.774304e-05j),(4.9192519999999995e-05+1.1559599999999991e-06j),(4.9192519999999995e-05+1.1559599999999991e-06j),(4.9192519999999995e-05+1.1559599999999991e-06j),0j,0j,0j,0j,0j,0j
line72,66,73,(0.00010699051999999999+2.774304e-05j),(0.00010699051999999999+2.774304e-05j),(0.00010699051999999999+2.774304e-05j),(4.9192519999999995e-05+1.1559599999999991e-06j),(4.9192519999999995e-05+1.1559599999999991e-06j),(4.9192519999999995e-05+1.1559599999999991e-06j),0j,0j,0j,0j,0j,0j
line73,68,74,(0.00010456168999999998+3.7507746666666665e-05j),(0.00010456168999999998+3.7507746666666665e-05j),(0.00010456168999999998+3.7507746666666665e-05j),(4.830007e-05+1.4153866666666653e-06j),(4.830007e-05+1.4153866666666653e-06j),(4.830007e-05+1.4153866666666653e-06j),0j,0j,0j,0j,0j,0j
line74,69,75,(0.007087596666666667+0.00045398929999999985j),(0.007087596666666667+0.00045398929999999985j),(0.007087596666666667+0.00045398929999999985j),(0.0001915566666666668+0j),(0.0001915566666666668+0j),(0.0001915566666666668+0j),0j,0j,0j,0j,0j,0j
line75,70,76,(0.0019202593666666663+0.0004979304j),(0.0019202593666666663+0.0004979304j),(0.0019202593666666663+0.0004979304j),(0.0008829043666666666+2.0747099999999986e-05j),(0.0008829043666666666+2.0747099999999986e-05j),(0.0008829043666666666+2.0747099999999986e-05j),0j,0j,0j,0j,0j,0j
line76,70,77,(0.03301707333333334+0.0021148773999999995j),(0.03301707333333334+0.0021148773999999995j),(0.03301707333333334+0.0021148773999999995j),(0.0008923533333333342+0j),(0.0008923533333333342+0j),(0.0008923533333333342+0j),0j,0j,0j,0j,0j,0j
line77,70,78,(0.0019202593666666663+0.0004979304j),(0.0019202593666666663+0.0004979304j),(0.0019202593666666663+0.0004979304j),(0.0008829043666666666+2.0747099999999986e-05j),(0.0008829043666666666+2.0747099999999986e-05j),(0.0008829043666666666+2.0747099999999986e-05j),0j,0j,0j,0j,0j,0j
line78,72,79,(0.0001566845233333333+4.062888e-05j),(0.0001566845233333333+4.062888e-05j),(0.0001566845233333333+4.062888e-05j),(7.204102333333332e-05+1.6928699999999987e-06j),(7.204102333333332e-05+1.6928699999999987e-06j),(7.204102333333332e-05+1.6928699999999987e-06j),0j,0j,0j,0j,0j,0j
line79,72,80,(0.0001566845233333333+4.062888e-05j),(0.0001566845233333333+4.062888e-05j),(0.0001566845233333333+4.062888e-05j),(7.204102333333332e-05+1.6928699999999987e-06j),(7.204102333333332e-05+1.6928699999999987e-06j),(7.204102333333332e-05+1.6928699999999987e-06j),0j,0j,0j,0j,0j,0j
line80,74,81,(3.744182e-05+1.3430906666666668e-05j),(3.744182e-05+1.3430906666666668e-05j),(3.744182e-05+1.3430906666666668e-05j),(1.729546e-05+5.068266666666662e-07j),(1.729546e-05+5.068266666666662e-07j),(1.729546e-05+5.068266666666662e-07j),0j,0j,0j,0j,0j,0j
line81,76,82,(0.03302718666666667+0.0021155251999999997j),(0.03302718666666667+0.0021155251999999997j),(0.03302718666666667+0.0021155251999999997j),(0.0008926266666666675+0j),(0.0008926266666666675+0j),(0.0008926266666666675+0j),0j,0j,0j,0j,0j,0j
line82,76,83,(0.0022392705999999996+0.0005806512j),(0.0022392705999999996+0.0005806512j),(0.0022392705999999996+0.0005806512j),(0.0010295806+2.4193799999999985e-05j),(0.0010295806+2.4193799999999985e-05j),(0.0010295806+2.4193799999999985e-05j),0j,0j,0j,0j,0j,0j
line83,76,84,(0.0012344227+0.00032009040000000006j),(0.0012344227+0.00032009040000000006j),(0.0012344227+0.00032009040000000006j),(0.0005675677000000001+1.3337099999999993e-05j),(0.0005675677000000001+1.3337099999999993e-05j),(0.0005675677000000001+1.3337099999999993e-05j),0j,0j,0j,0j,0j,0j
line84,77,85,(0.005478096666666667+0.0003508942999999999j),(0.005478096666666667+0.0003508942999999999j),(0.005478096666666667+0.0003508942999999999j),(0.00014805666666666678+0j),(0.00014805666666666678+0j),(0.00014805666666666678+0j),0j,0j,0j,0j,0j,0j
line85,79,86,(0.0015964167333333329+0.0004139568j),(0.0015964167333333329+0.0004139568j),(0.0015964167333333329+0.0004139568j),(0.0007340067333333332+1.724819999999999e-05j),(0.0007340067333333332+1.724819999999999e-05j),(0.0007340067333333332+1.724819999999999e-05j),0j,0j,0j,0j,0j,0j
line86,79,87,(0.0015964167333333329+0.0004139568j),(0.0015964167333333329+0.0004139568j),(0.0015964167333333329+0.0004139568j),(0.0007340067333333332+1.724819999999999e-05j),(0.0007340067333333332+1.724819999999999e-05j),(0.0007340067333333332+1.724819999999999e-05j),0j,0j,0j,0j,0j,0j
line87,81,88,(2.871669e-05+1.0301080000000002e-05j),(2.871669e-05+1.0301080000000002e-05j),(2.871669e-05+1.0301080000000002e-05j),(1.326507e-05+3.887199999999997e-07j),(1.326507e-05+3.887199999999997e-07j),(1.326507e-05+3.887199999999997e-07j),0j,0j,0j,0j,0j,0j
line88,82,89,(0.005663220000000001+0.00036275219999999995j),(0.005663220000000001+0.00036275219999999995j),(0.005663220000000001+0.00036275219999999995j),(0.00015306000000000014+0j),(0.00015306000000000014+0j),(0.00015306000000000014+0j),0j,0j,0j,0j,0j,0j
