,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line21,20,22,(2.626063666666667e-05+4.050241666666667e-06j),(2.626063666666667e-05+4.050241666666667e-06j),(2.626063666666667e-05+4.050241666666667e-06j),(1.1849311666666668e-05+2.072216666666666e-07j),(1.1849311666666668e-05+2.072216666666666e-07j),(1.1849311666666668e-05+2.072216666666666e-07j),0j,0j,0j,0j,0j,0j
line22,20,23,(2.626063666666667e-05+4.050241666666667e-06j),(2.626063666666667e-05+4.050241666666667e-06j),(2.626063666666667e-05+4.050241666666667e-06j),(1.1849311666666668e-05+2.072216666666666e-07j),(1.1849311666666668e-05+2.072216666666666e-07j),(1.1849311666666668e-05+2.072216666666666e-07j),0j,0j,0j,0j,0j,0j
line23,22,24,(0.0022620902666666666+0.0003488876666666667j),(0.0022620902666666666+0.0003488876666666667j),(0.0022620902666666666+0.0003488876666666667j),(0.0010206992666666667+1.785006666666666e-05j),(0.0010206992666666667+1.785006666666666e-05j),(0.0010206992666666667+1.785006666666666e-05j),0j,0j,0j,0j,0j,0j
line24,22,25,(0.0022620902666666666+0.0003488876666666667j),(0.0022620902666666666+0.0003488876666666667j),(0.0022620902666666666+0.0003488876666666667j),(0.0010206992666666667+1.785006666666666e-05j),(0.0010206992666666667+1.785006666666666e-05j),(0.0010206992666666667+1.785006666666666e-05j),0j,0j,0j,0j,0j,0j
line25,24,26,(0.0003757712866666667+5.795611666666667e-05j),(0.0003757712866666667+5.795611666666667e-05j),(0.0003757712866666667+5.795611666666667e-05j),(0.00016955533666666668+2.9651966666666657e-06j),(0.00016955533666666668+2.9651966666666657e-06j),(0.00016955533666666668+2.9651966666666657e-06j),0j,0j,0j,0j,0j,0j
line26,24,27,(0.0003757712866666667+5.795611666666667e-05j),(0.0003757712866666667+5.795611666666667e-05j),(0.0003757712866666667+5.795611666666667e-05j),(0.00016955533666666668+2.9651966666666657e-06j),(0.00016955533666666668+2.9651966666666657e-06j),(0.00016955533666666668+2.9651966666666657e-06j),0j,0j,0j,0j,0j,0j
line27,26,28,(2.0029456666666664e-05+3.0891916666666666e-06j),(2.0029456666666664e-05+3.0891916666666666e-06j),(2.0029456666666664e-05+3.0891916666666666e-06j),(9.037681666666666e-06+1.580516666666666e-07j),(9.037681666666666e-06+1.580516666666666e-07j),(9.037681666666666e-06+1.580516666666666e-07j),0j,0j,0j,0j,0j,0j
line28,26,29,(2.0029456666666664e-05+3.0891916666666666e-06j),(2.0029456666666664e-05+3.0891916666666666e-06j),(2.0029456666666664e-05+3.0891916666666666e-06j),(9.037681666666666e-06+1.580516666666666e-07j),(9.037681666666666e-06+1.580516666666666e-07j),(9.037681666666666e-06+1.580516666666666e-07j),0j,0j,0j,0j,0j,0j
line29,28,30,(3.0445424666666663e-05+4.695671666666667e-06j),(3.0445424666666663e-05+4.695671666666667e-06j),(3.0445424666666663e-05+4.695671666666667e-06j),(1.3737569666666667e-05+2.4024366666666654e-07j),(1.3737569666666667e-05+2.4024366666666654e-07j),(1.3737569666666667e-05+2.4024366666666654e-07j),0j,0j,0j,0j,0j,0j
line30,28,31,(3.0445424666666663e-05+4.695671666666667e-06j),(3.0445424666666663e-05+4.695671666666667e-06j),(3.0445424666666663e-05+4.695671666666667e-06j),(1.3737569666666667e-05+2.4024366666666654e-07j),(1.3737569666666667e-05+2.4024366666666654e-07j),(1.3737569666666667e-05+2.4024366666666654e-07j),0j,0j,0j,0j,0j,0j
line31,30,32,(3.2420258e-05+5.0002550000000005e-06j),(3.2420258e-05+5.0002550000000005e-06j),(3.2420258e-05+5.0002550000000005e-06j),(1.4628653e-05+2.558269999999999e-07j),(1.4628653e-05+2.558269999999999e-07j),(1.4628653e-05+2.558269999999999e-07j),0j,0j,0j,0j,0j,0j
line32,30,33,(3.2420258e-05+5.0002550000000005e-06j),(3.2420258e-05+5.0002550000000005e-06j),(3.2420258e-05+5.0002550000000005e-06j),(1.4628653e-05+2.558269999999999e-07j),(1.4628653e-05+2.558269999999999e-07j),(1.4628653e-05+2.558269999999999e-07j),0j,0j,0j,0j,0j,0j
line33,32,34,(2.3987952e-05+3.6997200000000005e-06j),(2.3987952e-05+3.6997200000000005e-06j),(2.3987952e-05+3.6997200000000005e-06j),(1.0823832e-05+1.8928799999999994e-07j),(1.0823832e-05+1.8928799999999994e-07j),(1.0823832e-05+1.8928799999999994e-07j),0j,0j,0j,0j,0j,0j
line34,32,35,(2.3987952e-05+3.6997200000000005e-06j),(2.3987952e-05+3.6997200000000005e-06j),(2.3987952e-05+3.6997200000000005e-06j),(1.0823832e-05+1.8928799999999994e-07j),(1.0823832e-05+1.8928799999999994e-07j),(1.0823832e-05+1.8928799999999994e-07j),0j,0j,0j,0j,0j,0j
line35,34,36,(0.00015509644+2.3920900000000003e-05j),(0.00015509644+2.3920900000000003e-05j),(0.00015509644+2.3920900000000003e-05j),(6.998254e-05+1.2238599999999996e-06j),(6.998254e-05+1.2238599999999996e-06j),(6.998254e-05+1.2238599999999996e-06j),0j,0j,0j,0j,0j,0j
line36,34,37,(0.00015509644+2.3920900000000003e-05j),(0.00015509644+2.3920900000000003e-05j),(0.00015509644+2.3920900000000003e-05j),(6.998254e-05+1.2238599999999996e-06j),(6.998254e-05+1.2238599999999996e-06j),(6.998254e-05+1.2238599999999996e-06j),0j,0j,0j,0j,0j,0j
line37,36,38,(0.001324997+0.00020435750000000002j),(0.001324997+0.00020435750000000002j),(0.001324997+0.00020435750000000002j),(0.0005978645000000001+1.0455499999999997e-05j),(0.0005978645000000001+1.0455499999999997e-05j),(0.0005978645000000001+1.0455499999999997e-05j),0j,0j,0j,0j,0j,0j
line38,36,39,(0.001324997+0.00020435750000000002j),(0.001324997+0.00020435750000000002j),(0.001324997+0.00020435750000000002j),(0.0005978645000000001+1.0455499999999997e-05j),(0.0005978645000000001+1.0455499999999997e-05j),(0.0005978645000000001+1.0455499999999997e-05j),0j,0j,0j,0j,0j,0j
line39,38,40,(0.0028164840666666667+0.0004343931666666667j),(0.0028164840666666667+0.0004343931666666667j),(0.0028164840666666667+0.0004343931666666667j),(0.0012708525666666668+2.2224766666666657e-05j),(0.0012708525666666668+2.2224766666666657e-05j),(0.0012708525666666668+2.2224766666666657e-05j),0j,0j,0j,0j,0j,0j
line40,38,41,(0.0028164840666666667+0.0004343931666666667j),(0.0028164840666666667+0.0004343931666666667j),(0.0028164840666666667+0.0004343931666666667j),(0.0012708525666666668+2.2224766666666657e-05j),(0.0012708525666666668+2.2224766666666657e-05j),(0.0012708525666666668+2.2224766666666657e-05j),0j,0j,0j,0j,0j,0j
line41,40,42,(0.0023764911999999997+0.000366532j),(0.0023764911999999997+0.000366532j),(0.0023764911999999997+0.000366532j),(0.0010723192+1.875279999999999e-05j),(0.0010723192+1.875279999999999e-05j),(0.0010723192+1.875279999999999e-05j),0j,0j,0j,0j,0j,0j
line42,40,43,(0.0023764911999999997+0.000366532j),(0.0023764911999999997+0.000366532j),(0.0023764911999999997+0.000366532j),(0.0010723192+1.875279999999999e-05j),(0.0010723192+1.875279999999999e-05j),(0.0010723192+1.875279999999999e-05j),0j,0j,0j,0j,0j,0j
line43,42,44,(0.0017814855333333332+0.00027476283333333334j),(0.0017814855333333332+0.00027476283333333334j),(0.0017814855333333332+0.00027476283333333334j),(0.0008038410333333333+1.4057633333333327e-05j),(0.0008038410333333333+1.4057633333333327e-05j),(0.0008038410333333333+1.4057633333333327e-05j),0j,0j,0j,0j,0j,0j
line44,42,45,(0.0017814855333333332+0.00027476283333333334j),(0.0017814855333333332+0.00027476283333333334j),(0.0017814855333333332+0.00027476283333333334j),(0.0008038410333333333+1.4057633333333327e-05j),(0.0008038410333333333+1.4057633333333327e-05j),(0.0008038410333333333+1.4057633333333327e-05j),0j,0j,0j,0j,0j,0j
line45,44,46,(0.0015477117333333333+0.00023870733333333335j),(0.0015477117333333333+0.00023870733333333335j),(0.0015477117333333333+0.00023870733333333335j),(0.0006983577333333333+1.2212933333333328e-05j),(0.0006983577333333333+1.2212933333333328e-05j),(0.0006983577333333333+1.2212933333333328e-05j),0j,0j,0j,0j,0j,0j
line46,44,47,(0.0015477117333333333+0.00023870733333333335j),(0.0015477117333333333+0.00023870733333333335j),(0.0015477117333333333+0.00023870733333333335j),(0.0006983577333333333+1.2212933333333328e-05j),(0.0006983577333333333+1.2212933333333328e-05j),(0.0006983577333333333+1.2212933333333328e-05j),0j,0j,0j,0j,0j,0j
line47,46,48,(0.002013540066666667+0.0003105531666666667j),(0.002013540066666667+0.0003105531666666667j),(0.002013540066666667+0.0003105531666666667j),(0.0009085485666666668+1.5888766666666663e-05j),(0.0009085485666666668+1.5888766666666663e-05j),(0.0009085485666666668+1.5888766666666663e-05j),0j,0j,0j,0j,0j,0j
line48,46,49,(0.002013540066666667+0.0003105531666666667j),(0.002013540066666667+0.0003105531666666667j),(0.002013540066666667+0.0003105531666666667j),(0.0009085485666666668+1.5888766666666663e-05j),(0.0009085485666666668+1.5888766666666663e-05j),(0.0009085485666666668+1.5888766666666663e-05j),0j,0j,0j,0j,0j,0j
line49,48,50,(0.0007740882+0.0001193895j),(0.0007740882+0.0001193895j),(0.0007740882+0.0001193895j),(0.0003492837+6.108299999999998e-06j),(0.0003492837+6.108299999999998e-06j),(0.0003492837+6.108299999999998e-06j),0j,0j,0j,0j,0j,0j
line50,48,51,(0.0007740882+0.0001193895j),(0.0007740882+0.0001193895j),(0.0007740882+0.0001193895j),(0.0003492837+6.108299999999998e-06j),(0.0003492837+6.108299999999998e-06j),(0.0003492837+6.108299999999998e-06j),0j,0j,0j,0j,0j,0j
line51,50,52,(0.00030536964+4.70979e-05j),(0.00030536964+4.70979e-05j),(0.00030536964+4.70979e-05j),(0.00013778874000000001+2.409659999999999e-06j),(0.00013778874000000001+2.409659999999999e-06j),(0.00013778874000000001+2.409659999999999e-06j),0j,0j,0j,0j,0j,0j
line52,50,53,(0.00030536964+4.70979e-05j),(0.00030536964+4.70979e-05j),(0.00030536964+4.70979e-05j),(0.00013778874000000001+2.409659999999999e-06j),(0.00013778874000000001+2.409659999999999e-06j),(0.00013778874000000001+2.409659999999999e-06j),0j,0j,0j,0j,0j,0j
line53,52,54,(0.00017450092+2.69137e-05j),(0.00017450092+2.69137e-05j),(0.00017450092+2.69137e-05j),(7.873822e-05+1.3769799999999994e-06j),(7.873822e-05+1.3769799999999994e-06j),(7.873822e-05+1.3769799999999994e-06j),0j,0j,0j,0j,0j,0j
line54,52,55,(0.00017450092+2.69137e-05j),(0.00017450092+2.69137e-05j),(0.00017450092+2.69137e-05j),(7.873822e-05+1.3769799999999994e-06j),(7.873822e-05+1.3769799999999994e-06j),(7.873822e-05+1.3769799999999994e-06j),0j,0j,0j,0j,0j,0j
line55,54,56,(0.00019624732+3.02677e-05j),(0.00019624732+3.02677e-05j),(0.00019624732+3.02677e-05j),(8.855062e-05+1.5485799999999993e-06j),(8.855062e-05+1.5485799999999993e-06j),(8.855062e-05+1.5485799999999993e-06j),0j,0j,0j,0j,0j,0j
line56,54,57,(0.00019624732+3.02677e-05j),(0.00019624732+3.02677e-05j),(0.00019624732+3.02677e-05j),(8.855062e-05+1.5485799999999993e-06j),(8.855062e-05+1.5485799999999993e-06j),(8.855062e-05+1.5485799999999993e-06j),0j,0j,0j,0j,0j,0j
line57,56,58,(0.0003256012266666667+5.0218266666666667e-05j),(0.0003256012266666667+5.0218266666666667e-05j),(0.0003256012266666667+5.0218266666666667e-05j),(0.00014691762666666668+2.5693066666666657e-06j),(0.00014691762666666668+2.5693066666666657e-06j),(0.00014691762666666668+2.5693066666666657e-06j),0j,0j,0j,0j,0j,0j
line58,56,59,(0.0003256012266666667+5.0218266666666667e-05j),(0.0003256012266666667+5.0218266666666667e-05j),(0.0003256012266666667+5.0218266666666667e-05j),(0.00014691762666666668+2.5693066666666657e-06j),(0.00014691762666666668+2.5693066666666657e-06j),(0.00014691762666666668+2.5693066666666657e-06j),0j,0j,0j,0j,0j,0j
line59,58,60,(0.0005041633333333333+7.775833333333333e-05j),(0.0005041633333333333+7.775833333333333e-05j),(0.0005041633333333333+7.775833333333333e-05j),(0.00022748833333333335+3.978333333333331e-06j),(0.00022748833333333335+3.978333333333331e-06j),(0.00022748833333333335+3.978333333333331e-06j),0j,0j,0j,0j,0j,0j
line60,58,61,(0.0005041633333333333+7.775833333333333e-05j),(0.0005041633333333333+7.775833333333333e-05j),(0.0005041633333333333+7.775833333333333e-05j),(0.00022748833333333335+3.978333333333331e-06j),(0.00022748833333333335+3.978333333333331e-06j),(0.00022748833333333335+3.978333333333331e-06j),0j,0j,0j,0j,0j,0j
line61,60,62,(0.0005873386666666667+9.058666666666667e-05j),(0.0005873386666666667+9.058666666666667e-05j),(0.0005873386666666667+9.058666666666667e-05j),(0.0002650186666666667+4.634666666666665e-06j),(0.0002650186666666667+4.634666666666665e-06j),(0.0002650186666666667+4.634666666666665e-06j),0j,0j,0j,0j,0j,0j
line62,60,63,(0.0005873386666666667+9.058666666666667e-05j),(0.0005873386666666667+9.058666666666667e-05j),(0.0005873386666666667+9.058666666666667e-05j),(0.0002650186666666667+4.634666666666665e-06j),(0.0002650186666666667+4.634666666666665e-06j),(0.0002650186666666667+4.634666666666665e-06j),0j,0j,0j,0j,0j,0j
line63,62,64,(0.00030134098+4.6476550000000005e-05j),(0.00030134098+4.6476550000000005e-05j),(0.00030134098+4.6476550000000005e-05j),(0.00013597093+2.3778699999999993e-06j),(0.00013597093+2.3778699999999993e-06j),(0.00013597093+2.3778699999999993e-06j),0j,0j,0j,0j,0j,0j
line64,62,65,(0.00030134098+4.6476550000000005e-05j),(0.00030134098+4.6476550000000005e-05j),(0.00030134098+4.6476550000000005e-05j),(0.00013597093+2.3778699999999993e-06j),(0.00013597093+2.3778699999999993e-06j),(0.00013597093+2.3778699999999993e-06j),0j,0j,0j,0j,0j,0j
line65,64,66,(0.0010943829333333332+0.00016878933333333335j),(0.0010943829333333332+0.00016878933333333335j),(0.0010943829333333332+0.00016878933333333335j),(0.0004938069333333333+8.63573333333333e-06j),(0.0004938069333333333+8.63573333333333e-06j),(0.0004938069333333333+8.63573333333333e-06j),0j,0j,0j,0j,0j,0j
line66,64,67,(0.0010943829333333332+0.00016878933333333335j),(0.0010943829333333332+0.00016878933333333335j),(0.0010943829333333332+0.00016878933333333335j),(0.0004938069333333333+8.63573333333333e-06j),(0.0004938069333333333+8.63573333333333e-06j),(0.0004938069333333333+8.63573333333333e-06j),0j,0j,0j,0j,0j,0j
line67,66,68,(0.0001765826266666667+2.723476666666667e-05j),(0.0001765826266666667+2.723476666666667e-05j),(0.0001765826266666667+2.723476666666667e-05j),(7.967752666666667e-05+1.3934066666666663e-06j),(7.967752666666667e-05+1.3934066666666663e-06j),(7.967752666666667e-05+1.3934066666666663e-06j),0j,0j,0j,0j,0j,0j
line68,66,69,(0.0001765826266666667+2.723476666666667e-05j),(0.0001765826266666667+2.723476666666667e-05j),(0.0001765826266666667+2.723476666666667e-05j),(7.967752666666667e-05+1.3934066666666663e-06j),(7.967752666666667e-05+1.3934066666666663e-06j),(7.967752666666667e-05+1.3934066666666663e-06j),0j,0j,0j,0j,0j,0j
line69,68,70,(0.00015453884+2.38349e-05j),(0.00015453884+2.38349e-05j),(0.00015453884+2.38349e-05j),(6.973094e-05+1.2194599999999995e-06j),(6.973094e-05+1.2194599999999995e-06j),(6.973094e-05+1.2194599999999995e-06j),0j,0j,0j,0j,0j,0j
line70,68,71,(0.00015453884+2.38349e-05j),(0.00015453884+2.38349e-05j),(0.00015453884+2.38349e-05j),(6.973094e-05+1.2194599999999995e-06j),(6.973094e-05+1.2194599999999995e-06j),(6.973094e-05+1.2194599999999995e-06j),0j,0j,0j,0j,0j,0j
line71,70,72,(0.00021391859333333335+3.299318333333334e-05j),(0.00021391859333333335+3.299318333333334e-05j),(0.00021391859333333335+3.299318333333334e-05j),(9.652424333333334e-05+1.6880233333333327e-06j),(9.652424333333334e-05+1.6880233333333327e-06j),(9.652424333333334e-05+1.6880233333333327e-06j),0j,0j,0j,0j,0j,0j
line72,70,73,(0.00021391859333333335+3.299318333333334e-05j),(0.00021391859333333335+3.299318333333334e-05j),(0.00021391859333333335+3.299318333333334e-05j),(9.652424333333334e-05+1.6880233333333327e-06j),(9.652424333333334e-05+1.6880233333333327e-06j),(9.652424333333334e-05+1.6880233333333327e-06j),0j,0j,0j,0j,0j,0j
line73,72,74,(0.0002660634866666667+4.1035616666666674e-05j),(0.0002660634866666667+4.1035616666666674e-05j),(0.0002660634866666667+4.1035616666666674e-05j),(0.00012005303666666668+2.099496666666666e-06j),(0.00012005303666666668+2.099496666666666e-06j),(0.00012005303666666668+2.099496666666666e-06j),0j,0j,0j,0j,0j,0j
line74,72,75,(0.0002660634866666667+4.1035616666666674e-05j),(0.0002660634866666667+4.1035616666666674e-05j),(0.0002660634866666667+4.1035616666666674e-05j),(0.00012005303666666668+2.099496666666666e-06j),(0.00012005303666666668+2.099496666666666e-06j),(0.00012005303666666668+2.099496666666666e-06j),0j,0j,0j,0j,0j,0j
line75,74,76,(0.00036133874+5.573015000000001e-05j),(0.00036133874+5.573015000000001e-05j),(0.00036133874+5.573015000000001e-05j),(0.00016304309000000002+2.851309999999999e-06j),(0.00016304309000000002+2.851309999999999e-06j),(0.00016304309000000002+2.851309999999999e-06j),0j,0j,0j,0j,0j,0j
line76,74,77,(0.00036133874+5.573015000000001e-05j),(0.00036133874+5.573015000000001e-05j),(0.00036133874+5.573015000000001e-05j),(0.00016304309000000002+2.851309999999999e-06j),(0.00016304309000000002+2.851309999999999e-06j),(0.00016304309000000002+2.851309999999999e-06j),0j,0j,0j,0j,0j,0j
line77,76,78,(8.648840666666667e-05+1.3339316666666666e-05j),(8.648840666666667e-05+1.3339316666666666e-05j),(8.648840666666667e-05+1.3339316666666666e-05j),(3.9025256666666666e-05+6.824766666666664e-07j),(3.9025256666666666e-05+6.824766666666664e-07j),(3.9025256666666666e-05+6.824766666666664e-07j),0j,0j,0j,0j,0j,0j
line78,76,79,(8.648840666666667e-05+1.3339316666666666e-05j),(8.648840666666667e-05+1.3339316666666666e-05j),(8.648840666666667e-05+1.3339316666666666e-05j),(3.9025256666666666e-05+6.824766666666664e-07j),(3.9025256666666666e-05+6.824766666666664e-07j),(3.9025256666666666e-05+6.824766666666664e-07j),0j,0j,0j,0j,0j,0j
line79,78,80,(7.332904666666667e-05+1.1309716666666668e-05j),(7.332904666666667e-05+1.1309716666666668e-05j),(7.332904666666667e-05+1.1309716666666668e-05j),(3.3087496666666667e-05+5.786366666666665e-07j),(3.3087496666666667e-05+5.786366666666665e-07j),(3.3087496666666667e-05+5.786366666666665e-07j),0j,0j,0j,0j,0j,0j
line80,78,81,(7.332904666666667e-05+1.1309716666666668e-05j),(7.332904666666667e-05+1.1309716666666668e-05j),(7.332904666666667e-05+1.1309716666666668e-05j),(3.3087496666666667e-05+5.786366666666665e-07j),(3.3087496666666667e-05+5.786366666666665e-07j),(3.3087496666666667e-05+5.786366666666665e-07j),0j,0j,0j,0j,0j,0j
line81,80,82,(8.127949333333332e-05+1.2535933333333333e-05j),(8.127949333333332e-05+1.2535933333333333e-05j),(8.127949333333332e-05+1.2535933333333333e-05j),(3.6674893333333334e-05+6.41373333333333e-07j),(3.6674893333333334e-05+6.41373333333333e-07j),(3.6674893333333334e-05+6.41373333333333e-07j),0j,0j,0j,0j,0j,0j
line82,80,83,(8.127949333333332e-05+1.2535933333333333e-05j),(8.127949333333332e-05+1.2535933333333333e-05j),(8.127949333333332e-05+1.2535933333333333e-05j),(3.6674893333333334e-05+6.41373333333333e-07j),(3.6674893333333334e-05+6.41373333333333e-07j),(3.6674893333333334e-05+6.41373333333333e-07j),0j,0j,0j,0j,0j,0j
line83,82,84,(0.00013986466666666666+2.1571666666666665e-05j),(0.00013986466666666666+2.1571666666666665e-05j),(0.00013986466666666666+2.1571666666666665e-05j),(6.310966666666666e-05+1.1036666666666663e-06j),(6.310966666666666e-05+1.1036666666666663e-06j),(6.310966666666666e-05+1.1036666666666663e-06j),0j,0j,0j,0j,0j,0j
line84,82,85,(0.00013986466666666666+2.1571666666666665e-05j),(0.00013986466666666666+2.1571666666666665e-05j),(0.00013986466666666666+2.1571666666666665e-05j),(6.310966666666666e-05+1.1036666666666663e-06j),(6.310966666666666e-05+1.1036666666666663e-06j),(6.310966666666666e-05+1.1036666666666663e-06j),0j,0j,0j,0j,0j,0j
